base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,1.3351904,1.3351904,1.3351904,2.9075176,2.9075176,2.9075176,6.5273442,6.5273442,6.5273442,0.7951126,0.7951126,0.7951126,11.5651648,11.5651648,11.5651648,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_convex,4,0.7049940799999999,0.378850025,0.47836419999999996,0.37337984999999996,0.33940834999999997,0.4041169,1.2092964800000001,0.951203275,1.359356275,0.006948320000000003,0.00659675,0.0074275,0.01127782,0.010564500000000001,0.011927150000000001,2.30589655,1.812535075,2.729960025,0.09962911475635416,0.0996595862807295,0.0996595862807295,-9.0,-9.0,-9.0
kmeans_cross_convex,8,0.90963075,0.7291273,0.81242755,0.4367449199999999,0.3665082,0.485695725,1.4024709199999998,1.04255705,1.581054925,0.011058219999999999,0.0108729,0.011408825000000001,0.014932329999999999,0.014340275,0.015222275,2.77483714,2.2652282250000004,3.39009245,0.07499100722191887,0.06947646724348822,0.07296136575409005,-9.0,-9.0,-9.0
kmeans_cross_convex,12,1.1274487399999997,0.9362940500000001,1.123829375,0.42051397,0.39837135,0.439645825,1.37212484,1.2661068999999998,1.4464644,0.01633769,0.015679,0.016753375,0.017788850000000002,0.01632995,0.018125975,2.95421409,2.6992571499999998,3.0600199000000003,0.06725613512483183,0.06664624460412766,0.06893209626263458,-9.0,-9.0,-9.0
kmeans_cross_convex,16,1.22088566,1.0162080999999998,1.073940875,0.4249021899999999,0.40180735,0.4397949,1.31657092,1.176382225,1.4461680000000001,0.025805810000000002,0.024990625000000002,0.026659275,0.01987254,0.019124375,0.020618825,3.00803712,2.7333916000000005,3.105700325,0.06618807412976244,0.06612393397082138,0.06663009014653896,-9.0,-9.0,-9.0
kmeans_cross_convex,20,1.6073519899999997,1.24774955,1.369541975,0.41279272,0.39184932499999997,0.42927072499999996,1.1658592399999999,0.971373375,1.3526407,0.031125970000000003,0.0285697,0.033364475,0.021757119999999998,0.02020105,0.021717675000000002,3.2388870400000003,2.7810205,3.238231375,0.06456135602370827,0.06264998919321788,0.06627602330716642,-9.0,-9.0,-9.0
kmeans_cross_convex,30,1.73297387,1.46755265,1.629003875,0.42527504,0.40038502500000006,0.45117342499999996,1.2926384,1.1429616999999999,1.457798125,0.05950246,0.050797825,0.053632925,0.02815831,0.02693585,0.02915155,3.5385480799999995,3.1744664499999997,3.57882165,0.06215833339744906,0.060587780318725686,0.06232404102018447,-9.0,-9.0,-9.0
kmeans_cross_convex,60,2.30314397,1.8896058249999999,2.010845125,0.51259447,0.46426857499999996,0.561653825,1.5642741,1.2569611,1.89600935,0.16091404000000004,0.14438145000000002,0.1633645,0.04636853,0.0451674,0.047083325,4.587295110000001,4.079742625,4.7936907,0.05890253610383881,0.0588129266371177,0.05910813274648857,-9.0,-9.0,-9.0
kmeans_cross_convex,90,2.6816653300000004,2.2889320499999997,2.4931052499999997,0.54186112,0.4986598,0.55574685,1.5528429999999998,1.26322015,1.750306075,0.30846473,0.2914291,0.335819725,0.06735830000000001,0.0651962,0.0685132,5.15219248,4.701380125,5.531544375,0.05422678541617863,0.05424903089435526,0.055432573657258274,-9.0,-9.0,-9.0
kmeans_cross_convex,120,2.8142528899999997,2.432126925,2.58516045,0.5490711800000001,0.53388535,0.567794525,1.4421813900000002,1.2950726000000001,1.5860161000000002,0.4693108,0.45748085,0.4961601,0.08622914,0.08378055000000001,0.087032375,5.3610454,4.976137674999999,5.342090975,0.03216862681791234,0.02270880862914982,0.04643280528459337,-7.2,-9.0,-9.0
