base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,39.9235021,95.022443,380.7800984,25.1796059,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15,2.0735140160008066e6,4.332296452506538e8,2.0917564480729498e7,1.2321828290281203e7,1.712434486116668e8,4.065466382790575e7,2.0900970452079993e8,284.1394641771362
convex_cross,4,Xpress,3.6295476,0.9056813,4.0607423,5.3872535,0.2481237,8.990570073951004e9,OPTIMAL,112713,64898,83.7263951,6.999773433121151e8,OPTIMAL,81,91,306.8299435816439,226.3692772182374,1.0663984415997615e7,6.67570006021091e8,3.16446122616932e7,2.241239974288308e6,2.3999265407581344e8,2.1708913247952563e8,2.0900970452079993e8,570.342416251672
convex_cross,8,Xpress,5.4274979,1.1717817,6.8677435,14.4472315,0.3679371,6.315767926205467e9,OPTIMAL,173961,112418,50.7805612,7.041130816758736e8,OPTIMAL,166,156,722.4193076626211,159.6715029074468,1.7641816211401343e7,6.61755700320664e8,4.149843939661013e7,2.576433323290888e6,2.3497447170576766e8,2.160540327293905e8,2.0900970452079993e8,567.791653990471
convex_cross,12,Xpress,9.3068555,1.4418246,7.1630978,24.9206824,0.5259451,4.1630393504449387e9,OPTIMAL,235209,159938,49.6428345,6.813769327051859e8,OPTIMAL,199,41,484.0554863340117,25.89538044327732,1.0199017335545773e7,6.483545864333375e8,3.216340431324628e7,4.947141734762613e6,2.2379026282531932e8,2.1146641931104052e8,2.0900970452079993e8,559.3668379968738
convex_cross,16,Xpress,11.2669807,1.9003089,10.1789839,43.4477378,0.6437516,3.3170912855557556e9,OPTIMAL,296457,207458,50.3963742,6.793452664823217e8,OPTIMAL,226,53,583.1618821186535,40.95194799920969,1.2482276602357252e7,6.482291652425652e8,3.0257159281154156e7,5.700023943075327e6,2.2411329043719926e8,2.102650883000757e8,2.0900970452079993e8,555.5238504715205
convex_cross,20,Xpress,17.7604746,2.5952301,11.2517468,44.9150804,0.801107,3.0401567793092194e9,OPTIMAL,357705,254978,52.1340559,6.688054363194721e8,OPTIMAL,84,6,131.36992821296622,4.874429222999998,2.724887148719325e6,6.49462066926547e8,1.8484427434348788e7,6.99762807229099e6,2.242393979798003e8,2.1007427831224093e8,2.0900970452079993e8,555.5060007954977
convex_cross,30,Xpress,31.1637588,2.5982057,14.8548433,74.8736757,1.1287167,1.9538657305339355e9,OPTIMAL,510825,373778,55.6777959,6.808945433979187e8,OPTIMAL,204,192,985.4755999367775,245.46830423121563,2.4618878083359867e7,6.331261714667459e8,4.080284112975501e7,1.3197740738639668e7,2.0797732012687957e8,2.099069368818214e8,2.0900970452079993e8,553.5864237097584
convex_cross,45,Xpress,41.3405803,4.46446,28.9526728,118.426998,2.4329097,1.7806195572337494e9,OPTIMAL,740505,551978,56.0795803,6.428765734956176e8,OPTIMAL,74,10,127.11425043045068,7.908614544602681,2.700457299501067e6,6.235857883198543e8,1.929078517577118e7,5.892946084229034e6,1.9975210997796163e8,2.0893102773686326e8,2.0900970452079993e8,551.4468157604471
convex_cross,60,Xpress,48.4715019,7.7663078,24.5477042,156.4756853,2.3754925,1.6048188753012695e9,OPTIMAL,970185,730178,59.4357903,6.403099863026313e8,OPTIMAL,82,21,159.11757358603268,71.36507514030615,4.609652974526776e6,6.19293009834473e8,2.101697646816191e7,6.106072534779073e6,1.9588396693321732e8,2.082932658456762e8,2.0900970452079993e8,549.6158487152649
convex_cross,90,Xpress,54.7127806,9.3639786,35.516453,236.0105366,3.5462307,1.5177382349941406e9,OPTIMAL,1429545,1086578,60.8377317,6.381446373675444e8,OPTIMAL,67,9,211.4871062687473,8.801785771965749,4.405777840814261e6,6.167654800410668e8,2.1379157326508224e7,6.132452920621222e6,1.9335561182046723e8,2.0826771077917808e8,2.0900970452079993e8,549.14660089326
convex_cross,120,Xpress,89.8811394,12.7377807,60.5058331,280.9172698,5.7582403,1.3991316922437973e9,OPTIMAL,1888905,1442978,62.026205,6.217752896426157e8,OPTIMAL,63,6,194.63164687509686,4.874429223000002,3.9901215219619386e6,5.997965538613858e8,2.197873578126101e7,6.496728901637559e6,1.762773126149839e8,2.0801280782396418e8,2.0900970452079993e8,548.4187554439559
convex_cross,180,Xpress,162.2185162,19.5750802,95.2375911,314.9018442,9.3469152,1.0132327450855865e9,OPTIMAL,2807625,2155778,78.3284003,5.913876720472345e8,OPTIMAL,33,9,100.16409737170835,9.447200430501326,2.192225956044194e6,5.665879845907743e8,2.479968745646232e7,6.917863546683038e6,1.423465113153096e8,2.0831390520798126e8,2.0900970452079993e8,548.6844652251592
