base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75,total_steps_loss_of_load_mean,total_steps_loss_of_load_q25,total_steps_loss_of_load_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75,loss_of_load_h2_demand_mean,loss_of_load_h2_demand_q25,loss_of_load_h2_demand_q75,total_lol_mean,total_lol_q25,total_lol_q75
kmedoids_cross_dirac,4,0.53424891,0.358992425,0.69598915,0.5196561799999999,0.49374524999999997,0.5409541499999999,2.29032142,2.135641575,2.6159315000000003,2.97382168,2.86445955,3.044769925,0.25076524000000006,0.19902682500000002,0.23855645,6.568813429999999,6.450689925,6.76138055,9.687349762702818,5.319191143348339,14.742611729646825,25662.8,14196.5,37672.5,8211.0,5262.25,10209.75,33873.8,21201.5,45819.0,207399.02136538306,98537.83168136019,329648.3815421617,22818.946798650875,15810.434251786033,31135.23174776543,230217.9681640339,127223.33995544125,349373.7793697562
kmedoids_cross_dirac,8,0.53218934,0.40666385,0.713542925,0.7026650299999999,0.6779903,0.7285642,2.91388268,2.735766375,2.94824975,7.682637290000001,6.619476325000001,7.0580667749999995,0.42816649,0.317798425,0.370865475,12.259540829999999,11.042794325000001,11.579010424999998,2.5419630721619235,1.390045731690604,3.5998165139228,10513.8,8335.25,12516.5,1483.8,1167.75,1529.75,11997.6,9503.0,14037.0,59343.3080148668,32920.32674336116,84338.09562617948,2281.736053592739,1480.7375059850854,2420.763887595579,61625.04406845955,34434.63905337017,86758.85951377507
kmedoids_cross_dirac,12,0.60355885,0.4653188,0.7336373,1.14987236,0.930902125,1.3040405750000001,5.483628189999999,3.975912125,4.204594800000001,11.695045069999999,11.367364075,12.13447395,0.59934296,0.45059675,0.5181863250000001,19.531447429999997,17.5639455,18.492106899999996,2.3227394338016008,0.7945618797214042,2.755966432428971,9434.9,4844.75,10855.25,1345.0,531.25,1539.5,10779.9,5397.5,12261.75,54501.10534468285,19458.693161104147,64536.170413926724,1944.684189257702,639.8709515671271,2637.2320029528555,56445.78953394055,20087.49894295988,67060.06511448834
kmedoids_cross_dirac,16,0.6356737,0.491863275,0.7736445750000001,1.1834596400000001,1.1503755500000001,1.185988225,5.0197066800000005,4.745830175,5.261592449999999,15.93960365,15.256177975,16.371901275,0.6327813999999999,0.5907403,0.690587225,23.41122507,22.75320885,23.848611724999998,1.3444617884190013,0.38931508356033645,1.7488387823689404,5826.2,2598.75,6956.25,886.7,331.0,1043.0,6712.9,2929.75,7980.75,31971.531654903323,10162.928415481994,41826.019169685314,1171.1216130468815,370.57214535982814,1561.120339912102,33142.65326795021,10538.79444471364,43300.71075194002
kmedoids_cross_dirac,20,0.8570681800000003,0.8435598,0.86141455,1.3972232,1.3747008,1.43174785,9.84366243,6.096901575,13.515225375,20.537186050000003,19.5916986,21.119138775,0.98460357,0.7221737500000001,1.2984507749999998,33.61974342999999,28.718826749999998,38.4087727,0.7196975879328144,0.29319438705935047,0.7639379908588522,3781.9,1752.75,4256.5,487.9,201.75,605.5,4269.8,1972.25,4862.0,17596.0043346122,7306.745509934906,19003.314748670095,612.0897217008891,229.9170328296064,676.2224142388736,18208.094056313083,7536.662542764513,19673.49884694978
kmedoids_cross_dirac,30,0.89467862,0.88180675,0.906360575,1.97996551,1.9060764,2.031398775,9.798626460000001,8.73606705,9.289097025,30.97399029,28.2609592,33.469228799999996,1.5796657399999996,1.1054827,1.9819660749999999,45.22692661999999,42.2524773,47.437287875,0.4405247772905782,0.21965482328054675,0.6418482004282327,2520.1,1315.75,3204.5,350.3,160.0,468.0,2870.4,1482.25,3672.5,11015.18161593507,5484.319004343212,16180.71000226639,423.3256432763522,218.99332314130146,588.8224786286986,11438.507259211425,5733.510798689673,16793.526199716904
kmedoids_cross_dirac,45,1.07335392,1.060136525,1.0842774249999998,3.1098988400000005,2.97536375,3.1792936,17.13055958,14.941840299999999,17.423066300000002,36.019952190000005,32.448315625,37.905916624999996,3.81749035,1.754433675,2.4999825,61.15125488000001,56.9084712,65.68709455,0.17288654764375067,0.10966446814282488,0.2223178328714179,1138.8,883.75,1320.0,153.7,90.0,192.5,1292.5,968.5,1512.25,4429.615736085482,2755.686945186636,5580.240564405555,196.93649570526946,104.66645530930921,258.95484899480147,4626.552231790751,2881.7783077174454,5880.212019353106
kmedoids_cross_dirac,60,1.2053501100000001,1.190638575,1.214303375,6.00509087,4.203326775,6.0713950500000005,24.788834400000002,21.32889,29.213681975,44.90348919,43.08651665,46.12150145,2.9132144799999997,2.383494025,3.3432747750000003,79.81597905,76.575359675,80.354348825,0.1933559758237326,0.09058231455601087,0.2513981295453077,1194.1,769.5,1457.0,160.8,87.75,197.5,1354.9,857.25,1663.25,5042.751969683818,2257.5128412865242,6951.155815372391,204.17122254320844,117.12965493337404,289.6781955250373,5246.923192227026,2377.529958334326,7261.539641915431
kmedoids_cross_dirac,90,1.37609053,1.3518808500000001,1.40147795,7.1815137899999995,6.272827675,8.1333679,37.63449076,36.305719375,38.1846525,73.95046775,65.911299275,83.18193825,4.70347528,4.553369549999999,4.84374205,124.84603811,117.6299335,134.104705925,0.11687701028346527,0.07603238739025611,0.14983237016274842,801.6,497.5,1026.5,116.8,71.5,132.5,918.4,569.0,1159.0,3033.116712882159,1909.359823196896,4000.736192053231,140.3468151717078,87.18077963993963,179.29393475455146,3173.463528053867,2005.9659065224341,4178.062687774533
kmedoids_cross_dirac,120,1.5686707099999997,1.546380325,1.582639525,13.23982264,12.693036900000001,14.168637225000001,72.72162862,71.93536775,75.34536415000001,90.87484135999999,88.888473425,94.6568356,6.291305500000001,6.267201725,6.554907125000001,184.69626883000004,177.49744694999998,189.74195325000002,0.10101069779969533,0.06988833545436923,0.13106222659305244,741.9,519.5,946.75,108.0,85.0,136.75,849.9,604.5,1089.5,2694.9701336366134,1739.6647481427499,3596.292239972768,129.62956767250142,96.85435834676676,173.87189018155146,2824.599701309115,1843.670391825396,3780.2853652091544
kmedoids_cross_dirac,180,1.7824002999999997,1.7553775,1.7980201750000002,26.07198231,23.11891125,27.504818524999997,122.55912665000001,118.09053527500001,128.93757612500002,147.34091546,138.36251105,152.26454235,17.83793836,9.496475975,26.488507625,315.59236308,302.60951609999995,316.19001355,0.06487495988519917,0.04634184901172086,0.0793108138793558,554.6,420.75,622.25,67.9,53.25,79.5,622.5,464.0,688.0,1841.4108487197361,1256.3651080239395,2361.775164910802,82.5740292765101,60.17988639279227,98.36176453657609,1923.9848779962463,1329.7011876310157,2433.229817647844
0_HourlyBenchmark,1,0.0,0.0,0.0,20.0263286,20.0263286,20.0263286,88.7627117,88.7627117,88.7627117,514.0789043,514.0789043,514.0789043,24.2450578,24.2450578,24.2450578,647.1130024,647.1130024,647.1130024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
