id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.015881528672922
2,wind,2030,false,0.4,,3.5737872666907924
3,solar,2030,false,0.5,,1.5150222667763182
4,ocgt,2030,false,0.1,,1.4085020037623819
5,wind_offshore,2030,false,0.4,,0.0
