base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,1.4680438,1.4680438,1.4680438,2.8910135,2.8910135,2.8910135,5.4441718,5.4441718,5.4441718,0.6675416,0.6675416,0.6675416,10.4707707,10.4707707,10.4707707,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_dirac,4,0.06462356,0.05169835,0.060412825,0.41172361999999996,0.366240525,0.44492625,1.33405007,1.20144935,1.4445006499999997,0.007271700000000001,0.0070609,0.007459,0.014464300000000003,0.013683124999999999,0.014958749999999998,1.83213325,1.6630383499999999,1.944506825,1729.217088114327,1698.8186697631243,1784.3965234403945,4198.9,4194.0,4226.0
kmeans_cross_dirac,8,0.07322582,0.05350055,0.09328572500000001,0.4847740399999999,0.420488825,0.536040525,1.58121451,1.3369821750000002,1.749820975,0.012946929999999999,0.01232775,0.013450650000000001,0.016703950000000002,0.015619624999999998,0.01789985,2.16886525,1.848314975,2.3844672750000004,887.3572824235176,785.962071161807,1000.8888517718592,2699.1,2490.0,2882.25
kmeans_cross_dirac,12,0.21225480000000002,0.058394575,0.078273275,0.6239283,0.405685275,0.86096935,2.1143538600000005,1.168423975,2.9258900499999996,0.019444490000000002,0.018999975000000002,0.0202484,0.02094784,0.019631425,0.022119525,2.99092929,1.732603825,3.9018483999999996,711.6034698473561,615.69015067067,777.7642249450639,2291.9,2082.5,2478.25
kmeans_cross_dirac,16,0.0863225,0.054323425,0.11069505,0.45115600999999994,0.414270925,0.47398765,1.3034306299999998,1.1508164,1.43609675,0.030211930000000005,0.028728049999999998,0.031747975,0.021354190000000002,0.020231399999999997,0.022362725,1.8924752599999999,1.6540792500000001,2.0606522,589.3939846046868,506.8905658921485,650.3994723911821,2012.1,1798.75,2190.75
kmeans_cross_dirac,20,0.22315239999999997,0.0586376,0.093432975,0.4576940500000001,0.4050495,0.49631947499999995,1.3161871500000002,1.046619025,1.572830175,0.03801871,0.03616255,0.039739975,0.023873290000000002,0.0229416,0.024735374999999997,2.0589256000000002,1.64243765,2.4328297500000002,459.1981952817264,391.911952585058,483.04103979201534,1660.5,1459.75,1743.5
kmeans_cross_dirac,30,0.07313773999999999,0.0637996,0.0858178,0.49928311999999997,0.43500284999999994,0.510415325,1.5047098399999999,1.280109675,1.6813471500000001,0.06708018,0.063827975,0.071682625,0.029167490000000008,0.0281198,0.029589125,2.1733783700000004,1.848337125,2.3521666,397.7755004092854,293.02515569998286,470.3207657890397,1443.0,1105.25,1669.5
kmeans_cross_dirac,60,0.14194425000000002,0.10289202500000001,0.139088825,0.5252334500000001,0.47147210000000006,0.554774575,1.5493839499999997,1.30145625,1.7301247750000002,0.19979759,0.18199817499999998,0.2078077,0.04718525,0.045795375,0.04867,2.4635444900000003,2.1395144999999998,2.6280597750000005,91.47929266292802,51.735500436227426,105.5970826362466,378.1,216.0,427.75
kmeans_cross_dirac,90,0.30918399,0.171529025,0.23788577500000002,0.60527497,0.54324095,0.5913594,1.57851745,1.3302518,1.756017875,0.35202588000000007,0.30129615,0.36746225,0.07258532,0.06311344999999999,0.0679921,2.91758761,2.530837375,3.2927192499999998,23.675276912637944,6.9863528569149285,31.574650311030773,103.4,35.0,125.5
kmeans_cross_dirac,120,0.23061376000000006,0.15970710000000002,0.27193665,0.6264413799999999,0.60548815,0.6530818,1.60504842,1.362543725,1.7707037250000002,0.53797244,0.493832575,0.5693828000000001,0.08588554,0.08225605,0.0881381,3.0859615400000004,2.8854954500000005,3.2539109,9.861468063318444,6.699805719458906,10.246876429682844,47.9,33.25,48.75
kmeans_cross_dirac,180,0.47051220000000005,0.26942725,0.4076843,0.6772771699999999,0.6489855,0.698393025,1.82294384,1.5512085500000001,1.921692075,0.9772404400000001,0.8548682750000001,1.12128535,0.13420121000000002,0.12115567499999999,0.1291464,4.08217486,3.779193375,4.177336625000001,5.028658299260471,3.7577386712895233,6.181955597547858,29.6,25.75,32.75
kmeans_cross_dirac,240,0.6011936800000001,0.439858325,0.511442725,0.73230381,0.70691155,0.7448049,1.9946969299999995,1.753229075,1.9612006,1.34937357,1.165974525,1.422198225,0.17881988,0.159410475,0.174550275,4.85638787,4.449039175,4.773107975,3.9786534156843203,2.8851929525401117,5.111033992411933,25.6,21.25,30.0
kmeans_cross_dirac,360,1.2455935,0.54123295,1.9422467,0.8728240599999999,0.859299925,0.88724375,2.42552314,2.3077894,2.467285,2.19244934,1.845025975,2.27330245,0.31290713000000003,0.236578525,0.38477734999999996,7.04929717,6.1160938499999995,7.6721925,2.4011776912525966,2.441736417155393,2.769914275661493,18.0,17.25,19.5
kmeans_per_dirac,4,0.23101054,0.0496851,0.1443204,0.4369567,0.39251719999999996,0.458468,1.3091730499999998,1.0148624499999999,1.5014407,0.0073786699999999995,0.007165100000000001,0.007603450000000001,0.01448578,0.013937775,0.015145724999999999,1.9990047399999997,1.6898344,2.1330612249999996,2134.2439594304556,2027.5511142554656,2214.368965290561,4624.7,4476.75,4740.0
kmeans_per_dirac,8,0.06985694,0.050604199999999995,0.086132725,0.49494805,0.411389125,0.50404805,1.64518889,1.318994325,1.9104459,0.013106429999999997,0.012537025,0.013582575,0.017270010000000002,0.0158699,0.019007025,2.24037032,1.8459261,2.548576,862.9873133140467,726.680592178956,964.8449776971054,2642.7,2372.0,2843.5
kmeans_per_dirac,12,0.22319315999999997,0.057868075000000005,0.063952075,0.89241241,0.7381362250000001,1.123704975,3.26683505,2.9206026,3.8524233749999994,0.01996426,0.0196862,0.0202362,0.02224098,0.021006825,0.0235058,4.42464586,3.820839525,4.981296125,695.1575985919694,594.3769065165349,785.6513647121852,2279.3,2026.75,2515.75
kmeans_per_dirac,16,0.07997985,0.053208649999999996,0.09494535000000001,0.4788809799999999,0.43185407499999995,0.529040175,1.30059155,1.076169575,1.441202575,0.02935428,0.028305625,0.030773375,0.02137625,0.02054625,0.0218384,1.91018291,1.7130493750000002,2.077703725,572.6332650275666,428.36654328915574,648.8409455901359,1946.0,1586.0,2154.5
kmeans_per_dirac,20,0.07542763999999999,0.05570167499999999,0.10148817500000001,0.7191234000000001,0.628932225,0.793781225,2.5262529500000004,2.1618369,2.7534546749999995,0.03985825999999999,0.03711885,0.041647075,0.03580683,0.025993600000000002,0.033010225000000004,3.39646908,2.926845975,3.71788485,309.2602799483046,156.88187900527782,450.8842869110294,1142.3,635.5,1639.25
kmeans_per_dirac,30,0.0769687,0.058949600000000005,0.09163480000000002,0.5077705299999999,0.4502203,0.512032175,1.47120908,1.23942175,1.6284705750000001,0.06523842,0.061685725,0.06755772500000001,0.04591656,0.031581725,0.037884775,2.1671032900000005,1.895624275,2.329063525,155.5376488791299,37.06238989752814,303.1012052739643,611.3,147.75,1189.75
kmeans_per_dirac,60,0.24183481999999995,0.071266025,0.12080325,0.5915770499999999,0.5371285,0.6340110999999999,1.8689216399999995,1.3226316,2.29944195,0.19447523,0.180295775,0.20542735,0.05284812000000001,0.049598825,0.054054899999999996,2.94965686,2.3178769,3.511500699999999,48.32896561861977,20.86618200510695,69.36364422665717,204.0,91.25,301.75
kmeans_per_dirac,90,0.29374474,0.12231495,0.175487,0.6677846500000001,0.5673181,0.761144425,2.08086325,1.3330742500000001,2.6723867749999997,0.34200372,0.3169322,0.359021575,0.06639608,0.064708125,0.0683597,3.45079244,2.6261315250000004,4.1476068999999995,16.416257001603608,5.855707269943743,24.667886057561045,75.2,32.5,106.25
kmeans_per_dirac,120,0.15154979000000002,0.10516097499999999,0.18488885,0.60540227,0.5425922249999999,0.6422167249999999,1.58383015,1.51615695,1.675304675,0.60949862,0.44656925000000003,0.513647125,0.085827,0.0854736,0.086603825,3.03610783,2.763633725,3.069503,16.90356134468883,4.01970763603411,17.006637435311685,75.8,27.75,73.75
kmeans_per_dirac,180,0.22744728999999997,0.18756145000000002,0.27221819999999997,0.71925991,0.6993604,0.74566635,1.9963330300000002,1.7191386,2.0707765250000003,1.1180536399999998,0.9427958999999999,1.07680125,0.12258842,0.121410725,0.124625025,4.183682289999999,3.7831057249999995,4.326819499999999,6.495899322541623,3.095809552276186,6.979258805916517,35.9,23.0,37.0
kmeans_per_dirac,240,0.34256113000000005,0.173337825,0.268326275,0.75373007,0.7385002,0.7779563249999999,2.09572528,2.01703925,2.228484775,1.39202342,1.1610800499999998,1.618473975,0.30056132999999996,0.155886725,0.16727994999999998,4.8846012299999995,4.3970112,5.272848699999999,4.062303875730019,3.037880321497207,5.327004018543357,26.2,21.5,30.75
kmeans_per_dirac,360,0.4822513,0.309783725,0.419728,0.9128763299999999,0.882592175,0.913135625,2.92641668,2.41263655,3.4968203750000004,2.47484209,2.0141619750000004,2.474724825,0.28546284,0.23364135,0.255797025,7.081849240000001,6.309677225,7.650361575000001,2.468315941228303,2.190522001888607,2.8247586348104905,18.4,17.0,20.75
kmedoids_cross_dirac,4,0.14303925,0.048176174999999995,0.076799275,0.33617852,0.31601969999999996,0.357132975,1.0199962599999999,0.9750994000000001,1.066879025,0.00697594,0.00653795,0.007263,0.010415589999999999,0.009873225,0.010686025,1.51660556,1.3596578250000002,1.498611725,918.2500314785914,441.8204232670686,1133.623242368334,2592.2,1587.0,3105.5
