base_name,rp,time_to_cluster
convex_cross,10,9.8925604
convex_cross,20,12.3063746
convex_cross,40,19.5854516
convex_cross,60,27.2419482
convex_cross,80,35.7544062
convex_cross,100,45.0105103
convex_cross,150,85.670862
convex_cross,225,137.0912368
convex_per,10,12.7297251
convex_per,20,12.9861385
convex_per,40,14.5187825
convex_per,60,17.0433439
convex_per,80,18.3861607
convex_per,100,20.3827357
convex_per,150,24.5772367
convex_per,225,33.0184888
convex_per,300,40.5452014
