base_name,rp,n_experiment,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol,reduced_lol,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,loss_of_load_e_demand
kmeans_cross_dirac,80,1,Gurobi,0.1475801,0.5511312,1.0210184,0.1962414,0.0620552,544.8450408618908,OPTIMAL,0,0.0,13440,11525,0.0335997,19328.519976907268,OPTIMAL,326,12.52184350335395
kmeans_cross_dirac,80,1,Gurobi,0.209983,0.4708898,0.9307893,0.3213914,0.0632376,543.896544614919,OPTIMAL,0,0.0,13440,11525,0.0334193,20274.730234708448,OPTIMAL,337,13.153435447281039
kmeans_cross_dirac,80,1,Gurobi,0.2087194,0.6795251,1.5227915,0.1573168,0.0595082,543.9103915820551,OPTIMAL,0,0.0,13440,11525,0.0358537,16726.65741597289,OPTIMAL,327,10.787882155277101
kmeans_cross_dirac,80,1,Gurobi,0.1743848,0.7794386,1.5308132,0.1761856,0.0661963,545.8102615517678,OPTIMAL,0,0.0,13440,11525,0.0330319,9708.92091862483,OPTIMAL,212,6.108203347812843
kmeans_cross_dirac,80,1,Gurobi,0.144321,0.7122672,1.6001436,0.2519823,0.0656836,544.3020920466847,OPTIMAL,0,0.0,13440,11525,0.0314329,14509.867732342624,OPTIMAL,297,9.309799591165202
kmeans_cross_dirac,100,1,Gurobi,0.2253113,0.8712998,3.0052329,0.5587915,0.0810476,545.027357128917,OPTIMAL,0,0.0,16800,14405,0.0343129,16333.04864241281,OPTIMAL,286,10.524791504031075
kmeans_cross_dirac,100,1,Gurobi,1.7436799,0.6680468,1.1131635,0.4013342,0.0754507,543.2330328078644,OPTIMAL,0,0.0,16800,14405,0.0318667,24677.79539251692,OPTIMAL,382,16.089371514099533
kmeans_cross_dirac,100,1,Gurobi,0.2090456,0.6408398,1.1427873,0.3028446,0.0712036,546.0702128421433,OPTIMAL,0,0.0,16800,14405,0.0299432,10342.597081868778,OPTIMAL,231,6.530481836962391
kmeans_cross_dirac,100,1,Gurobi,0.1689481,0.561306,1.3166009,0.2424143,0.0690415,544.3251923745275,OPTIMAL,0,0.0,16800,14405,0.0336547,14730.306287724818,OPTIMAL,299,9.456868278314477
kmeans_cross_dirac,100,1,Gurobi,0.1724936,0.7895961,1.73562,0.3259559,0.0753925,543.668093592725,OPTIMAL,0,0.0,16800,14405,0.0308877,17667.846056889473,OPTIMAL,338,11.415594801700664
kmeans_cross_dirac,150,1,Gurobi,0.2370858,0.9058241,1.9689372,0.3049568,0.1010788,547.9622067060101,OPTIMAL,0,0.0,25200,21605,0.0324225,4838.6343405711195,OPTIMAL,123,2.859971903679276
kmeans_cross_dirac,150,1,Gurobi,0.4597509,0.8627401,3.5527128,0.4907715,0.1012788,545.7789294542234,OPTIMAL,0,0.0,25200,21605,0.0331083,12146.27208787306,OPTIMAL,249,7.733264576565184
kmeans_cross_dirac,150,1,Gurobi,0.2971525,0.6430232,1.1522781,0.5497863,0.1017624,548.9813510165297,OPTIMAL,0,0.0,25200,21605,0.0313303,3378.070790486948,OPTIMAL,94,1.8855958025889616
kmeans_cross_dirac,150,1,Gurobi,0.3651518,0.6233143,1.2376902,0.3245784,0.1011605,549.9867279465958,OPTIMAL,0,0.0,25200,21605,0.0299027,2070.383160467999,OPTIMAL,59,1.013046822264744
kmeans_cross_dirac,150,1,Gurobi,0.2258603,0.7572409,1.4479391,0.3900442,0.1028017,548.0612909866171,OPTIMAL,0,0.0,25200,21605,0.0305198,4796.48677008987,OPTIMAL,123,2.831805955974899
kmeans_cross_dirac,300,1,Gurobi,0.3963613,1.0032317,2.5048858,0.8141883,0.1840419,551.4615257343536,OPTIMAL,0,0.0,50400,43205,0.0206426,1279.320529547081,OPTIMAL,30,0.4848591929482682
kmeans_cross_dirac,300,1,Gurobi,1.7969929,0.8248656,1.8451181,0.8936677,0.1905117,550.6115663007319,OPTIMAL,0,0.0,50400,43205,0.0298834,1780.5922587854834,OPTIMAL,48,0.819726347910418
kmeans_cross_dirac,300,1,Gurobi,0.4469673,0.8265465,1.845078,0.9718377,0.1966912,552.032368270916,OPTIMAL,0,0.0,50400,43205,0.0303463,1091.8788770418855,OPTIMAL,23,0.35966900890290465
kmeans_cross_dirac,300,1,Gurobi,0.4499098,1.0537871,2.2640396,0.8592857,0.1881919,552.1835483662938,OPTIMAL,0,0.0,50400,43205,0.0299231,999.6818455554186,OPTIMAL,20,0.29801878829424555
kmeans_cross_dirac,300,1,Gurobi,2.0459714,0.9366566,2.0969887,0.8899567,0.6536441,552.7408835740423,OPTIMAL,0,0.0,50400,43205,0.04605,909.2031838260928,OPTIMAL,19,0.2373625188890447
kmeans_cross_dirac,450,1,Gurobi,0.618502,1.2067008,3.8036321,1.7031234,0.315521,554.7072196148706,OPTIMAL,0,0.0,75600,64805,0.0321334,587.8426536514833,OPTIMAL,3,0.02192878552706845
kmeans_cross_dirac,450,1,Gurobi,2.5046355,1.0899247,2.9241538,1.7197464,0.3005997,555.0104170059598,OPTIMAL,0,0.0,75600,64805,0.0386497,576.4467935689175,OPTIMAL,2,0.014143127391163635
kmeans_cross_dirac,450,1,Gurobi,0.7412854,1.3738026,3.1625832,1.9499293,0.3778967,552.6595596882321,OPTIMAL,0,0.0,75600,64805,0.0309071,1052.0328870528904,OPTIMAL,21,0.33277405025112694
kmeans_cross_dirac,450,1,Gurobi,2.309972,1.379771,3.4803935,2.38744,0.4973906,552.0160955182745,OPTIMAL,0,0.0,75600,64805,0.0379779,1147.1898664171038,OPTIMAL,23,0.3966259589448047
kmeans_cross_dirac,450,1,Gurobi,1.1332692,1.3674501,2.8761216,1.6164023,0.2811553,552.9309568176827,OPTIMAL,0,0.0,75600,64805,0.0304931,909.3506217478484,OPTIMAL,19,0.2374933136525097
kmeans_per_dirac,20,1,Gurobi,0.0600579,0.7282626,1.8882309,0.0357139,0.0299939,535.4328857692938,OPTIMAL,0,0.0,3360,2885,0.0539035,77159.06040254766,OPTIMAL,816,51.08119541376482
kmeans_per_dirac,20,1,Gurobi,0.097113,1.1062526,2.4893131,0.0391,0.0327605,536.4888328799675,OPTIMAL,0,0.0,3360,2885,0.0328986,65944.85310520465,OPTIMAL,746,43.604105434828085
kmeans_per_dirac,20,1,Gurobi,0.0654538,0.7827271,2.6423079,0.0393382,0.0306577,533.3194251367285,OPTIMAL,0,0.0,3360,2885,0.036933,140042.42579268332,OPTIMAL,1105,93.00506226329352
kmeans_per_dirac,20,1,Gurobi,0.0580745,0.6096776,1.4590331,0.033941,0.0285795,535.6260678309621,OPTIMAL,0,0.0,3360,2885,0.0361783,114377.40258142921,OPTIMAL,954,75.89404248443186
kmeans_per_dirac,20,1,Gurobi,0.0554928,0.424243,0.9377197,0.0335513,0.024148,533.2260449397693,OPTIMAL,0,0.0,3360,2885,0.0350045,131377.22904391456,OPTIMAL,1059,87.22848797356646
kmeans_per_dirac,40,1,Gurobi,0.0719886,0.4836995,1.1813292,0.0668231,0.0335157,545.3323481445068,OPTIMAL,0,0.0,6720,5765,0.0511247,9478.361938441016,OPTIMAL,204,5.95410647822449
kmeans_per_dirac,40,1,Gurobi,0.0634977,0.4127068,0.8941426,0.0510068,0.0378189,537.6254207404412,OPTIMAL,0,0.0,6720,5765,0.0363291,57983.49698728166,OPTIMAL,696,38.2965732124994
kmeans_per_dirac,40,1,Gurobi,0.0627224,0.4094624,0.9214329,0.0663816,0.0324129,545.2684148782907,OPTIMAL,0,0.0,6720,5765,0.0340746,10101.198480013505,OPTIMAL,215,6.369395027469293
kmeans_per_dirac,40,1,Gurobi,0.0581897,0.408169,0.9169414,0.0875645,0.0321007,541.0029284371229,OPTIMAL,0,0.0,6720,5765,0.0319335,30849.502143050144,OPTIMAL,500,20.204707563874752
kmeans_per_dirac,40,1,Gurobi,0.0649436,0.4876943,0.8340955,0.0871332,0.0320775,538.3983527297296,OPTIMAL,0,0.0,6720,5765,0.0348594,52919.421294406864,OPTIMAL,637,34.920178836244176
kmeans_per_dirac,60,1,Gurobi,0.1440022,0.5235127,1.1369817,0.1038175,0.0488749,542.7493465511466,OPTIMAL,0,0.0,10080,8645,0.0356731,21162.82128650569,OPTIMAL,392,13.745687783605083
kmeans_per_dirac,60,1,Gurobi,0.1431287,0.6547734,1.5878209,0.1567983,0.0513307,544.1105493506349,OPTIMAL,0,0.0,10080,8645,0.0317983,14219.618689326919,OPTIMAL,283,9.11603182133528
kmeans_per_dirac,60,1,Gurobi,0.1401785,0.6324675,1.2683144,0.1087533,0.0482903,543.893702533648,OPTIMAL,0,0.0,10080,8645,0.0311478,15590.769737131606,OPTIMAL,305,10.030342316918103
kmeans_per_dirac,60,1,Gurobi,0.1384739,0.6426072,1.4701029,0.1387198,0.050395,544.0788629187891,OPTIMAL,0,0.0,10080,8645,0.0326492,14557.433542724097,OPTIMAL,276,9.341193847374527
kmeans_per_dirac,60,1,Gurobi,0.0704259,0.8690255,2.033731,0.1676197,0.0523835,542.301258552291,OPTIMAL,0,0.0,10080,8645,0.0410326,24351.27944151566,OPTIMAL,436,15.872012995309849
kmeans_per_dirac,80,1,Gurobi,0.0787754,0.7910265,1.8760062,0.1758937,0.0636597,548.2996094617653,OPTIMAL,0,0.0,13440,11525,0.0315692,3773.8667489060017,OPTIMAL,105,2.149508618536439
kmeans_per_dirac,80,1,Gurobi,0.0753456,1.0606366,2.1008066,0.17932,0.0639707,540.511173071758,OPTIMAL,0,0.0,13440,11525,0.0334895,33543.61851556832,OPTIMAL,485,22.00123929065896
kmeans_per_dirac,80,1,Gurobi,0.12193,1.4548399,2.6835562,0.1903607,0.0639364,544.5833314756428,OPTIMAL,0,0.0,13440,11525,0.0323615,12704.321960011943,OPTIMAL,256,8.105593416918108
kmeans_per_dirac,80,1,Gurobi,0.0844985,0.5742145,0.9637353,0.1773811,0.0570223,544.457271525633,OPTIMAL,0,0.0,13440,11525,0.0323403,13014.934427341954,OPTIMAL,263,8.312717611550912
kmeans_per_dirac,80,1,Gurobi,0.0882299,0.4998245,1.4725325,0.2038236,0.057332,542.1419079430691,OPTIMAL,0,0.0,13440,11525,0.0330221,24419.103941907706,OPTIMAL,433,15.917193305632166
kmeans_per_dirac,100,1,Gurobi,0.0947588,0.553905,1.2823401,0.256393,0.0761658,548.5161896260192,OPTIMAL,0,0.0,16800,14405,0.0309858,3494.9625254690377,OPTIMAL,98,1.9634925576768278
kmeans_per_dirac,100,1,Gurobi,0.1934378,0.7427879,1.5184997,0.2402265,0.0696687,546.2165195450809,OPTIMAL,0,0.0,16800,14405,0.0352879,7685.296792596174,OPTIMAL,179,4.758464529473127
kmeans_per_dirac,100,1,Gurobi,0.1812661,0.9042881,1.6073693,0.2423241,0.0747027,546.3431407831733,OPTIMAL,0,0.0,16800,14405,0.0324105,7905.957213087866,OPTIMAL,176,4.905615869713843
kmeans_per_dirac,100,1,Gurobi,0.1677395,1.0724817,2.117365,0.3392995,0.0842282,548.0853107642165,OPTIMAL,0,0.0,16800,14405,0.0348283,4284.111394857885,OPTIMAL,116,2.489742081062567
kmeans_per_dirac,100,1,Gurobi,0.1851843,0.9477959,1.9771622,0.2146137,0.081293,545.6253913819777,OPTIMAL,0,0.0,16800,14405,0.0333249,9746.633392884976,OPTIMAL,211,6.133182291109513
kmeans_per_dirac,150,1,Gurobi,0.1858298,1.0508803,2.0748316,0.2783511,0.1098921,549.1317996955403,OPTIMAL,0,0.0,25200,21605,0.0404123,2872.6914919771057,OPTIMAL,83,1.5484173566592336
kmeans_per_dirac,150,1,Gurobi,0.4275608,1.2564722,3.7545787,0.4204602,0.1026728,547.3551959747681,OPTIMAL,0,0.0,25200,21605,0.0313965,5491.099843413735,OPTIMAL,141,3.2951340256232573
kmeans_per_dirac,150,1,Gurobi,0.1259091,0.5952022,1.5387734,0.4214258,0.10551,548.5181246335019,OPTIMAL,0,0.0,25200,21605,0.0317038,3777.5388043295934,OPTIMAL,106,2.1520772178455507
kmeans_per_dirac,150,1,Gurobi,0.2625746,0.6530926,1.1865035,0.4063132,0.1049576,549.574330067255,OPTIMAL,0,0.0,25200,21605,0.0342004,2404.496421041189,OPTIMAL,73,1.2358972889454731
kmeans_per_dirac,150,1,Gurobi,0.220185,0.87171,1.7014258,0.3175402,0.1107711,547.7498874329116,OPTIMAL,0,0.0,25200,21605,0.0333218,5278.247144503055,OPTIMAL,129,3.153080505277454
kmeans_per_dirac,300,1,Gurobi,0.3180966,1.1090307,2.142578,1.2266798,0.2011698,552.2872801345891,OPTIMAL,0,0.0,50400,43205,0.0305441,1075.8437987872708,OPTIMAL,21,0.34874965918984957
kmeans_per_dirac,300,1,Gurobi,0.5661876,1.066491,3.7000255,1.3313708,0.2580391,549.2739279436867,OPTIMAL,0,0.0,50400,43205,0.0383501,2936.303502803557,OPTIMAL,84,1.5909693516704129
kmeans_per_dirac,300,1,Gurobi,0.5599844,0.9896433,3.2553103,1.2478616,0.3756513,551.4624685715365,OPTIMAL,0,0.0,50400,43205,0.0426544,1283.1591996975471,OPTIMAL,30,0.487402018416093
kmeans_per_dirac,300,1,Gurobi,0.4647239,1.8218272,4.771633,1.3201139,0.3728489,552.2186829107642,OPTIMAL,0,0.0,50400,43205,0.0402873,1086.0191061713736,OPTIMAL,21,0.35551158020392903
kmeans_per_dirac,300,1,Gurobi,0.4979552,1.8131153,5.9063794,1.2530982,0.4064836,550.1840072519868,OPTIMAL,0,0.0,50400,43205,0.0417676,2062.5753936072347,OPTIMAL,60,1.0079070124374008
kmeans_per_dirac,450,1,Gurobi,0.6306589,1.5221187,3.9329846,1.8463776,0.6578925,552.0372478464936,OPTIMAL,0,0.0,75600,64805,0.0311151,1149.2406891783767,OPTIMAL,21,0.3979253055240044
kmeans_per_dirac,450,1,Gurobi,0.460293,1.5044231,2.8674379,2.0732329,0.2828862,553.6810471326775,OPTIMAL,0,0.0,75600,64805,0.0330947,697.5475172052387,OPTIMAL,11,0.09576440647412365
kmeans_per_dirac,450,1,Gurobi,1.8545472,1.0541047,2.6530835,1.5095285,0.2748186,552.408598502139,OPTIMAL,0,0.0,75600,64805,0.03169,1082.249308864257,OPTIMAL,21,0.3530296940201363
kmeans_per_dirac,450,1,Gurobi,0.4950194,1.0209176,2.4759874,2.557548,0.2846576,552.4433618159593,OPTIMAL,0,0.0,75600,64805,0.0285743,1083.6014804449856,OPTIMAL,21,0.35392639199489273
kmeans_per_dirac,450,1,Gurobi,0.7191868,1.1596399,3.8870712,1.4627598,0.2964653,554.9667794383779,OPTIMAL,0,0.0,75600,64805,0.0301204,576.8121093618222,OPTIMAL,2,0.014384356903761164
kmedoids_cross_dirac,20,1,Gurobi,0.0656937,0.4565277,1.2039136,0.0328847,0.0251386,543.869894536245,OPTIMAL,0,0.0,3360,2885,0.0422312,3977.948780450333,OPTIMAL,109,2.2850415494494585
kmedoids_cross_dirac,20,1,Gurobi,0.0788887,0.6238031,1.1972266,0.028977,0.0318141,544.8243810109336,OPTIMAL,0,0.0,3360,2885,0.0394189,13207.654775202936,OPTIMAL,267,8.441487907052844
kmedoids_cross_dirac,20,1,Gurobi,0.0699644,0.6896253,1.7526008,0.0241245,0.027764,551.934917060692,OPTIMAL,0,0.0,3360,2885,0.0330394,13793.825521338833,OPTIMAL,277,8.832246255128194
kmedoids_cross_dirac,20,1,Gurobi,0.0602635,0.4530745,1.0565536,0.0300929,0.0243665,553.5191136837684,OPTIMAL,0,0.0,3360,2885,0.035925,6032.673583073113,OPTIMAL,151,3.656478879687013
kmedoids_cross_dirac,20,1,Gurobi,0.0617489,0.5706376,1.3699203,0.0298131,0.027805,544.3992716896043,OPTIMAL,0,0.0,3360,2885,0.0348147,12916.994723145286,OPTIMAL,259,8.247582726079669
kmedoids_cross_dirac,40,1,Gurobi,0.1408377,0.5929563,1.2192539,0.047633,0.0395127,552.4685737148624,OPTIMAL,0,0.0,6720,5765,0.0241298,819.2016155872819,OPTIMAL,15,0.17730245028153702
kmedoids_cross_dirac,40,1,Gurobi,0.0749006,0.79761,1.3277127,0.0595903,0.040283,556.6941532045486,OPTIMAL,0,0.0,6720,5765,0.031912,2415.8632304610505,OPTIMAL,70,1.243571557332154
kmedoids_cross_dirac,40,1,Gurobi,0.1638126,0.647688,1.3089302,0.0849298,0.040167,548.589958860702,OPTIMAL,0,0.0,6720,5765,0.0337702,6048.232433511451,OPTIMAL,147,3.6669001677611313
kmedoids_cross_dirac,40,1,Gurobi,0.1390506,0.6188302,1.3896205,0.0496628,0.0403681,548.8988844837579,OPTIMAL,0,0.0,6720,5765,0.0337943,7601.302364797289,OPTIMAL,178,4.702650146754695
kmedoids_cross_dirac,40,1,Gurobi,0.0751413,0.6204853,1.8430637,0.0589189,0.0418161,543.6419332251578,OPTIMAL,0,0.0,6720,5765,0.0329186,7706.604300992899,OPTIMAL,180,4.772653099027536
kmedoids_cross_dirac,60,1,Gurobi,0.2098335,0.978315,2.0403983,0.0847707,0.0547289,556.5301567254567,OPTIMAL,0,0.0,10080,8645,0.0340837,827.2940697658039,OPTIMAL,15,0.182684677717311
kmedoids_cross_dirac,60,1,Gurobi,0.2062673,0.781653,2.6287653,0.1077148,0.062039,548.7884399604237,OPTIMAL,0,0.0,10080,8645,0.0417116,5139.71034432762,OPTIMAL,130,3.0608516812056665
kmedoids_cross_dirac,60,1,Gurobi,1.946495,0.524928,0.9989647,0.0856204,0.0431377,548.1733345024637,OPTIMAL,0,0.0,10080,8645,0.0307044,4752.485010842054,OPTIMAL,124,2.802548816049274
kmedoids_cross_dirac,60,1,Gurobi,0.2698285,0.5447196,0.9936063,0.0819151,0.0485978,544.2727766666868,OPTIMAL,0,0.0,10080,8645,0.0323296,5139.71034432762,OPTIMAL,130,3.0608516812056665
kmedoids_cross_dirac,60,1,Gurobi,0.2143163,0.5446139,1.0088319,0.0759901,0.0447747,545.4141427525067,OPTIMAL,0,0.0,10080,8645,0.0421757,3569.8308421522293,OPTIMAL,99,2.013526533150219
kmedoids_cross_dirac,80,1,Gurobi,0.1647078,0.6542022,1.3023641,0.1930222,0.0591839,551.5689981187636,OPTIMAL,0,0.0,13440,11525,0.0319395,830.5872845583208,OPTIMAL,14,0.1848177071448449
kmedoids_cross_dirac,80,1,Gurobi,0.1627926,0.7396716,1.3822702,0.1876416,0.0661479,556.8123114716568,OPTIMAL,0,0.0,13440,11525,0.0338395,600.3297862947172,OPTIMAL,4,0.03042697695729024
kmedoids_cross_dirac,80,1,Gurobi,0.2271429,0.6837369,1.5533257,0.2552126,0.0699894,555.718336257944,OPTIMAL,0,0.0,13440,11525,0.0327557,606.3396540874377,OPTIMAL,5,0.03445311170345877
kmedoids_cross_dirac,80,1,Gurobi,0.217081,0.7500968,1.8462129,0.1861816,0.0616244,546.4444153702956,OPTIMAL,0,0.0,13440,11525,0.0394283,1586.6577256081598,OPTIMAL,43,0.6902115701912157
kmedoids_cross_dirac,80,1,Gurobi,0.1744888,0.8872877,2.142391,0.1785708,0.065255,552.0560227058032,OPTIMAL,0,0.0,13440,11525,0.0243925,929.2993712149403,OPTIMAL,19,0.2508943244889814
kmedoids_cross_dirac,100,1,Gurobi,0.1629785,0.9068316,3.1519394,0.2770138,0.0773588,552.6172826267932,OPTIMAL,0,0.0,16800,14405,0.03251,822.5967719522755,OPTIMAL,14,0.17955149615453792
kmedoids_cross_dirac,100,1,Gurobi,0.1275961,0.5245095,1.169156,0.2800022,0.0715451,554.3252074337837,OPTIMAL,0,0.0,16800,14405,0.0303387,601.5928054237866,OPTIMAL,4,0.03126342001240112
kmedoids_cross_dirac,100,1,Gurobi,0.18018,0.6931693,1.1507457,0.2152949,0.0728885,556.6822784170511,OPTIMAL,0,0.0,16800,14405,0.0318059,600.9867972239017,OPTIMAL,4,0.030881928586949714
kmedoids_cross_dirac,100,1,Gurobi,0.2508998,0.6891932,1.4409949,0.2736281,0.0751592,551.9053405065297,OPTIMAL,0,0.0,16800,14405,0.02924,822.4228564352239,OPTIMAL,15,0.1794515852801144
kmedoids_cross_dirac,100,1,Gurobi,0.2717819,0.7652265,1.4733163,0.2686629,0.0839148,553.8882815919159,OPTIMAL,0,0.0,16800,14405,0.0309721,908.0191267911308,OPTIMAL,20,0.23674796265067233
kmedoids_cross_dirac,150,1,Gurobi,0.2924469,0.7685902,1.6454633,0.4257583,0.1039938,552.2871592306184,OPTIMAL,0,0.0,25200,21605,0.031345,818.587982994969,OPTIMAL,14,0.1768937086574971
kmedoids_cross_dirac,150,1,Gurobi,0.4753158,0.8740136,3.2739251,0.4222302,0.1169676,556.6534938512635,OPTIMAL,0,0.0,25200,21605,0.02925,601.2688634152659,OPTIMAL,4,0.031060502100697995
kmedoids_cross_dirac,150,1,Gurobi,0.1982059,0.5877133,1.4925456,0.3305333,0.1070707,557.3478513739734,OPTIMAL,0,0.0,25200,21605,0.031044,600.9160062246948,OPTIMAL,4,0.03083506507169731
kmedoids_cross_dirac,150,1,Gurobi,0.3209897,0.6475382,1.3337854,0.3864611,0.096698,548.7166357076038,OPTIMAL,0,0.0,25200,21605,0.0324703,822.4192888350238,OPTIMAL,14,0.1794334259235857
kmedoids_cross_dirac,150,1,Gurobi,0.2312661,0.8510654,1.7208552,0.4161548,0.1032947,554.1761412754828,OPTIMAL,0,0.0,25200,21605,0.0291599,825.5708030714069,OPTIMAL,15,0.18154251073070404
kmedoids_cross_dirac,300,1,Gurobi,0.4282648,1.0902392,2.3409555,0.9541393,0.2039765,556.169176409736,OPTIMAL,0,0.0,50400,43205,0.031593,605.7707576947555,OPTIMAL,5,0.03411579550276245
kmedoids_cross_dirac,300,1,Gurobi,2.780883,1.1168955,2.2436254,0.9127697,0.1967254,556.4395145140118,OPTIMAL,0,0.0,50400,43205,0.0299872,575.807314216993,OPTIMAL,2,0.013726934738387708
kmedoids_cross_dirac,300,1,Gurobi,0.4123121,0.8444721,1.8291761,1.1938053,0.1955727,556.3327515508872,OPTIMAL,0,0.0,50400,43205,0.0294807,600.978436251829,OPTIMAL,4,0.030876001182040813
kmedoids_cross_dirac,300,1,Gurobi,0.4699525,1.0311545,2.0978769,0.9703068,0.185735,556.9155855846648,OPTIMAL,0,0.0,50400,43205,0.0306815,576.6214034210573,OPTIMAL,2,0.014264763283979631
kmedoids_cross_dirac,300,1,Gurobi,2.1892882,0.9670496,2.0163801,1.0881186,0.1970749,555.9069709001346,OPTIMAL,0,0.0,50400,43205,0.0295367,576.6057428230085,OPTIMAL,2,0.014256080447237363
kmedoids_cross_dirac,450,1,Gurobi,0.8321646,1.1964449,2.735317,1.6173954,0.2739699,554.6992901248673,OPTIMAL,0,0.0,75600,64805,0.0310374,735.3555036393765,OPTIMAL,10,0.1207099243311549
kmedoids_cross_dirac,450,1,Gurobi,2.1849709,1.0311554,2.2779243,1.4424461,0.2816951,555.3483536586489,OPTIMAL,0,0.0,75600,64805,0.0315932,575.8400515330196,OPTIMAL,2,0.013745996085062773
kmedoids_cross_dirac,450,1,Gurobi,0.6087313,1.1780649,2.7463078,1.7343367,0.2809559,555.8347128545569,OPTIMAL,0,0.0,75600,64805,0.0303192,600.7736211362555,OPTIMAL,4,0.0307393696567424
kmedoids_cross_dirac,450,1,Gurobi,2.2720707,1.1581062,2.9761343,1.2554677,0.2807963,554.9734440491709,OPTIMAL,0,0.0,75600,64805,0.0293392,576.3224423861543,OPTIMAL,2,0.014069149958881422
kmedoids_cross_dirac,450,1,Gurobi,0.7057138,1.153548,2.7992878,1.7944813,0.2738107,555.3594329060135,OPTIMAL,0,0.0,75600,64805,0.0285623,575.9933837799801,OPTIMAL,2,0.013851577488162015
kmedoids_per_dirac,20,1,Gurobi,0.062197,0.647341,1.7272635,0.0294287,0.0310962,550.5531398617306,OPTIMAL,0,0.0,3360,2885,0.0369968,44689.15769053809,OPTIMAL,617,29.432805980801337
