base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,1.5193125,1.5193125,1.5193125,2.8743587,2.8743587,2.8743587,6.9457084,6.9457084,6.9457084,0.4740131,0.4740131,0.4740131,11.813392700000001,11.813392700000001,11.813392700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_dirac,4,0.43134057000000003,0.052045774999999996,0.14958905,0.44754694000000006,0.36606127499999996,0.526096425,1.16226386,0.7473607750000001,1.450175825,0.007035229999999999,0.006537675,0.007201325000000001,0.01300133,0.011146525000000001,0.015378325000000002,2.06118793,1.4493155999999998,2.40189355,1697.803293726319,1565.1404839279896,1912.64552452247,4127.5,4056.75,4372.5,556.8547804885433,513.3488404688761,627.3130311054757
kmeans_cross_dirac,8,0.0969935,0.054939375,0.126540575,0.42976622999999997,0.36904915000000005,0.484969825,1.0877082999999999,0.82783715,1.2666449750000002,0.01240113,0.01193355,0.01281985,0.01613809,0.01456905,0.018152775,1.6430072500000001,1.354371,1.8828306000000001,961.9338044552811,763.9099433622096,1203.0642853841712,2771.0,2357.75,3360.5,315.51168212029563,250.56538972449061,394.5975800643597
kmeans_cross_dirac,12,0.07806305,0.06517415,0.09142005,0.5292163600000002,0.3721204,0.6669678250000001,1.55744148,0.849570725,2.2206045,0.0188527,0.018248225,0.019194525,0.020117669999999997,0.016009125,0.023126475,2.2036912600000003,1.3094794,3.01174055,498.32207244095906,383.52194826911176,575.3140944723772,1731.0,1442.0,1940.25,163.46125448627407,125.81037270815646,188.71256195175462
kmeans_cross_dirac,16,0.06675392,0.057730875,0.067925475,0.5212534200000001,0.5051337250000001,0.5725096999999999,1.37958676,1.211618025,1.58240935,0.03004754,0.028847650000000002,0.03031155,0.021469079999999995,0.020876275,0.023562375,2.0191107199999996,1.85036435,2.2757585999999996,443.82178186330947,395.2688383123189,514.4280079485898,1578.8,1452.25,1751.25,145.5865680653719,129.66251697336605,168.74313352515412
kmeans_cross_dirac,20,0.08169379,0.062002749999999995,0.094056125,0.48424116,0.4444663,0.524516175,1.1595269799999999,1.034455575,1.2855821,0.03744185,0.035757425,0.038608449999999996,0.02492153,0.02376935,0.02586465,1.78782531,1.6682837,1.9608550999999999,351.8634204871665,323.9471382782564,395.40530070051216,1324.2,1247.5,1479.0,115.42685167486181,106.27076105183694,129.70774866604768
kmeans_cross_dirac,30,0.12582895,0.09909807500000001,0.161115175,0.46525107,0.41004697500000004,0.5194436,1.1042786100000002,0.91082815,1.308761925,0.07254973,0.06538627500000001,0.080139675,0.02926591,0.026848275,0.030297175000000003,1.79717427,1.5969693749999998,2.025226825,254.2819900537611,217.7985262223574,296.47011981060314,995.8,855.25,1172.0,83.42114488386567,71.45587534390901,97.25941660055113
kmeans_cross_dirac,60,0.40951281999999994,0.12693052500000002,0.21782780000000002,0.6028250900000001,0.468091375,0.6399991250000001,1.63210597,1.0062877,1.5729876250000001,0.24812295,0.212484925,0.2925758,0.05341676999999999,0.043482725,0.056214200000000006,2.9459836,2.4763981999999998,3.14293505,73.5343912473038,55.43218065165215,92.69743609126635,291.5,218.75,356.75,24.130945794730046,18.1976075263637,30.419987269724633
kmeans_cross_dirac,90,0.29186438,0.14491564999999998,0.221433925,0.56351872,0.47736555,0.633494625,1.3147937399999998,1.034586875,1.514721975,0.29042477000000005,0.235845575,0.33702455000000003,0.06353328,0.061296825,0.06481590000000001,2.52413489,2.1834157250000006,2.8850993000000003,31.42600186231615,3.116161442687183,66.13423057179556,132.5,21.25,260.0,10.315951780126957,1.0262963722609812,21.707320549203125
kmeans_cross_dirac,120,0.25029112,0.19004654999999998,0.31741854999999997,0.6342554399999999,0.55919115,0.68369525,1.34974879,1.1008899,1.5075405,0.41766815,0.39474075,0.45172825,0.09611668,0.08196582499999999,0.09024289999999999,2.74808018,2.4927267250000003,2.969627825,12.27334585632969,0.3543883448625101,5.70243908309529,54.5,8.0,35.0,4.030597564157014,0.11756595914190299,1.8778260851643054
