id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.3315828282218807
2,wind,2030,false,0.4,,0.0
3,solar,2030,false,0.5,,4.761520869228528
4,ocgt,2030,false,0.1,,1.2165102924146654
5,wind_offshore,2030,false,0.4,,0.0
