base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75,total_steps_loss_of_load_mean,total_steps_loss_of_load_q25,total_steps_loss_of_load_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75,loss_of_load_h2_demand_mean,loss_of_load_h2_demand_q25,loss_of_load_h2_demand_q75,total_lol_mean,total_lol_q25,total_lol_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,19.8680249,19.8680249,19.8680249,89.0733654,89.0733654,89.0733654,515.3750059,515.3750059,515.3750059,24.2275841,24.2275841,24.2275841,648.5439802999999,648.5439802999999,648.5439802999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,3.15868848,1.825600325,2.482161925,0.6354405200000002,0.512587675,0.648062625,3.6977039300000003,2.57222485,3.133912625,4.71015171,4.644177525,4.803893775,0.22411767,0.209219975,0.22604677499999998,12.426102310000001,9.933664725,14.380754825000002,0.28453076705859826,0.277750630808447,0.28330116855708626,-14.3,-25.0,-25.0,22.7,-9.0,-9.0,8.4,-34.0,-34.0,26.8220659677527,-36.46423909168288,-36.46423909168288,25.669746800060473,-5.139846435702909,-5.139846435702909,52.49181276781318,-41.604085527385784,-41.604085527385784
kmedoids_cross_convex,8,2.31989259,2.101791275,2.52762295,0.8188664899999999,0.7024865,0.733586325,3.81362355,3.47610535,4.068366375,11.46549099,10.946722925,12.12863605,0.34081112,0.328940225,0.348064775,18.75868474,18.1060166,19.7414718,0.25437821035846553,0.251437948681664,0.256007420812143,-25.0,-25.0,-25.0,-9.0,-9.0,-9.0,-34.0,-34.0,-34.0,-36.46423909168288,-36.46423909168288,-36.46423909168288,-5.139846435702908,-5.139846435702909,-5.139846435702909,-41.604085527385784,-41.604085527385784,-41.604085527385784
kmedoids_cross_convex,12,2.36386948,2.117002975,2.4990209,0.9192249200000001,0.906651125,0.9480266,4.7251556699999995,4.587943675,4.913467425,21.111708580000002,19.824059625,21.775673825,0.4739430499999999,0.457018475,0.48990855,29.593901699999996,29.056963374999995,30.4419779,0.2420780531659205,0.23901835876360705,0.2507957562532338,-24.9,-25.0,-25.0,-6.9,-9.0,-9.0,-31.8,-34.0,-34.0,-36.452858842794384,-36.46423909168288,-36.46423909168288,-4.545980030274517,-5.139846435702909,-5.139846435702909,-40.998838873068905,-41.604085527385784,-41.604085527385784
kmedoids_cross_convex,16,2.6310596,2.484754025,2.766780875,1.12857808,1.060029825,1.179707825,5.734322709999999,5.517459725,5.8773618249999995,31.8622681,29.921891475,33.693245625,0.76798613,0.60302045,0.6551026750000001,42.124214620000004,40.584336725,44.01819072500001,0.21273670878551884,0.17988761627803207,0.24043746688997103,-7.0,-25.0,-1.75,-5.3,-9.0,-9.0,-12.3,-34.0,-9.25,-18.754644471857016,-36.46423909168288,-20.059442661355316,5.0680128714686195,-5.139846435702909,-5.139846435702909,-13.686631600388399,-41.604085527385784,-25.19928909705822
kmedoids_cross_convex,20,3.6177350699999997,2.5563662750000002,2.9905084,1.33092898,1.25572465,1.37342185,7.778273439999998,6.584220675,7.457136975,45.30869756,43.63776165,47.098170725,0.9056811899999999,0.7234183000000001,1.116361825,58.941316240000006,55.789839775000004,61.65569715000001,0.17574723162245667,0.14382932929604592,0.22424992895907433,53.2,-12.0,104.5,29.4,-9.0,28.25,82.6,-21.0,149.0,185.1646424357182,-26.144114113088648,249.47303876997333,195.8574260575192,-5.139846435702906,74.39794461126411,381.0220684932373,-30.89868657629156,640.3102430098651
kmedoids_cross_convex,30,5.99735604,3.265117675,10.1069382,1.9451068800000002,1.871337625,2.0324908500000003,9.54035421,9.1617378,9.704393425,76.63445654,73.098947575,81.082035075,1.2781652100000003,1.072974575,1.1924864750000002,95.39543888,92.665911925,97.5069554,0.12407826405117581,0.08134307419995775,0.16186293381716685,206.7,169.25,249.0,32.6,3.0,64.5,239.3,191.75,298.0,1191.7199281263813,667.3212384954867,1874.8092730849842,79.48164287709173,19.274581994915042,137.38353902591282,1271.2015710034734,689.012222167381,1920.5410860021434
kmedoids_cross_convex,45,7.40104872,4.6530625,11.052673799999999,3.1696724100000004,2.849449925,3.3037320249999995,16.97174434,14.026142725,20.8028806,109.08440087,108.45681515000001,113.60035395,1.8688634500000003,1.6657151749999999,1.8359364,138.49572979,133.4484046,144.04886065,0.07982812192369985,0.05505069005243745,0.09164283119159997,283.8,190.5,414.5,73.3,8.5,88.5,357.1,199.75,521.25,1191.7092239211934,684.9288292230964,1802.757855996545,108.08606349313001,13.844667198303819,132.7088181848826,1299.7952874143232,700.4681141454917,1819.3867464907105
kmedoids_cross_convex,60,5.87380711,5.705705525,6.071585324999999,4.095248100000001,3.8570008749999998,4.35447,19.63634518,19.126340000000003,20.186862025,160.85720228999998,145.81194385,173.5697141,2.81739609,2.3961299499999997,3.0956311750000003,193.27999877000002,176.935819825,205.343335575,0.08165725648680103,0.05664765128798232,0.10598498399904804,425.9,287.75,621.5,91.1,30.0,106.5,517.0,319.75,755.0,1594.7157625137863,963.7109753504791,2459.702319583106,133.79444316218274,51.2342096582437,152.00047534942203,1728.510205675969,1037.5152641195903,2728.3369957917266
kmedoids_cross_convex,90,8.341606630000001,7.255980375,9.34400025,6.81981483,5.707723325,7.948529575,33.53722218,32.392155725,34.540490774999995,209.56353378999998,196.25955135,221.14299087499998,7.483207560000001,4.387954775000001,11.3881827,265.74538498999993,247.14998799999998,277.94351284999993,0.06347143899657155,0.044179336947057314,0.07328353309067649,391.8,270.75,514.5,78.2,44.5,89.0,470.0,318.25,588.75,1475.2435073047775,930.6559357377391,2039.7470975012584,124.71323027586261,56.305333457318625,122.62369638241393,1599.95673758064,986.9612691950576,2137.674085159597
