base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75,total_steps_loss_of_load_mean,total_steps_loss_of_load_q25,total_steps_loss_of_load_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,20.0660687,20.0660687,20.0660687,89.9296696,89.9296696,89.9296696,388.2247488,388.2247488,388.2247488,24.7318527,24.7318527,24.7318527,522.9523398,522.9523398,522.9523398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,5.27750638,3.09815635,6.779707575,0.504108,0.469876775,0.5033779999999999,2.66849203,2.36932895,2.66985845,4.34613642,4.2710476,4.3058974999999995,0.22067894999999998,0.20376405,0.227788325,13.01692178,10.743078924999999,14.904398125,0.2668769286449276,0.2668769286449217,0.2668769286449217,-38.0,-38.0,-38.0,0.0,0.0,0.0,-38.0,-38.0,-38.0
kmedoids_cross_convex,8,4.132711240000001,3.5872732249999997,4.673779,0.7291608199999999,0.71184495,0.756286325,4.08791137,3.854182175,4.2428629749999995,11.18463536,10.798994749999999,11.352101050000002,0.34579779000000005,0.3256254,0.3632257,20.480216579999997,19.853980650000004,21.313547500000002,0.23199579497933115,0.24228765701297642,0.24713685152693365,-36.7,-38.0,-38.0,1.1,0.0,0.0,-35.6,-38.0,-38.0
kmedoids_cross_convex,12,4.2903252,3.6668754000000003,4.77403145,0.94286846,0.901976175,0.990690875,5.19809128,4.913783175,5.5389685,22.05109792,20.593175925,23.1507624,0.53651303,0.478600175,0.5136096250000001,33.01889589,31.3425092,34.316707525,0.11792732821257497,0.08302283486458198,0.12790513460623987,55.8,54.75,76.25,18.5,9.0,28.0,74.3,68.0,101.0
kmedoids_cross_convex,16,6.6401882400000005,4.398072675,5.39339095,1.1723642699999997,1.0913516749999999,1.225979725,6.31084609,6.0117385,6.47253165,31.92686914,30.462131075,33.2157849,0.7076867599999999,0.616132375,0.64352585,46.7579545,44.485756125,47.37434825,0.0681224382997631,0.054616978474957514,0.06828849625566212,79.1,65.5,98.25,25.9,9.0,17.0,105.0,75.5,114.75
kmedoids_cross_convex,20,7.52906012,5.1919816999999995,6.40726905,1.40443623,1.372790625,1.434471375,7.582657300000001,7.307987475,7.8372942750000005,45.304117389999995,44.608376475,46.849066199999996,1.7101775800000003,0.7692998500000001,1.0826243,63.53044862,60.3500517,67.0045717,0.04802616717423385,0.04210208069614856,0.04958514234988985,59.6,25.5,65.25,18.0,16.0,19.0,77.6,41.5,81.25
kmedoids_cross_convex,30,9.71960998,6.645157425,13.20284245,2.0620309400000005,1.98458285,2.094678025,10.52334726,10.126151425000002,11.014710475000001,77.41725115999999,73.65660994999999,81.42640387499999,1.21997422,1.1052427249999999,1.201574575,100.94221356,96.616958,104.18942992499998,0.029391537866776313,0.026598809075093714,0.031993407849058096,45.7,37.0,63.25,23.8,8.75,27.5,69.5,51.25,103.25
kmedoids_cross_convex,45,11.127133009999998,8.555822325,12.563833625,3.0270264599999996,2.7423554,3.253778425,17.238057280000003,15.042528400000002,16.346739675,120.56090111,113.8990508,128.627045075,2.00337757,1.6885427999999998,2.28480995,153.95649543,148.8276955,158.92682655,0.02651895028167723,0.02323868599861526,0.02959606448779974,67.5,34.5,95.25,13.2,5.0,11.0,80.7,37.75,105.5
kmedoids_cross_convex,60,10.60541234,9.8365504,10.766807174999999,3.9788495500000005,3.736678125,4.008020625,21.46601945,20.6938566,21.88318255,158.23321850000002,151.94319072500002,163.016271825,2.8298023900000002,2.595808375,3.029518275,197.11330223,192.78905749999998,203.331898125,0.0333006112914194,0.022405002966782557,0.028587064351282096,79.2,30.0,111.0,11.3,1.25,17.5,90.5,31.75,146.5
kmedoids_cross_convex,90,18.887282239999998,13.918759725,23.675157025,7.50522708,6.3227312,8.5817078,36.85801649,34.60088725,37.544303899999996,251.88490484000005,238.42636424999998,267.979831225,7.22474341,3.695162625,11.893831025,322.3601740599999,309.2085641,329.7905774750001,0.02316589578436423,0.018533193357677127,0.02761581535450071,39.4,12.0,60.0,1.2,0.0,1.75,40.6,12.0,61.25
kmedoids_cross_convex,120,44.89965845,41.053224674999996,49.4337163,14.11491465,13.4531004,14.9468289,71.96723985,69.98227835,74.075439625,288.16322608,282.5294259,291.1606253,5.63629618,5.154309949999999,6.03880105,424.78133521,423.1488263,432.641972275,0.022211767098075447,0.018066607560863382,0.026830567010858286,35.4,17.5,53.5,1.5,0.0,0.75,36.9,17.5,55.0
kmedoids_cross_convex,180,65.74612798000001,55.776220675000005,75.24895605,23.58970615,23.0685261,25.018579449999997,124.09179558999999,114.25687662499999,134.56132285,318.23267697,305.873363175,333.08883357499997,10.258908340000001,8.791489775,9.153907725,541.91921503,529.090831925,551.7383591500001,0.019607827808471624,0.015785720651874245,0.024263155217041612,28.5,12.75,32.5,0.6,0.0,0.75,29.1,12.75,32.75
