base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,20.1833191,85.6522323,378.0283122,23.7449807,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0
convex_cross,4,Xpress,8.4194254,1.1362091,4.4840639,4.6149504,0.3066032,6.538019761390152e8,OPTIMAL,112713,64898,96.6624572,5.989411843761127e8,OPTIMAL,0,0
convex_cross,8,Xpress,4.3846999,1.521355,6.3553296,12.3584493,0.3499167,5.621875971595993e8,OPTIMAL,173961,112418,65.035204,5.516301226789968e8,OPTIMAL,129,464
convex_cross,12,Xpress,4.0457736,1.1818849,5.3191368,23.4266972,0.4608941,5.2757468907572174e8,OPTIMAL,235209,159938,79.2566662,5.1264354458179015e8,OPTIMAL,146,209
convex_cross,16,Xpress,6.7331435,2.627799,7.4944932,40.1102384,1.7329065,5.320316437523041e8,OPTIMAL,296457,207458,81.0135388,4.7804745389636683e8,OPTIMAL,118,27
convex_cross,20,Xpress,4.0412792,1.2295063,7.012531,48.1855781,1.1113635,5.1269947087641144e8,OPTIMAL,357705,254978,97.1593953,4.9648415412881124e8,OPTIMAL,370,168
convex_cross,30,Xpress,17.5532622,1.8341637,9.7599804,81.6952319,1.5700947,4.672986014191208e8,OPTIMAL,510825,373778,101.8211812,5.375214692963197e8,OPTIMAL,851,675
convex_cross,45,Xpress,16.2529257,2.7948082,22.2433259,129.8415135,1.7247149,4.5165147846089935e8,OPTIMAL,740505,551978,105.0048613,5.207026850281132e8,OPTIMAL,960,372
convex_cross,60,Xpress,16.2076538,4.478902,16.4490139,189.6512854,11.584175,4.525989683522949e8,OPTIMAL,970185,730178,104.2834022,5.0701900155381596e8,OPTIMAL,861,241
convex_cross,90,Xpress,23.5126462,6.5047882,26.2389444,256.9668855,4.2227488,4.4592002014466095e8,OPTIMAL,1429545,1086578,108.7414257,5.0485561039650726e8,OPTIMAL,700,169
convex_cross,120,Xpress,42.7323294,9.2818587,47.4492653,280.3897109,4.2001799,4.463771121946335e8,OPTIMAL,1888905,1442978,106.6292862,5.0548725632720345e8,OPTIMAL,684,230
convex_cross,180,Xpress,100.8505491,14.91924,70.7148581,328.1466568,8.1062769,4.4741016237963104e8,OPTIMAL,2807625,2155778,96.5342962,4.86696106987142e8,OPTIMAL,481,191
conicalb_cross,4,Xpress,4.5085425,0.8712574,3.1114808,17.1501457,0.2216601,6.015152233245163e8,OPTIMAL,112713,64898,65.6118127,7.142918391088759e8,OPTIMAL,893,1027
conicalb_cross,8,Xpress,5.3098753,0.8210474,3.6919994,11.6175235,0.3612183,5.80632069875618e8,OPTIMAL,173961,112418,62.9590601,5.750785852655494e8,OPTIMAL,20,0
conicalb_cross,12,Xpress,5.9579746,1.2026331,5.2163704,21.4697687,0.5192726,5.63097249843689e8,OPTIMAL,235209,159938,64.7342955,5.557774816184003e8,OPTIMAL,23,0
conicalb_cross,16,Xpress,20.5298616,1.077257,5.8415234,39.9900247,0.5671011,5.174007270113373e8,OPTIMAL,296457,207458,86.7082891,4.797408444052661e8,OPTIMAL,288,25
conicalb_cross,20,Xpress,6.6279125,1.48857,8.8699734,50.8055542,0.7180907,4.726575940278015e8,OPTIMAL,357705,254978,104.6073655,5.285688721706995e8,OPTIMAL,1111,210
conicalb_cross,30,Xpress,8.5532433,2.0254573,9.7009492,75.7374996,1.0985437,4.630180581739807e8,OPTIMAL,510825,373778,118.0144653,5.2701404538457584e8,OPTIMAL,1100,307
conicalb_cross,45,Xpress,21.1885718,2.7645394,15.543154,122.6790403,1.7085455,4.4843157059137726e8,OPTIMAL,740505,551978,112.9875257,5.1857671220791835e8,OPTIMAL,983,183
conicalb_cross,60,Xpress,28.4429037,3.656564,19.1387996,156.6989922,2.2151022,4.482455883400955e8,OPTIMAL,970185,730178,105.7113334,5.0965959642240185e8,OPTIMAL,905,157
conicalb_cross,90,Xpress,35.3033495,5.727984,27.1165693,241.0446171,3.8669303,4.419060464166565e8,OPTIMAL,1429545,1086578,103.5196205,5.0829418313533324e8,OPTIMAL,805,237
conicalb_cross,120,Xpress,44.442376,8.5098402,37.7802774,266.8742787,5.536764,4.4426149825372314e8,OPTIMAL,1888905,1442978,104.3519474,5.062696470305907e8,OPTIMAL,699,230
conicalb_cross,180,Xpress,96.4871025,15.0056475,76.0847746,299.0537428,7.9791096,4.4643806949635315e8,OPTIMAL,2807625,2155778,100.8823734,4.8827005958108157e8,OPTIMAL,511,195
