base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,110.415919,509.1730272,4643.7921208,95.2450314,4.8620311032507324e8,OPTIMAL,34120200,23739823,0.0,0.0,,65.4,23.8,272.347110273727,21.202796097914337,1.1741996254865646e6,4.338613713621266e8,9.830037135915015e6,6.076090770516418e6,1.501761940498679e8,7.17909358429493e7,2.0900970452079993e8,429.70613101088315
convex_per,10,Xpress,46.2961007,11.8227234,53.9303356,12.0861064,1.2429905,4.704312727914734e8,OPTIMAL,410445,204798,863.6247029,8.463932815970764e8,OPTIMAL,6072.8,550.0,18146.273927168724,629.4413107094184,7.51028609515113e7,3.923131587561807e8,9.013923208295658e7,7.3400213238830045e6,1.4456997488912293e8,3.477742095487231e7,2.0900970452079993e8,302.26172989043397
convex_per,20,Xpress,193.3131078,14.3965509,38.8475907,35.5363324,1.5764816,4.713073345608597e8,OPTIMAL,563565,323598,751.2576747,8.225918971554947e8,OPTIMAL,5197.2,855.6,16558.915475254857,840.4495295362183,6.959746001916425e7,4.004569755265441e8,8.380019816744348e7,7.663980227927885e6,1.5810452576785174e8,2.881269637237825e7,2.0900970452079993e8,291.67628175692
convex_per,40,Xpress,320.6758668,5.2224736,37.7556217,102.7331991,1.8953892,4.8543369192453766e8,OPTIMAL,869805,561198,689.9833293,5.155156104759064e8,OPTIMAL,524.4,62.2,1814.1872528832507,74.46850751501844,7.554623041593015e6,4.248354175118616e8,1.7546788713901337e7,7.378942281152924e6,1.5096288144957644e8,6.0430139242880926e7,2.0900970452079993e8,370.56738025827
convex_per,60,Xpress,183.5796791,11.0001034,68.3207388,208.7770329,3.3399009,4.923425404962387e8,OPTIMAL,1176045,798798,683.7373123,4.950763576817932e8,OPTIMAL,183.4,18.2,517.883370179127,17.078438938618472,2.1398472364709056e6,4.3335582150212437e8,1.169687055243288e7,7.522946656038733e6,1.4661485954056537e8,7.34444948057664e7,2.0900970452079993e8,414.1253498976442
convex_per,80,Xpress,294.3816886,17.1804996,82.765763,312.6417817,4.2350138,4.8934800267510986e8,OPTIMAL,1482285,1036398,727.4479755,4.9386755352913666e8,OPTIMAL,180.4,17.6,486.34010652656127,14.135516564618475,2.0019024923646438e6,4.3231039805334014e8,1.1672172132351365e7,7.164033662663043e6,1.4618915210014492e8,7.314380317999405e7,2.0900970452079993e8,414.6862258387413
convex_per,100,Xpress,385.3126234,20.2415325,92.5062373,535.3956485,51.9524552,4.8874455868040466e8,OPTIMAL,1788525,1273998,676.5183722,4.9334437099546814e8,OPTIMAL,161.4,16.6,481.79699016060374,15.557890993818472,1.989419524617615e6,4.3187682198918134e8,1.1591838460620616e7,7.794725113109086e6,1.4513680703400886e8,7.344394262604913e7,2.0900970452079993e8,412.88360451083435
convex_per,150,Xpress,605.3097837,28.2315613,105.2669866,676.283215,9.178452,4.8493497443629456e8,OPTIMAL,2554125,1867998,676.3294065,4.944871152523117e8,OPTIMAL,178.8,18.8,686.7523778926922,16.716160110418475,2.8138741520123696e6,4.268902198244911e8,1.2734693235573616e7,8.854240783329768e6,1.4485772258975753e8,6.809198176318164e7,2.0900970452079993e8,404.55074324920804
convex_per,225,Xpress,709.576046,36.488861,186.8332708,937.6810092,12.9290095,4.8271781711408997e8,OPTIMAL,3702525,2758998,685.080321,4.943564284453964e8,OPTIMAL,188.2,20.2,731.618916296465,16.325749150818474,2.9917786617890564e6,4.2661381727377933e8,1.2779226634728627e7,8.543055207415644e6,1.4491742595516315e8,6.799011017512402e7,2.0900970452079993e8,402.8590713400513
convex_per,300,Xpress,1018.8783067,52.0029221,259.1399109,1387.3700552,20.4227341,4.890691878787384e8,OPTIMAL,4850925,3649998,690.5754705,4.909566685906372e8,OPTIMAL,102.2,4.6,287.3458534961216,2.554794520818478,1.1596025920676866e6,4.34467051666638e8,1.0057891349219315e7,1.156295564425724e7,1.482631597077903e8,7.183139253647861e7,2.0900970452079993e8,417.1257685169829
