base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,0.2275339,0.2275339,0.2275339,0.6225066,0.6225066,0.6225066,0.0063162,0.0063162,0.0063162,0.0090398,0.0090398,0.0090398,0.8653965,0.8653965,0.8653965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_dirac,2,0.14904137,0.11357562499999999,0.187176,0.27397351000000003,0.24720635000000002,0.284200825,0.7991646699999999,0.732039325,0.8781864500000001,0.00244215,0.0020667,0.0026451749999999996,0.00626419,0.00581185,0.006699675,1.2308858900000001,1.10377805,1.31979705,9.780707993868608,9.428249071070242,10.309396378066161,45.0,43.0,48.0,8.616394905544434,8.314694325842567,9.068945775097234
kmeans_cross_dirac,4,0.20072620999999996,0.11238572499999999,0.2684232,0.25096491000000004,0.2332445,0.2653298,0.7721846099999999,0.7473498249999999,0.8114273,0.0023340500000000003,0.002218025,0.002379475,0.00592966,0.0056517749999999995,0.006234,1.2321394399999999,1.1860142749999998,1.297422225,4.438436686872935,3.611284988899551,4.58480954759889,30.1,27.0,32.0,4.0264501397766015,3.3131252374147078,4.153803088856208
kmeans_cross_dirac,6,0.15564753999999997,0.10089039999999999,0.20208365,0.37068219,0.32170010000000004,0.405996625,1.13840922,1.010948975,1.246365975,0.0025639499999999997,0.00242205,0.002577975,0.0076848900000000015,0.0069672499999999995,0.008405300000000001,1.67498779,1.518047425,1.861564075,2.3365301967115455,1.4078889748081778,3.3616362534209854,20.2,14.0,25.5,2.20201710704078,1.391873325016131,3.097203786914698
kmeans_cross_dirac,8,0.10781273,0.103874175,0.1070456,0.41840760999999993,0.39682617500000006,0.4443717,1.1700075499999998,1.0464562499999999,1.28954105,0.0029421100000000004,0.0025860500000000003,0.00291455,0.00810047,0.007953475,0.008591225000000001,1.7072704699999999,1.54961185,1.8440473000000002,2.103055526353497,1.337586945336949,3.128188060848793,18.2,14.0,22.75,1.9987526815983376,1.329467343010558,2.8945034292890943
kmeans_cross_dirac,10,0.11918836999999997,0.100695625,0.1060171,0.40474157999999993,0.360955625,0.43433122500000004,1.14330883,0.97550515,1.242835525,0.0025929100000000004,0.0025109999999999998,0.0026305,0.00853653,0.008070525,0.008868025,1.67836822,1.5269856000000002,1.772253025,1.312276999132993,1.2828670738262433,1.429206253155539,13.9,14.0,14.0,1.3068230916442158,1.280893392265054,1.4107963304963311
kmeans_cross_dirac,12,0.11034484,0.09975405000000001,0.11099532499999999,0.41563745,0.35984065000000004,0.45690122499999997,1.1820401200000001,1.035528275,1.32899735,0.00257216,0.002469925,0.002649875,0.008250129999999998,0.007930350000000001,0.0087862,1.7188447,1.536046425,1.879145275,0.9187772922253477,0.5910055805923471,1.3070471760640858,10.7,7.0,14.0,0.9427654750299622,0.6542309023165709,1.3023576805153003
kmeans_cross_dirac,14,0.10398643,0.101634025,0.1055624,0.40822868999999995,0.3872215,0.4546557,1.21932388,1.101928375,1.31463385,0.0026688,0.0025120249999999998,0.0026342500000000003,0.00856108,0.007971125,0.009169799999999999,1.7427688799999999,1.6068023249999999,1.8651489250000002,0.7507516668181322,0.15215996432176357,1.1197709310916129,9.1,3.0,13.0,0.7815459570278267,0.211772653052557,1.1357298370327618
kmeans_cross_dirac,16,0.10949592999999999,0.10575055,0.11305535000000001,0.41199126,0.38154525000000006,0.43888845,1.20668884,1.035057825,1.3558239,0.0028125200000000006,0.00268525,0.0029093,0.008426819999999998,0.007462399999999999,0.009452125,1.7394153700000001,1.512155875,1.9169459249999998,0.47108113755117376,0.14072608264538153,0.8011548000381439,6.7,2.25,11.5,0.5240950060433862,0.1976977919781027,0.8511821876122992
kmeans_cross_dirac,18,0.12349035,0.104757325,0.11259545,0.40990892,0.37882755,0.44309255000000003,1.27215503,1.124499825,1.368592525,0.0027450599999999997,0.00266195,0.00274505,0.00869783,0.008141375,0.009132749999999999,1.81699719,1.6263290750000001,1.933899175,0.4701946505791061,0.13312180228562873,0.6798521867735033,6.3,2.0,9.25,0.5246216839121722,0.18778054796248275,0.7412040019963684
kmeans_cross_dirac,20,0.11190559999999998,0.10439965,0.1129598,0.43960368,0.39181945,0.482888925,1.25947026,1.092710475,1.4044751249999998,0.0028262599999999997,0.002617325,0.0029565999999999998,0.008777489999999999,0.007895725,0.00958045,1.82258329,1.5877537999999998,2.0399887999999997,0.4470539167884807,0.13312180228562873,0.6135533631204835,5.6,2.0,7.0,0.5025190894169043,0.18778054796248275,0.6801455009165633
kmeans_per_dirac,2,0.0962569,0.0614262,0.07136455,0.34351980000000004,0.31926385,0.381528525,1.0149985099999999,0.9098449000000001,1.115236625,0.0033277400000000005,0.002095025,0.002314475,0.007898150000000001,0.0062344,0.0076964500000000005,1.4660011,1.3306481749999999,1.5577822999999997,9.987016444126592,9.98701644412659,9.98701644412659,47.0,47.0,47.0,8.793092718090296,8.793092718090298,8.793092718090298
kmeans_per_dirac,4,0.06358626000000002,0.060910399999999996,0.06555365,0.31926997999999995,0.29148775,0.339489625,0.92016794,0.830531975,1.055964925,0.00231655,0.002202025,0.00240555,0.007151289999999999,0.006483475000000001,0.00752095,1.31249202,1.2200529,1.45589565,3.6354112551327935,3.2618644447804885,5.074982448423212,25.8,24.0,32.5,3.3299892810865046,3.01068847347446,4.576044728915267
kmeans_per_dirac,6,0.06202211999999999,0.05856765,0.0654543,0.31646326,0.28219565,0.352371425,0.9663592399999998,0.80656675,1.08511065,0.00247531,0.0022556,0.002783025,0.00666861,0.0063184750000000005,0.0069095,1.35398854,1.170106425,1.4769661250000001,2.7938799145550943,1.523909838386011,3.757431029122893,22.7,16.0,28.5,2.600600510747114,1.4945958252189255,3.4397240967535163
kmeans_per_dirac,8,0.06741113,0.0585933,0.06598642500000002,0.3431207799999999,0.295077225,0.396215525,0.96736291,0.887273425,1.06737645,0.00244479,0.0023292750000000004,0.0026004,0.00695617,0.00639355,0.007277625,1.38729578,1.25093395,1.495769525,1.4759513369523773,1.429206253155539,1.5208411035267078,15.0,14.0,16.0,1.4521241496023751,1.4107963304963311,1.4918902371647174
