base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,20.0827581,20.0827581,20.0827581,89.3296985,89.3296985,89.3296985,396.0809568,396.0809568,396.0809568,24.124518,24.124518,24.124518,529.6179314,529.6179314,529.6179314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,7.7328189,7.7328189,7.7328189,0.5608528,0.5608528,0.5608528,2.5696504,2.5696504,2.5696504,4.8576749,4.8576749,4.8576749,0.2768399,0.2768399,0.2768399,15.997836900000001,15.997836900000001,15.997836900000001,0.2706843965043918,0.2706843965043918,0.2706843965043918,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,8,5.1173226,5.1173226,5.1173226,0.6501657,0.6501657,0.6501657,3.71595,3.71595,3.71595,12.9037035,12.9037035,12.9037035,0.3157467,0.3157467,0.3157467,22.7028885,22.7028885,22.7028885,0.258881238070617,0.258881238070617,0.258881238070617,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,12,4.173761,4.173761,4.173761,0.9904317,0.9904317,0.9904317,4.8627221,4.8627221,4.8627221,29.0845719,29.0845719,29.0845719,0.4843017,0.4843017,0.4843017,39.5957884,39.5957884,39.5957884,0.23502597658973487,0.23502597658973487,0.23502597658973487,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,16,6.9975332,6.9975332,6.9975332,1.1278374,1.1278374,1.1278374,6.3389496,6.3389496,6.3389496,30.495134,30.495134,30.495134,1.6817847,1.6817847,1.6817847,46.6412389,46.6412389,46.6412389,0.21969370967228005,0.21969370967228005,0.21969370967228005,-38.0,-38.0,-38.0,1.0,1.0,1.0
kmedoids_cross_convex,20,4.3342293,4.3342293,4.3342293,1.2514236,1.2514236,1.2514236,6.2637332,6.2637332,6.2637332,43.3455335,43.3455335,43.3455335,0.7340386,0.7340386,0.7340386,55.928958200000004,55.928958200000004,55.928958200000004,0.11866506015186949,0.11866506015186949,0.11866506015186949,28.0,28.0,28.0,31.0,31.0,31.0
kmedoids_cross_convex,30,16.6576229,16.6576229,16.6576229,1.8508001,1.8508001,1.8508001,9.4992215,9.4992215,9.4992215,66.4361254,66.4361254,66.4361254,1.5299295,1.5299295,1.5299295,95.97369939999999,95.97369939999999,95.97369939999999,0.04254669273254056,0.04254669273254056,0.04254669273254056,-5.0,-5.0,-5.0,29.0,29.0,29.0
kmedoids_cross_convex,45,9.386188,9.386188,9.386188,2.8541525,2.8541525,2.8541525,14.1562872,14.1562872,14.1562872,138.474719,138.474719,138.474719,1.6504693,1.6504693,1.6504693,166.521816,166.521816,166.521816,0.03161215155085899,0.03161215155085899,0.03161215155085899,-20.0,-20.0,-20.0,15.0,15.0,15.0
kmedoids_cross_convex,60,7.3883022,7.3883022,7.3883022,4.4880718,4.4880718,4.4880718,17.6984599,17.6984599,17.6984599,170.145743,170.145743,170.145743,3.5342109,3.5342109,3.5342109,203.25478780000003,203.25478780000003,203.25478780000003,0.018043719752066634,0.018043719752066634,0.018043719752066634,17.0,17.0,17.0,47.0,47.0,47.0
kmedoids_cross_convex,90,11.3033964,11.3033964,11.3033964,6.2107216,6.2107216,6.2107216,25.3943821,25.3943821,25.3943821,254.6756346,254.6756346,254.6756346,3.3741559,3.3741559,3.3741559,300.9582906,300.9582906,300.9582906,0.02516001008988982,0.02516001008988982,0.02516001008988982,60.0,60.0,60.0,22.0,22.0,22.0
kmedoids_cross_convex,120,22.1323612,22.1323612,22.1323612,8.9336663,8.9336663,8.9336663,46.8891912,46.8891912,46.8891912,312.9309807,312.9309807,312.9309807,5.3439036,5.3439036,5.3439036,396.230103,396.230103,396.230103,0.019104198169484214,0.019104198169484214,0.019104198169484214,18.0,18.0,18.0,1.0,1.0,1.0
kmedoids_cross_convex,180,27.4642971,27.4642971,27.4642971,15.0934139,15.0934139,15.0934139,73.0913477,73.0913477,73.0913477,364.7951438,364.7951438,364.7951438,8.8780067,8.8780067,8.8780067,489.32220920000003,489.32220920000003,489.32220920000003,0.01826973063101489,0.01826973063101489,0.01826973063101489,34.0,34.0,34.0,4.0,4.0,4.0
