base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
0_HourlyBenchmark,1,Xpress,0.0,20.2517393,90.6800136,450.8431337,23.92179,4.1916379037724304e8,OPTIMAL,6824040,4748143,0.0,0.0,,17,4,27.986632770786773,4.572909396221951,651190.8433401745,3.8927159226052123e8,2.9892198217097033e7,1.0769107827502368e7,1.397472678470116e8,2.974551206520721e7,2.0900970452079993e8,330.9158419221282
convex_cross,4,Xpress,7.3838909,0.5276825,2.9297763,5.4617274,0.2779413,6.49035464826889e8,OPTIMAL,112713,64898,147.2277225,5.231469975735431e8,OPTIMAL,0,0,0.0,0.0,0.0,4.2136168528551537e8,1.0178531228815556e8,3.3922545805095453e6,9.57213783874027e7,1.1323834779680309e8,2.0900970452079993e8,783.3462812669892
convex_cross,8,Xpress,3.4017877,0.6590883,3.8981761,13.1179056,0.3291851,5.863123618401718e8,OPTIMAL,173961,112418,116.3521061,5.157768942882958e8,OPTIMAL,0,0,0.0,0.0,0.0,4.2312957993260175e8,9.264731435567956e7,3.0938507492739633e6,1.0127004777417904e8,1.0975597688834849e8,2.0900970452079993e8,774.0636764362378
convex_cross,12,Xpress,4.2035786,0.8039401,4.7995691,23.7792976,0.914846,5.496105774155807e8,OPTIMAL,235209,159938,114.4279852,5.0363764098401237e8,OPTIMAL,0,0,0.0,0.0,0.0,4.2676687358450454e8,7.687076739949735e7,3.1828425171588315e6,1.147531405028813e8,9.982118604366437e7,2.0900970452079993e8,753.886589515604
convex_cross,16,Xpress,6.809375,1.0771029,7.3681137,35.9601804,0.6870991,5.3648783237052155e8,OPTIMAL,296457,207458,129.4647139,4.9137464878298706e8,OPTIMAL,0,0,0.0,0.0,0.0,4.3745116233857554e8,5.392348644439616e7,3.570361130353206e6,1.2119651802880594e8,1.0367457865861633e8,2.0900970452079993e8,749.0467892657429
convex_cross,20,Xpress,4.7493415,1.2456523,6.8856604,43.5660006,0.7238955,5.324269977942734e8,OPTIMAL,357705,254978,110.8839677,4.9033117874168634e8,OPTIMAL,0,0,0.0,0.0,0.0,4.376970971200028e8,5.263408162170313e7,3.834254427597356e6,1.1955222786082157e8,1.0530091031078392e8,2.0900970452079993e8,748.9098452875169
convex_cross,30,Xpress,16.6422095,1.8862384,9.5981986,67.9128739,1.0803559,5.08052384208107e8,OPTIMAL,510825,373778,99.7798386,4.8617180823301315e8,OPTIMAL,0,0,0.0,0.0,0.0,4.443508110009074e8,4.182099723209279e7,4.647260646153131e6,1.3266955630165009e8,9.802428953230433e7,2.0900970452079993e8,729.312864756534
convex_cross,45,Xpress,19.5637893,3.8543115,25.4921605,117.800684,2.2787207,5.0215197801931e8,OPTIMAL,740505,551978,98.8715739,4.849582180776174e8,OPTIMAL,0,0,0.0,0.0,0.0,4.4228114414658415e8,4.267707393101728e7,4.910167438263916e6,1.265264252316967e8,1.0183484695582339e8,2.0900970452079993e8,730.9644371786214
convex_cross,60,Xpress,18.5827641,4.534984,17.88443,155.0082888,2.1459904,4.9944565880176544e8,OPTIMAL,970185,730178,99.8204053,4.835935181771706e8,OPTIMAL,0,0,0.0,0.0,0.0,4.462530543474167e8,3.734046382975456e7,5.082065488819772e6,1.3170003173039553e8,1.0046125260740139e8,2.0900970452079993e8,726.5979684445967
convex_cross,90,Xpress,24.2968148,6.0017929,26.4860517,275.6966705,3.2795896,4.9345053287625885e8,OPTIMAL,1429545,1086578,99.7088212,4.8353554105496573e8,OPTIMAL,0,0,0.0,0.0,0.0,4.441308180103584e8,3.940472304461995e7,5.176699688810257e6,1.2929590356737748e8,1.0064851023337062e8,2.0900970452079993e8,726.0675382525058
convex_cross,120,Xpress,44.3781085,8.5575773,47.3877723,290.6078356,5.6255659,4.898526438265228e8,OPTIMAL,1888905,1442978,97.986194,4.8338092022028804e8,OPTIMAL,0,0,0.0,0.0,0.0,4.4338535082464755e8,3.99955693956495e7,5.417603668738661e6,1.2790012489718044e8,1.0105791773792873e8,2.0900970452079993e8,725.2099158797633
convex_cross,180,Xpress,83.2265954,15.3688351,73.5351342,311.2886998,8.7040799,4.865226292016983e8,OPTIMAL,2807625,2155778,94.7146504,4.826027300157466e8,OPTIMAL,0,0,0.0,0.0,0.0,4.4622278336200213e8,3.637994665375194e7,5.651116496676793e6,1.3290954579495144e8,9.865241654957388e7,2.0900970452079993e8,721.1944002964627
