base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,20.4510039,89.995741,520.2859316,17.1036641,4.685700547504196e8,OPTIMAL,6824040,4748143,0.0,0.0,,25,9,36.46423909168288,5.139846435702909
convex_cross,4,Xpress,9.6585439,0.6093512,5.1734561,5.5002555,0.3109861,6.753008483830719e8,OPTIMAL,112713,64898,100.9868066,6.071443367832401e8,OPTIMAL,0,0,0.0,0.0
convex_cross,8,Xpress,5.2540863,0.6468721,3.6342539,11.2752134,0.2995718,6.170321478705139e8,OPTIMAL,173961,112418,62.2423043,5.88421309104068e8,OPTIMAL,0,0,0.0,0.0
convex_cross,12,Xpress,7.1002961,0.8755432,5.2067248,23.8417738,0.44576,6.18175157476326e8,OPTIMAL,235209,159938,57.321087,5.861591637235415e8,OPTIMAL,0,0,0.0,0.0
convex_cross,16,Xpress,4.8232868,1.0960535,6.1088907,32.6189668,0.6139372,6.035098385646667e8,OPTIMAL,296457,207458,61.4324508,5.827051467411873e8,OPTIMAL,0,0,0.0,0.0
convex_cross,20,Xpress,17.6569609,1.3753197,6.961415,48.8361199,0.7282469,6.00059551057518e8,OPTIMAL,357705,254978,60.5512507,5.818291822720433e8,OPTIMAL,0,0,0.0,0.0
convex_cross,30,Xpress,12.6180859,2.5744978,10.6684032,79.3028644,9.5309366,5.926017733795013e8,OPTIMAL,510825,373778,60.1361056,5.775381732239003e8,OPTIMAL,0,0,0.0,0.0
convex_cross,45,Xpress,11.820742,2.8184894,13.5437695,116.4297325,2.2065423,5.827763409115524e8,OPTIMAL,740505,551978,57.379765,5.490362055760328e8,OPTIMAL,6,12,1.1683104396914783,12.865726743084405
convex_cross,60,Xpress,17.0297133,3.606777,17.7690416,198.8498895,2.7444416,5.585939770788803e8,OPTIMAL,970185,730178,60.1847096,5.0666328201312214e8,OPTIMAL,45,61,72.65286607910343,89.90353737430755
convex_cross,90,Xpress,26.595411,6.2368703,27.3591424,292.7967175,3.3654207,5.023838540478668e8,OPTIMAL,1429545,1086578,70.2598345,4.7927986833777833e8,OPTIMAL,78,68,235.64986289617843,166.40127307301012
convex_cross,120,Xpress,49.5778312,9.2085349,49.8632824,270.6123706,5.3261786,4.861752041025696e8,OPTIMAL,1888905,1442978,74.3787885,4.7748815647675216e8,OPTIMAL,121,43,348.6907125563733,80.97193859949887
convex_cross,180,Xpress,74.4335046,14.8410627,70.6894002,332.2047247,8.6944495,4.7514054417684174e8,OPTIMAL,2807625,2155778,76.2163808,4.766270329361332e8,OPTIMAL,130,37,379.049643992008,88.63609561351356
conicalb_cross,4,Xpress,4.3398144,1.0926773,4.9834802,6.3249887,0.226098,6.684092511861038e8,OPTIMAL,112713,64898,59.7841489,6.086637110494549e8,OPTIMAL,0,0,0.0,6.217248937900877e-15
conicalb_cross,8,Xpress,7.2323687,1.0805862,5.2493946,15.0515343,0.3681525,6.297558108321915e8,OPTIMAL,173961,112418,60.4761367,5.959699514963171e8,OPTIMAL,0,0,0.0,-1.1546319456101628e-14
conicalb_cross,12,Xpress,8.6626605,1.4845673,6.5530717,27.6191413,0.5192247,6.10988174471962e8,OPTIMAL,235209,159938,59.6889747,5.858966405304115e8,OPTIMAL,0,0,0.0,-1.1546319456101628e-14
conicalb_cross,16,Xpress,7.0824264,1.0698085,5.614884,38.7068872,0.5599138,6.084120463975601e8,OPTIMAL,296457,207458,61.2269936,5.853607415652605e8,OPTIMAL,0,0,0.0,6.217248937900877e-15
conicalb_cross,20,Xpress,9.7243089,1.6160228,7.8255781,48.6800199,0.7554627,5.932192841823502e8,OPTIMAL,357705,254978,61.7248938,5.791315056809089e8,OPTIMAL,0,0,0.0,-1.1546319456101628e-14
conicalb_cross,30,Xpress,11.7545448,2.3507686,10.7830495,80.9155773,1.6449362,5.849998891192017e8,OPTIMAL,510825,373778,62.2817815,5.73936972520274e8,OPTIMAL,0,0,0.0,-1.1546319456101628e-14
conicalb_cross,45,Xpress,22.7682631,3.7098742,14.6089087,132.552013,1.6326992,5.656183462426605e8,OPTIMAL,740505,551978,59.4449595,5.153120126556672e8,OPTIMAL,44,7,55.60817794755911,5.9928217463339895
conicalb_cross,60,Xpress,29.2161199,3.7090703,20.8505163,168.3865906,2.996948,5.244103977023468e8,OPTIMAL,970185,730178,72.5166394,4.8458423505143785e8,OPTIMAL,121,56,282.7650525716073,90.17588669938792
conicalb_cross,90,Xpress,36.1041345,6.3264224,28.3057268,291.7823998,4.1280786,5.011315184229126e8,OPTIMAL,1429545,1086578,71.8615769,4.7925908383176684e8,OPTIMAL,122,18,388.1512535356638,20.843369764657176
conicalb_cross,120,Xpress,46.113622,8.7261427,50.1134966,328.9887834,5.6359608,4.908672479658661e8,OPTIMAL,1888905,1442978,77.101836,4.7904343558374053e8,OPTIMAL,157,44,386.50388527573114,94.66633896093295
conicalb_cross,180,Xpress,81.8874767,14.3141556,76.7742413,313.3738738,7.7895825,4.730773691861572e8,OPTIMAL,2807625,2155778,76.6100289,4.7698234184383225e8,OPTIMAL,160,25,458.59122790237836,31.7398737547446
