id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.120837092750414
2,wind,2030,false,0.4,,0.889602760924486
3,solar,2030,false,0.5,,1.9987324038646905
4,ocgt,2030,false,0.1,,0.5633377566214859
5,wind_offshore,2030,false,0.4,,1.0726017353991322
6,battery,2030,false,0.05,,1.9791641483569555
