id,asset,year,scenario,period_block_start,period_block_end,solution
1,hydro_reservoir,2030,0,1,1,201.9579683016638
2,hydro_reservoir,2030,0,2,2,201.4485576259252
3,hydro_reservoir,2030,0,3,3,201.0745587752291
4,hydro_reservoir,2030,0,4,4,201.10649358629124
5,hydro_reservoir,2030,0,5,5,201.54413503249665
6,hydro_reservoir,2030,0,6,6,202.0526052225324
7,hydro_reservoir,2030,0,7,7,201.93936670267001
8,hydro_reservoir,2030,0,8,8,201.75655587382153
9,hydro_reservoir,2030,0,9,9,202.0349561916191
10,hydro_reservoir,2030,0,10,10,201.95806047954693
11,hydro_reservoir,2030,0,11,11,202.59488412609358
12,hydro_reservoir,2030,0,12,12,203.49810430393424
13,hydro_reservoir,2030,0,13,13,204.20541314729866
14,hydro_reservoir,2030,0,14,14,203.66099787555575
15,hydro_reservoir,2030,0,15,15,203.18251952084145
16,hydro_reservoir,2030,0,16,16,203.85437210194553
17,hydro_reservoir,2030,0,17,17,204.75039655459875
18,hydro_reservoir,2030,0,18,18,205.84922913926113
19,hydro_reservoir,2030,0,19,19,206.76147701204178
20,hydro_reservoir,2030,0,20,20,207.86104380773426
21,hydro_reservoir,2030,0,21,21,208.83609018525124
22,hydro_reservoir,2030,0,22,22,209.75881450822567
23,hydro_reservoir,2030,0,23,23,210.12840994959626
24,hydro_reservoir,2030,0,24,24,210.80353642455464
25,hydro_reservoir,2030,0,25,25,211.7225280628976
26,hydro_reservoir,2030,0,26,26,212.11131095476227
27,hydro_reservoir,2030,0,27,27,212.83558965537884
28,hydro_reservoir,2030,0,28,28,213.78411272767968
29,hydro_reservoir,2030,0,29,29,214.7905994390599
30,hydro_reservoir,2030,0,30,30,214.6322010948382
31,hydro_reservoir,2030,0,31,31,215.23102699967149
32,hydro_reservoir,2030,0,32,32,215.48938682708763
33,hydro_reservoir,2030,0,33,33,215.1804240327804
34,hydro_reservoir,2030,0,34,34,215.50884995088836
35,hydro_reservoir,2030,0,35,35,215.0631402674705
36,hydro_reservoir,2030,0,36,36,214.34824479224596
37,hydro_reservoir,2030,0,37,37,214.01117179394612
38,hydro_reservoir,2030,0,38,38,214.71907005362908
39,hydro_reservoir,2030,0,39,39,215.37521919914954
40,hydro_reservoir,2030,0,40,40,216.2548394840178
41,hydro_reservoir,2030,0,41,41,216.88914071496555
42,hydro_reservoir,2030,0,42,42,217.30269629845958
43,hydro_reservoir,2030,0,43,43,217.19231718634262
44,hydro_reservoir,2030,0,44,44,217.80736638343888
45,hydro_reservoir,2030,0,45,45,218.5386510284168
46,hydro_reservoir,2030,0,46,46,219.2544296320877
47,hydro_reservoir,2030,0,47,47,219.81310098947796
48,hydro_reservoir,2030,0,48,48,219.96452255178588
49,hydro_reservoir,2030,0,49,49,219.89392184856996
50,hydro_reservoir,2030,0,50,50,220.67450490673926
51,hydro_reservoir,2030,0,51,51,221.41676341325376
52,hydro_reservoir,2030,0,52,52,221.49476034592604
53,hydro_reservoir,2030,0,53,53,221.39931946959538
54,hydro_reservoir,2030,0,54,54,221.99014672820303
55,hydro_reservoir,2030,0,55,55,223.04902967227753
56,hydro_reservoir,2030,0,56,56,224.13412713014893
57,hydro_reservoir,2030,0,57,57,225.20944843457704
58,hydro_reservoir,2030,0,58,58,225.38023429000017
59,hydro_reservoir,2030,0,59,59,224.9832649624004
60,hydro_reservoir,2030,0,60,60,225.18591050491585
61,hydro_reservoir,2030,0,61,61,226.10277630076087
62,hydro_reservoir,2030,0,62,62,227.16566336243406
63,hydro_reservoir,2030,0,63,63,227.84331086506285
64,hydro_reservoir,2030,0,64,64,228.64359610758066
65,hydro_reservoir,2030,0,65,65,228.6627937300822
66,hydro_reservoir,2030,0,66,66,229.1804043065948
67,hydro_reservoir,2030,0,67,67,229.72329382182986
68,hydro_reservoir,2030,0,68,68,230.3419450595473
69,hydro_reservoir,2030,0,69,69,230.64372258501652
70,hydro_reservoir,2030,0,70,70,231.26415959126075
71,hydro_reservoir,2030,0,71,71,232.15394518083474
72,hydro_reservoir,2030,0,72,72,232.88035795924625
73,hydro_reservoir,2030,0,73,73,232.94425377409308
74,hydro_reservoir,2030,0,74,74,232.83862114805126
75,hydro_reservoir,2030,0,75,75,232.91914201569844
76,hydro_reservoir,2030,0,76,76,233.56783758718743
77,hydro_reservoir,2030,0,77,77,234.17704312044424
78,hydro_reservoir,2030,0,78,78,234.54955770819547
79,hydro_reservoir,2030,0,79,79,235.0228127190525
80,hydro_reservoir,2030,0,80,80,235.51215010414728
81,hydro_reservoir,2030,0,81,81,235.28849138873807
82,hydro_reservoir,2030,0,82,82,234.50635244754707
83,hydro_reservoir,2030,0,83,83,234.09929161690667
84,hydro_reservoir,2030,0,84,84,234.65811672331722
85,hydro_reservoir,2030,0,85,85,234.95357824527093
86,hydro_reservoir,2030,0,86,86,234.55768806194618
87,hydro_reservoir,2030,0,87,87,234.04933718522392
88,hydro_reservoir,2030,0,88,88,233.75994224040315
89,hydro_reservoir,2030,0,89,89,234.10784884853902
90,hydro_reservoir,2030,0,90,90,234.67419557805306
91,hydro_reservoir,2030,0,91,91,235.24199219540807
92,hydro_reservoir,2030,0,92,92,234.91002187201894
93,hydro_reservoir,2030,0,93,93,234.00500726631267
94,hydro_reservoir,2030,0,94,94,233.4813556348028
95,hydro_reservoir,2030,0,95,95,233.35825088378442
96,hydro_reservoir,2030,0,96,96,233.70922983629353
97,hydro_reservoir,2030,0,97,97,234.11896479278744
98,hydro_reservoir,2030,0,98,98,234.5657602479355
99,hydro_reservoir,2030,0,99,99,235.02070763998745
100,hydro_reservoir,2030,0,100,100,235.44631829859736
101,hydro_reservoir,2030,0,101,101,235.81690461515416
102,hydro_reservoir,2030,0,102,102,236.2961051345008
103,hydro_reservoir,2030,0,103,103,236.81143844289446
104,hydro_reservoir,2030,0,104,104,237.40016473935253
105,hydro_reservoir,2030,0,105,105,237.87689429619343
106,hydro_reservoir,2030,0,106,106,238.37296808870428
107,hydro_reservoir,2030,0,107,107,237.88003306554748
108,hydro_reservoir,2030,0,108,108,237.12167914259462
109,hydro_reservoir,2030,0,109,109,236.8109839121537
110,hydro_reservoir,2030,0,110,110,236.6917092602821
111,hydro_reservoir,2030,0,111,111,236.62624175850686
112,hydro_reservoir,2030,0,112,112,236.58778792432125
113,hydro_reservoir,2030,0,113,113,235.7283376676359
114,hydro_reservoir,2030,0,114,114,235.04817319019506
115,hydro_reservoir,2030,0,115,115,234.3204377119103
116,hydro_reservoir,2030,0,116,116,233.79168390669557
117,hydro_reservoir,2030,0,117,117,233.83275078250426
118,hydro_reservoir,2030,0,118,118,233.04124252479087
119,hydro_reservoir,2030,0,119,119,232.38247550452917
120,hydro_reservoir,2030,0,120,120,231.54940393438542
121,hydro_reservoir,2030,0,121,121,230.52564201886423
122,hydro_reservoir,2030,0,122,122,229.95818824975788
123,hydro_reservoir,2030,0,123,123,229.26103341812197
124,hydro_reservoir,2030,0,124,124,228.64885402455457
125,hydro_reservoir,2030,0,125,125,227.85919182456766
126,hydro_reservoir,2030,0,126,126,226.95921996638734
127,hydro_reservoir,2030,0,127,127,226.03792854108661
128,hydro_reservoir,2030,0,128,128,225.96960976690923
129,hydro_reservoir,2030,0,129,129,225.81703678763523
130,hydro_reservoir,2030,0,130,130,224.91763353877192
131,hydro_reservoir,2030,0,131,131,224.94748806497526
132,hydro_reservoir,2030,0,132,132,225.2200560045349
133,hydro_reservoir,2030,0,133,133,224.6157660547176
134,hydro_reservoir,2030,0,134,134,224.05367496348237
135,hydro_reservoir,2030,0,135,135,224.11377802790582
136,hydro_reservoir,2030,0,136,136,224.39189711697216
137,hydro_reservoir,2030,0,137,137,224.79602274907415
138,hydro_reservoir,2030,0,138,138,224.6712420013098
139,hydro_reservoir,2030,0,139,139,224.1068293083651
140,hydro_reservoir,2030,0,140,140,224.24435227738536
141,hydro_reservoir,2030,0,141,141,224.3004614543355
142,hydro_reservoir,2030,0,142,142,223.5513050082245
143,hydro_reservoir,2030,0,143,143,223.02368751144505
144,hydro_reservoir,2030,0,144,144,222.63234965289493
145,hydro_reservoir,2030,0,145,145,221.99144060749273
146,hydro_reservoir,2030,0,146,146,222.27888018095658
147,hydro_reservoir,2030,0,147,147,222.67761425996778
148,hydro_reservoir,2030,0,148,148,222.81902240471416
149,hydro_reservoir,2030,0,149,149,222.24252841981294
150,hydro_reservoir,2030,0,150,150,221.89460600386883
151,hydro_reservoir,2030,0,151,151,221.54405021262235
152,hydro_reservoir,2030,0,152,152,221.06635330798548
153,hydro_reservoir,2030,0,153,153,221.01721520738135
154,hydro_reservoir,2030,0,154,154,220.4398564155655
155,hydro_reservoir,2030,0,155,155,220.26109057527898
156,hydro_reservoir,2030,0,156,156,220.80530617982672
157,hydro_reservoir,2030,0,157,157,221.40276960816882
158,hydro_reservoir,2030,0,158,158,221.95356277370513
159,hydro_reservoir,2030,0,159,159,222.41996283293523
160,hydro_reservoir,2030,0,160,160,222.93131198031924
161,hydro_reservoir,2030,0,161,161,223.09913843592201
162,hydro_reservoir,2030,0,162,162,222.75598704325964
163,hydro_reservoir,2030,0,163,163,222.47816375873364
164,hydro_reservoir,2030,0,164,164,222.3406328195638
165,hydro_reservoir,2030,0,165,165,222.56551384594485
166,hydro_reservoir,2030,0,166,166,223.11292951843706
167,hydro_reservoir,2030,0,167,167,223.42029606804672
168,hydro_reservoir,2030,0,168,168,222.59737771581416
169,hydro_reservoir,2030,0,169,169,221.700999692982
170,hydro_reservoir,2030,0,170,170,220.90377637141634
171,hydro_reservoir,2030,0,171,171,220.04543950549476
172,hydro_reservoir,2030,0,172,172,219.90544981731375
173,hydro_reservoir,2030,0,173,173,220.34706293853708
174,hydro_reservoir,2030,0,174,174,220.9035609947719
175,hydro_reservoir,2030,0,175,175,221.49622814253314
176,hydro_reservoir,2030,0,176,176,222.06992236569803
177,hydro_reservoir,2030,0,177,177,222.51876820445597
178,hydro_reservoir,2030,0,178,178,222.0005047367569
179,hydro_reservoir,2030,0,179,179,221.0543504861447
180,hydro_reservoir,2030,0,180,180,220.0305885706235
181,hydro_reservoir,2030,0,181,181,219.11059585885874
182,hydro_reservoir,2030,0,182,182,218.23766291102987
183,hydro_reservoir,2030,0,183,183,217.60624595744883
184,hydro_reservoir,2030,0,184,184,217.26692829758235
185,hydro_reservoir,2030,0,185,185,216.56094820268942
186,hydro_reservoir,2030,0,186,186,216.48301005772691
187,hydro_reservoir,2030,0,187,187,216.80396554321084
188,hydro_reservoir,2030,0,188,188,217.0974867478954
189,hydro_reservoir,2030,0,189,189,217.00319378671404
190,hydro_reservoir,2030,0,190,190,216.35241187994973
191,hydro_reservoir,2030,0,191,191,215.87213993712936
192,hydro_reservoir,2030,0,192,192,215.49546568790848
193,hydro_reservoir,2030,0,193,193,215.18910546406613
194,hydro_reservoir,2030,0,194,194,215.52291388158042
195,hydro_reservoir,2030,0,195,195,215.8986619288848
196,hydro_reservoir,2030,0,196,196,215.92997564238098
197,hydro_reservoir,2030,0,197,197,215.02666744221
198,hydro_reservoir,2030,0,198,198,214.09837463570463
199,hydro_reservoir,2030,0,199,199,213.7264969060229
200,hydro_reservoir,2030,0,200,200,214.0015315778074
201,hydro_reservoir,2030,0,201,201,213.31417290001602
202,hydro_reservoir,2030,0,202,202,212.67984179679053
203,hydro_reservoir,2030,0,203,203,213.22077741315653
204,hydro_reservoir,2030,0,204,204,213.7208029617142
205,hydro_reservoir,2030,0,205,205,213.94097492847152
206,hydro_reservoir,2030,0,206,206,213.8654505883291
207,hydro_reservoir,2030,0,207,207,213.7803836217607
208,hydro_reservoir,2030,0,208,208,213.09193420997457
209,hydro_reservoir,2030,0,209,209,212.42433233688908
210,hydro_reservoir,2030,0,210,210,211.5277966730622
211,hydro_reservoir,2030,0,211,211,210.92073551462724
212,hydro_reservoir,2030,0,212,212,210.55788976944746
213,hydro_reservoir,2030,0,213,213,210.40508630928903
214,hydro_reservoir,2030,0,214,214,209.72806142539974
