base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75,total_steps_loss_of_load_mean,total_steps_loss_of_load_q25,total_steps_loss_of_load_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,20.2937583,20.2937583,20.2937583,89.8484841,89.8484841,89.8484841,392.9241385,392.9241385,392.9241385,22.9426364,22.9426364,22.9426364,526.0090173,526.0090173,526.0090173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,5.5938838,3.1960129999999998,7.6796741,0.5710953599999999,0.49182230000000005,0.523157475,2.81406248,2.37810585,2.69963205,4.02551608,3.9785999750000003,4.001937175,0.21975899000000002,0.205074425,0.21764719999999999,13.224316710000002,10.540161875,17.043079300000002,0.252134028188724,0.252134028188723,0.252134028188723,-38.0,-38.0,-38.0,0.0,0.0,0.0,-38.0,-38.0,-38.0
kmedoids_cross_convex,8,3.77187614,3.301201975,4.1483643,0.72810766,0.717620125,0.739645375,3.95887806,3.8732838249999997,4.084981025,11.47036817,11.2291249,11.807217399999999,0.33021436,0.31649510000000003,0.33904265,20.259444390000002,20.130224125,20.681284450000003,0.14021791325586455,0.12600494190520614,0.17520171986569583,48.0,-0.75,68.25,23.4,5.75,26.75,71.4,24.25,82.25
kmedoids_cross_convex,12,4.51295201,3.999977575,5.200180274999999,0.94729633,0.9163593750000001,0.96960375,5.027599889999999,4.95284725,5.167163175,22.338626839999996,21.283723650000002,23.62232415,0.47180528,0.46169945,0.484516175,33.29828034999999,31.523742475,34.574247375000006,0.06031474478772285,0.050657703462654344,0.065421570061879,86.4,59.0,104.25,38.8,12.5,35.25,125.2,72.75,139.5
kmedoids_cross_convex,16,7.948336070000001,4.816485725,11.59946495,1.1638617999999998,1.146101025,1.199596075,6.410475989999999,5.988180925,6.768689625,34.64080618,33.546329099999994,36.032329250000004,0.61587855,0.60444945,0.621112725,50.77935859,46.712973925,55.255232625000005,0.05287010676142645,0.04182224939618823,0.05084015094746164,186.9,55.75,288.5,73.8,22.75,132.25,260.7,81.25,420.75
kmedoids_cross_convex,20,8.14610415,5.408718175,11.655480899999999,1.4121019699999997,1.3519559250000002,1.456861975,7.6938805200000004,7.370431975,8.009633625,47.42470175,45.918415800000005,48.709380775,0.8885921299999999,0.7471985000000001,1.06861885,65.56538051999999,61.231292724999996,70.885808425,0.06987944036378095,0.04139446313077405,0.07205703176008074,281.4,187.25,294.5,37.4,17.25,52.75,318.8,220.5,325.0
kmedoids_cross_convex,30,9.591505280000002,6.554831275,13.023970949999999,2.07048855,1.999381975,2.196678875,10.426022909999999,9.815715175000001,11.01182715,73.82750036000002,70.699529525,76.65693255,3.1016066199999996,1.1244484999999997,2.027869575,99.01712372,95.558052375,102.613357375,0.05392547263975148,0.028636969974372675,0.03812708912986259,207.5,97.25,209.75,17.2,9.0,21.0,224.7,105.25,241.25
kmedoids_cross_convex,45,11.875171069999999,9.118386600000001,12.555351925000002,3.2626897300000004,3.03131045,3.51647745,17.55113413,15.348633875,16.412667125,114.59288766,108.35701315,119.0146257,1.90685188,1.695168775,2.1931196,149.18873446999999,144.546443525,152.57232612500002,0.03071317805230115,0.025945544233346413,0.03074547557627147,92.2,67.25,108.5,9.3,1.5,10.0,101.5,71.0,117.5
kmedoids_cross_convex,60,21.31477121,20.7506263,22.232421100000003,4.32288723,3.912579,4.69635225,21.236659139999997,20.601562625,21.914416675,176.68729534000002,153.35175919999998,165.7348054,2.9593683,2.96175715,3.04456025,226.52098122,204.75029765000002,214.3899983,0.028232904013922155,0.021474474209597805,0.030111194341070055,86.5,26.75,142.75,11.4,0.0,12.75,97.9,26.75,148.5
kmedoids_cross_convex,90,22.348478229999998,20.307923275,25.4821635,7.4784444300000015,6.290634825,8.523325025,36.447418729999995,33.835502425,39.2854655,256.83226142,241.67069725,271.056534225,11.07047302,5.07800885,15.697408875,334.17707583000004,322.996201525,347.56778915,0.023689397121198517,0.01746388938185894,0.029401195966730374,67.4,15.5,78.25,5.9,0.0,2.75,73.3,15.5,79.0
kmedoids_cross_convex,120,41.75111133,40.12442985,44.387875775,12.96778436,12.14865945,14.08765585,71.14368185000001,69.909371125,75.32532555,293.64811313,286.50095707500003,297.980597775,5.54531139,5.010984625000001,5.9135198,425.05600205999997,420.74470857500006,431.3722454,0.02374864107037203,0.01988524867554403,0.02758179645888383,61.0,41.5,77.25,2.8,0.0,2.75,63.8,43.0,80.0
kmedoids_cross_convex,180,60.35283416000001,55.304398199999994,64.0302142,23.061165340000002,22.748240799999998,24.15048875,123.44282783000001,114.47398625,133.018264475,331.08556952,317.725192075,347.124264175,10.17429484,8.728106825,8.973876,548.1166916899999,541.5094950000001,553.125565925,0.019751482925195657,0.015162085127990887,0.017396004160941298,59.6,23.75,43.0,15.5,0.0,3.0,75.1,23.75,45.0
