base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol,reduced_lol,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,loss_of_load_e_demand
0_HourlyBenchmark,1,Gurobi,0.0,3.8210855,5.9826067,7.3237857,1.1372412,454.1281948633424,OPTIMAL,0,0.0,297840,210247,0.0,0.0,,0,0.0
convex_cross,4,Gurobi,0.7667258,0.5280598,0.9805507,0.0736873,0.0553904,387.01072347778234,OPTIMAL,0,0.0,3534,1793,27.6781307,723698.4546231005,OPTIMAL,4107,482.1986262346457
convex_cross,8,Gurobi,1.7239729,0.4249153,0.9057225,0.101721,0.0548228,436.05611695691545,OPTIMAL,0,0.0,4878,2849,64.1383629,36069.305379091296,OPTIMAL,267,23.7649131102822
convex_cross,12,Gurobi,4.4006752,0.4861209,1.1144763,0.1420331,0.0605343,473.1248355489033,OPTIMAL,0,0.0,6222,3905,2.1493383,6680.790595384874,OPTIMAL,55,4.146083530480592
convex_cross,16,Gurobi,3.6205038,0.5294384,1.271401,0.1759323,0.0700581,455.16413374263703,OPTIMAL,0,0.0,7566,4961,5.1642157,457.41102286064756,OPTIMAL,0,0.0
convex_cross,20,Gurobi,5.0029189,0.6691624,1.4802428,0.1672045,0.0897881,455.4304566964382,OPTIMAL,0,0.0,8910,6017,1.3743951,459.4871594678609,OPTIMAL,0,0.0
convex_cross,30,Gurobi,7.7744731,0.6166787,2.0935496,0.5186068,0.0880291,456.68827763921826,OPTIMAL,0,0.0,12270,8657,1.2435702,458.3144087901744,OPTIMAL,0,0.0
convex_cross,60,Gurobi,14.4351301,0.7743908,2.564331,0.9149412,0.1670251,456.00441479915287,OPTIMAL,0,0.0,22350,16577,0.799838,456.9183241084924,OPTIMAL,0,0.0
convex_cross,90,Gurobi,22.2514139,0.9481795,2.3337996,1.0332031,0.1393472,455.9218769110984,OPTIMAL,0,0.0,32430,24497,0.9149708,455.56614501901635,OPTIMAL,0,0.0
convex_cross,120,Gurobi,26.6920478,0.7649799,1.9731301,1.3932851,0.1874713,455.785134194715,OPTIMAL,0,0.0,42510,32417,0.1944033,455.5896293460614,OPTIMAL,0,0.0
convex_cross,180,Gurobi,43.6357645,0.9605108,2.115784,1.5309414,0.4313854,455.71080340439096,OPTIMAL,0,0.0,62670,48257,0.99135,454.4806340961792,OPTIMAL,0,0.0
convex_cross,240,Gurobi,67.5740208,1.0830643,2.6638064,2.1336106,0.5035597,453.90116024011326,OPTIMAL,0,0.0,82830,64097,0.7074423,454.25618854881213,OPTIMAL,0,0.0
convex_cross,360,Gurobi,111.2882268,1.3721945,3.6891592,2.7847643,0.4579322,454.0896060057997,OPTIMAL,0,0.0,123150,95777,0.2154258,454.2147946394219,OPTIMAL,0,0.0
convex_per,4,Gurobi,0.3849701,0.5976924,1.201141,0.0535615,0.0550626,330.87753563671686,OPTIMAL,0,0.0,3534,1793,23.2780244,507818.8790933579,OPTIMAL,3261,338.28402374391635
convex_per,8,Gurobi,2.748587,0.5317008,1.0444419,0.0843256,0.0468206,454.66630662874513,OPTIMAL,0,0.0,4878,2849,9.3421554,465.17466755844316,OPTIMAL,1,0.002122479688656087
convex_per,12,Gurobi,1.402778,0.5132091,1.0121191,0.1034691,0.0485449,475.8038903000482,OPTIMAL,0,0.0,6222,3905,1.409268,459.64977676000865,OPTIMAL,0,0.0
convex_per,16,Gurobi,2.0210148,0.4966291,1.1229333,0.1690104,0.068397,475.63408650835675,OPTIMAL,0,0.0,7566,4961,3.0725122,458.37995798049695,OPTIMAL,0,0.0
convex_per,20,Gurobi,2.5949827,0.5924296,1.3115602,0.1943025,0.0988113,458.99735169528543,OPTIMAL,0,0.0,8910,6017,2.3265717,459.96816985803855,OPTIMAL,0,0.0
convex_per,30,Gurobi,3.746977,0.5889908,1.4750721,0.3396486,0.0850955,459.20310998900464,OPTIMAL,0,0.0,12270,8657,2.8377274,457.60353649648965,OPTIMAL,0,0.0
convex_per,60,Gurobi,9.917455,0.6450928,1.418873,0.6887542,0.1154047,456.7654766801606,OPTIMAL,0,0.0,22350,16577,0.9792073,457.225467514116,OPTIMAL,0,0.0
convex_per,90,Gurobi,12.3384961,0.7443989,1.4317209,0.8831529,0.1303461,457.2493605805512,OPTIMAL,0,0.0,32430,24497,0.2895544,456.6810423811887,OPTIMAL,0,0.0
convex_per,120,Gurobi,16.2222382,0.719609,1.6267033,1.3500466,0.1819112,458.1368489802687,OPTIMAL,0,0.0,42510,32417,0.1833792,456.4846066871348,OPTIMAL,0,0.0
convex_per,180,Gurobi,25.5947756,0.8890686,1.8771473,1.6974,0.2579043,456.24481213200335,OPTIMAL,0,0.0,62670,48257,0.4674323,456.0201335723738,OPTIMAL,0,0.0
convex_per,240,Gurobi,31.9104527,0.8952226,2.3926497,2.216156,0.2991384,456.08897133083957,OPTIMAL,0,0.0,82830,64097,0.5305423,455.5925255502107,OPTIMAL,0,0.0
convex_per,360,Gurobi,54.4331787,1.2686735,3.1438505,3.3703993,0.7404807,454.74243636610373,OPTIMAL,0,0.0,123150,95777,1.7838078,454.49765698676526,OPTIMAL,0,0.0
conicalb_cross,4,Gurobi,1.9923999,0.5847087,1.3150429,0.0722174,0.053525,476.5684454415348,OPTIMAL,0,0.0,3534,1793,8.8118448,67064.81074514861,OPTIMAL,374,44.399405264451254
conicalb_cross,8,Gurobi,4.3749294,0.5187389,1.162135,0.1049176,0.0604801,443.2488181560738,OPTIMAL,0,0.0,4878,2849,3.2843297,460.6279116150891,OPTIMAL,0,0.0
conicalb_cross,12,Gurobi,3.0913614,0.5090668,1.1101667,0.1453487,0.0595258,450.1241008148195,OPTIMAL,0,0.0,6222,3905,2.5648509,457.1022584276228,OPTIMAL,0,0.0
conicalb_cross,16,Gurobi,4.0808262,0.4777276,1.1340763,0.1759652,0.0559488,463.8499082087127,OPTIMAL,0,0.0,7566,4961,0.5865352,455.93154476706496,OPTIMAL,0,0.0
conicalb_cross,20,Gurobi,5.4256652,0.5065327,1.2801163,0.1577808,0.0693283,462.2679596447272,OPTIMAL,0,0.0,8910,6017,1.8664957,456.949370795652,OPTIMAL,0,0.0
conicalb_cross,30,Gurobi,7.4865156,0.5959992,1.753492,0.4017197,0.1172589,457.4791320717344,OPTIMAL,0,0.0,12270,8657,1.1901765,456.29542126327294,OPTIMAL,0,0.0
conicalb_cross,60,Gurobi,15.4649262,0.6727976,1.5006727,0.7660713,0.1125634,453.3392223818529,OPTIMAL,0,0.0,22350,16577,1.1109416,455.5855935065864,OPTIMAL,0,0.0
conicalb_cross,90,Gurobi,19.9091634,0.6679805,1.4456541,0.9678856,0.1286918,452.2376213101321,OPTIMAL,0,0.0,32430,24497,1.5036113,456.1638848228581,OPTIMAL,0,0.0
conicalb_cross,120,Gurobi,27.6571404,0.7910814,1.6220476,1.2936769,0.2020359,453.2060803797854,OPTIMAL,0,0.0,42510,32417,0.4787516,456.0358078580313,OPTIMAL,0,0.0
conicalb_cross,180,Gurobi,41.4626271,0.9264479,2.1922819,1.4720363,0.2635805,452.19281508929004,OPTIMAL,0,0.0,62670,48257,1.3050525,454.9387462939583,OPTIMAL,0,0.0
conicalb_cross,240,Gurobi,63.0479293,1.032386,2.4088749,1.8947463,0.3145893,451.8674157263028,OPTIMAL,0,0.0,82830,64097,1.0601529,454.3167657388763,OPTIMAL,0,0.0
conicalb_cross,360,Gurobi,102.4262172,1.2561853,3.3258959,2.9426258,0.5000288,453.3939253400143,OPTIMAL,0,0.0,123150,95777,0.5699863,454.23181597153865,OPTIMAL,0,0.0
conicalb_per,4,Gurobi,2.6328717,0.5219117,1.145532,0.05189,0.0476412,413.64220447525366,OPTIMAL,0,0.0,3534,1793,5.0774449,110450.7700124049,OPTIMAL,625,73.3232728261491
conicalb_per,8,Gurobi,1.4651902,0.5330361,1.1164481,0.0959494,0.0494358,473.19958508945086,OPTIMAL,0,0.0,4878,2849,8.8257404,38655.37682493126,OPTIMAL,254,25.459670037131968
conicalb_per,12,Gurobi,2.0337658,0.6061012,1.465038,0.1407429,0.0678262,450.3710911433194,OPTIMAL,0,0.0,6222,3905,3.0750922,23461.94472556352,OPTIMAL,176,15.33245886825513
conicalb_per,16,Gurobi,2.447373,0.6350879,1.4023818,0.1609321,0.0798678,457.7778395689824,OPTIMAL,0,0.0,7566,4961,6.4163839,460.0365463843811,OPTIMAL,0,0.0
conicalb_per,20,Gurobi,3.1429204,0.6024747,1.7825476,0.1889245,0.0784377,454.706094778047,OPTIMAL,0,0.0,8910,6017,3.5828096,456.5752216204169,OPTIMAL,0,0.0
conicalb_per,30,Gurobi,4.2064291,0.6884953,2.0388515,0.319664,0.0902205,452.3427995301241,OPTIMAL,0,0.0,12270,8657,0.6031981,455.80393714753944,OPTIMAL,0,0.0
conicalb_per,60,Gurobi,10.8207049,0.6787852,1.7726178,0.663828,0.125187,458.44976337755253,OPTIMAL,0,0.0,22350,16577,2.523891,456.84699866172065,OPTIMAL,0,0.0
conicalb_per,90,Gurobi,12.9901769,0.7342543,1.6092272,0.8661401,0.1417171,457.3899081816776,OPTIMAL,0,0.0,32430,24497,1.5217265,455.9121798322649,OPTIMAL,0,0.0
conicalb_per,120,Gurobi,16.6236919,0.7124388,2.048257,0.9838399,0.1923732,453.87907681467163,OPTIMAL,0,0.0,42510,32417,0.3780626,455.7903738555769,OPTIMAL,0,0.0
conicalb_per,180,Gurobi,25.9216592,0.9267521,2.3115983,1.5658338,0.2537627,454.2360897437579,OPTIMAL,0,0.0,62670,48257,0.4489134,456.16397887734337,OPTIMAL,0,0.0
conicalb_per,240,Gurobi,33.4938011,0.951273,2.4743221,2.0853687,0.3171076,452.40732309162803,OPTIMAL,0,0.0,82830,64097,0.556982,455.6888819054938,OPTIMAL,0,0.0
conicalb_per,360,Gurobi,55.4388819,1.2035448,3.5080334,3.1647108,0.4480626,451.82984768795416,OPTIMAL,0,0.0,123150,95777,1.4624787,454.65299374883796,OPTIMAL,0,0.0
