id,asset,year,rep_period,time_block_start,time_block_end,solution,dual_balance_storage_rep_period,dual_max_storage_level_rep_period_limit,dual_min_storage_level_rep_period_limit
78,battery,2030,4,6,6,,-0.05898353188506544,0.0,0.0
79,battery,2030,4,7,7,,-0.05898353188506544,0.0,0.0
80,battery,2030,4,8,8,,-0.029491765942532725,0.0,0.0
81,battery,2030,4,9,9,,-0.029491765942532725,0.0,0.0
82,battery,2030,4,10,10,,-0.029491765942532725,0.0,0.0
83,battery,2030,4,11,11,,-0.029491765942532725,0.0,0.0
84,battery,2030,4,12,12,,-0.029491765942532725,0.0,0.0
85,battery,2030,4,13,13,,-0.029491765942532725,0.0,0.0
86,battery,2030,4,14,14,,-0.029491765942532725,0.0,0.0
87,battery,2030,4,15,15,,-0.029491765942532725,0.0,0.0
88,battery,2030,4,16,16,,-0.029491765942532725,0.0,0.0
89,battery,2030,4,17,17,,-0.029491765942532725,0.0,0.0
90,battery,2030,4,18,18,,-0.029491765942532725,-0.6359162031358618,0.0
91,battery,2030,4,19,19,,-0.6654079690783946,0.0,0.0
92,battery,2030,4,20,20,,-0.6654079690783946,0.0,0.0
93,battery,2030,4,21,21,,-0.6654079690783946,0.0,0.0
94,battery,2030,4,22,22,,-0.6654079690783946,0.0,0.0
95,battery,2030,4,23,23,,-0.6654079690783946,0.0,0.0
96,battery,2030,4,24,24,,-0.6654079690783946,0.0,0.0
97,battery,2030,5,1,1,,-2.176572506548565,0.0,0.0
98,battery,2030,5,2,2,,-2.1765725065485655,0.0,0.0
99,battery,2030,5,3,3,,-2.1765725065485655,0.0,0.0
100,battery,2030,5,4,4,,-2.1765725065485655,0.0,0.0
101,battery,2030,5,5,5,,-2.1765725065485655,0.0,0.0
102,battery,2030,5,6,6,,-2.1765725065485655,0.0,0.0
103,battery,2030,5,7,7,,-2.1765725065485655,0.0,0.0
104,battery,2030,5,8,8,,-2.1765725065485655,0.0,0.0
105,battery,2030,5,9,9,,-2.1765725065485655,0.0,0.0
106,battery,2030,5,10,10,,-2.1765725065485655,0.0,0.0
107,battery,2030,5,11,11,,-2.1765725065485655,0.0,0.0
108,battery,2030,5,12,12,,-2.1765725065485655,0.0,0.0
109,battery,2030,5,13,13,,-2.1765725065485655,0.0,0.0
110,battery,2030,5,14,14,,-2.1765725065485655,0.0,0.0
111,battery,2030,5,15,15,,-2.1765725065485655,0.0,0.0
112,battery,2030,5,16,16,,-2.1765725065485655,0.0,0.0
113,battery,2030,5,17,17,,-2.1765725065485655,0.0,0.0
114,battery,2030,5,18,18,,-2.1765725065485655,0.0,0.0
115,battery,2030,5,19,19,,-2.1765725065485655,0.0,0.0
116,battery,2030,5,20,20,,-2.1765725065485655,0.0,0.0
117,battery,2030,5,21,21,,-2.1765725065485655,0.0,0.0
118,battery,2030,5,22,22,,-2.1765725065485655,0.0,0.0
119,battery,2030,5,23,23,,-1.9643566871600804,0.0,0.0
120,battery,2030,5,24,24,,-1.9643566871600804,0.0,0.0
121,battery,2030,6,1,1,,-0.4001809196112763,0.0,0.0
122,battery,2030,6,2,2,,-0.4001809196112763,0.0,0.0
123,battery,2030,6,3,3,,-0.4001809196112763,0.0,0.0
124,battery,2030,6,4,4,,-0.4001809196112763,0.0,0.0
125,battery,2030,6,5,5,,-0.4001809196112763,0.0,0.0
126,battery,2030,6,6,6,,-0.4001809196112763,0.0,0.0
127,battery,2030,6,7,7,,-0.4001809196112763,0.0,0.0
128,battery,2030,6,8,8,,-0.4001809196112763,0.0,0.0
129,battery,2030,6,9,9,,-0.4001809196112763,0.0,0.0
130,battery,2030,6,10,10,,-0.4001809196112763,0.0,0.0
131,battery,2030,6,11,11,,-0.4001809196112763,0.0,0.0
132,battery,2030,6,12,12,,-0.4001809196112763,0.0,0.0
133,battery,2030,6,13,13,,-0.4001809196112763,0.0,0.0
134,battery,2030,6,14,14,,-0.4001809196112763,0.0,0.0
135,battery,2030,6,15,15,,-0.4001809196112763,0.0,0.0
136,battery,2030,6,16,16,,-0.40018091961127633,0.0,0.0
137,battery,2030,6,17,17,,-0.40018091961127633,0.0,0.0
138,battery,2030,6,18,18,,-0.40018091961127633,0.0,0.0
139,battery,2030,6,19,19,,-0.40018091961127633,0.0,0.0
140,battery,2030,6,20,20,,-0.40018091961127633,0.0,0.0
141,battery,2030,6,21,21,,-0.40018091961127633,0.0,0.0
142,battery,2030,6,22,22,,-0.36116327994917685,0.0,0.0
143,battery,2030,6,23,23,,-0.36116327994917685,0.0,0.0
144,battery,2030,6,24,24,,-0.36116327994917685,0.0,0.0
145,battery,2030,7,1,1,,-0.7560865018017299,0.0,0.0
146,battery,2030,7,2,2,,-0.7560865018017299,0.0,0.0
147,battery,2030,7,3,3,,-0.7560865018017299,0.0,0.0
148,battery,2030,7,4,4,,-0.7560865018017299,0.0,0.0
149,battery,2030,7,5,5,,-0.7560865018017299,0.0,0.0
150,battery,2030,7,6,6,,-0.7560865018017299,0.0,0.0
151,battery,2030,7,7,7,,-0.7560865018017299,0.0,0.0
152,battery,2030,7,8,8,,-0.7560865018017299,0.0,0.0
153,battery,2030,7,9,9,,-0.7560865018017299,0.0,0.0
154,battery,2030,7,10,10,,-0.7560865018017299,0.0,0.0
155,battery,2030,7,11,11,,-0.7560865018017299,0.0,0.0
156,battery,2030,7,12,12,,-0.7560865018017299,0.0,0.0
157,battery,2030,7,13,13,,-0.7560865018017299,0.0,0.0
158,battery,2030,7,14,14,,-0.7560865018017299,0.0,0.0
159,battery,2030,7,15,15,,-0.7560865018017299,0.0,0.0
160,battery,2030,7,16,16,,-0.7560865018017299,0.0,0.0
161,battery,2030,7,17,17,,-0.7560865018017299,0.0,0.0
162,battery,2030,7,18,18,,-0.6823680678760613,0.0,0.0
163,battery,2030,7,19,19,,-0.6823680678760613,0.0,0.0
164,battery,2030,7,20,20,,-0.6823680678760613,0.0,0.0
165,battery,2030,7,21,21,,-0.6823680678760613,0.0,0.0
166,battery,2030,7,22,22,,-0.6823680678760613,0.0,0.0
167,battery,2030,7,23,23,,-0.6823680678760613,0.0,0.0
168,battery,2030,7,24,24,,-0.6823680678760613,0.0,0.0
169,battery,2030,8,1,1,,-0.5744376909078199,0.0,0.0
170,battery,2030,8,2,2,,-0.57443769090782,0.0,0.0
171,battery,2030,8,3,3,,-0.57443769090782,0.0,0.0
172,battery,2030,8,4,4,,-0.57443769090782,0.0,0.0
173,battery,2030,8,5,5,,-0.57443769090782,0.0,0.0
174,battery,2030,8,6,6,,-0.57443769090782,0.0,0.0
175,battery,2030,8,7,7,,-0.57443769090782,0.0,0.0
176,battery,2030,8,8,8,,-0.57443769090782,0.0,0.0
177,battery,2030,8,9,9,,-0.57443769090782,0.0,0.0
178,battery,2030,8,10,10,,-0.57443769090782,0.0,0.0
179,battery,2030,8,11,11,,-0.57443769090782,0.0,0.0
180,battery,2030,8,12,12,,-0.57443769090782,0.0,0.0
181,battery,2030,8,13,13,,-0.57443769090782,0.0,0.0
182,battery,2030,8,14,14,,-0.57443769090782,0.0,0.0
183,battery,2030,8,15,15,,-0.57443769090782,0.0,0.0
184,battery,2030,8,16,16,,-0.57443769090782,0.0,0.0
185,battery,2030,8,17,17,,-0.57443769090782,0.0,0.0
186,battery,2030,8,18,18,,-0.57443769090782,0.0,0.0
187,battery,2030,8,19,19,,-0.57443769090782,0.0,0.0
188,battery,2030,8,20,20,,-0.57443769090782,0.0,0.0
189,battery,2030,8,21,21,,-0.57443769090782,0.0,0.0
190,battery,2030,8,22,22,,-0.5184300160443076,0.0,0.0
191,battery,2030,8,23,23,,-0.5184300160443076,0.0,0.0
192,battery,2030,8,24,24,,-0.5184300160443076,0.0,0.0
193,battery,2030,9,1,1,,-0.024864092551476574,0.0,0.0
194,battery,2030,9,2,2,,-0.012432046275738287,0.0,0.0
195,battery,2030,9,3,3,,-0.012432046275738287,0.0,0.0
196,battery,2030,9,4,4,,-0.012432046275738287,0.0,0.0
197,battery,2030,9,5,5,,-0.012432046275738287,0.0,0.0
198,battery,2030,9,6,6,,-0.012432046275738287,0.0,0.0
199,battery,2030,9,7,7,,-0.012432046275738287,0.0,0.0
200,battery,2030,9,8,8,,-0.012432046275738287,0.0,0.0
201,battery,2030,9,9,9,,-0.012432046275738289,0.0,0.0
202,battery,2030,9,10,10,,-0.012432046275738289,0.0,0.0
203,battery,2030,9,11,11,,-0.012432046275738289,0.0,0.0
204,battery,2030,9,12,12,,-0.012432046275738289,0.0,0.0
205,battery,2030,9,13,13,,-0.012432046275738289,0.0,0.0
206,battery,2030,9,14,14,,-0.012432046275738289,0.0,0.0
207,battery,2030,9,15,15,,-0.012432046275738289,0.0,0.0
208,battery,2030,9,16,16,,-0.012432046275738289,0.0,0.0
209,battery,2030,9,17,17,,-0.012432046275738289,-0.26806599782060686,0.0
210,battery,2030,9,18,18,,-0.28049804409634516,0.0,0.0
211,battery,2030,9,19,19,,-0.28049804409634516,0.0,0.0
212,battery,2030,9,20,20,,-0.28049804409634516,0.0,0.0
213,battery,2030,9,21,21,,-0.28049804409634516,0.0,0.0
214,battery,2030,9,22,22,,-0.28049804409634516,0.0,0.0
215,battery,2030,9,23,23,,-0.28049804409634516,0.0,0.0
216,battery,2030,9,24,24,,-0.28049804409634516,0.0,0.0
217,battery,2030,10,1,1,,-0.8181631142854968,0.0,0.0
218,battery,2030,10,2,2,,-0.8181631142854968,0.0,0.0
219,battery,2030,10,3,3,,-0.8181631142854968,0.0,0.0
220,battery,2030,10,4,4,,-0.738392210642661,0.0,0.0
221,battery,2030,10,5,5,,-0.738392210642661,0.0,0.0
222,battery,2030,10,6,6,,-0.738392210642661,0.0,0.0
223,battery,2030,10,7,7,,-0.738392210642661,0.0,0.0
224,battery,2030,10,8,8,,-0.738392210642661,0.0,0.0
225,battery,2030,10,9,9,,-0.738392210642661,0.0,0.0
226,battery,2030,10,10,10,,-0.738392210642661,0.0,0.0
227,battery,2030,10,11,11,,-0.738392210642661,0.0,0.0
228,battery,2030,10,12,12,,-0.738392210642661,0.0,0.0
229,battery,2030,10,13,13,,-0.738392210642661,0.0,0.0
230,battery,2030,10,14,14,,-0.738392210642661,0.0,0.0
231,battery,2030,10,15,15,,-0.738392210642661,0.0,0.0
232,battery,2030,10,16,16,,-0.738392210642661,0.0,0.0
233,battery,2030,10,17,17,,-0.738392210642661,0.0,0.0
234,battery,2030,10,18,18,,-0.738392210642661,0.0,0.0
235,battery,2030,10,19,19,,-0.738392210642661,0.0,0.0
236,battery,2030,10,20,20,,-0.738392210642661,0.0,0.0
237,battery,2030,10,21,21,,-0.738392210642661,0.0,0.0
238,battery,2030,10,22,22,,-0.738392210642661,0.0,0.0
239,battery,2030,10,23,23,,-0.738392210642661,0.0,0.0
240,battery,2030,10,24,24,,-0.738392210642661,0.0,0.0
241,battery,2030,11,1,1,,-0.9561719743715189,0.0,0.0
242,battery,2030,11,2,2,,-0.9561719743715178,0.0,0.0
243,battery,2030,11,3,3,,-0.9561719743715179,0.0,0.0
244,battery,2030,11,4,4,,-0.9561719743715179,0.0,0.0
245,battery,2030,11,5,5,,-0.9561719743715179,0.0,0.0
246,battery,2030,11,6,6,,-0.9561719743715179,0.0,0.0
247,battery,2030,11,7,7,,-0.9561719743715179,0.0,0.0
248,battery,2030,11,8,8,,-0.9561719743715179,0.0,0.0
249,battery,2030,11,9,9,,-0.9561719743715179,0.0,0.0
250,battery,2030,11,10,10,,-0.9561719743715179,0.0,0.0
251,battery,2030,11,11,11,,-0.9561719743715179,0.0,0.0
252,battery,2030,11,12,12,,-0.9561719743715179,0.0,0.0
253,battery,2030,11,13,13,,-0.9561719743715179,0.0,0.0
254,battery,2030,11,14,14,,-0.9561719743715179,0.0,0.0
255,battery,2030,11,15,15,,-0.9561719743715179,-0.2519513152468952,0.0
256,battery,2030,11,16,16,,-1.208123289618413,0.0,0.0
257,battery,2030,11,17,17,,-1.208123289618413,0.0,0.0
258,battery,2030,11,18,18,,-1.208123289618413,-17.134022758039514,0.0
259,battery,2030,11,19,19,,-18.342146047657927,0.0,0.0
260,battery,2030,11,20,20,,-18.342146047657927,0.0,0.0
261,battery,2030,11,21,21,,-18.342146047657927,0.0,0.0
262,battery,2030,11,22,22,,-18.342146047657927,0.0,0.0
263,battery,2030,11,23,23,,-1.208123289618413,0.0,0.0
264,battery,2030,11,24,24,,-1.208123289618413,0.0,0.0
265,battery,2030,12,1,1,,-0.6751529430758294,0.0,0.0
266,battery,2030,12,2,2,,-0.6751529430758294,0.0,0.0
267,battery,2030,12,3,3,,-0.6751529430758294,0.0,0.0
268,battery,2030,12,4,4,,-0.6751529430758294,0.0,0.0
269,battery,2030,12,5,5,,-0.6751529430758294,0.0,0.0
270,battery,2030,12,6,6,,-0.6751529430758294,0.0,0.0
271,battery,2030,12,7,7,,-0.6751529430758294,0.0,0.0
272,battery,2030,12,8,8,,-0.6751529430758294,0.0,0.0
273,battery,2030,12,9,9,,-0.6751529430758294,0.0,0.0
274,battery,2030,12,10,10,,-0.6751529430758294,0.0,0.0
275,battery,2030,12,11,11,,-0.6751529430758294,0.0,0.0
276,battery,2030,12,12,12,,-0.6751529430758294,0.0,0.0
277,battery,2030,12,13,13,,-0.6751529430758294,0.0,0.0
278,battery,2030,12,14,14,,-0.6751529430758294,0.0,0.0
279,battery,2030,12,15,15,,-0.6751529430758294,0.0,0.0
280,battery,2030,12,16,16,,-0.6751529430758294,0.0,0.0
281,battery,2030,12,17,17,,-0.6751529430758294,-0.17790280050048102,0.0
282,battery,2030,12,18,18,,-0.8530557435763104,0.0,0.0
283,battery,2030,12,19,19,,-0.8530557435763104,0.0,0.0
284,battery,2030,12,20,20,,-0.8530557435763104,0.0,0.0
285,battery,2030,12,21,21,,-0.8530557435763104,0.0,0.0
286,battery,2030,12,22,22,,-0.8530557435763104,0.0,0.0
287,battery,2030,12,23,23,,-0.8530557435763104,0.0,0.0
288,battery,2030,12,24,24,,-0.609325531125936,0.0,0.0
289,battery,2030,13,1,1,,-1.1848097018999875,0.0,0.0
290,battery,2030,13,2,2,,-1.1848097018999875,0.0,0.0
291,battery,2030,13,3,3,,-1.1848097018999875,0.0,0.0
292,battery,2030,13,4,4,,-1.0692907559647389,0.0,0.0
293,battery,2030,13,5,5,,-1.0692907559647389,0.0,0.0
294,battery,2030,13,6,6,,-1.0692907559647389,0.0,0.0
295,battery,2030,13,7,7,,-1.0692907559647389,0.0,0.0
296,battery,2030,13,8,8,,-1.0692907559647389,0.0,0.0
297,battery,2030,13,9,9,,-1.0692907559647389,0.0,0.0
298,battery,2030,13,10,10,,-1.0692907559647389,0.0,0.0
299,battery,2030,13,11,11,,-1.0692907559647389,0.0,0.0
300,battery,2030,13,12,12,,-1.0692907559647389,0.0,0.0
301,battery,2030,13,13,13,,-1.0692907559647389,0.0,0.0
302,battery,2030,13,14,14,,-1.0692907559647389,0.0,0.0
303,battery,2030,13,15,15,,-1.0692907559647389,0.0,0.0
304,battery,2030,13,16,16,,-1.0692907559647389,0.0,0.0
305,battery,2030,13,17,17,,-1.0692907559647389,0.0,0.0
306,battery,2030,13,18,18,,-1.0692907559647389,0.0,0.0
307,battery,2030,13,19,19,,-1.0692907559647389,0.0,0.0
308,battery,2030,13,20,20,,-1.0692907559647389,0.0,0.0
309,battery,2030,13,21,21,,-1.0692907559647389,0.0,0.0
310,battery,2030,13,22,22,,-1.0692907559647389,0.0,0.0
311,battery,2030,13,23,23,,-1.0692907559647389,0.0,0.0
312,battery,2030,13,24,24,,-1.0692907559647389,0.0,0.0
313,battery,2030,14,1,1,,-0.0816336973298078,0.0,0.0
314,battery,2030,14,2,2,,-0.08163369732980781,0.0,0.0
315,battery,2030,14,3,3,,-0.08163369732980781,0.0,0.0
316,battery,2030,14,4,4,,-0.08163369732980781,0.0,0.0
317,battery,2030,14,5,5,,-0.08163369732980781,0.0,0.0
318,battery,2030,14,6,6,,-0.08163369732980781,0.0,0.0
319,battery,2030,14,7,7,,-0.08163369732980781,0.0,0.0
320,battery,2030,14,8,8,,-0.08163369732980781,-0.29744884947735123,0.0
321,battery,2030,14,9,9,,-0.379082546807159,0.0,0.0
322,battery,2030,14,10,10,,-0.379082546807159,0.0,0.0
323,battery,2030,14,11,11,,-0.379082546807159,0.0,0.0
324,battery,2030,14,12,12,,-0.379082546807159,0.0,0.0
325,battery,2030,14,13,13,,-0.379082546807159,0.0,0.0
326,battery,2030,14,14,14,,-0.379082546807159,0.0,0.0
327,battery,2030,14,15,15,,-0.379082546807159,0.0,0.0
328,battery,2030,14,16,16,,-0.379082546807159,-0.5418476011947293,0.0
329,battery,2030,14,17,17,,-0.9209301480018883,0.0,0.0
330,battery,2030,14,18,18,,-0.9209301480018883,0.0,0.0
331,battery,2030,14,19,19,,-0.9209301480018883,0.0,0.0
332,battery,2030,14,20,20,,-0.9209301480018883,0.0,0.0
333,battery,2030,14,21,21,,-0.9209301480018883,0.0,0.0
334,battery,2030,14,22,22,,-0.9209301480018883,0.0,0.0
335,battery,2030,14,23,23,,-0.9209301480018883,0.0,0.0
336,battery,2030,14,24,24,,-0.9209301480018883,0.0,0.0
337,battery,2030,15,1,1,,-2.784328809913414,0.0,0.0
338,battery,2030,15,2,2,,-2.784328809913414,0.0,0.0
339,battery,2030,15,3,3,,-2.784328809913414,0.0,0.0
340,battery,2030,15,4,4,,-2.784328809913414,0.0,0.0
341,battery,2030,15,5,5,,-2.784328809913414,0.0,0.0
342,battery,2030,15,6,6,,-2.5128567509468565,0.0,0.0
343,battery,2030,15,7,7,,-2.5128567509468565,0.0,0.0
344,battery,2030,15,8,8,,-2.5128567509468565,0.0,0.0
345,battery,2030,15,9,9,,-2.5128567509468565,0.0,0.0
346,battery,2030,15,10,10,,-2.5128567509468565,0.0,0.0
347,battery,2030,15,11,11,,-1.5331467401025116,0.0,0.0
348,battery,2030,15,12,12,,-0.15644440333166187,0.0,0.0
349,battery,2030,15,13,13,,-0.15644440333166187,0.0,0.0
350,battery,2030,15,14,14,,-0.15644440333166187,0.0,0.0
351,battery,2030,15,15,15,,-0.15644440333166187,-0.04458413674408665,0.0
352,battery,2030,15,16,16,,-0.20102854007574852,-2.311828210871108,0.0
353,battery,2030,15,17,17,,-2.5128567509468565,0.0,0.0
354,battery,2030,15,18,18,,-2.5128567509468565,0.0,0.0
355,battery,2030,15,19,19,,-2.5128567509468565,0.0,0.0
356,battery,2030,15,20,20,,-2.5128567509468565,0.0,0.0
357,battery,2030,15,21,21,,-2.5128567509468565,0.0,0.0
358,battery,2030,15,22,22,,-2.5128567509468565,0.0,0.0
359,battery,2030,15,23,23,,-2.5128567509468565,0.0,0.0
360,battery,2030,15,24,24,,-2.5128567509468565,0.0,0.0
361,battery,2030,16,1,1,,-0.788851854999809,0.0,0.0
362,battery,2030,16,2,2,,-0.7119387991373277,0.0,0.0
363,battery,2030,16,3,3,,-0.7119387991373277,0.0,0.0
364,battery,2030,16,4,4,,-0.7119387991373277,0.0,0.0
365,battery,2030,16,5,5,,-0.7119387991373277,0.0,0.0
366,battery,2030,16,6,6,,-0.7119387991373277,0.0,0.0
367,battery,2030,16,7,7,,-0.7119387991373277,0.0,0.0
368,battery,2030,16,8,8,,-0.7119387991373277,0.0,0.0
369,battery,2030,16,9,9,,-0.7119387991373277,0.0,0.0
370,battery,2030,16,10,10,,-0.7119387991373277,0.0,0.0
371,battery,2030,16,11,11,,-0.7119387991373277,0.0,0.0
372,battery,2030,16,12,12,,-0.7119387991373277,0.0,0.0
373,battery,2030,16,13,13,,-0.7119387991373277,0.0,0.0
374,battery,2030,16,14,14,,-0.7119387991373277,0.0,0.0
375,battery,2030,16,15,15,,-0.7119387991373277,0.0,0.0
376,battery,2030,16,16,16,,-0.7119387991373277,0.0,0.0
377,battery,2030,16,17,17,,-0.7119387991373277,0.0,0.0
378,battery,2030,16,18,18,,-0.7119387991373277,0.0,0.0
379,battery,2030,16,19,19,,-0.7119387991373277,0.0,0.0
380,battery,2030,16,20,20,,-0.7119387991373277,0.0,0.0
381,battery,2030,16,21,21,,-0.7119387991373277,0.0,0.0
382,battery,2030,16,22,22,,-0.7119387991373277,0.0,0.0
383,battery,2030,16,23,23,,-0.7119387991373277,0.0,0.0
384,battery,2030,16,24,24,,-0.7119387991373277,0.0,0.0
