base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,19.9630646,85.4891091,387.4588609,24.2653942,4.199089024882355e8,OPTIMAL,6824040,4748143,0.0,0.0,,5,0
convex_cross,4,Xpress,4.5254322,1.127462,4.7590145,5.7272503,0.3025782,4.003691187155304e8,OPTIMAL,112713,64898,143.2770946,5.042090249009256e9,OPTIMAL,7915,7268
convex_cross,8,Xpress,3.1310647,0.6729061,3.9489926,13.3787817,0.2965437,3.997783515061493e8,OPTIMAL,173961,112418,128.5954595,3.140383656747695e9,OPTIMAL,6374,3741
convex_cross,12,Xpress,3.1386278,0.851032,4.9826714,22.2600678,0.4276894,4.0923803265711975e8,OPTIMAL,235209,159938,134.2567889,1.2428746547389727e9,OPTIMAL,4087,1447
convex_cross,16,Xpress,6.4393308,1.049381,6.7586214,41.3072029,8.4822252,4.066961651248169e8,OPTIMAL,296457,207458,128.4111623,1.2201844288941221e9,OPTIMAL,4228,1910
convex_cross,20,Xpress,5.1187391,1.3193606,7.5009024,51.2418399,0.72275,4.048151699629822e8,OPTIMAL,357705,254978,117.7792036,1.162128766783361e9,OPTIMAL,3650,1700
convex_cross,30,Xpress,18.2767066,2.1966311,8.8573752,71.9823455,1.4061994,4.050729164505768e8,OPTIMAL,510825,373778,116.9573741,1.0398865125109944e9,OPTIMAL,2853,1906
convex_cross,45,Xpress,18.5644882,2.8052687,22.4466479,117.2012809,1.8402839,4.168829399790039e8,OPTIMAL,740505,551978,109.4639303,5.725322374234648e8,OPTIMAL,927,1519
convex_cross,60,Xpress,16.0091166,4.1779193,17.4496104,164.9902991,11.6400542,4.17414945936676e8,OPTIMAL,970185,730178,106.1513852,5.473211351910543e8,OPTIMAL,784,174
convex_cross,90,Xpress,26.8931263,6.6509376,26.7072673,244.5841997,4.2563776,4.1746385753982544e8,OPTIMAL,1429545,1086578,105.8114549,5.596124367385502e8,OPTIMAL,636,1429
convex_cross,120,Xpress,39.077266,8.7429059,49.3030421,274.4579762,5.3865547,4.1720165680574036e8,OPTIMAL,1888905,1442978,105.0185053,5.842713716874247e8,OPTIMAL,656,1451
convex_cross,180,Xpress,83.9244561,14.6880563,71.8399876,325.2352166,8.7115913,4.186955043437042e8,OPTIMAL,2807625,2155778,101.6132786,5.3077383576749325e8,OPTIMAL,461,1401
conicalb_cross,4,Xpress,2.5755281,0.9983436,4.9551914,5.6870198,0.2238434,3.9433117868110657e8,OPTIMAL,112713,64898,95.1109632,1.1522564661925367e10,OPTIMAL,23680,13288
conicalb_cross,8,Xpress,4.3061613,0.9475838,3.9419681,11.3614734,0.359736,4.0135223139912415e8,OPTIMAL,173961,112418,129.0212883,1.279007110276433e9,OPTIMAL,3908,4924
conicalb_cross,12,Xpress,5.3902457,1.2955868,5.7337191,27.7159631,0.5675853,4.044987433192749e8,OPTIMAL,235209,159938,118.1539633,1.2015383132995987e9,OPTIMAL,3812,5057
conicalb_cross,16,Xpress,7.5056726,1.1069178,5.8189607,37.4461264,0.5567635,4.07421861263031e8,OPTIMAL,296457,207458,150.1645617,1.0272131715232725e9,OPTIMAL,3290,4845
conicalb_cross,20,Xpress,7.1372333,1.4519657,8.1373668,52.7027817,0.8495841,4.0785605023802185e8,OPTIMAL,357705,254978,119.3408193,8.819678456126976e8,OPTIMAL,2496,452
conicalb_cross,30,Xpress,8.7966373,1.8889913,9.2723557,76.0229675,1.0873991,4.1519776183784485e8,OPTIMAL,510825,373778,125.6313787,5.740196203746872e8,OPTIMAL,1007,4508
conicalb_cross,45,Xpress,21.7328047,2.7805886,15.3944819,111.5275319,1.7374282,4.15438087184906e8,OPTIMAL,740505,551978,113.9283199,5.614278281521702e8,OPTIMAL,922,4469
conicalb_cross,60,Xpress,28.3717588,3.8409896,18.6081928,152.3305646,2.8847252,4.160849274315033e8,OPTIMAL,970185,730178,110.8757048,5.554979818178215e8,OPTIMAL,749,136
conicalb_cross,90,Xpress,35.4170461,5.3683661,26.7998866,243.6935293,5.5093073,4.126934333874054e8,OPTIMAL,1429545,1086578,106.1290238,5.990439986940823e8,OPTIMAL,756,4472
conicalb_cross,120,Xpress,39.7818351,8.3260147,47.6139758,271.5379293,5.6135309,4.152454315385895e8,OPTIMAL,1888905,1442978,103.4322642,6.065837137690907e8,OPTIMAL,732,4479
conicalb_cross,180,Xpress,86.7401992,15.2353094,75.522147,283.3636958,7.9136568,4.176076432429962e8,OPTIMAL,2807625,2155778,100.4768804,5.37889054228014e8,OPTIMAL,490,4439
