base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol,reduced_lol,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,loss_of_load_e_demand
0_HourlyBenchmark,1,Gurobi,0.0,2.1746808,7.154462,10.4946092,1.2563873,461.0014204801686,OPTIMAL,0,0.0,297840,210247,0.0,0.0,,0,0.0
convex_cross,4,Gurobi,2.2974627,0.5544634,1.0027421,0.0589524,0.0454238,422.4049915277804,OPTIMAL,0,0.0,3534,1793,3.4676504,4185.556731737822,OPTIMAL,39,2.4839753946900442
convex_cross,8,Gurobi,1.4321245,0.6167097,1.2501775,0.0934311,0.0524872,424.4360863192643,OPTIMAL,0,0.0,4878,2849,1.253008,834.9964646218998,OPTIMAL,5,0.24950840954211398
convex_cross,12,Gurobi,3.0722432,0.8545457,1.5120781,0.2017164,0.0977204,469.0524564326328,OPTIMAL,0,0.0,6222,3905,2.5190712,8072.332962130159,OPTIMAL,51,5.074306076184957
convex_cross,16,Gurobi,3.3694892,0.4919678,1.3481095,0.2437658,0.1011419,469.72761477326725,OPTIMAL,0,0.0,7566,4961,0.5129161,13847.339304472458,OPTIMAL,113,8.925357740701402
convex_cross,20,Gurobi,4.5599072,0.5671637,1.3050107,0.2758767,0.1169715,468.7825321850466,OPTIMAL,0,0.0,8910,6017,1.1134545,6877.010824118415,OPTIMAL,40,4.280179027196966
convex_cross,30,Gurobi,9.0515255,0.662572,1.5238162,0.3002586,0.0880716,464.11848606595044,OPTIMAL,0,0.0,12270,8657,0.6014582,8704.564134397131,OPTIMAL,60,5.49906795302422
convex_cross,60,Gurobi,13.4195198,0.6757764,1.5595315,1.0554929,0.0973365,461.48943223263706,OPTIMAL,0,0.0,22350,16577,1.0804815,8073.630566051416,OPTIMAL,56,5.079852621231188
convex_cross,90,Gurobi,19.4418111,0.6320982,1.4771735,1.3304955,0.127562,463.5828903592022,OPTIMAL,0,0.0,32430,24497,0.9469671,1168.4299117392975,OPTIMAL,7,0.47347782659196574
convex_cross,120,Gurobi,27.4661243,0.6575175,1.4972589,1.9318158,0.177873,457.869360618695,OPTIMAL,0,0.0,42510,32417,0.1654834,1132.2128852957296,OPTIMAL,7,0.4493730875497622
convex_cross,180,Gurobi,47.6416368,0.8619395,2.1456587,2.0649622,0.2267445,456.35598791804676,OPTIMAL,0,0.0,62670,48257,0.4460669,1143.4969282333398,OPTIMAL,8,0.45712702656354504
convex_cross,240,Gurobi,66.2673453,0.946416,2.3746324,2.728604,0.3238338,460.05438716578215,OPTIMAL,0,0.0,82830,64097,0.4254738,503.48796721762653,OPTIMAL,1,0.028443728254414213
convex_cross,360,Gurobi,107.0863748,1.2097842,3.2969136,4.5850918,0.8255755,464.2712646031192,OPTIMAL,0,0.0,123150,95777,0.8175524,461.3715544762391,OPTIMAL,0,0.0
convex_per,4,Gurobi,0.5273877,0.4830129,0.9971513,0.0642701,0.0408717,345.8295951036857,OPTIMAL,0,0.0,3534,1793,48.0620945,867825.7479530036,OPTIMAL,5592,578.2859658474525
convex_per,8,Gurobi,1.110336,0.6989223,1.3924641,0.0810877,0.0666759,473.5969520758486,OPTIMAL,0,0.0,4878,2849,59.5723835,467.26602006092827,OPTIMAL,0,0.0
convex_per,12,Gurobi,1.5135065,0.597894,1.2595862,0.1029654,0.0652487,482.43839583540154,OPTIMAL,0,0.0,6222,3905,2.5684759,507.29077677676565,OPTIMAL,1,0.030413858896335126
convex_per,16,Gurobi,1.8913974,0.5627862,1.2419572,0.1437948,0.0705754,472.37303553073036,OPTIMAL,0,0.0,7566,4961,2.6995838,465.2836952655374,OPTIMAL,0,0.0
convex_per,20,Gurobi,2.5939403,0.555378,1.3510532,0.1526597,0.0721818,469.82161254151475,OPTIMAL,0,0.0,8910,6017,0.9603917,463.64477932687186,OPTIMAL,0,0.0
