Date,Month,Day,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
2018-01-01 00:00:00,1,1,0,1750.647,2232.188,2244.029,2552.777,1623.065,1797.712,1755.388,1689.369,1773.359,2124.523,1772.506,2424.078,1722.761,1790.231,2684.772,1666.685,1679.689,2093.010,1886.685,2392.232,1819.793,1534.436,1665.626,2681.764,2020.353,1786.011,1667.262,2407.059,2360.549,2543.861,2102.596,1799.027,2006.209,1634.150,1903.998,2052.430
2018-01-01 01:00:00,1,1,1,1689.423,2160.470,2184.134,2499.505,1577.623,1748.359,1697.720,1635.321,1715.074,2048.455,1712.563,2359.238,1666.607,1730.187,2626.324,1609.420,1624.004,2044.635,1833.006,2319.621,1763.573,1491.901,1608.826,2630.257,1963.344,1710.123,1615.258,2337.085,2306.127,2490.358,2030.772,1740.648,1939.941,1585.423,1850.521,1989.995
2018-01-01 02:00:00,1,1,2,1654.025,2118.749,2153.559,2483.999,1549.104,1736.728,1666.385,1607.359,1684.414,2011.367,1679.821,2317.542,1641.478,1695.261,2599.297,1579.352,1592.866,2026.233,1811.115,2279.286,1738.309,1471.408,1577.727,2617.135,1933.444,1664.058,1585.229,2303.868,2285.209,2469.620,1993.707,1711.449,1903.661,1559.563,1828.238,1957.570
2018-01-01 03:00:00,1,1,3,1633.249,2088.109,2147.201,2469.391,1525.796,1757.203,1645.675,1586.402,1670.379,1989.762,1663.844,2281.378,1622.407,1674.820,2587.297,1555.849,1570.915,2023.447,1802.673,2247.949,1728.643,1447.062,1554.121,2608.453,1913.975,1633.822,1562.132,2275.940,2273.269,2460.811,1976.232,1694.948,1883.105,1544.006,1818.207,1943.803
2018-01-01 04:00:00,1,1,4,1634.359,2075.800,2160.525,2466.617,1545.635,1799.780,1649.536,1590.962,1664.724,1985.113,1660.865,2262.685,1632.215,1663.475,2588.235,1562.138,1574.259,2030.206,1811.157,2237.421,1742.350,1462.680,1553.364,2602.179,1899.435,1616.797,1563.804,2262.981,2276.471,2464.273,1970.356,1705.363,1871.471,1552.874,1824.595,1942.920
2018-01-01 05:00:00,1,1,5,1677.916,2121.162,2227.353,2508.217,1598.554,1899.342,1695.097,1635.907,1706.553,2028.900,1705.158,2294.343,1674.371,1698.213,2633.518,1600.710,1614.310,2085.388,1863.988,2273.615,1798.333,1496.056,1593.829,2652.809,1931.150,1638.273,1605.296,2300.353,2322.395,2511.238,2011.928,1751.841,1909.230,1599.837,1883.023,1991.535
2018-01-01 06:00:00,1,1,6,1832.617,2288.100,2409.727,2670.377,1750.969,2077.414,1854.871,1794.077,1863.985,2203.835,1863.406,2449.399,1831.386,1847.515,2791.742,1755.027,1766.529,2261.060,2035.473,2428.195,1967.168,1646.803,1744.071,2798.390,2084.913,1778.869,1755.280,2458.199,2485.383,2671.166,2178.202,1906.669,2068.077,1753.920,2057.850,2160.757
2018-01-01 07:00:00,1,1,7,1966.420,2456.078,2568.630,2827.910,1874.090,2206.642,1995.184,1932.764,2007.144,2371.209,2006.676,2599.958,1967.299,1981.536,2938.780,1890.270,1903.138,2421.211,2186.550,2567.939,2109.913,1767.243,1878.422,2925.454,2228.802,1909.943,1891.731,2608.430,2642.371,2821.079,2329.829,2041.530,2211.294,1892.245,2208.699,2313.908
2018-01-01 08:00:00,1,1,8,2045.322,2557.219,2644.162,2911.070,1932.307,2245.533,2084.940,2017.711,2103.853,2475.890,2103.694,2680.796,2054.681,2067.068,3014.189,1974.951,1993.423,2527.805,2289.481,2639.605,2189.989,1850.442,1965.246,2967.704,2317.108,1993.586,1975.686,2687.811,2738.110,2891.709,2420.743,2125.140,2297.575,1973.913,2298.509,2409.437
2018-01-01 09:00:00,1,1,9,2098.805,2638.841,2701.646,2981.753,1961.938,2252.146,2142.224,2067.641,2163.911,2552.548,2162.761,2740.649,2110.882,2121.447,3059.020,2029.802,2046.455,2609.939,2353.239,2688.869,2230.963,1837.107,2016.383,2983.634,2375.181,2051.918,2029.935,2747.215,2817.111,2953.097,2484.780,2176.282,2351.444,2023.650,2348.819,2470.914
2018-01-01 10:00:00,1,1,10,2132.449,2621.562,2655.632,2966.771,1963.998,2229.739,2170.578,2091.276,2196.961,2558.116,2198.350,2708.343,2145.539,2152.797,3011.340,2060.949,2076.911,2641.607,2371.894,2680.369,2242.308,1854.623,2051.041,2918.229,2395.885,2088.942,2055.256,2733.983,2813.800,2930.118,2500.755,2205.460,2365.451,2050.193,2355.889,2487.247
2018-01-01 11:00:00,1,1,11,2160.043,2638.003,2661.100,2980.740,1964.078,2225.021,2187.738,2110.502,2217.496,2576.563,2227.069,2707.160,2168.292,2175.385,2979.961,2086.350,2095.989,2683.054,2376.974,2679.922,2241.380,1914.209,2078.769,2878.257,2411.827,2125.483,2076.411,2728.480,2824.229,2934.656,2516.743,2225.308,2377.042,2069.025,2351.943,2498.035
2018-01-01 12:00:00,1,1,12,2154.464,2619.645,2652.371,2958.367,1958.046,2207.515,2184.812,2109.258,2202.160,2559.602,2219.572,2681.526,2164.414,2166.799,2945.825,2079.475,2088.154,2680.928,2369.964,2653.435,2212.581,1915.320,2075.263,2832.283,2403.088,2132.314,2068.329,2701.574,2806.843,2905.426,2501.963,2219.549,2364.722,2064.138,2325.784,2482.783
2018-01-01 13:00:00,1,1,13,2154.893,2604.730,2663.017,2931.982,1981.183,2220.372,2208.353,2123.767,2189.671,2548.074,2217.243,2662.912,2169.198,2165.400,2947.577,2079.051,2092.583,2680.198,2389.502,2640.733,2201.043,1923.931,2074.080,2820.590,2405.494,2137.020,2067.606,2693.434,2790.773,2874.732,2497.313,2223.594,2364.633,2070.157,2328.518,2478.539
2018-01-01 14:00:00,1,1,14,2142.321,2576.096,2664.942,2914.324,2047.030,2246.450,2255.546,2148.103,2165.058,2531.400,2197.469,2655.558,2160.640,2152.725,2976.150,2061.832,2086.976,2669.096,2403.890,2635.604,2175.766,1933.402,2062.250,2846.048,2414.637,2124.727,2059.589,2700.344,2774.482,2848.429,2489.808,2220.389,2364.490,2071.348,2344.565,2474.736
2018-01-01 15:00:00,1,1,15,2141.090,2557.449,2655.720,2892.066,2088.412,2262.651,2315.160,2186.388,2161.803,2515.117,2192.836,2650.047,2172.020,2155.508,2997.432,2055.054,2089.873,2665.881,2421.521,2622.328,2156.789,1939.735,2056.283,2856.467,2431.773,2120.549,2059.679,2710.020,2763.175,2820.063,2489.553,2230.118,2371.866,2080.992,2366.885,2479.803
2018-01-01 16:00:00,1,1,16,2198.258,2619.988,2710.556,2935.901,2161.362,2311.119,2404.702,2259.770,2214.618,2555.585,2248.726,2706.511,2245.839,2216.540,3066.766,2108.009,2148.190,2727.386,2488.770,2660.610,2200.381,2001.869,2112.793,2908.173,2499.502,2175.165,2112.876,2771.505,2815.396,2842.501,2545.423,2291.401,2431.172,2138.751,2435.147,2542.009
2018-01-01 17:00:00,1,1,17,2297.991,2763.482,2847.724,3084.575,2262.485,2382.116,2522.940,2342.731,2310.967,2656.721,2342.847,2853.223,2356.940,2315.881,3225.190,2200.437,2248.079,2856.924,2584.804,2771.401,2291.586,2107.169,2210.539,3040.608,2624.873,2269.217,2211.708,2910.282,2942.388,2952.725,2666.010,2386.195,2544.057,2230.927,2544.475,2660.013
2018-01-01 18:00:00,1,1,18,2298.086,2763.529,2854.290,3104.707,2261.495,2348.264,2528.424,2325.612,2303.012,2639.797,2336.953,2876.600,2368.046,2316.898,3256.197,2185.334,2240.087,2874.119,2574.150,2757.365,2280.245,2097.160,2206.533,3050.546,2642.225,2262.760,2201.532,2935.007,2954.640,2944.144,2668.514,2382.090,2548.714,2215.641,2540.627,2661.833
2018-01-01 19:00:00,1,1,19,2277.485,2705.231,2812.165,3062.062,2228.723,2280.037,2478.862,2266.981,2251.828,2570.366,2287.709,2852.105,2335.233,2278.320,3206.591,2137.915,2192.795,2845.725,2521.887,2685.639,2225.502,2062.387,2162.233,2991.372,2620.517,2211.249,2152.994,2910.935,2922.211,2874.852,2622.068,2330.840,2507.194,2159.269,2491.441,2605.340
2018-01-01 20:00:00,1,1,20,2279.169,2633.716,2773.441,3027.557,2200.487,2214.235,2422.078,2201.545,2199.026,2501.618,2235.916,2834.609,2304.658,2237.756,3150.218,2089.772,2138.780,2820.110,2468.478,2610.333,2173.516,2010.241,2114.698,2929.027,2603.461,2158.550,2101.994,2885.821,2885.576,2805.754,2573.121,2278.636,2466.388,2101.445,2440.770,2543.527
2018-01-01 21:00:00,1,1,21,2230.163,2518.436,2690.636,2935.707,2152.325,2107.606,2318.204,2104.663,2104.221,2386.411,2144.815,2767.968,2234.584,2155.263,3045.661,2004.824,2046.122,2744.378,2369.993,2493.523,2075.409,1931.497,2025.251,2800.040,2518.573,2058.683,2012.621,2808.704,2802.026,2689.725,2478.698,2187.537,2376.416,2008.435,2345.533,2434.591
2018-01-01 22:00:00,1,1,22,2124.989,2368.050,2583.159,2801.957,2051.938,1966.546,2167.175,1975.198,1969.680,2247.619,2023.536,2667.501,2124.308,2033.119,2918.551,1882.863,1914.577,2627.027,2228.449,2340.276,1946.689,1819.100,1897.598,2629.430,2378.423,1928.534,1890.356,2693.416,2682.528,2548.311,2356.486,2063.899,2248.347,1879.573,2212.921,2290.386
2018-01-01 23:00:00,1,1,23,2007.545,2225.583,2465.784,2677.185,1950.097,1839.320,2021.206,1854.976,1848.926,2113.658,1912.674,2558.334,2022.044,1912.800,2791.539,1760.228,1791.206,2511.358,2090.080,2199.005,1827.533,1702.560,1776.207,2451.392,2230.516,1809.144,1769.968,2570.946,2561.505,2405.465,2243.814,1949.563,2123.511,1755.892,2092.217,2152.415
2018-01-02 00:00:00,1,2,0,2014.004,2130.311,2469.860,2699.568,2061.076,1809.784,2015.259,1861.818,1865.514,2036.957,1993.401,2678.486,2144.467,1940.398,2817.125,1759.258,1795.972,2601.001,2056.816,2077.002,1830.819,1703.819,1810.271,2255.984,2307.477,1816.890,1758.723,2669.792,2604.984,2340.811,2321.949,1934.529,2175.024,1755.336,2064.982,2097.917
2018-01-02 01:00:00,1,2,1,1946.374,2051.914,2422.434,2648.240,2017.217,1752.914,1946.711,1803.060,1809.627,1960.091,1941.952,2650.048,2103.308,1879.328,2766.623,1703.000,1743.477,2547.954,1989.541,2004.299,1774.723,1651.924,1756.847,2174.831,2241.277,1759.438,1703.987,2619.057,2553.609,2269.911,2272.079,1874.564,2119.612,1702.126,2002.239,2024.336
2018-01-02 02:00:00,1,2,2,1895.633,2010.114,2408.913,2637.591,1996.754,1724.057,1904.479,1768.388,1783.197,1910.877,1912.487,2661.914,2085.746,1844.091,2749.114,1673.320,1712.182,2518.376,1954.614,1968.984,1747.498,1617.800,1726.404,2144.680,2223.517,1731.277,1671.131,2604.342,2527.479,2236.526,2249.059,1843.597,2095.654,1672.720,1969.264,1987.440
2018-01-02 03:00:00,1,2,3,1875.178,1996.426,2411.808,2642.924,1997.126,1726.922,1890.146,1754.594,1786.110,1902.170,1911.021,2689.117,2087.518,1831.957,2757.874,1660.646,1707.734,2513.060,1940.364,1958.890,1750.940,1600.394,1723.077,2134.459,2227.947,1726.088,1662.086,2615.869,2527.593,2232.137,2257.311,1831.983,2098.925,1666.887,1963.134,1979.194
2018-01-02 04:00:00,1,2,4,1867.343,1972.009,2408.765,2648.847,2028.773,1726.483,1882.224,1758.726,1796.990,1887.375,1932.872,2709.508,2105.101,1830.403,2770.621,1671.087,1711.054,2501.225,1927.989,1940.438,1748.002,1605.131,1729.668,2123.562,2235.746,1724.096,1659.946,2634.571,2527.683,2234.878,2264.018,1826.631,2101.571,1675.366,1946.930,1968.077
2018-01-02 05:00:00,1,2,5,1934.671,2025.978,2488.705,2722.868,2123.071,1801.865,1949.658,1826.677,1874.624,1954.388,2020.012,2800.022,2190.509,1895.152,2856.196,1736.618,1782.120,2569.855,1985.172,1994.057,1825.395,1662.899,1808.382,2184.267,2309.669,1791.741,1727.342,2724.941,2603.296,2319.435,2343.523,1885.630,2180.239,1747.342,2007.106,2032.188
2018-01-02 06:00:00,1,2,6,2152.717,2249.360,2720.783,2962.315,2356.429,2031.037,2171.193,2047.843,2109.871,2185.715,2261.378,3045.698,2426.879,2120.116,3104.941,1957.546,2003.551,2795.753,2204.803,2216.238,2057.035,1880.293,2037.478,2403.517,2564.642,2015.710,1944.497,2974.356,2840.629,2564.450,2585.098,2102.130,2421.743,1968.676,2227.871,2256.248
2018-01-02 07:00:00,1,2,7,2340.368,2463.747,2944.586,3183.640,2549.342,2236.848,2377.087,2246.982,2314.380,2399.295,2475.208,3303.660,2643.715,2324.584,3339.474,2155.150,2204.855,3008.604,2410.396,2419.988,2269.292,2081.617,2246.479,2603.456,2798.317,2216.034,2142.120,3213.983,3069.230,2794.584,2809.986,2294.771,2641.763,2163.952,2423.802,2459.888
2018-01-02 08:00:00,1,2,8,2453.894,2591.866,3056.692,3279.901,2635.496,2363.476,2501.211,2369.766,2435.000,2530.655,2599.399,3402.236,2774.919,2453.137,3465.657,2273.362,2328.881,3132.516,2542.334,2536.496,2404.329,2197.645,2377.197,2707.279,2947.166,2336.158,2255.847,3337.125,3201.117,2924.834,2943.864,2408.628,2767.584,2278.994,2537.807,2579.116
2018-01-02 09:00:00,1,2,9,2490.785,2638.574,3089.894,3322.649,2631.738,2406.106,2524.488,2405.533,2468.337,2582.868,2646.796,3447.714,2816.853,2491.977,3505.941,2309.633,2363.290,3172.626,2583.588,2580.634,2448.321,2236.407,2419.827,2742.643,3006.804,2368.900,2291.930,3381.662,3255.809,2976.710,2995.701,2435.473,2813.611,2315.270,2568.025,2613.920
