Date,Month,Day,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
2018-01-01 00:00:00,1,1,0,1433.930,1344.892,1484.652,1341.482,1203.888,1526.793,1604.340,1433.666,1439.638,1407.010,1469.506,1573.087,1372.198,1436.784,1510.940,1289.715,1480.206,1477.324,1508.454,1694.060,1527.348,1485.292,1402.819,1526.661,1485.339,1372.490,1497.575,1530.127,1490.671,1633.096,1522.837,1485.716,1609.615,1470.071,1495.917,1535.863
2018-01-01 01:00:00,1,1,1,1379.516,1285.043,1425.811,1283.724,1150.266,1473.952,1555.624,1375.843,1378.960,1346.210,1414.150,1519.060,1314.779,1378.490,1451.233,1233.116,1417.437,1413.123,1451.497,1634.654,1473.952,1428.721,1338.929,1467.820,1430.991,1314.186,1442.417,1473.349,1433.704,1579.219,1461.189,1425.971,1561.191,1411.560,1440.778,1481.204
2018-01-01 02:00:00,1,1,2,1352.257,1249.863,1389.180,1252.001,1111.610,1443.001,1525.427,1342.188,1344.393,1312.424,1382.483,1487.044,1282.189,1343.093,1413.915,1199.989,1377.727,1374.505,1418.134,1602.428,1443.764,1395.642,1302.600,1433.666,1399.730,1281.718,1408.762,1440.815,1399.183,1546.083,1422.948,1391.799,1532.284,1376.333,1408.065,1448.549
2018-01-01 03:00:00,1,1,3,1357.071,1243.326,1382.370,1249.769,1099.742,1440.392,1522.159,1337.385,1343.234,1308.901,1382.182,1481.402,1276.566,1338.703,1406.869,1190.523,1372.103,1367.394,1413.048,1602.965,1441.070,1391.573,1299.106,1431.811,1396.329,1273.976,1403.676,1437.038,1393.720,1538.774,1416.279,1389.227,1529.402,1370.521,1403.817,1442.615
2018-01-01 04:00:00,1,1,4,1391.139,1281.219,1413.689,1289.715,1127.019,1476.523,1555.709,1372.574,1382.276,1346.088,1419.321,1510.912,1314.732,1373.902,1436.756,1227.794,1406.492,1397.968,1445.450,1639.655,1474.272,1426.480,1337.055,1466.445,1430.888,1309.608,1436.285,1467.782,1426.433,1565.910,1446.062,1422.891,1561.662,1402.838,1437.076,1474.564
2018-01-01 05:00:00,1,1,5,1532.454,1410.251,1547.967,1426.376,1226.692,1612.711,1670.666,1510.677,1517.374,1487.854,1561.069,1630.290,1455.415,1512.363,1565.797,1350.477,1534.027,1528.959,1581.094,1729.249,1607.684,1566.249,1467.537,1595.816,1571.609,1449.585,1572.908,1594.855,1561.982,1667.775,1572.117,1557.358,1673.747,1537.408,1575.668,1605.706
2018-01-01 06:00:00,1,1,6,1665.947,1517.609,1676.846,1549.841,1300.132,1743.749,1790.966,1634.670,1648.152,1612.280,1692.580,1756.543,1580.481,1636.592,1694.665,1447.691,1656.162,1656.352,1717.720,1838.972,1736.888,1699.243,1587.951,1728.483,1705.284,1573.690,1703.767,1724.347,1693.616,1783.158,1702.176,1688.554,1794.792,1660.227,1708.495,1736.557
2018-01-01 07:00:00,1,1,7,1790.844,1620.757,1818.509,1675.840,1383.971,1855.741,1916.578,1752.719,1764.609,1720.737,1803.697,1884.530,1706.199,1756.752,1816.566,1553.411,1767.392,1777.580,1848.391,2000.716,1860.137,1821.681,1696.064,1858.758,1837.056,1692.158,1827.844,1859.963,1829.307,1919.706,1817.852,1802.882,1939.497,1778.323,1836.255,1860.399
2018-01-01 08:00:00,1,1,8,1893.822,1738.061,1999.591,1815.468,1517.571,1937.273,2024.464,1889.324,1878.053,1808.032,1903.284,2003.276,1838.481,1884.568,1962.938,1691.843,1895.745,1930.997,1979.306,2163.653,1970.905,1936.660,1835.626,1986.395,1973.670,1814.126,1945.347,2027.905,1993.971,2071.184,1938.736,1909.930,2092.020,1907.732,1953.589,1983.506
2018-01-01 09:00:00,1,1,9,1927.392,1789.631,2088.299,1871.616,1602.503,1954.557,2052.703,1954.965,1915.390,1822.971,1930.232,2048.968,1886.819,1930.401,2020.075,1763.004,1947.644,1986.636,2026.976,2240.164,2015.306,1976.634,1898.065,2033.623,2020.417,1861.654,1992.565,2110.265,2070.991,2146.593,1977.091,1944.724,2157.718,1959.593,1990.643,2032.202
