Date,Month,Day,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
2018-01-01 00:00:00,1,1,0,3731.991,3870.526,4009.175,4724.328,3767.305,3855.265,3271.465,3705.048,3738.263,3989.033,3542.39,4269.289,3571.293,3332.192,3817.322,3572.064,3197.437,3467.477,4239.286,3822.177,3832.785,3223.812,3415.828,3357.491,4454.579,3530.277,3294.489,4065.236,3705.465,3979.715,3955.187,3509.39,3315.287,3273.88,3272.135,3745.356
2018-01-01 01:00:00,1,1,1,3718.084,3858.666,4001.601,4714.681,3736.1,3846.782,3250.464,3676.815,3702.052,3956.894,3498.959,4249.224,3528.482,3300.128,3785.802,3537.876,3163.793,3444.757,4206.438,3796.233,3791.428,3192.658,3381.4,3329.385,4478.969,3504.851,3258.746,4033.918,3668.66,3952.873,3928.408,3475.48,3270.491,3237.492,3225.228,3729.134
2018-01-01 02:00:00,1,1,2,3728.742,3887.873,4013.461,4717.513,3734.179,3868.339,3249.857,3678.067,3703.442,3941.418,3484.419,4251.019,3515.244,3294.147,3782.54,3527.281,3148.09,3450.383,4208.398,3805.02,3767.671,3170.545,3378.884,3324.125,4516.962,3500.35,3244.952,4037.357,3659.203,3953.809,3932.15,3457.033,3238.352,3228.844,3207.818,3726.883
2018-01-01 03:00:00,1,1,3,3726.479,3905.106,4016.343,4714.365,3718.779,3881.286,3241.689,3683.048,3699.561,3943.315,3481.473,4243.648,3506.343,3282.541,3786.004,3523.045,3139.05,3450.269,4217.236,3817.727,3749.351,3169.874,3371.462,3332.685,4538.431,3486.607,3233.572,4040.847,3659.317,3971.421,3949.017,3439.231,3214.961,3237.049,3206.187,3722.8
2018-01-01 04:00:00,1,1,4,3721.308,3922.339,4017.734,4770.477,3716.415,3885.407,3240.324,3686.133,3697.019,3958.891,3493.029,4269.984,3498.289,3287.724,3789.393,3526.927,3146.598,3468.4,4234.519,3816.564,3723.95,3184.693,3388.556,3352.813,4599.107,3481.322,3241.019,4043.729,3662.895,3974.759,3952.292,3431.696,3230.715,3257.304,3212.47,3733.395
2018-01-01 05:00:00,1,1,5,3812.846,4035.182,4095.871,4829.016,3818.713,3986.454,3326.072,3765.914,3787.888,4053.364,3596.908,4342.621,3584.29,3398.418,3880.729,3623.953,3233.421,3591.32,4300.164,3892.753,3789.33,3290.177,3499.553,3462.774,4694.338,3567.36,3333.178,4122.296,3755.85,4056.815,4034.803,3515.813,3349.88,3367.973,3299.382,3843.494
2018-01-01 06:00:00,1,1,6,4075.085,4292.477,4337.324,5062.453,4064.401,4229.298,3525.055,3987.832,4016.849,4288.216,3827.083,4584.327,3806.917,3628.391,4120.5,3847.123,3447.121,3839.094,4538.621,4115.86,4004.952,3507.418,3727.237,3691.039,4945.539,3788.457,3548.383,4361.447,3984.95,4300.089,4274.068,3736.353,3569.017,3590.979,3505.357,4082.178
2018-01-01 07:00:00,1,1,7,4226.086,4423.312,4449.079,5129.653,4185.121,4341.698,3638.72,4104.304,4128.643,4400.996,3957.109,4651.312,3923.983,3750.855,4247.782,3955.25,3573.088,3975.821,4631.576,4220.801,4099.866,3617.403,3846.023,3821.444,5078.207,3909.948,3674.539,4459.043,4098.969,4414.942,4394.965,3854.608,3679.989,3719.727,3625.596,4206.856
2018-01-01 08:00:00,1,1,8,4196.551,4469.802,4481.586,5111.08,4223.039,4381.664,3670.493,4139.959,4151.755,4449.952,4018.758,4661.68,3968.69,3800.329,4287.23,3975.644,3622.031,4044.159,4656.395,4245.165,4113.104,3655.966,3878.314,3869.312,5157.128,3953.467,3735.999,4501.082,4133.106,4458.12,4442.113,3909.266,3702.279,3775.763,3675.513,4253.864
2018-01-01 09:00:00,1,1,9,4148.266,4487.136,4501.006,5116.997,4262.019,4402.804,3695.945,4169.507,4172.465,4503.535,4093.456,4688.446,4016.938,3841.244,4313.592,3997.909,3658.267,4115.165,4685.374,4255.836,4123.788,3695.957,3906.396,3914.171,5254.305,4010.553,3787.711,4539,4167.699,4490.828,4465.01,3963.013,3742.738,3819.408,3710.346,4318.144
2018-01-01 10:00:00,1,1,10,4169.608,4490.714,4485.505,5036.825,4240.614,4378.187,3684.174,4138.657,4129.528,4483.356,4107.857,4661.351,3996.291,3814.629,4295.36,3956.944,3646.319,4112.08,4662.287,4216.831,4073.884,3680.671,3894.802,3901.616,5220.13,3996.847,3789.051,4519.327,4126.468,4474.531,4447.423,3932.656,3719.323,3808.687,3700.939,4298.142
2018-01-01 11:00:00,1,1,11,4185.362,4471.193,4427.484,4977.691,4206.464,4333.126,3692.038,4095.922,4096.908,4477.553,4129.174,4640.338,3964.315,3803.667,4258.175,3915.764,3614.179,4098.602,4631.854,4177.194,4026.167,3651.996,3869.439,3875.002,5218.967,3979.083,3792.099,4479.563,4082.052,4432.517,4397.696,3893.929,3674.628,3770.731,3675.412,4264.232
2018-01-01 12:00:00,1,1,12,4101.927,4493.357,4397.911,4990.044,4196.336,4321.304,3720.979,4087.223,4079.498,4432.934,4150.01,4650.086,3973.179,3803.048,4248.099,3906.965,3622.726,4113.875,4635.634,4153.045,4016.622,3656.156,3865.254,3875.343,5259.173,3982.421,3784.373,4478.147,4078.903,4444.996,4395.345,3873.421,3644.435,3759.402,3676.929,4264.168
2018-01-01 13:00:00,1,1,13,4125.773,4533.045,4408.266,5017.834,4213.986,4340.877,3766.205,4119.312,4095.188,4421.137,4197.36,4654.46,4027.47,3835.605,4272.248,3939.724,3661.087,4162.641,4653.209,4165.587,4044.614,3675.412,3896.749,3913.527,5260.842,4018.366,3771.54,4496.935,4115.886,4480.891,4430.987,3866.91,3691.292,3783.476,3716.187,4309.647
2018-01-01 14:00:00,1,1,14,4177.915,4618.211,4486.795,5092.165,4278.367,4395.585,3834.454,4214.517,4158.279,4410.403,4274.7,4680.569,4133.46,3923.869,4353.583,4007.43,3734.849,4251.158,4716.198,4233.205,4123.371,3746.898,3975.707,3999.932,5298.052,4105.063,3783.842,4547.016,4218.209,4565.096,4518.189,3903.323,3800.342,3868.63,3813.466,4412.97
