Date,Month,Day,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
2018-01-01 00:00:00,1,1,0,1708.897,1871.856,1832.496,1766.598,1563.616,1847.688,2154.951,1592.036,1932.462,1646.158,1846.461,2020.905,1726.689,1787.363,1790.235,1834.987,1742.06,1854.292,2016.414,2509.943,1777.456,1895.299,1886.912,1938.1,1740.63,1643.436,1962.44,1535.454,1986.449,1910.611,2089.973,1770.564,2068.418,1678.792,2021.594,1873.53
2018-01-01 01:00:00,1,1,1,1626.51,1791.931,1747.038,1688.794,1488.075,1762.485,2050.369,1514.466,1835.603,1570.845,1760.66,1929.74,1655.553,1700.783,1702.624,1745.016,1657.917,1769.269,1920.275,2369.602,1693.899,1807.85,1791.121,1847.722,1669.003,1560.232,1871.022,1453.438,1897.481,1815.49,1982.268,1702.599,1964.41,1596.606,1935.592,1772.572
2018-01-01 02:00:00,1,1,2,1569.34,1741.958,1694.663,1638.094,1432.456,1711.098,1984.517,1459.146,1779.437,1523.197,1713.712,1875.388,1610.919,1644.264,1649.216,1687.415,1601.265,1719.108,1861.326,2288.807,1640.647,1751.527,1728.692,1790.367,1627.318,1498.303,1816.819,1398.581,1842.578,1764.798,1904.559,1665.833,1898.012,1541.68,1888.101,1707.628
2018-01-01 03:00:00,1,1,3,1530.885,1712.97,1665.255,1612.017,1404.316,1687.593,1940.957,1429.399,1744.675,1499.145,1687.365,1847.068,1583.432,1610.775,1621.806,1654.4,1572.7,1689.656,1827.694,2224.0,1607.688,1715.197,1688.069,1759.699,1608.148,1452.481,1785.536,1365.64,1810.172,1731.678,1846.926,1653.969,1853.224,1507.791,1858.438,1670.546
2018-01-01 04:00:00,1,1,4,1547.461,1743.79,1689.204,1640.113,1422.073,1726.345,1963.819,1451.24,1766.584,1529.306,1714.917,1875.319,1604.094,1635.355,1651.242,1683.687,1602.962,1715.186,1854.946,2275.429,1628.431,1746.934,1702.588,1790.836,1644.252,1453.591,1812.061,1367.127,1839.682,1748.444,1859.073,1699.267,1872.658,1528.828,1893.95,1692.943
2018-01-01 05:00:00,1,1,5,1684.064,1892.541,1841.991,1791.367,1552.085,1899.696,2133.185,1590.083,1929.011,1684.02,1874.129,2046.193,1740.626,1787.924,1811.192,1850.068,1759.804,1870.609,2035.832,2415.342,1762.469,1913.383,1855.495,1965.403,1793.847,1564.415,1985.879,1476.453,1999.723,1895.832,2018.788,1871.024,2027.767,1669.284,2068.822,1854.187
2018-01-01 06:00:00,1,1,6,1886.869,2107.312,2068.943,2003.946,1743.631,2088.544,2362.125,1783.194,2145.634,1884.835,2094.846,2287.845,1935.17,2000.44,2032.674,2077.047,1970.328,2086.706,2294.335,2670.141,1963.571,2146.599,2086.939,2194.469,1998.281,1741.052,2219.394,1645.527,2193.444,2113.888,2223.719,2097.101,2242.423,1863.681,2307.554,2087.668
2018-01-01 07:00:00,1,1,7,2060.738,2374.495,2285.273,2204.715,1910.336,2302.074,2628.174,1983.909,2391.053,2058.292,2289.509,2550.097,2152.663,2179.803,2226.121,2277.303,2148.524,2262.435,2550.176,2967.126,2160.332,2365.019,2277.962,2438.771,2193.151,1924.097,2471.183,1849.063,2420.404,2325.195,2458.824,2317.895,2482.441,2048.615,2567.674,2314.781
2018-01-01 08:00:00,1,1,8,2172.301,2566.855,2466.743,2313.124,2016.287,2365.854,2739.704,2100.778,2530.183,2125.764,2368.815,2655.917,2302.132,2289.264,2331.318,2354.296,2257.191,2333.898,2635.564,3167.013,2291.826,2458.331,2371.156,2537.062,2320.856,2054.287,2596.288,1962.108,2501.988,2462.857,2558.798,2418.029,2609.456,2183.956,2670.332,2424.058
2018-01-01 09:00:00,1,1,9,2168.478,2572.223,2521.106,2286.19,1992.394,2309.288,2707.392,2089.944,2525.963,2082.238,2327.107,2617.077,2301.156,2288.926,2317.23,2320.443,2252.668,2310.553,2597.079,3251.685,2292.856,2405.396,2322.104,2502.464,2329.942,2092.964,2571.097,1972.533,2417.853,2469.277,2518.321,2392.932,2598.153,2190.162,2623.484,2392.831
