Date,Month,Day,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
2018-01-01 00:00:00,1,1,0,5247.38,5308.925,5639.933,5107.186,4814.513,5336.548,5586.961,4823.325,5382.167,5136.788,5399.089,5108.023,5388.739,5394.655,5358.096,4947.739,4852.316,5588.85,5037.812,6026.162,5307.5,5451.439,5292.897,5601.7,5127.162,5263.533,5305.589,5476.686,5755.298,5472.308,5505.564,5422.549,5651.764,5432.922,5426.078,5599.596
2018-01-01 01:00:00,1,1,1,5146.656,5213.156,5548.145,5010.862,4736.864,5239.591,5489.744,4745.438,5279.181,5041.765,5297.415,5020.341,5288.66,5284.452,5258.831,4860.872,4770.561,5493.273,4948.954,5848.486,5214.988,5357.976,5195.578,5503.702,5029.378,5164.686,5212.715,5381.889,5674.132,5368.123,5420.438,5321.146,5553.484,5340.76,5333.939,5511.428
2018-01-01 02:00:00,1,1,2,5147.059,5225.979,5557.857,5005.417,4740.786,5251.17,5482.297,4759.563,5272.198,5037.994,5295.488,5019.851,5290.308,5274.132,5267.538,4870.494,4784.617,5493.269,4950.364,5778.374,5216.523,5369.556,5190.077,5514.761,5028.854,5166.232,5213.593,5383.356,5681.82,5363.821,5434.246,5309.718,5557.62,5357.656,5335.259,5523.244
2018-01-01 03:00:00,1,1,3,5242.029,5351.818,5676.378,5110.364,4862.507,5368.288,5582.832,4885.198,5374.883,5157.725,5406.34,5130.849,5396.329,5376.24,5382.111,4989.863,4913.59,5597.616,5063.478,5839.252,5328.506,5482.771,5294.277,5637.931,5137.659,5278.848,5324.196,5493.178,5819.977,5470.091,5549.939,5419.529,5672.374,5475.634,5443.769,5644.242
2018-01-01 04:00:00,1,1,4,5565.079,5696.417,6033.181,5449.058,5230.565,5713.995,5919.795,5242.759,5717.942,5492.426,5764.263,5476.895,5732.828,5719.956,5721.257,5333.749,5271.66,5939.081,5407.635,6139.453,5679.008,5828.738,5637.292,5990.763,5478.4,5620.019,5674.947,5848.092,6182.821,5820.877,5909.117,5766.446,6022.187,5821.533,5797.824,6000.763
2018-01-01 05:00:00,1,1,5,6041.674,6117.042,6505.116,5896.356,5629.303,6200.532,6375.667,5641.463,6188.734,5941.975,6249.183,5936.771,6201.663,6192.874,6173.746,5751.603,5659.629,6398.279,5853.847,6293.863,6166.948,6302.233,6107.393,6469.552,5935.301,6087.146,6156.791,6325.999,6619.203,6293.693,6386.9,6244.692,6486.995,6287.506,6277.473,6473.251
2018-01-01 06:00:00,1,1,6,6376.47,6432.428,6803.749,6189.922,5900.891,6532.534,6686.472,5914.917,6504.64,6242.395,6574.647,6253.051,6524.209,6506.269,6501.507,6043.054,5940.21,6701.494,6156.428,6261.421,6511.653,6627.799,6418.73,6800.028,6256.241,6413.538,6487.56,6653.929,6865.17,6604.441,6711.979,6579.352,6782.834,6623.614,6599.838,6784.531
2018-01-01 07:00:00,1,1,7,6554.568,6578.593,6916.195,6364.184,5954.099,6645.976,6860.565,6003.553,6684.468,6358.404,6714.58,6428.626,6682.602,6661.789,6674.186,6210.383,6051.638,6867.013,6294.28,6376.876,6661.054,6744.306,6575.494,6973.442,6413.796,6587.473,6655.907,6866.526,7031.527,6785.344,6890.133,6724.726,6931.601,6783.376,6762.02,6906.58
2018-01-01 08:00:00,1,1,8,6578.976,6547.983,6809.413,6562.009,5774.053,6452.333,6944.065,5936.598,6765.739,6210.799,6606.169,6451.202,6697.611,6634.606,6711.309,6364.816,6003.223,6945.693,6240.413,6387.122,6558.208,6581.351,6530.484,6981.257,6310.363,6619.957,6548.333,7129.392,7204.737,6960.794,6891.523,6559.826,6909.169,6665.203,6659.706,6735.538
2018-01-01 09:00:00,1,1,9,6537.673,6440.643,6651.907,6612.34,5613.753,6298.187,6889.867,5804.532,6697.097,6051.212,6442.136,6406.471,6627.248,6535.32,6683.704,6401.709,5912.24,6913.326,6151.387,6466.727,6441.277,6405.499,6447.441,6875.049,6204.596,6532.368,6430.463,7179.689,7192.244,6976.218,6796.174,6436.91,6800.461,6494.508,6543.611,6551.179
2018-01-01 10:00:00,1,1,10,6502.662,6346.756,6608.774,6607.202,5503.0,6241.525,6838.521,5717.013,6611.444,5958.626,6356.303,6384.446,6554.264,6449.566,6677.514,6382.918,5822.786,6890.034,6079.896,6554.163,6416.31,6292.167,6361.608,6839.777,6147.821,6422.101,6379.661,7180.422,7207.354,6954.543,6736.04,6387.466,6749.681,6375.962,6505.817,6472.528
2018-01-01 11:00:00,1,1,11,6632.38,6434.746,6704.774,6750.28,5604.259,6370.35,6899.342,5836.461,6695.001,6048.211,6413.458,6560.496,6639.111,6547.578,6811.067,6515.657,5941.963,6986.87,6201.38,6724.67,6559.693,6331.043,6483.193,6918.73,6298.647,6481.338,6510.33,7292.336,7295.696,7078.81,6834.516,6504.934,6831.994,6387.702,6649.97,6511.857
2018-01-01 12:00:00,1,1,12,6709.55,6483.038,6794.046,6808.355,5688.668,6488.592,6954.556,5927.656,6739.977,6117.949,6491.68,6655.605,6716.178,6587.872,6887.241,6572.206,6036.201,7050.997,6290.426,6880.16,6645.662,6392.218,6579.977,6966.478,6387.592,6518.951,6585.893,7322.382,7333.535,7144.86,6874.652,6580.056,6882.864,6424.342,6726.89,6578.099
2018-01-01 13:00:00,1,1,13,6860.617,6600.702,6973.946,6888.205,5887.141,6678.57,7082.355,6101.969,6842.643,6306.186,6657.565,6803.969,6860.538,6710.05,7018.095,6677.529,6200.819,7171.501,6453.461,7047.143,6795.576,6576.269,6755.465,7100.657,6539.36,6641.084,6735.003,7406.293,7436.777,7257.23,6985.665,6717.889,7010.528,6567.039,6872.29,6740.761
2018-01-01 14:00:00,1,1,14,7208.087,6915.222,7366.277,7148.475,6304.934,7050.179,7402.757,6501.562,7139.675,6704.489,7036.164,7119.28,7220.179,7039.727,7314.754,6955.818,6553.526,7482.401,6813.554,7364.875,7118.647,6993.938,7135.297,7453.138,6878.199,6947.063,7071.535,7704.694,7753.627,7569.182,7291.181,7061.038,7339.481,6912.71,7204.139,7105.265
2018-01-01 15:00:00,1,1,15,7817.014,7599.834,8044.612,7593.138,7050.482,7759.122,8021.197,7239.587,7774.234,7450.082,7792.152,7724.09,7777.028,7689.658,7869.454,7464.775,7168.03,8053.763,7433.341,8073.264,7806.11,7712.508,7691.174,8187.792,7579.225,7635.805,7735.142,8241.771,8344.264,8092.312,7988.36,7779.777,8018.415,7685.937,7903.049,7888.446
2018-01-01 16:00:00,1,1,16,7897.106,7778.743,8155.109,7648.65,7308.752,7933.619,8102.68,7416.437,7906.574,7676.861,7984.374,7841.442,7851.656,7815.969,7895.183,7507.076,7315.889,8124.919,7565.725,8493.706,7908.293,7889.516,7776.888,8341.839,7708.114,7748.055,7886.371,8250.894,8451.017,8125.315,8096.041,7965.766,8166.647,7920.306,8038.578,8123.573
