Date,Month,Day,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
2018-01-01 00:00:00,1,1,0,2840.782,2785.663,2875.663,2966.793,2670.047,2840.77,2313.063,2788.854,2799.202,2973.656,2821.628,2861.972,2544.119,2556.55,2788.807,2764.826,2393.15,2752.018,2888.248,2631.717,2777.776,2549.852,2783.168,2416,3006.395,2590.49,2726.366,2668.717,2699.219,2898.384,2774.703,2633.636,2486.917,2747.933,2350.723,2835.402
2018-01-01 01:00:00,1,1,1,2825.407,2754.867,2853.378,2938.774,2642.512,2812.681,2292.944,2760.73,2769.347,2942,2793.586,2826.29,2514.099,2527.284,2759.187,2734.43,2367.522,2724.129,2856.097,2591.408,2746.509,2531.216,2751.253,2394.033,2964.944,2562.59,2687.141,2625.878,2665.244,2869.306,2745.096,2600.944,2457.875,2710.191,2319.373,2809.891
2018-01-01 02:00:00,1,1,2,2825.666,2747.086,2854.932,2955.856,2641.382,2798.79,2272.555,2748.922,2758.964,2951.618,2789.195,2814.517,2501.503,2504.634,2746.932,2723.906,2348.039,2718.655,2846.444,2570.63,2733.524,2521.586,2742.777,2376.822,2991.597,2553.725,2668.058,2604.381,2648.563,2866.481,2738.127,2590.82,2443.053,2690.414,2297.371,2805.782
2018-01-01 03:00:00,1,1,3,2835.696,2754.82,2863.42,2973.844,2654.59,2801.58,2281.56,2751.865,2766.086,2964.909,2801.909,2820.886,2511.027,2498.866,2749.004,2733.406,2351.535,2731.711,2846.044,2571.431,2739.539,2537.926,2748.133,2380.931,3014.812,2566.215,2669.835,2603.027,2648.928,2876.699,2749.393,2597.012,2450.011,2688.436,2300.114,2814.706
2018-01-01 04:00:00,1,1,4,2851.565,2769.924,2890.261,3006.042,2674.815,2823.182,2306.741,2771.113,2781.096,2991.279,2824.018,2843.454,2525.377,2508.013,2768.923,2753.666,2369.217,2755.114,2864.479,2580.295,2756.103,2568.652,2764.509,2398.389,3042.712,2587.453,2680.266,2612.61,2662.266,2898.042,2773.444,2609.926,2467.281,2703.799,2317.442,2835.307
2018-01-01 05:00:00,1,1,5,2893.851,2814.918,2938.092,3033.012,2723.976,2875.286,2354.902,2819.391,2826.725,3013.823,2877.923,2893.38,2573.891,2549.275,2819.768,2807.077,2415.53,2809.714,2905.788,2621.039,2803.404,2627.373,2812.269,2447.833,3040.205,2642.3,2720.127,2652.389,2708.166,2939.269,2831.399,2652.036,2520.468,2749.181,2369.829,2887.494
2018-01-01 06:00:00,1,1,6,3025.054,2959.953,3077.158,3185.935,2866.622,3012.587,2479.347,2954.455,2963.202,3166.852,3026.996,3036.061,2707.731,2667.622,2957.21,2950.158,2539.115,2957.952,3038.592,2751.594,2939.563,2768.24,2952.654,2572.655,3204.664,2785.593,2849.811,2788.371,2843.524,3091.426,2984.157,2783.38,2653.307,2879.901,2500.149,3032.117
2018-01-01 07:00:00,1,1,7,3102.174,3056.874,3157.375,3285.387,2954.714,3092.886,2556.562,3037.992,3045.691,3264.421,3118.75,3117.867,2791.938,2742.541,3043.018,3035.461,2614.835,3049.764,3117.396,2835.307,3020.722,2851.659,3043.583,2652.248,3310.792,2876.063,2933.336,2880.902,2931.829,3184.451,3082.362,2867.681,2734.925,2963.343,2583.803,3117.161
2018-01-01 08:00:00,1,1,8,3121.352,3099.008,3174.068,3286.458,2977.552,3117.855,2572.16,3068.164,3071.531,3260.053,3148.734,3131.9,2815.059,2764.991,3070.836,3060.489,2638.191,3082.326,3139.41,2852.413,3043.042,2875.71,3076.958,2681.055,3287.082,2909.355,2953.56,2908.543,2958.493,3200.556,3121.528,2887.824,2760.671,2987.382,2613.446,3142.683
2018-01-01 09:00:00,1,1,9,3144.225,3136.726,3195.164,3309.932,3009.35,3141.153,2596.553,3100.032,3096.371,3279.854,3175.669,3150.253,2846.267,2795.434,3100.868,3084.704,2672.472,3111.098,3162.825,2874.639,3063.514,2905.941,3108.496,2721.269,3300.503,2947.145,2974.645,2945.638,2990.055,3221.864,3160.212,2916.901,2795.505,3013.081,2650.388,3165.592
