Date,Month,Day,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
2018-01-01 00:00:00,1,1,0,4950.479,5138.335,5033.555,4968.185,5439.264,4814.715,5002.753,5402.664,5144.763,5296.283,5001.863,5963.789,4877.360,5036.302,5438.047,5220.451,5231.065,4879.297,5116.378,5252.289,5360.556,5122.880,5075.453,4872.003,5495.242,5145.619,4830.110,5575.379,5309.339,5344.624,5312.970,5139.585,4789.746,5201.425,5265.988,5187.044
2018-01-01 01:00:00,1,1,1,4800.408,4996.915,4872.193,4813.940,5280.205,4653.638,4870.279,5262.291,4980.063,5182.192,4828.463,5803.621,4729.561,4878.835,5295.689,5067.754,5056.449,4718.578,4966.620,5092.860,5213.477,4962.123,4908.979,4716.381,5347.137,4992.880,4670.599,5433.882,5158.894,5194.269,5160.431,4970.945,4625.626,5043.345,5121.111,5045.512
2018-01-01 02:00:00,1,1,2,4678.212,4894.220,4749.041,4685.555,5150.150,4547.465,4778.900,5143.915,4844.289,5085.625,4688.875,5678.856,4614.265,4755.694,5160.369,4948.170,4916.754,4582.820,4852.257,4966.121,5085.204,4832.333,4776.078,4591.581,5219.177,4873.231,4560.692,5313.757,5036.576,5072.942,5035.197,4830.674,4509.029,4917.455,5003.538,4941.724
2018-01-01 03:00:00,1,1,3,4597.853,4833.367,4663.377,4601.835,5059.252,4477.783,4725.142,5058.652,4737.717,5010.346,4589.540,5570.726,4536.766,4667.068,5057.305,4861.045,4817.593,4498.742,4779.440,4871.210,4987.593,4740.693,4680.384,4514.634,5114.208,4792.498,4487.342,5220.095,4947.857,4986.211,4944.452,4714.625,4434.769,4826.162,4920.505,4873.307
2018-01-01 04:00:00,1,1,4,4450.241,4692.124,4516.266,4447.027,4906.870,4338.087,4598.312,4899.779,4551.099,4852.484,4425.351,5376.925,4384.827,4506.513,4886.956,4702.133,4652.227,4351.573,4637.766,4708.961,4818.267,4577.451,4512.336,4368.181,4935.687,4637.061,4345.044,5050.990,4786.047,4831.075,4783.353,4543.261,4292.707,4646.776,4767.707,4734.042
2018-01-01 05:00:00,1,1,5,4338.397,4587.082,4403.613,4323.042,4818.655,4236.498,4495.771,4801.449,4407.666,4726.946,4296.891,5155.471,4269.039,4380.090,4771.931,4576.185,4530.802,4239.868,4537.466,4590.986,4703.357,4454.811,4384.709,4255.984,4806.290,4528.908,4243.573,4934.631,4674.403,4729.851,4672.046,4410.628,4188.207,4521.606,4657.288,4630.202
2018-01-01 06:00:00,1,1,6,4390.563,4650.535,4455.981,4369.883,4909.014,4271.983,4573.894,4869.936,4441.987,4765.008,4349.845,5076.947,4310.032,4433.894,4834.964,4624.250,4583.928,4297.478,4598.816,4631.387,4771.704,4497.074,4433.438,4308.204,4860.744,4575.531,4286.539,4995.293,4731.196,4795.347,4725.211,4446.191,4237.469,4558.620,4712.542,4696.913
2018-01-01 07:00:00,1,1,7,4435.020,4707.454,4499.229,4411.484,4958.085,4302.241,4658.740,4901.993,4491.382,4799.061,4400.746,5075.580,4341.848,4487.384,4846.500,4674.448,4627.827,4345.162,4653.834,4670.671,4797.795,4532.916,4480.735,4348.750,4881.283,4614.835,4315.391,5017.317,4767.663,4833.508,4758.404,4486.907,4268.727,4599.550,4735.677,4752.521
2018-01-01 08:00:00,1,1,8,4510.708,4820.830,4571.971,4483.248,5031.971,4378.187,4804.044,4957.767,4570.232,4878.365,4481.401,5318.126,4412.895,4579.163,4873.214,4764.945,4713.828,4426.233,4748.109,4752.837,4851.528,4599.750,4563.813,4420.826,4937.821,4687.501,4380.676,5095.074,4836.578,4898.530,4825.555,4558.059,4344.886,4680.603,4777.959,4852.405
2018-01-01 09:00:00,1,1,9,4640.591,5001.086,4701.981,4593.919,5203.709,4496.373,5004.549,5113.424,4689.398,5035.081,4602.540,5668.214,4537.129,4722.199,4985.116,4923.394,4857.357,4552.367,4913.374,4902.702,4985.236,4715.476,4701.405,4535.212,5085.139,4814.329,4491.735,5290.177,4989.038,5047.123,4972.421,4672.848,4464.950,4831.239,4886.972,5028.171
2018-01-01 10:00:00,1,1,10,4930.951,5231.677,4968.839,4846.769,5452.607,4781.971,5232.806,5395.583,4963.739,5295.125,4847.198,5916.339,4819.315,4994.506,5251.736,5153.563,5097.708,4805.932,5174.367,5175.585,5242.564,4947.687,4963.492,4813.850,5359.195,5069.150,4775.805,5583.149,5269.320,5287.745,5250.315,4943.447,4731.411,5079.494,5128.243,5298.295
2018-01-01 11:00:00,1,1,11,5091.910,5302.789,5106.344,4970.368,5533.293,4932.323,5292.051,5536.942,5113.028,5405.797,4960.790,5937.319,4976.013,5136.595,5385.320,5240.447,5199.070,4930.255,5294.800,5317.255,5358.074,5050.982,5097.778,4976.489,5477.149,5191.078,4939.608,5719.407,5402.517,5370.489,5379.885,5068.716,4868.961,5183.068,5228.172,5411.811
2018-01-01 12:00:00,1,1,12,5199.624,5340.751,5181.676,5063.219,5567.726,5022.243,5313.394,5621.450,5201.954,5474.202,5037.361,5916.090,5080.665,5221.914,5458.658,5285.558,5262.032,5009.714,5369.691,5406.363,5427.684,5118.850,5194.460,5088.884,5545.726,5266.904,5056.032,5797.218,5478.928,5409.446,5448.956,5159.056,4961.698,5243.388,5277.472,5472.302
