,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PECD Zone,SE04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Target Year,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
01.01.,1,0.4805,0.3559,0.0624,0.3668,0.9481,0.2822,0.4333,0.3177,0.5248,0.1315,0.5845,0.395,0.036,0.9067,0.5374,0.3532,0.1388,0.7771,0.1609,0.3688,0.4811,0.9499,0.9432,0.4029,0.5571,0.2486,0.9036,0.0895,0.3519,0.6245,0.8726,0.8827,0.1049,0.8693,0.0613,0.4703
01.01.,2,0.3693,0.4543,0.0611,0.3058,0.9462,0.3067,0.3453,0.2831,0.5354,0.1366,0.7302,0.395,0.0441,0.9253,0.5798,0.352,0.1261,0.7359,0.2084,0.3965,0.5832,0.9499,0.9441,0.4429,0.4721,0.1891,0.8524,0.091,0.3585,0.6228,0.8659,0.8632,0.107,0.8674,0.073,0.4715
01.01.,3,0.2464,0.5651,0.0586,0.2361,0.9405,0.3154,0.2634,0.2453,0.5564,0.137,0.9496,0.3667,0.0527,0.9385,0.6237,0.3605,0.1265,0.6726,0.2777,0.4352,0.6849,0.9499,0.9452,0.4966,0.3968,0.1465,0.781,0.0946,0.3828,0.6287,0.8503,0.8326,0.1194,0.8651,0.0892,0.4809
01.01.,4,0.1448,0.6747,0.0564,0.1952,0.9263,0.3416,0.1997,0.2338,0.5916,0.1401,0.9492,0.3492,0.0638,0.9448,0.6605,0.385,0.1381,0.58,0.3354,0.4744,0.7634,0.9499,0.9463,0.5421,0.3199,0.1116,0.6706,0.0997,0.4254,0.6292,0.8381,0.8042,0.1455,0.8661,0.1117,0.4784
01.01.,5,0.0824,0.7387,0.0584,0.1839,0.8993,0.3924,0.1908,0.2348,0.6402,0.1409,0.9486,0.3469,0.0754,0.9466,0.6751,0.4215,0.1571,0.4932,0.3975,0.5007,0.8353,0.9499,0.9474,0.57,0.2709,0.0831,0.5337,0.1064,0.5134,0.644,0.8351,0.7679,0.1899,0.8569,0.1465,0.4688
01.01.,6,0.0518,0.7901,0.0632,0.2031,0.8707,0.4218,0.2152,0.2615,0.6868,0.1583,0.9452,0.3594,0.0878,0.946,0.6868,0.4531,0.181,0.408,0.4805,0.5172,0.9052,0.9499,0.9472,0.5769,0.2308,0.0599,0.389,0.1087,0.6256,0.6547,0.8462,0.7228,0.2534,0.847,0.1839,0.471
01.01.,7,0.0511,0.8253,0.0661,0.2167,0.8361,0.4628,0.2585,0.2838,0.7371,0.2156,0.9331,0.3709,0.0956,0.9419,0.7069,0.4799,0.2149,0.3483,0.5955,0.5184,0.9279,0.9495,0.9469,0.5785,0.2041,0.0413,0.2928,0.1177,0.687,0.66,0.8593,0.6479,0.3134,0.8366,0.2189,0.4859
01.01.,8,0.104,0.8566,0.0702,0.213,0.8119,0.5317,0.3047,0.2852,0.7926,0.2992,0.9239,0.3699,0.1097,0.9246,0.7176,0.4934,0.2545,0.3374,0.7057,0.5026,0.9289,0.9479,0.9461,0.5352,0.1885,0.0332,0.2365,0.1269,0.7149,0.6586,0.87,0.5012,0.3782,0.8351,0.244,0.5138
01.01.,9,0.2052,0.8769,0.082,0.2197,0.792,0.636,0.3503,0.2864,0.8367,0.42,0.9159,0.3504,0.1214,0.8766,0.7305,0.5006,0.2928,0.337,0.7975,0.4855,0.9153,0.9415,0.9454,0.4949,0.1814,0.0286,0.2357,0.1343,0.7117,0.6511,0.8766,0.3793,0.4234,0.8313,0.269,0.5522
01.01.,10,0.2829,0.8242,0.0842,0.2264,0.7654,0.7286,0.3753,0.2703,0.8557,0.5156,0.9074,0.3267,0.1239,0.8012,0.7354,0.5191,0.2989,0.3012,0.8368,0.4512,0.882,0.9246,0.9436,0.4453,0.1808,0.0289,0.2414,0.1287,0.689,0.6291,0.8611,0.2893,0.4556,0.8212,0.2824,0.5775
