year,timestep,scenario,profile_name,value
2050,65,0,SI_Wind_Offshore,0.066411378
2050,66,0,SI_Wind_Offshore,0.103622254
2050,67,0,SI_Wind_Offshore,0.10289173
2050,68,0,SI_Wind_Offshore,0.089788547
2050,69,0,SI_Wind_Offshore,0.067918353
2050,70,0,SI_Wind_Offshore,0.066723797
2050,71,0,SI_Wind_Offshore,0.065758241
2050,72,0,SI_Wind_Offshore,0.119704153
2050,73,0,SI_Wind_Offshore,0.125458034
2050,74,0,SI_Wind_Offshore,0.082094677
2050,75,0,SI_Wind_Offshore,0.005869518
2050,76,0,SI_Wind_Offshore,0.005568643
2050,77,0,SI_Wind_Offshore,0.004540825
2050,78,0,SI_Wind_Offshore,0.008567954
2050,79,0,SI_Wind_Offshore,0.0
2050,80,0,SI_Wind_Offshore,0.0
2050,81,0,SI_Wind_Offshore,0.0
2050,82,0,SI_Wind_Offshore,0.0
2050,83,0,SI_Wind_Offshore,0.047987944
2050,84,0,SI_Wind_Offshore,0.195619149
2050,85,0,SI_Wind_Offshore,0.483284668
2050,86,0,SI_Wind_Offshore,0.738349692
2050,87,0,SI_Wind_Offshore,0.923988888
2050,88,0,SI_Wind_Offshore,0.835960179
2050,89,0,SI_Wind_Offshore,0.370169143
2050,90,0,SI_Wind_Offshore,0.074862365
2050,91,0,SI_Wind_Offshore,0.005608712
2050,92,0,SI_Wind_Offshore,0.0
2050,93,0,SI_Wind_Offshore,0.0
2050,94,0,SI_Wind_Offshore,0.010992899
2050,95,0,SI_Wind_Offshore,0.075974174
2050,96,0,SI_Wind_Offshore,0.078487691
2050,97,0,SI_Wind_Offshore,0.218562668
2050,98,0,SI_Wind_Offshore,0.535210028
2050,99,0,SI_Wind_Offshore,0.814213362
2050,100,0,SI_Wind_Offshore,0.804757189
2050,101,0,SI_Wind_Offshore,0.506318458
2050,102,0,SI_Wind_Offshore,0.288584691
2050,103,0,SI_Wind_Offshore,0.114724615
2050,104,0,SI_Wind_Offshore,0.013639881
2050,105,0,SI_Wind_Offshore,0.0
2050,106,0,SI_Wind_Offshore,0.0
2050,107,0,SI_Wind_Offshore,0.071212684
2050,108,0,SI_Wind_Offshore,0.099532296
2050,109,0,SI_Wind_Offshore,0.081261204
2050,110,0,SI_Wind_Offshore,0.09768321
2050,111,0,SI_Wind_Offshore,0.042447193
2050,112,0,SI_Wind_Offshore,0.0
2050,113,0,SI_Wind_Offshore,0.0
2050,114,0,SI_Wind_Offshore,0.0
2050,115,0,SI_Wind_Offshore,0.0
2050,116,0,SI_Wind_Offshore,0.0
2050,117,0,SI_Wind_Offshore,0.0
2050,118,0,SI_Wind_Offshore,0.000159641
2050,119,0,SI_Wind_Offshore,0.0
2050,120,0,SI_Wind_Offshore,0.005780077
2050,121,0,SI_Wind_Offshore,0.0
2050,122,0,SI_Wind_Offshore,0.0
2050,123,0,SI_Wind_Offshore,0.0
2050,124,0,SI_Wind_Offshore,0.0
2050,125,0,SI_Wind_Offshore,0.006804006
2050,126,0,SI_Wind_Offshore,0.027827705
2050,127,0,SI_Wind_Offshore,0.041315785
2050,128,0,SI_Wind_Offshore,0.038981606
2050,129,0,SI_Wind_Offshore,0.028243315
2050,130,0,SI_Wind_Offshore,0.028832565
2050,131,0,SI_Wind_Offshore,0.057091154
2050,132,0,SI_Wind_Offshore,0.048161704
2050,133,0,SI_Wind_Offshore,0.001405045
2050,134,0,SI_Wind_Offshore,0.0
2050,135,0,SI_Wind_Offshore,0.0
2050,136,0,SI_Wind_Offshore,0.0
2050,137,0,SI_Wind_Offshore,0.0
2050,138,0,SI_Wind_Offshore,0.0
2050,139,0,SI_Wind_Offshore,0.007551139
2050,140,0,SI_Wind_Offshore,0.025503712
2050,141,0,SI_Wind_Offshore,0.036689473
2050,142,0,SI_Wind_Offshore,0.03098616
2050,143,0,SI_Wind_Offshore,0.068321287
2050,144,0,SI_Wind_Offshore,0.055108713
2050,145,0,SI_Wind_Offshore,0.013695877
2050,146,0,SI_Wind_Offshore,0.00651328
2050,147,0,SI_Wind_Offshore,0.016136189
2050,148,0,SI_Wind_Offshore,0.022149585
2050,149,0,SI_Wind_Offshore,0.023326895
2050,150,0,SI_Wind_Offshore,0.022874997
2050,151,0,SI_Wind_Offshore,0.025707009
2050,152,0,SI_Wind_Offshore,0.029233658
2050,153,0,SI_Wind_Offshore,0.035945578
2050,154,0,SI_Wind_Offshore,0.031227158
2050,155,0,SI_Wind_Offshore,0.037697206
2050,156,0,SI_Wind_Offshore,0.024133468
2050,157,0,SI_Wind_Offshore,0.034585636
2050,158,0,SI_Wind_Offshore,0.037655929
2050,159,0,SI_Wind_Offshore,0.038757993
2050,160,0,SI_Wind_Offshore,0.052348079
2050,161,0,SI_Wind_Offshore,0.063003959
2050,162,0,SI_Wind_Offshore,0.086332766
2050,163,0,SI_Wind_Offshore,0.122975011
2050,164,0,SI_Wind_Offshore,0.120083559
2050,165,0,SI_Wind_Offshore,0.092328209
2050,166,0,SI_Wind_Offshore,0.098515924
2050,167,0,SI_Wind_Offshore,0.19151382
2050,168,0,SI_Wind_Offshore,0.172456043
2050,169,0,SI_Wind_Offshore,0.165737928
2050,170,0,SI_Wind_Offshore,0.120041551
2050,171,0,SI_Wind_Offshore,0.076536514
2050,172,0,SI_Wind_Offshore,0.055159496
2050,173,0,SI_Wind_Offshore,0.0453778
2050,174,0,SI_Wind_Offshore,0.026186084
2050,175,0,SI_Wind_Offshore,0.01562235
2050,176,0,SI_Wind_Offshore,0.01350251
2050,177,0,SI_Wind_Offshore,0.01422193
2050,178,0,SI_Wind_Offshore,0.012800119
2050,179,0,SI_Wind_Offshore,0.0103052
2050,180,0,SI_Wind_Offshore,0.003836014
2050,181,0,SI_Wind_Offshore,0.0
2050,182,0,SI_Wind_Offshore,0.0
2050,183,0,SI_Wind_Offshore,0.00126544
2050,184,0,SI_Wind_Offshore,0.00216435
2050,185,0,SI_Wind_Offshore,0.009745602
2050,186,0,SI_Wind_Offshore,0.010828732
2050,187,0,SI_Wind_Offshore,0.006378326
2050,188,0,SI_Wind_Offshore,0.000918661
2050,189,0,SI_Wind_Offshore,0.0
2050,190,0,SI_Wind_Offshore,0.0
2050,191,0,SI_Wind_Offshore,0.0
2050,192,0,SI_Wind_Offshore,0.0
2050,193,0,SI_Wind_Offshore,0.0
2050,194,0,SI_Wind_Offshore,0.0
2050,195,0,SI_Wind_Offshore,0.0
2050,196,0,SI_Wind_Offshore,0.0
2050,197,0,SI_Wind_Offshore,0.0
2050,198,0,SI_Wind_Offshore,0.0
2050,199,0,SI_Wind_Offshore,0.0
2050,200,0,SI_Wind_Offshore,0.0
2050,201,0,SI_Wind_Offshore,0.0
2050,202,0,SI_Wind_Offshore,0.0
2050,203,0,SI_Wind_Offshore,0.0
2050,204,0,SI_Wind_Offshore,0.0
2050,205,0,SI_Wind_Offshore,0.028978145
2050,206,0,SI_Wind_Offshore,0.108099471
2050,207,0,SI_Wind_Offshore,0.123148494
2050,208,0,SI_Wind_Offshore,0.128676248
2050,209,0,SI_Wind_Offshore,0.138089695
2050,210,0,SI_Wind_Offshore,0.215522521
2050,211,0,SI_Wind_Offshore,0.123185133
2050,212,0,SI_Wind_Offshore,0.126692747
2050,213,0,SI_Wind_Offshore,0.101916148
2050,214,0,SI_Wind_Offshore,0.065520677
2050,215,0,SI_Wind_Offshore,0.031834026
2050,216,0,SI_Wind_Offshore,0.070511494
2050,217,0,SI_Wind_Offshore,0.173246707
2050,218,0,SI_Wind_Offshore,0.166727934
2050,219,0,SI_Wind_Offshore,0.057168076
2050,220,0,SI_Wind_Offshore,0.099318604
2050,221,0,SI_Wind_Offshore,0.123177072
2050,222,0,SI_Wind_Offshore,0.121442329
2050,223,0,SI_Wind_Offshore,0.124233621
2050,224,0,SI_Wind_Offshore,0.108870157
2050,225,0,SI_Wind_Offshore,0.076729345
2050,226,0,SI_Wind_Offshore,0.081246936
2050,227,0,SI_Wind_Offshore,0.156183425
2050,228,0,SI_Wind_Offshore,0.708782524
2050,229,0,SI_Wind_Offshore,0.292559886
2050,230,0,SI_Wind_Offshore,0.125017684
2050,231,0,SI_Wind_Offshore,0.091774603
2050,232,0,SI_Wind_Offshore,0.093343636
2050,233,0,SI_Wind_Offshore,0.051526413
2050,234,0,SI_Wind_Offshore,0.08001044
2050,235,0,SI_Wind_Offshore,0.093842679
2050,236,0,SI_Wind_Offshore,0.077467015
2050,237,0,SI_Wind_Offshore,0.077845724
2050,238,0,SI_Wind_Offshore,0.086547182
2050,239,0,SI_Wind_Offshore,0.049506724
2050,240,0,SI_Wind_Offshore,0.089383428
2050,241,0,SI_Wind_Offshore,0.118538232
2050,242,0,SI_Wind_Offshore,0.041580813
2050,243,0,SI_Wind_Offshore,0.038639114
2050,244,0,SI_Wind_Offshore,0.037621944
2050,245,0,SI_Wind_Offshore,0.027952665
2050,246,0,SI_Wind_Offshore,0.068456271
2050,247,0,SI_Wind_Offshore,0.175885654
2050,248,0,SI_Wind_Offshore,0.312414353
2050,249,0,SI_Wind_Offshore,0.408023108
2050,250,0,SI_Wind_Offshore,0.399938696
2050,251,0,SI_Wind_Offshore,0.506509812
2050,252,0,SI_Wind_Offshore,0.658054937
2050,253,0,SI_Wind_Offshore,0.409821248
2050,254,0,SI_Wind_Offshore,0.197061039
2050,255,0,SI_Wind_Offshore,0.242243015
2050,256,0,SI_Wind_Offshore,0.722050388
2050,257,0,SI_Wind_Offshore,0.927869581
2050,258,0,SI_Wind_Offshore,0.634180434
2050,259,0,SI_Wind_Offshore,0.126569271
2050,260,0,SI_Wind_Offshore,0.028243027
2050,261,0,SI_Wind_Offshore,0.019875816
2050,262,0,SI_Wind_Offshore,0.023612712
2050,263,0,SI_Wind_Offshore,0.438991943
2050,264,0,SI_Wind_Offshore,0.516655567
2050,265,0,SI_Wind_Offshore,0.473719734
2050,266,0,SI_Wind_Offshore,0.457675712
2050,267,0,SI_Wind_Offshore,0.370976311
2050,268,0,SI_Wind_Offshore,0.286499247
2050,269,0,SI_Wind_Offshore,0.414100378
2050,270,0,SI_Wind_Offshore,0.191591215
2050,271,0,SI_Wind_Offshore,0.0
2050,272,0,SI_Wind_Offshore,0.103546925
2050,273,0,SI_Wind_Offshore,0.074554468
2050,274,0,SI_Wind_Offshore,0.0
2050,275,0,SI_Wind_Offshore,0.0
2050,276,0,SI_Wind_Offshore,0.097512251
2050,277,0,SI_Wind_Offshore,0.164224823
2050,278,0,SI_Wind_Offshore,0.220798378
2050,279,0,SI_Wind_Offshore,0.272670794
2050,280,0,SI_Wind_Offshore,0.285054153
2050,281,0,SI_Wind_Offshore,0.263521072
2050,282,0,SI_Wind_Offshore,0.300347149
2050,283,0,SI_Wind_Offshore,0.325356459
2050,284,0,SI_Wind_Offshore,0.288606305
2050,285,0,SI_Wind_Offshore,0.244634942
2050,286,0,SI_Wind_Offshore,0.295865804
2050,287,0,SI_Wind_Offshore,0.426332604
2050,288,0,SI_Wind_Offshore,0.561115951
2050,289,0,SI_Wind_Offshore,0.264107277
2050,290,0,SI_Wind_Offshore,0.110674752
2050,291,0,SI_Wind_Offshore,0.059104984
2050,292,0,SI_Wind_Offshore,0.045389243
2050,293,0,SI_Wind_Offshore,0.053097958
2050,294,0,SI_Wind_Offshore,0.050089853
2050,295,0,SI_Wind_Offshore,0.034060871
2050,296,0,SI_Wind_Offshore,0.030440682
2050,297,0,SI_Wind_Offshore,0.028588081
2050,298,0,SI_Wind_Offshore,0.033575152
2050,299,0,SI_Wind_Offshore,0.014308138
2050,300,0,SI_Wind_Offshore,0.036330755
2050,301,0,SI_Wind_Offshore,0.134279924
2050,302,0,SI_Wind_Offshore,0.127842585
2050,303,0,SI_Wind_Offshore,0.08860184
2050,304,0,SI_Wind_Offshore,0.041058853
2050,305,0,SI_Wind_Offshore,0.002707647
2050,306,0,SI_Wind_Offshore,0.0
2050,307,0,SI_Wind_Offshore,0.004879405
2050,308,0,SI_Wind_Offshore,0.008741659
2050,309,0,SI_Wind_Offshore,0.018810922
2050,310,0,SI_Wind_Offshore,0.050581803
2050,311,0,SI_Wind_Offshore,0.115139382
2050,312,0,SI_Wind_Offshore,0.133542866
2050,313,0,SI_Wind_Offshore,0.106067007
2050,314,0,SI_Wind_Offshore,0.038480098
2050,315,0,SI_Wind_Offshore,0.002178355
2050,316,0,SI_Wind_Offshore,0.0
2050,317,0,SI_Wind_Offshore,0.0
2050,318,0,SI_Wind_Offshore,0.0
2050,319,0,SI_Wind_Offshore,0.0
2050,320,0,SI_Wind_Offshore,0.0
2050,321,0,SI_Wind_Offshore,0.004049445
2050,322,0,SI_Wind_Offshore,0.025753333
2050,323,0,SI_Wind_Offshore,0.005870899
2050,324,0,SI_Wind_Offshore,0.026468859
2050,325,0,SI_Wind_Offshore,0.046372866
2050,326,0,SI_Wind_Offshore,0.07878554
2050,327,0,SI_Wind_Offshore,0.084927857
2050,328,0,SI_Wind_Offshore,0.113955273
2050,329,0,SI_Wind_Offshore,0.083931
2050,330,0,SI_Wind_Offshore,0.023117455
2050,331,0,SI_Wind_Offshore,0.0
2050,332,0,SI_Wind_Offshore,0.0
2050,333,0,SI_Wind_Offshore,0.0
2050,334,0,SI_Wind_Offshore,0.001771678
2050,335,0,SI_Wind_Offshore,0.004130426
2050,336,0,SI_Wind_Offshore,0.0
2050,337,0,SI_Wind_Offshore,0.0
2050,338,0,SI_Wind_Offshore,0.0
2050,339,0,SI_Wind_Offshore,0.0
2050,340,0,SI_Wind_Offshore,0.012742101
2050,341,0,SI_Wind_Offshore,0.052873809
2050,342,0,SI_Wind_Offshore,0.090166216
2050,343,0,SI_Wind_Offshore,0.067933328
2050,344,0,SI_Wind_Offshore,0.030532189
2050,345,0,SI_Wind_Offshore,0.016452216
2050,346,0,SI_Wind_Offshore,0.013732787
2050,347,0,SI_Wind_Offshore,0.0
2050,348,0,SI_Wind_Offshore,0.004024772
2050,349,0,SI_Wind_Offshore,0.038623895
2050,350,0,SI_Wind_Offshore,0.05225996
2050,351,0,SI_Wind_Offshore,0.086492024
2050,352,0,SI_Wind_Offshore,0.076195366
2050,353,0,SI_Wind_Offshore,0.044218916
2050,354,0,SI_Wind_Offshore,0.042541263
2050,355,0,SI_Wind_Offshore,0.046594675
2050,356,0,SI_Wind_Offshore,0.043755416
2050,357,0,SI_Wind_Offshore,0.059808595
2050,358,0,SI_Wind_Offshore,0.077607476
2050,359,0,SI_Wind_Offshore,0.036421047
2050,360,0,SI_Wind_Offshore,0.016144462
2050,361,0,SI_Wind_Offshore,0.016377412
2050,362,0,SI_Wind_Offshore,0.060005666
2050,363,0,SI_Wind_Offshore,0.113778647
2050,364,0,SI_Wind_Offshore,0.045843434
2050,365,0,SI_Wind_Offshore,0.015637838
2050,366,0,SI_Wind_Offshore,0.026818509
2050,367,0,SI_Wind_Offshore,0.088886852
2050,368,0,SI_Wind_Offshore,0.173405623
2050,369,0,SI_Wind_Offshore,0.189331313
2050,370,0,SI_Wind_Offshore,0.180991902
2050,371,0,SI_Wind_Offshore,0.313616208
2050,372,0,SI_Wind_Offshore,0.359184117
2050,373,0,SI_Wind_Offshore,0.650343429
2050,374,0,SI_Wind_Offshore,0.721328666
2050,375,0,SI_Wind_Offshore,0.88435588
2050,376,0,SI_Wind_Offshore,0.913991558
2050,377,0,SI_Wind_Offshore,0.9417754
2050,378,0,SI_Wind_Offshore,0.94920981
2050,379,0,SI_Wind_Offshore,0.949826294
2050,380,0,SI_Wind_Offshore,0.949467349
2050,381,0,SI_Wind_Offshore,0.949911924
2050,382,0,SI_Wind_Offshore,0.949999914
2050,383,0,SI_Wind_Offshore,0.95
2050,384,0,SI_Wind_Offshore,0.95
2050,385,0,SI_Wind_Offshore,0.95
2050,386,0,SI_Wind_Offshore,0.95
2050,387,0,SI_Wind_Offshore,0.95
2050,388,0,SI_Wind_Offshore,0.95
2050,389,0,SI_Wind_Offshore,0.95
2050,390,0,SI_Wind_Offshore,0.949996115
2050,391,0,SI_Wind_Offshore,0.949974633
2050,392,0,SI_Wind_Offshore,0.949911034
2050,393,0,SI_Wind_Offshore,0.949985979
2050,394,0,SI_Wind_Offshore,0.949996959
2050,395,0,SI_Wind_Offshore,0.949995292
2050,396,0,SI_Wind_Offshore,0.94999526
2050,397,0,SI_Wind_Offshore,0.95
2050,398,0,SI_Wind_Offshore,0.95
2050,399,0,SI_Wind_Offshore,0.95
2050,400,0,SI_Wind_Offshore,0.949484655
2050,401,0,SI_Wind_Offshore,0.895212582
2050,402,0,SI_Wind_Offshore,0.753396296
2050,403,0,SI_Wind_Offshore,0.66707705
2050,404,0,SI_Wind_Offshore,0.543910958
2050,405,0,SI_Wind_Offshore,0.604962309
2050,406,0,SI_Wind_Offshore,0.551509902
2050,407,0,SI_Wind_Offshore,0.425597342
2050,408,0,SI_Wind_Offshore,0.261675993
2050,409,0,SI_Wind_Offshore,0.079853049
2050,410,0,SI_Wind_Offshore,0.025227623
2050,411,0,SI_Wind_Offshore,0.010491221
2050,412,0,SI_Wind_Offshore,0.0
2050,413,0,SI_Wind_Offshore,0.0
2050,414,0,SI_Wind_Offshore,0.0
2050,415,0,SI_Wind_Offshore,0.0
2050,416,0,SI_Wind_Offshore,0.0
2050,417,0,SI_Wind_Offshore,0.0
2050,418,0,SI_Wind_Offshore,0.0
2050,419,0,SI_Wind_Offshore,0.0
2050,420,0,SI_Wind_Offshore,0.0
2050,421,0,SI_Wind_Offshore,0.0
2050,422,0,SI_Wind_Offshore,0.0
2050,423,0,SI_Wind_Offshore,0.0
2050,424,0,SI_Wind_Offshore,0.0
2050,425,0,SI_Wind_Offshore,0.0
2050,426,0,SI_Wind_Offshore,0.0
2050,427,0,SI_Wind_Offshore,0.0
2050,428,0,SI_Wind_Offshore,0.0
2050,429,0,SI_Wind_Offshore,0.0
2050,430,0,SI_Wind_Offshore,0.0
2050,431,0,SI_Wind_Offshore,0.004444269
2050,432,0,SI_Wind_Offshore,0.022440671
2050,433,0,SI_Wind_Offshore,0.041535994
2050,434,0,SI_Wind_Offshore,0.061083203
2050,435,0,SI_Wind_Offshore,0.099500536
2050,436,0,SI_Wind_Offshore,0.092175353
2050,437,0,SI_Wind_Offshore,0.056687016
2050,438,0,SI_Wind_Offshore,0.036121033
2050,439,0,SI_Wind_Offshore,0.019223167
2050,440,0,SI_Wind_Offshore,0.012868488
2050,441,0,SI_Wind_Offshore,0.00647458
2050,442,0,SI_Wind_Offshore,0.0
2050,443,0,SI_Wind_Offshore,0.0
2050,444,0,SI_Wind_Offshore,0.0
2050,445,0,SI_Wind_Offshore,0.0
2050,446,0,SI_Wind_Offshore,0.0
2050,447,0,SI_Wind_Offshore,0.0
2050,448,0,SI_Wind_Offshore,0.0
2050,449,0,SI_Wind_Offshore,0.0
2050,450,0,SI_Wind_Offshore,0.0
2050,451,0,SI_Wind_Offshore,0.0
2050,452,0,SI_Wind_Offshore,0.0
2050,453,0,SI_Wind_Offshore,0.0
2050,454,0,SI_Wind_Offshore,0.0
2050,455,0,SI_Wind_Offshore,0.0
2050,456,0,SI_Wind_Offshore,0.0
2050,457,0,SI_Wind_Offshore,0.0
2050,458,0,SI_Wind_Offshore,0.0
2050,459,0,SI_Wind_Offshore,0.0
2050,460,0,SI_Wind_Offshore,0.0
2050,461,0,SI_Wind_Offshore,0.0
2050,462,0,SI_Wind_Offshore,0.0
2050,463,0,SI_Wind_Offshore,0.0
2050,464,0,SI_Wind_Offshore,0.0
2050,465,0,SI_Wind_Offshore,0.0
2050,466,0,SI_Wind_Offshore,0.0
2050,467,0,SI_Wind_Offshore,0.0
2050,468,0,SI_Wind_Offshore,0.0
2050,469,0,SI_Wind_Offshore,0.0
2050,470,0,SI_Wind_Offshore,0.0
2050,471,0,SI_Wind_Offshore,0.0
2050,472,0,SI_Wind_Offshore,0.0
2050,473,0,SI_Wind_Offshore,0.0
2050,474,0,SI_Wind_Offshore,0.0
2050,475,0,SI_Wind_Offshore,0.0
2050,476,0,SI_Wind_Offshore,0.0
2050,477,0,SI_Wind_Offshore,0.0
2050,478,0,SI_Wind_Offshore,0.0
2050,479,0,SI_Wind_Offshore,0.000247193
2050,480,0,SI_Wind_Offshore,0.0
2050,481,0,SI_Wind_Offshore,0.0
2050,482,0,SI_Wind_Offshore,0.000782071
2050,483,0,SI_Wind_Offshore,0.00563725
2050,484,0,SI_Wind_Offshore,0.011238463
2050,485,0,SI_Wind_Offshore,0.031135995
2050,486,0,SI_Wind_Offshore,0.054915351
2050,487,0,SI_Wind_Offshore,0.070994385
2050,488,0,SI_Wind_Offshore,0.084718751
2050,489,0,SI_Wind_Offshore,0.090518582
2050,490,0,SI_Wind_Offshore,0.078834417
2050,491,0,SI_Wind_Offshore,0.04698267
2050,492,0,SI_Wind_Offshore,0.009380947
2050,493,0,SI_Wind_Offshore,0.004837848
2050,494,0,SI_Wind_Offshore,0.022279095
2050,495,0,SI_Wind_Offshore,0.049741529
2050,496,0,SI_Wind_Offshore,0.090811344
2050,497,0,SI_Wind_Offshore,0.14823612
2050,498,0,SI_Wind_Offshore,0.19864161
2050,499,0,SI_Wind_Offshore,0.272852759
2050,500,0,SI_Wind_Offshore,0.31177523
2050,501,0,SI_Wind_Offshore,0.279770484
2050,502,0,SI_Wind_Offshore,0.230828091
2050,503,0,SI_Wind_Offshore,0.174306913
2050,504,0,SI_Wind_Offshore,0.167691683
2050,505,0,SI_Wind_Offshore,0.199814618
2050,506,0,SI_Wind_Offshore,0.240870783
2050,507,0,SI_Wind_Offshore,0.290057786
2050,508,0,SI_Wind_Offshore,0.308644316
2050,509,0,SI_Wind_Offshore,0.244833144
2050,510,0,SI_Wind_Offshore,0.233179941
2050,511,0,SI_Wind_Offshore,0.234329132
2050,512,0,SI_Wind_Offshore,0.219926099
2050,513,0,SI_Wind_Offshore,0.181081405
2050,514,0,SI_Wind_Offshore,0.130785654
2050,515,0,SI_Wind_Offshore,0.132392731
2050,516,0,SI_Wind_Offshore,0.112115517
2050,517,0,SI_Wind_Offshore,0.07234763
2050,518,0,SI_Wind_Offshore,0.083086499
2050,519,0,SI_Wind_Offshore,0.076056902
2050,520,0,SI_Wind_Offshore,0.10313789
2050,521,0,SI_Wind_Offshore,0.190627543
2050,522,0,SI_Wind_Offshore,0.27099323
2050,523,0,SI_Wind_Offshore,0.33842643
2050,524,0,SI_Wind_Offshore,0.410197749
2050,525,0,SI_Wind_Offshore,0.447768077
2050,526,0,SI_Wind_Offshore,0.542715224
2050,527,0,SI_Wind_Offshore,0.650549066
2050,528,0,SI_Wind_Offshore,0.860344505
2050,529,0,SI_Wind_Offshore,0.941930897
2050,530,0,SI_Wind_Offshore,0.9491474
2050,531,0,SI_Wind_Offshore,0.949850024
2050,532,0,SI_Wind_Offshore,0.949998003
2050,533,0,SI_Wind_Offshore,0.95
2050,534,0,SI_Wind_Offshore,0.95
2050,535,0,SI_Wind_Offshore,0.95
2050,536,0,SI_Wind_Offshore,0.95
2050,537,0,SI_Wind_Offshore,0.95
2050,538,0,SI_Wind_Offshore,0.949932639
2050,539,0,SI_Wind_Offshore,0.811246311
2050,540,0,SI_Wind_Offshore,0.666578044
2050,541,0,SI_Wind_Offshore,0.498650803
2050,542,0,SI_Wind_Offshore,0.354037402
2050,543,0,SI_Wind_Offshore,0.466509448
2050,544,0,SI_Wind_Offshore,0.76365907
2050,545,0,SI_Wind_Offshore,0.834134446
2050,546,0,SI_Wind_Offshore,0.830182222
2050,547,0,SI_Wind_Offshore,0.741616571
2050,548,0,SI_Wind_Offshore,0.678942633
2050,549,0,SI_Wind_Offshore,0.670908422
2050,550,0,SI_Wind_Offshore,0.625588161
2050,551,0,SI_Wind_Offshore,0.498870574
2050,552,0,SI_Wind_Offshore,0.488780673
2050,553,0,SI_Wind_Offshore,0.479307799
2050,554,0,SI_Wind_Offshore,0.469644597
2050,555,0,SI_Wind_Offshore,0.387183424
2050,556,0,SI_Wind_Offshore,0.281629352
2050,557,0,SI_Wind_Offshore,0.147396248
2050,558,0,SI_Wind_Offshore,0.049886458
2050,559,0,SI_Wind_Offshore,0.016970479
2050,560,0,SI_Wind_Offshore,0.008952772
2050,561,0,SI_Wind_Offshore,0.007329338
2050,562,0,SI_Wind_Offshore,0.01798222
2050,563,0,SI_Wind_Offshore,0.004855077
2050,564,0,SI_Wind_Offshore,0.006611245
2050,565,0,SI_Wind_Offshore,0.03420714
2050,566,0,SI_Wind_Offshore,0.037443741
2050,567,0,SI_Wind_Offshore,0.022494847
2050,568,0,SI_Wind_Offshore,0.028757467
2050,569,0,SI_Wind_Offshore,0.069042863
2050,570,0,SI_Wind_Offshore,0.168078082
2050,571,0,SI_Wind_Offshore,0.282608915
