id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1,e_demand,2030,1,1,1,4.019003182243323
2,e_demand,2030,1,2,2,4.019003182243323
3,e_demand,2030,1,3,3,4.019003182243323
4,e_demand,2030,1,4,4,0.1607601272897329
5,e_demand,2030,1,5,5,1.5474180683234435
6,e_demand,2030,1,6,6,4.019003182243323
7,e_demand,2030,1,7,7,4.019003182243323
8,e_demand,2030,1,8,8,2.5813928302724642
9,e_demand,2030,1,9,9,0.1607601272897329
10,e_demand,2030,1,10,10,0.1607601272897329
11,e_demand,2030,1,11,11,0.1607601272897329
12,e_demand,2030,1,12,12,0.1607601272897329
13,e_demand,2030,1,13,13,0.1607601272897329
14,e_demand,2030,1,14,14,0.0
15,e_demand,2030,1,15,15,0.1607601272897329
16,e_demand,2030,1,16,16,0.1607601272897329
17,e_demand,2030,1,17,17,0.1607601272897329
18,e_demand,2030,1,18,18,0.1607601272897329
19,e_demand,2030,1,19,19,4.019003182243323
20,e_demand,2030,1,20,20,4.019003182243323
21,e_demand,2030,1,21,21,4.019003182243323
22,e_demand,2030,1,22,22,4.019003182243323
23,e_demand,2030,1,23,23,4.019003182243323
24,e_demand,2030,1,24,24,4.019003182243323
25,e_demand,2030,2,1,1,9.764252213945424
26,e_demand,2030,2,2,2,9.764252213945424
27,e_demand,2030,2,3,3,9.764252213945424
28,e_demand,2030,2,4,4,9.764252213945424
29,e_demand,2030,2,5,5,9.764252213945424
30,e_demand,2030,2,6,6,9.764252213945424
31,e_demand,2030,2,7,7,9.764252213945424
32,e_demand,2030,2,8,8,9.764252213945424
33,e_demand,2030,2,9,9,9.764252213945424
34,e_demand,2030,2,10,10,9.764252213945424
35,e_demand,2030,2,11,11,9.764252213945424
36,e_demand,2030,2,12,12,9.764252213945424
37,e_demand,2030,2,13,13,9.764252213945424
38,e_demand,2030,2,14,14,9.764252213945424
39,e_demand,2030,2,15,15,9.764252213945424
40,e_demand,2030,2,16,16,9.764252213945424
41,e_demand,2030,2,17,17,9.764252213945424
42,e_demand,2030,2,18,18,9.764252213945424
43,e_demand,2030,2,19,19,9.764252213945424
44,e_demand,2030,2,20,20,9.764252213945424
45,e_demand,2030,2,21,21,9.764252213945424
46,e_demand,2030,2,22,22,9.764252213945424
47,e_demand,2030,2,23,23,9.764252213945424
48,e_demand,2030,2,24,24,9.764252213945424
49,e_demand,2030,3,1,1,3.3453080338553813
50,e_demand,2030,3,2,2,3.3453080338553813
51,e_demand,2030,3,3,3,3.3453080338553813
52,e_demand,2030,3,4,4,3.3453080338553813
53,e_demand,2030,3,5,5,3.3453080338553813
54,e_demand,2030,3,6,6,3.3453080338553813
55,e_demand,2030,3,7,7,3.3453080338553813
56,e_demand,2030,3,8,8,3.3453080338553813
57,e_demand,2030,3,9,9,3.3453080338553813
58,e_demand,2030,3,10,10,3.3453080338553813
59,e_demand,2030,3,11,11,3.3453080338553813
60,e_demand,2030,3,12,12,3.3453080338553813
61,e_demand,2030,3,13,13,3.3453080338553813
62,e_demand,2030,3,14,14,3.3453080338553813
63,e_demand,2030,3,15,15,3.3453080338553813
64,e_demand,2030,3,16,16,3.3453080338553813
65,e_demand,2030,3,17,17,3.3453080338553813
66,e_demand,2030,3,18,18,3.3453080338553813
67,e_demand,2030,3,19,19,4.683431247397534
68,e_demand,2030,3,20,20,107.88924517961576
69,e_demand,2030,3,21,21,4.683431247397534
70,e_demand,2030,3,22,22,4.683431247397534
71,e_demand,2030,3,23,23,3.8506640186687044
72,e_demand,2030,3,24,24,3.3453080338553813
73,e_demand,2030,4,1,1,1.1214365699558904
74,e_demand,2030,4,2,2,1.1214365699558904
75,e_demand,2030,4,3,3,1.1214365699558904
76,e_demand,2030,4,4,4,1.1214365699558904
77,e_demand,2030,4,5,5,1.1214365699558904
78,e_demand,2030,4,6,6,1.1214365699558904
79,e_demand,2030,4,7,7,1.1214365699558904
80,e_demand,2030,4,8,8,1.1214365699558904
81,e_demand,2030,4,9,9,1.1214365699558904
82,e_demand,2030,4,10,10,1.1214365699558904
83,e_demand,2030,4,11,11,1.1214365699558904
84,e_demand,2030,4,12,12,1.1214365699558904
85,e_demand,2030,4,13,13,0.04485746279823561
86,e_demand,2030,4,14,14,0.04485746279823561
87,e_demand,2030,4,15,15,1.1214365699558904
88,e_demand,2030,4,16,16,1.1214365699558904
89,e_demand,2030,4,17,17,1.1214365699558904
90,e_demand,2030,4,18,18,1.1214365699558904
91,e_demand,2030,4,19,19,1.1214365699558904
92,e_demand,2030,4,20,20,1.1214365699558904
93,e_demand,2030,4,21,21,1.1214365699558904
94,e_demand,2030,4,22,22,1.1214365699558904
95,e_demand,2030,4,23,23,1.1214365699558904
96,e_demand,2030,4,24,24,1.1214365699558904
