base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,1.4464255,1.4464255,1.4464255,2.9348236,2.9348236,2.9348236,3.8277972,3.8277972,3.8277972,0.6639142,0.6639142,0.6639142,8.872960500000001,8.872960500000001,8.872960500000001,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_dirac,4,0.06443358,0.05527425,0.0666107,0.4182708399999999,0.3625919,0.46457055,1.31139033,1.0364824499999998,1.606981125,0.006354779999999999,0.006121575000000001,0.006436974999999999,0.015223999999999998,0.013745325000000001,0.01710815,1.8156735300000002,1.4665249500000002,2.1519678,0.1127704739680748,0.11262720621582085,0.11291374172032877,-9.0,-9.0,-9.0
kmeans_cross_dirac,8,0.07866635999999999,0.061910175,0.09487514999999999,0.5585378700000001,0.5052700499999999,0.61067355,1.8607738100000002,1.6428559750000002,2.06267605,0.01087046,0.010399525,0.011356050000000001,0.017639449999999997,0.01669735,0.01870565,2.52648795,2.2649570999999997,2.789156625,0.05040396124539452,0.05242693131012783,0.054464954509730996,-9.0,-9.0,-9.0
kmeans_cross_dirac,12,0.22504567,0.06611015,0.10469724999999999,0.6504605000000001,0.417995325,0.8501208250000001,2.1356268300000005,1.217889725,3.168709575,0.016624279999999998,0.016178975,0.017212025,0.021137319999999998,0.019340450000000002,0.022473025,3.0488946,1.8365232500000002,4.163369575,0.03893034385334961,0.03260169567631309,0.04772052618578229,-9.0,-9.0,-9.0
kmeans_cross_dirac,16,0.08514577999999999,0.067111525,0.10448680000000002,0.5868115200000001,0.506265925,0.624018425,1.8816726,1.527732125,2.0668064250000002,0.027962120000000007,0.022424025,0.02482745,0.02479435,0.022011675,0.026233625,2.60638637,2.1874049499999995,2.894914225,0.5313596021483262,0.031489491094725014,1.1433383749454278,335.5,-9.0,773.25
kmeans_cross_dirac,20,0.07023835,0.06402935,0.07533580000000001,0.45670479,0.44197595,0.473547975,1.30013533,1.1646857,1.393524875,0.03198912999999999,0.030927575000000002,0.0329641,0.02486036,0.023705575,0.025997450000000002,1.88392796,1.7446055,2.0077812,0.09104173784072316,0.031051440400053254,0.03179460077350619,40.6,-9.0,-9.0
kmeans_cross_dirac,30,0.11457134,0.071082225,0.152693375,0.49459187,0.43579857499999997,0.532728225,1.43442913,1.136293775,1.6309778,0.057066530000000004,0.05143125,0.059347925,0.03043229,0.0289815,0.031974249999999996,2.1310911599999995,1.77916475,2.3217484250000004,0.3766642295127169,0.030700968575885258,0.4092710013484113,249.9,-9.0,293.75
kmeans_cross_dirac,60,0.14869288000000003,0.115783375,0.151444725,0.5797716900000001,0.496630075,0.650178725,1.8086153900000004,1.399860025,2.186277725,0.21355269000000004,0.15374390000000002,0.2391409,0.047749379999999994,0.046551825000000005,0.0479518,2.79838203,2.3022808,3.3134928,0.04331093937398277,0.02370626020070348,0.029975150377874293,38.5,28.25,34.75
kmeans_cross_dirac,90,0.50044665,0.157916325,0.235565225,0.64838407,0.5776459,0.67329945,1.7029708,1.2932654499999998,1.998916425,0.30741977,0.274856925,0.33386285,0.08748691,0.0675644,0.06991405,3.2467081999999996,2.9548497,3.488214425,0.02564593848900907,0.021891064381328224,0.025448969215779032,30.7,28.25,33.5
kmeans_cross_dirac,120,0.2393285,0.18119575000000002,0.29097252500000004,0.6092086299999999,0.568282675,0.6406153,1.53936545,1.3233139999999999,1.656822075,0.46347716000000005,0.420382125,0.4688217,0.09862017000000001,0.085998425,0.08950607499999999,2.94999991,2.725611,3.070694025,0.014790354165346214,0.009731343790093699,0.020542395733244432,20.6,13.75,27.5
