base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,50.414892,126.0285659,379.3387469,24.5922626,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15
kmedoids_cross_dirac,4,Xpress,2.191189,0.9911853,2.7689382,2.8698306,0.2177806,3.92880865894104e8,OPTIMAL,112713,64898,108.4551279,5.16067583968871e9,OPTIMAL,31455,17257,192884.47567659264,45010.05553696846
kmedoids_cross_dirac,4,Xpress,0.3166947,0.7334834,3.5410034,3.0957308,0.2769305,4.119665782232208e8,OPTIMAL,112713,64898,87.951903,2.955780761663627e9,OPTIMAL,9832,5211,94367.34611790034,33059.92662785137
kmedoids_cross_dirac,4,Xpress,1.9783548,0.812306,2.2536059,2.7415344,0.1968794,3.9187495548524475e8,OPTIMAL,112713,64898,96.1397274,2.798331503642915e9,OPTIMAL,12517,4072,103728.17814378082,15942.870236801182
kmedoids_cross_dirac,4,Xpress,0.4598554,1.1830543,5.2852721,3.0048974,0.2966509,3.836818793297806e8,OPTIMAL,112713,64898,101.7228746,4.006168243456086e9,OPTIMAL,25155,7722,162954.64604840305,17314.016179840866
kmedoids_cross_dirac,4,Xpress,2.0342438,1.1284751,3.4816313,2.8991858,0.2123039,3.6725402834471893e8,OPTIMAL,112713,64898,90.6348782,6.962182045078846e9,OPTIMAL,32791,11701,294725.7580642314,34125.919833483196
kmedoids_cross_dirac,4,Xpress,0.3933137,1.0305084,3.8541302,2.5852774,1.4172914,3.5842316944197845e8,OPTIMAL,112713,64898,98.2589356,9.450569812802357e9,OPTIMAL,50676,18262,408714.0382850276,45188.4967567095
kmedoids_cross_dirac,4,Xpress,2.3953676,1.4702543,5.0365413,2.9195388,0.2569829,3.659387820444336e8,OPTIMAL,112713,64898,85.6979579,8.73235710874224e9,OPTIMAL,44380,12068,391014.0706045787,26770.039166448812
kmedoids_cross_dirac,4,Xpress,0.4366849,1.5495565,5.4478851,4.0471673,0.3406867,4.155003166229248e8,OPTIMAL,112713,64898,75.6325929,2.980940783782778e9,OPTIMAL,16356,2887,118128.90059668451,10195.614170759203
kmedoids_cross_dirac,4,Xpress,1.7645236,0.8229367,2.3796592,2.78373,0.2009344,3.862742048598404e8,OPTIMAL,112713,64898,85.4120537,4.2716410324284325e9,OPTIMAL,30225,6633,181117.39130984966,12408.617876763774
kmedoids_cross_dirac,4,Xpress,0.311786,0.7621073,2.6455855,3.0597821,0.2022808,3.618621872349701e8,OPTIMAL,112713,64898,78.6034676,8.282450170551196e9,OPTIMAL,42336,7540,373599.89983029687,21601.065930570214
