base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol_e,reduced_num_lol_h2,reduced_lol_e,reduced_lol_h2,num_constraints,num_variables
convex_cross,10,Xpress,15.6791027,2.5771243,18.4635447,67.0357478,1.5493276,4.7142567180926514e8,OPTIMAL,9,3,3.3928096641269203,1.8579965405471617,410445,204798
convex_cross,20,Xpress,9.1819772,1.5065802,14.8981162,152.3173035,0.9314736,4.892786653128433e8,OPTIMAL,7,4,2.3989024060386095,2.009636290922593,563565,323598
convex_cross,40,Xpress,19.6399726,2.7284251,21.7410611,487.7555801,1.8483192,4.860351639025955e8,OPTIMAL,9,0,2.968408092001937,1.0547118733938987e-14,869805,561198
convex_cross,60,Xpress,38.7316594,4.1902018,29.6974764,565.1215505,2.7934963,4.862052323835678e8,OPTIMAL,11,0,32.14319331539183,1.8984813721090177e-14,1176045,798798
convex_cross,80,Xpress,141.9901858,6.5880735,39.8752567,1009.3619414,3.9540348,4.81908131999115e8,OPTIMAL,14,1,31.22916923703529,0.3082191780000253,1482285,1036398
convex_cross,100,Xpress,202.206587,8.2837782,48.4981221,1283.5591798,4.826549,4.830853708870163e8,OPTIMAL,13,4,35.89765107549804,1.2328767120000337,1788525,1273998
convex_cross,150,Xpress,251.5421835,12.1841687,64.3723213,2660.4752806,6.8380705,4.8167068813196564e8,OPTIMAL,20,5,40.66123125913612,1.0844748860000526,2554125,1867998
convex_cross,225,Xpress,417.3065575,18.6751099,105.5679924,7222.2319187,10.5593351,4.895236959338608e8,OPTIMAL,22,5,54.67596021064535,1.0616438360000802,3702525,2758998
convex_cross,300,Xpress,696.3415329,
