base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol_e,reduced_num_lol_h2,reduced_lol_e,reduced_lol_h2,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
convex_cross,10,Xpress,14.5057087,2.5183441,18.1810769,67.1893872,1.7079153,4.7142567180926514e8,OPTIMAL,9,3,3.3928096641269203,1.8579965405471617,410445,204798,984.8102713,7.139742466038895e8,OPTIMAL,16815,1878,59578.77009744491,1817.703483750092
convex_cross,20,Xpress,116.8457619,3.7183439,25.9868511,153.7014108,1.0864295,4.892786653128433e8,OPTIMAL,7,4,2.3989024060386095,2.009636290922593,563565,323598,942.4758469,5.0611624158179474e8,OPTIMAL,1307,117,3201.010859286538,105.98986883209236
convex_cross,40,Xpress,273.7950205,6.8555096,42.8499377,488.4461448,1.7041428,4.860351639025955e8,OPTIMAL,9,0,2.968408092001937,1.0547118733938987e-14,869805,561198,946.5990273,4.9573185732201385e8,OPTIMAL,1140,97,2847.451442177713,89.77208199809237
convex_cross,60,Xpress,409.9814423,12.5160901,71.0476602,564.5372306,2.9860853,4.862052323835678e8,OPTIMAL,11,0,32.14319331539183,1.8984813721090177e-14,1176045,798798,1031.1961717,4.965830922889023e8,OPTIMAL,1070,101,2993.0166167172356,72.14244438809237
convex_cross,80,Xpress,810.2042256,21.3145099,107.0850671,1014.8143496,3.6542236,4.81908131999115e8,OPTIMAL,14,1,31.22916923703529,0.3082191780000253,1482285,1036398,1057.6476514,4.966361254389496e8,OPTIMAL,1135,103,3075.8503200401574,75.09906539409238
convex_cross,100,Xpress,854.581195,14.1346605,76.3035738,1297.1685558,4.8680192,4.830853708870163e8,OPTIMAL,13,4,35.89765107549804,1.2328767120000337,1788525,1273998,1040.1354041,4.9577914479081726e8,OPTIMAL,992,117,3025.313830626603,104.61593899109238
convex_cross,150,Xpress,1340.1843822,29.0549474,125.7236999,2671.9442949,6.7627785,4.8167068813196564e8,OPTIMAL,20,5,40.66123125913612,1.0844748860000526,2554125,1867998,1064.4763228,4.952898103158493e8,OPTIMAL,904,113,2940.5411605101713,96.06938502609238
convex_cross,225,Xpress,2175.7892752,47.7971335,240.8736194,7198.962194,9.5344317,4.895236959338608e8,OPTIMAL,22,5,54.67596021064535,1.0616438360000802,3702525,2758998,961.9912281,4.923463701868515e8,OPTIMAL,418,31,936.3478914560358,21.073059364092387
convex_cross,300,Xpress,2850.530,,,9958.887
