base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,penalty_tot_loss_of_load,investment_cost,operational_cost,investment_cost_storage,investment_cost_renewable,investment_cost_non_renewable,investment_cost_electrolyzer,non_renewable_capacity
convex_cross,10,,14.4931612
convex_cross,20,,16.9858727
convex_cross,40,,22.4782345
convex_cross,60,,28.7926331
convex_cross,80,,35.995317
convex_cross,100,,43.4564953
convex_cross,150,,118.8999658
convex_cross,225,,191.0224755
convex_cross,300,,255.6680744
