base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Gurobi,0.0,0.3676679,1.47126,0.0155962,0.0252454,110.1108189342577,OPTIMAL,2000,1403,0.0,0.0,,1,0
convex_cross_0,2,Gurobi,0.0418777,0.4830702,1.9600934,0.0039444,0.0179844,117.62057892123306,OPTIMAL,614,215,0.0049744,117.44841815703636,OPTIMAL,0,0
convex_cross_0,4,Gurobi,0.0851276,0.5238515,2.1660618,0.0051987,0.0194532,111.3674645469856,OPTIMAL,628,227,0.007471,111.18922812256761,OPTIMAL,0,0
convex_cross_0,6,Gurobi,0.2269434,0.4371626,1.6923232,0.0045651,0.0184115,111.31489431840865,OPTIMAL,642,239,0.0043094,111.18120562306609,OPTIMAL,0,0
convex_cross_0,8,Gurobi,0.1640384,0.4455707,1.7741842,0.0051123,0.0185722,111.32619234211347,OPTIMAL,656,251,0.00387,111.16269056448789,OPTIMAL,0,0
convex_cross_0,10,Gurobi,0.1371684,0.4994057,1.921154,0.0054943,0.0198774,111.28948339578363,OPTIMAL,670,263,0.004165,111.18708911806527,OPTIMAL,0,0
convex_cross_0,12,Gurobi,0.1212297,0.5169284,2.072624,0.0062444,0.0195339,111.2542947011977,OPTIMAL,684,275,0.0014798,111.18699466636261,OPTIMAL,0,0
convex_cross_0,14,Gurobi,0.0742571,0.583808,2.4231016,0.0062328,0.0226665,111.22850018113702,OPTIMAL,698,287,0.0026967,111.15990170884614,OPTIMAL,0,0
convex_cross_0,16,Gurobi,0.1607656,0.5417571,2.1587275,0.0064865,0.0208674,111.24500701751381,OPTIMAL,712,299,0.0025457,111.16269056448789,OPTIMAL,0,0
convex_cross_0,18,Gurobi,0.129484,0.5568579,2.2024602,0.0047622,0.0211135,111.23061513022044,OPTIMAL,726,311,0.0014223,111.16269056448789,OPTIMAL,0,0
convex_cross_0,20,Gurobi,0.1388459,0.5959341,2.3162427,0.0054717,0.021507,111.19174381485686,OPTIMAL,740,323,0.0031296,111.1638826375786,OPTIMAL,0,0
convex_cross_0,24,Gurobi,0.1150124,0.6371858,2.5287307,0.0065578,0.0225399,111.19239276855859,OPTIMAL,768,347,0.0024152,111.15968756377697,OPTIMAL,0,0
convex_cross_0,28,Gurobi,0.1323607,0.6790945,2.7228571,0.0057106,0.0246505,111.17138467449482,OPTIMAL,796,371,0.0026987,111.16012597806696,OPTIMAL,0,0
convex_cross_0,34,Gurobi,0.1326907,0.7839321,2.9498554,0.0058993,0.0241371,111.15919209869733,OPTIMAL,838,407,0.0029745,111.1619547467775,OPTIMAL,0,0
convex_cross_0,40,Gurobi,0.1166911,0.7945886,3.0948144,0.0068284,0.0267206,111.14583761479446,OPTIMAL,880,443,0.0018443,111.16042128964241,OPTIMAL,0,0
convex_per_0,2,Gurobi,0.0205568,0.7053489,3.3795077,0.004334,0.0247408,63.909920056145474,OPTIMAL,614,215,0.007746,1071.271047695554,OPTIMAL,61,0
convex_per_0,4,Gurobi,0.061256,0.8651371,3.8417944,0.004925,0.0267929,73.38960895507101,OPTIMAL,628,227,0.0032952,463.2755627757337,OPTIMAL,33,0
convex_per_0,6,Gurobi,0.0750565,0.9527499,4.3337749,0.0051267,0.0291661,111.60462638028051,OPTIMAL,642,239,0.0097404,111.42802697913635,OPTIMAL,0,0
