base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol_e,reduced_num_lol_h2,reduced_lol_e,reduced_lol_h2,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
kmedoids_cross_dirac,10,Xpress,16.5880597,2.0532542,7.4608514,22.8287106,1.8101747,5.298762392829056e8,OPTIMAL,1287,1501,24596.659659929104,12111.126136054678,410445,204798,740.0314328,5.284643178032265e8,OPTIMAL,139,0,1798.9474519530345,9.239276010930553e-11
kmedoids_cross_dirac,10,Xpress,8.7907985,2.5136703,13.234022,14.3246139,0.8196257,5.1729591744309235e8,OPTIMAL,1453,1603,25107.61113676532,12026.538779195358,410445,204798,597.1828273,5.301017803562927e8,OPTIMAL,1146,0,3144.750057088033,-1.6047163597932013e-10
kmedoids_cross_dirac,10,Xpress,11.0556519,3.2390113,15.393236,14.6649241,0.804996,5.086524975562973e8,OPTIMAL,1208,1444,24616.225250817108,11788.215488626538,410445,204798,606.3915082,5.199489805777893e8,OPTIMAL,391,0,964.50367201126,9.239276010930553e-11
kmedoids_cross_dirac,10,Xpress,53.7280339,3.0635674,10.9517532,15.8091374,5.0154475,5.152314147831497e8,OPTIMAL,1310,1533,24694.0035341056,11978.505559005285,410445,204798,552.7112149,5.26055208246727e8,OPTIMAL,225,1,1792.163251346676,2.066210046092393
kmedoids_cross_dirac,10,Xpress,14.8102565,3.8014216,11.2902486,14.8605403,2.9827319,5.122013077496338e8,OPTIMAL,1386,1560,25319.63522864497,11849.051491226946,410445,204798,623.0618845,5.2801521228845215e8,OPTIMAL,398,2,3169.8551973225167,71.1781484400924
kmedoids_cross_dirac,20,Xpress,16.817477,6.087657,34.475221,35.4875333,3.2155551,5.0708371032035065e8,OPTIMAL,2448,2858,49694.64927077448,23612.939774962593,563565,323598,568.8591447,5.0158289584054565e8,OPTIMAL,1114,20,3994.5735813536285,15.171232875092393
kmedoids_cross_dirac,20,Xpress,17.194476,3.8496467,20.7710312,31.2928724,1.1711409,4.8687740532325745e8,OPTIMAL,2593,3007,51590.28514180245,22837.19270887524,563565,323598,468.3805123,5.1471576705070496e8,OPTIMAL,3828,230,9706.873556373155,232.59945788109235
kmedoids_cross_dirac,20,Xpress,20.587992,4.5649603,21.6091225,34.164297,1.1649654,4.740958612729416e8,OPTIMAL,2587,2912,50219.5513327662,23733.564146436544,563565,323598,468.3475882,5.619256631018829e8,OPTIMAL,2961,96,24925.032162417385,85.90182648609239
kmedoids_cross_dirac,20,Xpress,66.8281214,3.9054762,19.5564487,39.3447978,1.1880241,5.1739618695479584e8,OPTIMAL,1331,1553,25331.4769547788,12197.229855323296,563565,323598,643.7655416,5.305512745059204e8,OPTIMAL,1085,8,9330.941864773467,178.87002863383955
kmedoids_cross_dirac,20,Xpress,15.9212453,6.1078375,28.8733644,34.2106326,1.2178162,5.0870193617204285e8,OPTIMAL,1941,2295,38366.97847908705,18391.16894498384,563565,323598,523.4968681,5.6458963878022e8,OPTIMAL,2008,61,20273.538464701334,1396.4442142130922
