base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol_e,reduced_num_lol_h2,reduced_lol_e,reduced_lol_h2,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
convex_cross,300,Xpress,3352.8743147,89.2527965,446.0372916,7640.7531615,20.9662192,5.02158507655969e8,OPTIMAL,2901,3428,61257.67705722724,29356.282314476837,4850925,3649998,958.6704151,4.921728199693146e8,OPTIMAL,268,16,385.2526598806363,9.24657534409239
