base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol_e,reduced_num_lol_h2,reduced_lol_e,reduced_lol_h2,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
kmedoids_cross_convex,10,Xpress,89.2032993,2.6669523,20.2409974,60.084149,1.8216713,4.621650271537323e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,410445,204798,840.3083504,9.590487567866745e8,OPTIMAL,32571,2703,123732.47202263933,2016.78681807484
kmedoids_cross_convex,20,Xpress,112.9132317,3.8466774,32.8410274,134.096735,1.2073457,4.894695987353668e8,OPTIMAL,0,0,0.0,3.3306690738754696e-15,563565,323598,634.0334558,5.314635162359848e8,OPTIMAL,3066,302,12914.889136879383,358.88613037009236
kmedoids_cross_convex,40,Xpress,219.1818108,6.2673072,39.7520696,371.7241254,2.4844014,4.638798718714981e8,OPTIMAL,0,0,0.0,9.880984919163893e-15,869805,561198,678.0640947,5.831352846769867e8,OPTIMAL,7814,859,28662.912432256533,1064.827698289092
kmedoids_cross_convex,60,Xpress,256.762353,12.6870042,99.0134425,713.6428586,3.3418971,4.6457347662345886e8,OPTIMAL,0,0,0.0,1.4765966227514582e-14,1176045,798798,711.3351748,5.759452840714188e8,OPTIMAL,6825,721,26891.404002188647,1007.6869657830921
kmedoids_cross_convex,80,Xpress,208.0903874,13.8381562,68.7600274,1141.5167502,3.553384,4.630722604111252e8,OPTIMAL,2,0,5.346257742258137,0.0,1482285,1036398,683.9980316,5.771607967204666e8,OPTIMAL,6365,671,27440.338085450214,964.0645699720922

kmedoids_per_convex,10,Xpress,46.0646764,5.5941341,26.6784283,15.7540219,2.1422536,4.530038912104187e8,OPTIMAL,0,0,0.0,2.1094237467877974e-15,410445,204798,890.3783608,1.2546217643463745e9,OPTIMAL,39329,4161,195708.32412437486,5071.617223075093
kmedoids_per_convex,20,Xpress,57.3895657,3.5191826,24.3112935,40.3409277,1.301876,4.46098054891243e8,OPTIMAL,0,0,0.0,4.218847493575595e-15,563565,323598,616.7164727,9.019667655843925e8,OPTIMAL,19077,1836,111893.69479685927,2616.871077218092
kmedoids_per_convex,40,Xpress,84.4767661,6.9991,38.6372959,114.6913138,2.075056,4.723980842072067e8,OPTIMAL,0,0,0.0,8.43769498715119e-15,869805,561198,697.7325764,6.730344866777496e8,OPTIMAL,10780,1165,50092.399780301246,1483.671840878092
kmedoids_per_convex,60,Xpress,82.3156562,7.9041004,48.8789071,202.1657239,3.3023899,4.5546809252334595e8,OPTIMAL,0,0,0.0,1.2656542480726785e-14,1176045,798798,613.3554951,6.829879714965286e8,OPTIMAL,9645,1244,56295.46513753466,1495.2019136790923
kmedoids_per_convex,80,Xpress,179.8544001,12.7785877,64.873438,325.7192813,3.7837212,4.6036058562145233e8,OPTIMAL,10,1,37.81553846541087,0.06849315100001899,1482285,1036398,636.2551075,6.110905106832199e8,OPTIMAL,7195,888,38030.98079633973,1045.130280665092
kmedoids_per_convex,100,Xpress,145.418745,64.6892834,102.6662311,521.9021841,5.1036297,4.566446954453049e8,OPTIMAL,10,0,49.99692067003863,2.3203661214665772e-14,1788525,1273998,645.7038166,6.190639856417313e8,OPTIMAL,7737,902,40756.33091694935,1230.4890137240923
kmedoids_per_convex,150,Xpress,128.1730676,29.9120832,93.3938686,793.8742607,8.5548463,4.8349311566493225e8,OPTIMAL,3,0,3.438046222599371,3.7969627442180354e-14,2554125,1867998,658.0971774,4.988116420187378e8,OPTIMAL,1640,150,4073.283355500209,126.88434663409238
kmedoids_per_convex,225,Xpress,171.5787064,30.0115344,141.4048231,1078.8313152,13.036619,4.829625882726288e8,OPTIMAL,21,4,68.93187697487639,0.8908043074524118,3702525,2758998,681.8683568,4.92251763312027e8,OPTIMAL,1054,103,2951.888139970742,93.3904109710924
kmedoids_per_convex,300,Xpress,243.3504939,47.465965,206.4934377,1334.356506,20.0555851,4.903509913929291e8,OPTIMAL,21,4,61.73518457521633,3.082191781000076,4850925,3649998,652.2409935,4.929490599414215e8,OPTIMAL,837,83,1811.5834632986569,78.99950063409236
