base_name,rp,time_to_cluster
kmedoids_cross_convex,10,6.1815262
kmedoids_cross_convex,10,6.3479901
kmedoids_cross_convex,10,6.8304274
kmedoids_cross_convex,10,6.1925831
kmedoids_cross_convex,10,7.1179656
kmedoids_cross_convex,20,7.4004118
kmedoids_cross_convex,20,7.5084789
kmedoids_cross_convex,20,7.9279359
kmedoids_cross_convex,20,7.5298121
kmedoids_cross_convex,20,8.1462207
kmedoids_cross_convex,40,12.0997974
kmedoids_cross_convex,40,11.5194158
kmedoids_cross_convex,40,11.8498431
kmedoids_cross_convex,40,11.9618167
kmedoids_cross_convex,40,11.8100758
kmedoids_cross_convex,60,14.7566663
kmedoids_cross_convex,60,15.2295442
kmedoids_cross_convex,60,15.4487074
kmedoids_cross_convex,60,15.0953191
kmedoids_cross_convex,60,15.2929245
kmedoids_cross_convex,80,19.1155668
kmedoids_cross_convex,80,18.5767533
kmedoids_cross_convex,80,19.3691111
kmedoids_cross_convex,80,19.5603488
kmedoids_cross_convex,80,19.4303719
kmedoids_cross_convex,100,23.3299731
kmedoids_cross_convex,100,22.546342
kmedoids_cross_convex,100,22.9926413
kmedoids_cross_convex,100,23.1087934
kmedoids_cross_convex,100,23.225254
kmedoids_cross_convex,150,87.3927406
kmedoids_cross_convex,150,84.307062
kmedoids_cross_convex,150,85.3208229
kmedoids_cross_convex,150,88.4985553
kmedoids_cross_convex,150,87.3057494
kmedoids_cross_convex,225,93.3613805
kmedoids_cross_convex,225,91.7566976
kmedoids_cross_convex,225,90.4662026
kmedoids_cross_convex,225,91.390896
kmedoids_cross_convex,225,93.260328
kmedoids_cross_convex,300,121.5411693
kmedoids_cross_convex,300,132.3205563
kmedoids_cross_convex,300,132.2947333
kmedoids_cross_convex,300,135.2819462
kmedoids_cross_convex,300,135.3968413
kmedoids_per_convex,10,7.0759462
kmedoids_per_convex,10,4.8848019
kmedoids_per_convex,10,5.3972006
kmedoids_per_convex,10,5.3323039
kmedoids_per_convex,10,5.4702596
kmedoids_per_convex,20,5.7384191
kmedoids_per_convex,20,5.9374873
kmedoids_per_convex,20,6.0210107
kmedoids_per_convex,20,5.769254
kmedoids_per_convex,20,5.9602269
kmedoids_per_convex,40,7.0814497
kmedoids_per_convex,40,6.74319
kmedoids_per_convex,40,6.5654871
kmedoids_per_convex,40,6.6943164
kmedoids_per_convex,40,6.6406473
kmedoids_per_convex,60,7.6377423
kmedoids_per_convex,60,7.5480968
kmedoids_per_convex,60,7.536412
kmedoids_per_convex,60,7.6524082
kmedoids_per_convex,60,7.6542852
kmedoids_per_convex,80,9.2849111
kmedoids_per_convex,80,8.2922883
kmedoids_per_convex,80,7.9661584
kmedoids_per_convex,80,9.0349031
kmedoids_per_convex,80,8.8289768
kmedoids_per_convex,100,9.2494084
kmedoids_per_convex,100,9.5806007
kmedoids_per_convex,100,9.4917571
kmedoids_per_convex,100,8.7906854
kmedoids_per_convex,100,8.615366
kmedoids_per_convex,150,10.8541533
kmedoids_per_convex,150,9.9976471
kmedoids_per_convex,150,10.3528518
kmedoids_per_convex,150,10.8300463
kmedoids_per_convex,150,10.6608724
kmedoids_per_convex,225,13.5660255
kmedoids_per_convex,225,14.2649674
kmedoids_per_convex,225,13.859054
kmedoids_per_convex,225,14.1366595
kmedoids_per_convex,225,14.2586308
kmedoids_per_convex,300,16.4792353
kmedoids_per_convex,300,16.3432253
kmedoids_per_convex,300,16.2977398
kmedoids_per_convex,300,16.0619166
kmedoids_per_convex,300,15.222645
