id,from_asset,to_asset,year,rep_period,capacity_coefficient,conversion_coefficient,time_block_start,time_block_end,solution
1,ens,e_demand,2030,1,1.0,1.0,1,1,0.0
2,ens,e_demand,2030,1,1.0,1.0,2,2,0.0
3,ens,e_demand,2030,1,1.0,1.0,3,3,0.0
4,ens,e_demand,2030,1,1.0,1.0,4,4,0.0
5,ens,e_demand,2030,1,1.0,1.0,5,5,0.0
6,ens,e_demand,2030,1,1.0,1.0,6,6,0.0
7,ens,e_demand,2030,1,1.0,1.0,7,7,0.0
8,ens,e_demand,2030,1,1.0,1.0,8,8,0.0
9,ens,e_demand,2030,1,1.0,1.0,9,9,0.0
10,ens,e_demand,2030,1,1.0,1.0,10,10,0.0
11,ens,e_demand,2030,1,1.0,1.0,11,11,0.0
12,ens,e_demand,2030,1,1.0,1.0,12,12,0.0
13,ens,e_demand,2030,1,1.0,1.0,13,13,0.0
14,ens,e_demand,2030,1,1.0,1.0,14,14,0.0
15,ens,e_demand,2030,1,1.0,1.0,15,15,0.0
16,ens,e_demand,2030,1,1.0,1.0,16,16,0.0
17,ens,e_demand,2030,1,1.0,1.0,17,17,0.0
18,ens,e_demand,2030,1,1.0,1.0,18,18,0.0
19,ens,e_demand,2030,1,1.0,1.0,19,19,0.0
20,ens,e_demand,2030,1,1.0,1.0,20,20,0.0
21,ens,e_demand,2030,1,1.0,1.0,21,21,0.0
22,ens,e_demand,2030,1,1.0,1.0,22,22,0.0
23,ens,e_demand,2030,1,1.0,1.0,23,23,0.0
24,ens,e_demand,2030,1,1.0,1.0,24,24,0.0
25,wind_offshore,e_demand,2030,1,1.0,1.0,1,1,0.25182856511743734
26,wind_offshore,e_demand,2030,1,1.0,1.0,2,2,0.2105798771676347
27,wind_offshore,e_demand,2030,1,1.0,1.0,3,3,0.25226387666005456
28,wind_offshore,e_demand,2030,1,1.0,1.0,4,4,0.2454302855931043
29,wind_offshore,e_demand,2030,1,1.0,1.0,5,5,0.1419136392250333
30,wind_offshore,e_demand,2030,1,1.0,1.0,6,6,0.12894121722442398
31,wind_offshore,e_demand,2030,1,1.0,1.0,7,7,0.1514353542071334
32,wind_offshore,e_demand,2030,1,1.0,1.0,8,8,0.2069992689817607
33,wind_offshore,e_demand,2030,1,1.0,1.0,9,9,0.25280631682011917
34,wind_offshore,e_demand,2030,1,1.0,1.0,10,10,0.25950237968295575
35,wind_offshore,e_demand,2030,1,1.0,1.0,11,11,0.2570391636481843
36,wind_offshore,e_demand,2030,1,1.0,1.0,12,12,0.2563892199003672
37,wind_offshore,e_demand,2030,1,1.0,1.0,13,13,0.20415330075200674
38,wind_offshore,e_demand,2030,1,1.0,1.0,14,14,0.1552319847588756
39,wind_offshore,e_demand,2030,1,1.0,1.0,15,15,0.17334107994627437
40,wind_offshore,e_demand,2030,1,1.0,1.0,16,16,0.21670157400660672
41,wind_offshore,e_demand,2030,1,1.0,1.0,17,17,0.25938159140889633
42,wind_offshore,e_demand,2030,1,1.0,1.0,18,18,0.2550270627556012
43,wind_offshore,e_demand,2030,1,1.0,1.0,19,19,0.254173206062817
44,wind_offshore,e_demand,2030,1,1.0,1.0,20,20,0.25461684208344043
45,wind_offshore,e_demand,2030,1,1.0,1.0,21,21,0.2606867421103745
46,wind_offshore,e_demand,2030,1,1.0,1.0,22,22,0.26126444042216007
47,wind_offshore,e_demand,2030,1,1.0,1.0,23,23,0.26327142286505745
48,wind_offshore,e_demand,2030,1,1.0,1.0,24,24,0.259801624506454
49,ocgt,e_demand,2030,1,1.0,1.0,1,1,0.0
50,ocgt,e_demand,2030,1,1.0,1.0,2,2,0.0
51,ocgt,e_demand,2030,1,1.0,1.0,3,3,0.0
52,ocgt,e_demand,2030,1,1.0,1.0,4,4,0.0
53,ocgt,e_demand,2030,1,1.0,1.0,5,5,0.0
54,ocgt,e_demand,2030,1,1.0,1.0,6,6,0.0
55,ocgt,e_demand,2030,1,1.0,1.0,7,7,0.0
56,ocgt,e_demand,2030,1,1.0,1.0,8,8,0.0
57,ocgt,e_demand,2030,1,1.0,1.0,9,9,0.0
58,ocgt,e_demand,2030,1,1.0,1.0,10,10,0.0
59,ocgt,e_demand,2030,1,1.0,1.0,11,11,0.0
60,ocgt,e_demand,2030,1,1.0,1.0,12,12,0.0
61,ocgt,e_demand,2030,1,1.0,1.0,13,13,0.0
62,ocgt,e_demand,2030,1,1.0,1.0,14,14,0.0
63,ocgt,e_demand,2030,1,1.0,1.0,15,15,0.0
64,ocgt,e_demand,2030,1,1.0,1.0,16,16,0.0
65,ocgt,e_demand,2030,1,1.0,1.0,17,17,0.0
66,ocgt,e_demand,2030,1,1.0,1.0,18,18,0.0
67,ocgt,e_demand,2030,1,1.0,1.0,19,19,0.0
68,ocgt,e_demand,2030,1,1.0,1.0,20,20,0.0
69,ocgt,e_demand,2030,1,1.0,1.0,21,21,0.0
70,ocgt,e_demand,2030,1,1.0,1.0,22,22,0.0
71,ocgt,e_demand,2030,1,1.0,1.0,23,23,0.0
72,ocgt,e_demand,2030,1,1.0,1.0,24,24,0.0
73,battery,e_demand,2030,1,1.0,1.0,1,1,0.0
74,battery,e_demand,2030,1,1.0,1.0,2,2,0.0
75,battery,e_demand,2030,1,1.0,1.0,3,3,0.0
76,battery,e_demand,2030,1,1.0,1.0,4,4,0.0
77,battery,e_demand,2030,1,1.0,1.0,5,5,0.0
78,battery,e_demand,2030,1,1.0,1.0,6,6,0.0
79,battery,e_demand,2030,1,1.0,1.0,7,7,0.0
80,battery,e_demand,2030,1,1.0,1.0,8,8,0.0
81,battery,e_demand,2030,1,1.0,1.0,9,9,0.0
82,battery,e_demand,2030,1,1.0,1.0,10,10,0.0
83,battery,e_demand,2030,1,1.0,1.0,11,11,0.00232864041558202
84,battery,e_demand,2030,1,1.0,1.0,12,12,0.0
85,battery,e_demand,2030,1,1.0,1.0,13,13,0.0
86,battery,e_demand,2030,1,1.0,1.0,14,14,0.0
87,battery,e_demand,2030,1,1.0,1.0,15,15,0.0
88,battery,e_demand,2030,1,1.0,1.0,16,16,0.0
89,battery,e_demand,2030,1,1.0,1.0,17,17,0.0
90,battery,e_demand,2030,1,1.0,1.0,18,18,0.07359582710668583
91,battery,e_demand,2030,1,1.0,1.0,19,19,0.0
92,battery,e_demand,2030,1,1.0,1.0,20,20,0.0
93,battery,e_demand,2030,1,1.0,1.0,21,21,0.08890363709637339
94,battery,e_demand,2030,1,1.0,1.0,22,22,0.02750053579694081
95,battery,e_demand,2030,1,1.0,1.0,23,23,0.0
96,battery,e_demand,2030,1,1.0,1.0,24,24,0.0
97,ccgt,e_demand,2030,1,1.0,1.0,1,1,0.0
98,ccgt,e_demand,2030,1,1.0,1.0,2,2,0.0
99,ccgt,e_demand,2030,1,1.0,1.0,3,3,0.0
100,ccgt,e_demand,2030,1,1.0,1.0,4,4,0.0
101,ccgt,e_demand,2030,1,1.0,1.0,5,5,0.0
102,ccgt,e_demand,2030,1,1.0,1.0,6,6,0.0
103,ccgt,e_demand,2030,1,1.0,1.0,7,7,0.0
104,ccgt,e_demand,2030,1,1.0,1.0,8,8,0.0
105,ccgt,e_demand,2030,1,1.0,1.0,9,9,0.0
106,ccgt,e_demand,2030,1,1.0,1.0,10,10,0.0
107,ccgt,e_demand,2030,1,1.0,1.0,11,11,0.0
108,ccgt,e_demand,2030,1,1.0,1.0,12,12,0.0
109,ccgt,e_demand,2030,1,1.0,1.0,13,13,0.0
110,ccgt,e_demand,2030,1,1.0,1.0,14,14,0.0
111,ccgt,e_demand,2030,1,1.0,1.0,15,15,0.0
112,ccgt,e_demand,2030,1,1.0,1.0,16,16,0.0
113,ccgt,e_demand,2030,1,1.0,1.0,17,17,0.07101374687292278
114,ccgt,e_demand,2030,1,1.0,1.0,18,18,0.0
115,ccgt,e_demand,2030,1,1.0,1.0,19,19,0.12332005854312245
116,ccgt,e_demand,2030,1,1.0,1.0,20,20,0.16129764151774106
117,ccgt,e_demand,2030,1,1.0,1.0,21,21,0.06595899713745534
118,ccgt,e_demand,2030,1,1.0,1.0,22,22,0.07466329044656639
119,ccgt,e_demand,2030,1,1.0,1.0,23,23,0.02027198642401773
120,ccgt,e_demand,2030,1,1.0,1.0,24,24,0.0
121,e_demand,battery,2030,1,1.0,1.0,1,1,0.0
122,e_demand,battery,2030,1,1.0,1.0,2,2,0.0
123,e_demand,battery,2030,1,1.0,1.0,3,3,0.06916075036308744
124,e_demand,battery,2030,1,1.0,1.0,4,4,0.08890363709637339
125,e_demand,battery,2030,1,1.0,1.0,5,5,0.0
126,e_demand,battery,2030,1,1.0,1.0,6,6,0.0
127,e_demand,battery,2030,1,1.0,1.0,7,7,0.0
128,e_demand,battery,2030,1,1.0,1.0,8,8,0.0
129,e_demand,battery,2030,1,1.0,1.0,9,9,0.0
130,e_demand,battery,2030,1,1.0,1.0,10,10,0.0021892867615148776
131,e_demand,battery,2030,1,1.0,1.0,11,11,0.0
132,e_demand,battery,2030,1,1.0,1.0,12,12,0.0292933276274894
133,e_demand,battery,2030,1,1.0,1.0,13,13,0.0
134,e_demand,battery,2030,1,1.0,1.0,14,14,0.0
135,e_demand,battery,2030,1,1.0,1.0,15,15,0.023559524927803083
136,e_demand,battery,2030,1,1.0,1.0,16,16,0.0
137,e_demand,battery,2030,1,1.0,1.0,17,17,0.0
138,e_demand,battery,2030,1,1.0,1.0,18,18,0.0
139,e_demand,battery,2030,1,1.0,1.0,19,19,0.0
140,e_demand,battery,2030,1,1.0,1.0,20,20,0.0
141,e_demand,battery,2030,1,1.0,1.0,21,21,0.0
142,e_demand,battery,2030,1,1.0,1.0,22,22,0.0
143,e_demand,battery,2030,1,1.0,1.0,23,23,0.0
144,e_demand,battery,2030,1,1.0,1.0,24,24,0.0
145,wind,e_demand,2030,1,1.0,1.0,1,1,0.5036624472354398
146,wind,e_demand,2030,1,1.0,1.0,2,2,0.5194547062693217
147,wind,e_demand,2030,1,1.0,1.0,3,3,0.5328090066359799
148,wind,e_demand,2030,1,1.0,1.0,4,4,0.5434967225458829
149,wind,e_demand,2030,1,1.0,1.0,5,5,0.5388370274512566
150,wind,e_demand,2030,1,1.0,1.0,6,6,0.5350789087401795
151,wind,e_demand,2030,1,1.0,1.0,7,7,0.5222986258748633
152,wind,e_demand,2030,1,1.0,1.0,8,8,0.5084588037287985
