id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,0.9442877893266463
2,wind,2030,false,0.4,,1.6631394166476998
3,solar,2030,false,0.5,,1.0700443150652257
4,ocgt,2030,false,0.1,,2.327866054173038
5,wind_offshore,2030,false,0.4,,0.6631106226466271
6,battery,2030,false,0.05,,1.7780727419274678
