base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,20.4301335,20.4301335,20.4301335,89.1387379,89.1387379,89.1387379,378.2121495,378.2121495,378.2121495,23.7319325,23.7319325,23.7319325,511.5129534,511.5129534,511.5129534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,4.1700342599999995,2.751056575,3.290893975,0.51597855,0.4929795,0.551020525,2.61232258,2.25876685,2.818201225,4.723634200000001,4.5714128249999995,4.8633581249999995,0.21371685999999998,0.200949425,0.2082658,12.23568645,10.559948475,11.414687775,0.2971123433279847,0.27634771926989576,0.311423139210129,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,8,8.26359502,4.04844125,13.846799025,0.7670433499999999,0.7143607000000001,0.7798856249999999,4.17707996,3.877764675,4.35917405,11.39176455,10.9640543,11.84015355,0.34623914,0.325428275,0.35428787500000003,24.945722020000005,21.254819775,29.8586218,0.2542882877312127,0.25295136578657823,0.25753455448819856,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,12,9.605716179999998,4.934368375,14.396052025,0.9672427099999998,0.9115019000000001,1.0068035499999999,5.3870955,5.016404675,5.677638075,20.72836819,19.71101545,21.350454975,0.5785613199999999,0.485569975,0.524806525,37.2669839,33.184630425,41.2811377,0.24463291707172297,0.2420582418826211,0.2505074785709691,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,16,7.149755309999999,5.057254224999999,6.220900649999999,1.1854549700000003,1.133988075,1.20967055,6.63616433,6.375213125,6.799268925,32.75097339,31.257850525000002,34.433731775,0.64864492,0.5839015000000001,0.6403001749999999,48.370992920000006,45.28117052500001,48.89288855,0.23602871459075167,0.23398253694104823,0.24104827568194973,-36.0,-38.0,-38.0,3.3,0.0,0.0
kmedoids_cross_convex,20,8.522426670000002,5.8378308,12.5403807,1.44743535,1.3030501499999998,1.47837925,7.76950271,7.465294549999999,7.9091897,43.206287020000005,41.798446175,44.792225224999996,0.90423577,0.77810535,1.047293875,61.849887519999996,58.916680899999996,65.42993857500001,0.22768258370339045,0.21918578322020477,0.23660238899932642,-22.0,-38.0,-38.0,1.9,0.0,0.0
kmedoids_cross_convex,30,11.584954120000003,8.017226525,15.756007875,2.1390363700000004,1.9613480250000002,2.2227744,10.34990223,9.85752675,11.034806024999998,74.66907866,72.0786191,76.92069425,1.23683889,1.1083942249999998,1.227093375,99.97981027,94.44381947500001,106.09548737499999,0.15360576615022142,0.1051122825876228,0.20422708501498282,-3.4,-31.75,4.25,6.0,0.0,7.75
kmedoids_cross_convex,45,12.540982460000002,9.8371745,15.553901775000002,3.0261476900000006,2.739778475,3.264449425,16.838012539999998,14.603949775,16.0570408,114.56897019,111.29889349999999,120.637204225,1.9269405000000002,1.7113914499999998,2.195700175,148.90105338,143.0605726,153.460815425,0.08754504541342964,0.06585890792585032,0.11701046459197152,8.2,-14.75,28.75,5.6,1.0,7.5
kmedoids_cross_convex,60,11.41881942,10.906660375000001,11.958504225,4.215908860000001,3.82576975,4.5285820999999995,20.51885367,19.737544775,21.278445225,160.41440848999997,157.753342375,166.42536090000002,2.9070805799999997,2.8691999,2.94747385,199.47507102,197.10509697499998,203.984062075,0.04425494607219033,0.035992038921978046,0.04781556547142095,18.6,-5.5,54.25,8.4,4.25,13.75
kmedoids_cross_convex,90,20.82316364,18.068827525000003,23.584816725000003,7.79027303,6.796629875,8.147658275,34.63497326,33.302288,35.90469675,245.33883647000002,228.07029052500002,258.335133375,8.35395644,4.1658074,13.854607849999999,316.94120284,304.45651702500004,326.142726725,0.02293989540305284,0.018989447950580617,0.026646158908387625,-6.9,-15.5,2.25,3.7,1.0,5.25
kmedoids_cross_convex,120,40.35829388,36.686927350000005,44.718888025,12.84333605,12.306237574999999,13.384365625,69.25464938,67.325315675,74.279935275,277.42748349,266.13796055,288.58565787500004,5.1817832,4.6085427,5.737729975000001,405.0655459999999,391.08248322500003,417.6914233,0.016729217126258127,0.013781197485113991,0.017352314036616603,6.0,-4.0,19.25,4.4,1.0,7.75
kmedoids_cross_convex,180,65.70439563,63.089629599999995,71.14665565,21.655023149999998,21.217232225,23.778787574999996,111.4460088,106.037218375,118.1249621,344.17589042000003,319.26599172500005,345.3428883,9.969487089999998,8.40160075,9.052054875,552.95080509,535.598600725,561.24361965,0.01818633737732535,0.016816469609020356,0.0185994879353278,25.5,15.0,35.75,2.2,1.0,3.0
