base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,loss_of_load_e_demand
kmeans_cross_dirac,4,Gurobi,0.0874419,0.3352307,1.0445274,0.0026307,0.0060898,80.45634646808575,OPTIMAL,16,14,0.0015706,716.977938981646,OPTIMAL,28,4.243505573460895
kmeans_cross_dirac,4,Gurobi,0.2098298,0.2366091,0.739558,0.0027062,0.0060236,79.48347505980387,OPTIMAL,16,14,0.0018978,759.7881380633827,OPTIMAL,29,4.535394655988238
kmeans_cross_dirac,4,Gurobi,0.2463826,0.2748348,0.8341693,0.0023359,0.006544,81.67386038168226,OPTIMAL,16,14,0.0015111,668.0628429165764,OPTIMAL,26,3.909285945472268
kmeans_cross_dirac,4,Gurobi,0.2232482,0.3062303,0.9687725,0.0022557,0.0063747,81.67386038168226,OPTIMAL,16,14,0.0012988,668.0628429165764,OPTIMAL,26,3.909285945472268
kmeans_cross_dirac,4,Gurobi,0.1591636,0.2906671,0.7666146,0.0020272,0.0055246,80.45634646808575,OPTIMAL,16,14,0.0014494,716.977938981646,OPTIMAL,28,4.243505573460895
kmeans_cross_dirac,4,Gurobi,0.0856003,0.2449634,0.7434459,0.002463,0.0059281,81.67386038168226,OPTIMAL,16,14,0.0014216,668.0628429165764,OPTIMAL,26,3.909285945472268
kmeans_cross_dirac,4,Gurobi,0.1045394,0.2779548,0.9285919,0.0021747,0.006404,81.1249722365103,OPTIMAL,16,14,0.0020895,689.3400724224153,OPTIMAL,27,4.054794366535147
kmeans_cross_dirac,4,Gurobi,0.1971972,0.3009507,0.9517239,0.0021865,0.0064425,81.67386038168226,OPTIMAL,16,14,0.0013567,668.0628429165764,OPTIMAL,26,3.909285945472268
kmeans_cross_dirac,6,Gurobi,0.1070986,0.3049029,0.7609609,0.0022605,0.0056699,90.91681539708118,OPTIMAL,24,20,0.0016816,396.69667890325286,OPTIMAL,17,2.0385460136812363
kmeans_cross_dirac,6,Gurobi,0.1595837,0.2631819,0.768041,0.0022631,0.0056169,95.35688534462595,OPTIMAL,24,20,0.0016775,305.514959664579,OPTIMAL,12,1.4010631692208138
kmeans_cross_dirac,6,Gurobi,0.2723971,0.3027945,0.8888168,0.0022422,0.0067086,94.4666859574068,OPTIMAL,24,20,0.0017368,320.2299833281162,OPTIMAL,14,1.5050986831292827
kmeans_cross_dirac,6,Gurobi,0.2411649,0.301631,0.9029111,0.0026625,0.0060059,84.15693456310926,OPTIMAL,24,20,0.0015223,581.8001843140532,OPTIMAL,23,3.317643782631511
kmeans_cross_dirac,6,Gurobi,0.1286313,0.2363361,0.7065292,0.0020762,0.0054917,84.15693456310926,OPTIMAL,24,20,0.0013247,581.8001843140532,OPTIMAL,23,3.317643782631511
kmeans_cross_dirac,6,Gurobi,0.0911948,0.2656267,0.9208367,0.0044129,0.0090079,88.74817919078492,OPTIMAL,24,20,0.0014052,449.29851618799245,OPTIMAL,18,2.403684937880971
kmeans_cross_dirac,6,Gurobi,0.0897302,0.293472,0.9307527,0.0022597,0.0060639,92.19699007471642,OPTIMAL,24,20,0.0017494,367.5244625619076,OPTIMAL,16,1.835528720106077
kmeans_cross_dirac,6,Gurobi,0.0875688,0.2974028,1.021424,0.0021266,0.0056349,88.74817919078492,OPTIMAL,24,20,0.0016301,449.29851618799245,OPTIMAL,18,2.403684937880971
kmeans_cross_dirac,6,Gurobi,0.133135,0.2360376,0.7307609,0.0026036,0.0059071,96.32603822680738,OPTIMAL,24,20,0.0022453,289.95459300650106,OPTIMAL,12,1.290865637635541
kmeans_cross_dirac,6,Gurobi,0.2414057,0.3012682,0.8101858,0.0023661,0.006499,95.87880697770885,OPTIMAL,24,20,0.0015914,297.13517549753107,OPTIMAL,12,1.341718068252602
kmeans_cross_dirac,8,Gurobi,0.2022761,0.291637,0.9015834,0.0020234,0.006262,97.82896703036009,OPTIMAL,32,26,0.0016195,268.81831329120047,OPTIMAL,10,1.1399365746494323
kmeans_cross_dirac,8,Gurobi,0.2006019,0.239462,0.6956618,0.0024014,0.0056997,101.78038818075042,OPTIMAL,32,26,0.0018318,228.70093108844418,OPTIMAL,6,0.8461425936685831
kmeans_cross_dirac,8,Gurobi,0.2050661,0.33065,0.8884412,0.0024432,0.0057053,94.92534866371673,OPTIMAL,32,26,0.0015696,312.4435558693834,OPTIMAL,12,1.450131048911436
kmeans_cross_dirac,8,Gurobi,0.2425129,0.2950222,0.8906585,0.0025213,0.0059144,94.92534866371673,OPTIMAL,32,26,0.0015094,312.4435558693834,OPTIMAL,12,1.450131048911436
kmeans_cross_dirac,8,Gurobi,0.1820748,0.2397889,0.7127558,0.0022974,0.0057064,94.92534866371673,OPTIMAL,32,26,0.0015409,312.4435558693834,OPTIMAL,12,1.450131048911436
kmeans_cross_dirac,8,Gurobi,0.1079861,0.2685807,0.8544457,0.0020993,0.0061655,94.91096173603731,OPTIMAL,32,26,0.0017068,312.67454715454693,OPTIMAL,12,1.4517669145694936
kmeans_cross_dirac,8,Gurobi,0.1020635,0.3085029,0.9226052,0.0023069,0.006256,92.66515258203006,OPTIMAL,32,26,0.0017729,357.30208716278054,OPTIMAL,16,1.7642579922582864
kmeans_cross_dirac,8,Gurobi,0.2510401,0.3205823,0.9235785,0.0024149,0.0057964,95.7255722106746,OPTIMAL,32,26,0.0018014,299.59545725870294,OPTIMAL,12,1.3591416279310402
kmeans_cross_dirac,8,Gurobi,0.1857691,0.2476893,0.7394747,0.0025303,0.0060449,107.47165691079628,OPTIMAL,32,26,0.0015804,194.12425879703915,OPTIMAL,5,0.5776878638273782
kmeans_cross_dirac,8,Gurobi,0.1529148,0.2990662,0.8845051,0.0022964,0.006817,98.7935643283182,OPTIMAL,32,26,0.0018845,256.3413866667545,OPTIMAL,9,1.0503258177616925
kmeans_cross_dirac,10,Gurobi,0.1538971,0.3030992,0.9326515,0.0020659,0.0062972,101.78038818075042,OPTIMAL,40,32,0.0015201,228.70093108844418,OPTIMAL,6,0.8461425936685831
kmeans_cross_dirac,10,Gurobi,0.1694799,0.2301433,0.678436,0.0024217,0.0060396,101.78038818075042,OPTIMAL,40,32,0.0012023,228.70093108844418,OPTIMAL,6,0.8461425936685831
kmeans_cross_dirac,10,Gurobi,0.1119569,0.2620173,0.8611876,0.0023033,0.0067266,95.75769432093584,OPTIMAL,40,32,0.0019873,299.0797163238248,OPTIMAL,12,1.3554891832804805
kmeans_cross_dirac,10,Gurobi,0.2061031,0.2977743,0.8915052,0.0024384,0.0064433,92.66515258203006,OPTIMAL,40,32,0.0014562,357.30208716278054,OPTIMAL,16,1.7642579922582864
kmeans_cross_dirac,10,Gurobi,0.0833999,0.3317729,0.7522235,0.0023017,0.0068355,97.64099793001512,OPTIMAL,40,32,0.0020381,271.2960507930663,OPTIMAL,10,1.1577080704741431
kmeans_cross_dirac,10,Gurobi,0.0883244,0.2595693,0.7879848,0.002595,0.0059827,114.05516946972567,OPTIMAL,40,32,0.0016989,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,10,Gurobi,0.1619493,0.3317455,0.9645182,0.0027093,0.0063458,108.80670107767055,OPTIMAL,40,32,0.0014112,186.42618116548488,OPTIMAL,5,0.5174666503630985
kmeans_cross_dirac,10,Gurobi,0.0926355,0.3255922,1.0262734,0.0022388,0.0062035,98.7911757407127,OPTIMAL,40,32,0.0014126,256.36954602655874,OPTIMAL,9,1.0505294721021197
kmeans_cross_dirac,10,Gurobi,0.1620007,0.3845351,0.6848097,0.0030915,0.0060731,101.78038818075042,OPTIMAL,40,32,0.0015553,228.70093108844418,OPTIMAL,6,0.8461425936685831
kmeans_cross_dirac,10,Gurobi,0.0966041,0.2596976,0.8916104,0.002376,0.0057659,98.7935643283182,OPTIMAL,40,32,0.001392,256.3413866667545,OPTIMAL,9,1.0503258177616925
kmeans_cross_dirac,12,Gurobi,0.0954821,0.2840488,0.9072637,0.0021652,0.0068057,111.37409819246668,OPTIMAL,48,38,0.0015478,172.07475299118317,OPTIMAL,4,0.4046737298163091
kmeans_cross_dirac,12,Gurobi,0.0967198,0.317932,1.0004619,0.0020155,0.0068592,107.47165691079628,OPTIMAL,48,38,0.0017821,194.12425879703915,OPTIMAL,5,0.5776878638273782
kmeans_cross_dirac,12,Gurobi,0.0880163,0.2590854,0.7790683,0.0023143,0.007059,102.33282225648982,OPTIMAL,48,38,0.0039029,224.62581484085717,OPTIMAL,6,0.8152920525094662
kmeans_cross_dirac,12,Gurobi,0.2124492,0.3088506,0.8617788,0.0024287,0.0061007,92.66515258203006,OPTIMAL,48,38,0.0017539,357.30208716278054,OPTIMAL,16,1.7642579922582864
kmeans_cross_dirac,12,Gurobi,0.0981277,0.3273081,1.0192315,0.0023373,0.0070924,107.95878481773737,OPTIMAL,48,38,0.0017122,191.31540157929726,OPTIMAL,5,0.5557144831736208
kmeans_cross_dirac,12,Gurobi,0.1232303,0.3165882,0.8085198,0.0021317,0.0062434,114.05516946972567,OPTIMAL,48,38,0.0014465,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,12,Gurobi,0.1481022,0.2827891,0.8662822,0.002558,0.0066738,108.80670107767055,OPTIMAL,48,38,0.0014902,186.42618116548488,OPTIMAL,5,0.5174666503630985
kmeans_cross_dirac,12,Gurobi,0.1216449,0.3025825,0.9085139,0.0025511,0.0069035,95.7255722106746,OPTIMAL,48,38,0.0015445,299.59545725870294,OPTIMAL,12,1.3591416279310402
kmeans_cross_dirac,12,Gurobi,0.1424158,0.3306512,1.1050278,0.0019577,0.011408,114.05516946972567,OPTIMAL,48,38,0.001834,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,12,Gurobi,0.2519213,0.3260072,0.8089989,0.0019619,0.006391,107.47165691079628,OPTIMAL,48,38,0.0018939,194.12425879703915,OPTIMAL,5,0.5776878638273782
kmeans_cross_dirac,14,Gurobi,0.251177,0.2793452,0.8533093,0.0022871,0.0075212,120.92760730839993,OPTIMAL,56,44,0.0016538,133.76336908438395,OPTIMAL,2,0.0854678828798151
kmeans_cross_dirac,14,Gurobi,0.1981559,0.3191372,0.9185858,0.0024832,0.0068102,111.37409819246668,OPTIMAL,56,44,0.0018491,172.07475299118317,OPTIMAL,4,0.4046737298163091
kmeans_cross_dirac,14,Gurobi,0.2093183,0.2534468,0.8480533,0.0024248,0.0071794,101.78038818075042,OPTIMAL,56,44,0.0018261,228.70093108844418,OPTIMAL,6,0.8461425936685831
kmeans_cross_dirac,14,Gurobi,0.222572,0.287578,0.852388,0.0023601,0.0067651,103.44956822341862,OPTIMAL,56,44,0.001613,217.31626376937032,OPTIMAL,5,0.759116364415441
kmeans_cross_dirac,14,Gurobi,0.1163599,0.3142608,0.9880479,0.0026411,0.0062607,114.05516946972567,OPTIMAL,56,44,0.0013956,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,14,Gurobi,0.1287872,0.2483948,0.7474389,0.002937,0.0064937,111.37409819246668,OPTIMAL,56,44,0.0020214,172.07475299118317,OPTIMAL,4,0.4046737298163091
kmeans_cross_dirac,14,Gurobi,0.1735019,0.3231764,0.860189,0.0025565,0.0064327,108.80670107767055,OPTIMAL,56,44,0.0015687,186.42618116548488,OPTIMAL,5,0.5174666503630985
kmeans_cross_dirac,14,Gurobi,0.176304,0.3739148,0.7062012,0.0023323,0.0063315,114.05516946972567,OPTIMAL,56,44,0.0014643,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,14,Gurobi,0.1718329,0.2665168,0.8060776,0.002773,0.0066691,111.37409819246668,OPTIMAL,56,44,0.0013722,172.07475299118317,OPTIMAL,4,0.4046737298163091
kmeans_cross_dirac,14,Gurobi,0.2380579,0.3584102,1.0107699,0.002564,0.006501,102.323285292655,OPTIMAL,56,44,0.0017164,224.69616574421863,OPTIMAL,6,0.8158246418413702
kmeans_cross_dirac,16,Gurobi,0.28722,0.2680017,0.8050829,0.0022131,0.0060394,120.92013961692604,OPTIMAL,64,50,0.002186,133.77308500586315,OPTIMAL,2,0.08553212549090439
kmeans_cross_dirac,16,Gurobi,0.1640153,0.2952506,0.9535901,0.0031965,0.00697,119.65076450392365,OPTIMAL,64,50,0.0022051,137.09485034966082,OPTIMAL,2,0.11623129447360347
kmeans_cross_dirac,16,Gurobi,0.178377,0.2531481,0.8752755,0.0037363,0.009169,101.78038818075042,OPTIMAL,64,50,0.0018356,228.70093108844418,OPTIMAL,6,0.8461425936685831
kmeans_cross_dirac,16,Gurobi,0.1591059,0.2753509,0.8071494,0.0024734,0.0062564,114.05516946972567,OPTIMAL,64,50,0.0016602,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,16,Gurobi,0.1955704,0.295713,0.9040085,0.0020891,0.006485,114.05516946972567,OPTIMAL,64,50,0.0014257,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,16,Gurobi,0.2195625,0.2482958,0.7727827,0.0024867,0.0072316,111.37409819246668,OPTIMAL,64,50,0.0019275,172.07475299118317,OPTIMAL,4,0.4046737298163091
kmeans_cross_dirac,16,Gurobi,0.2164591,0.3033705,0.8368804,0.0021067,0.006831,108.80670107767055,OPTIMAL,64,50,0.0017045,186.42618116548488,OPTIMAL,5,0.5174666503630985
kmeans_cross_dirac,16,Gurobi,0.1988987,0.2931502,0.9311949,0.0020824,0.006623,114.05516946972567,OPTIMAL,64,50,0.0016359,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,16,Gurobi,0.1900068,0.2442738,0.7559483,0.0024203,0.0064486,114.05516946972567,OPTIMAL,64,50,0.0016888,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,16,Gurobi,0.0893875,0.330486,0.8880165,0.0024135,0.0063708,111.37409819246668,OPTIMAL,64,50,0.0014189,172.07475299118317,OPTIMAL,4,0.4046737298163091
kmeans_cross_dirac,18,Gurobi,0.2186529,0.3138592,0.9480655,0.0024629,0.0075119,120.92641506253554,OPTIMAL,72,56,0.0018246,133.79096811040378,OPTIMAL,2,0.08564893869646695
kmeans_cross_dirac,18,Gurobi,0.2098795,0.375894,0.7062898,0.0023963,0.0071896,119.65255908152704,OPTIMAL,72,56,0.0015522,137.09485034966082,OPTIMAL,2,0.11623129447360347
kmeans_cross_dirac,18,Gurobi,0.0902302,0.2663165,0.8839317,0.0024841,0.006638,108.80670107767055,OPTIMAL,72,56,0.0016113,186.42618116548488,OPTIMAL,5,0.5174666503630985
kmeans_cross_dirac,18,Gurobi,0.1489023,0.2980394,0.9064905,0.0024899,0.0073095,114.05516946972567,OPTIMAL,72,56,0.0015551,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,18,Gurobi,0.1179865,0.3247373,0.905049,0.0021292,0.0061772,114.05516946972567,OPTIMAL,72,56,0.0013718,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,18,Gurobi,0.1815829,0.2656866,0.7982292,0.0021867,0.0073303,111.37409819246668,OPTIMAL,72,56,0.0018234,172.07475299118317,OPTIMAL,4,0.4046737298163091
kmeans_cross_dirac,18,Gurobi,0.2200393,0.342173,0.9159171,0.0023863,0.0062581,108.80670107767055,OPTIMAL,72,56,0.0016257,186.42618116548488,OPTIMAL,5,0.5174666503630985
kmeans_cross_dirac,18,Gurobi,0.1747424,0.3270123,0.889425,0.0023451,0.0063438,120.93512905231503,OPTIMAL,72,56,0.0019188,133.6907412996785,OPTIMAL,2,0.08496739899111616
kmeans_cross_dirac,18,Gurobi,0.2144496,0.2734692,0.8187867,0.0027017,0.0063763,114.05516946972567,OPTIMAL,72,56,0.0018611,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,18,Gurobi,0.1863627,0.3640732,0.9476035,0.0023415,0.006395,111.37409819246668,OPTIMAL,72,56,0.0013284,172.07475299118317,OPTIMAL,4,0.4046737298163091
kmeans_cross_dirac,20,Gurobi,0.2356318,0.3160408,0.9681302,0.0028338,0.0070903,120.92501928781678,OPTIMAL,80,62,0.0018153,133.73793905175796,OPTIMAL,2,0.08529630226053098
kmeans_cross_dirac,20,Gurobi,0.2437118,0.2687026,0.7800847,0.0025323,0.0071823,119.65255908152704,OPTIMAL,80,62,0.0017884,137.09485034966082,OPTIMAL,2,0.11623129447360347
kmeans_cross_dirac,20,Gurobi,0.0964097,0.3019381,1.0225643,0.0024219,0.0067969,114.05516946972567,OPTIMAL,80,62,0.0017191,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,20,Gurobi,0.1972031,0.3035057,0.9474912,0.0024774,0.0065626,114.05516946972567,OPTIMAL,80,62,0.0013377,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,20,Gurobi,0.2393538,0.2464805,0.7158367,0.0026764,0.0062408,114.05516946972567,OPTIMAL,80,62,0.0012607,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,20,Gurobi,0.1760352,0.2795717,0.9261103,0.0026612,0.0073536,114.05516946972567,OPTIMAL,80,62,0.0011725,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,20,Gurobi,0.1032976,0.3124251,0.9306306,0.0027415,0.0065552,114.05516946972567,OPTIMAL,80,62,0.00121,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_cross_dirac,20,Gurobi,0.1416433,0.369452,0.6872269,0.0025375,0.0062359,120.93291781194871,OPTIMAL,80,62,0.002339,133.79096811040378,OPTIMAL,2,0.08564893869646695
kmeans_cross_dirac,20,Gurobi,0.2641287,0.2784152,0.831637,0.0027254,0.0071746,120.92660743195518,OPTIMAL,80,62,0.001123,133.79096811040378,OPTIMAL,2,0.08564893869646695
kmeans_cross_dirac,20,Gurobi,0.2674635,0.3336859,0.9280455,0.0026635,0.0077344,114.05516946972567,OPTIMAL,80,62,0.0015699,160.5140085643962,OPTIMAL,4,0.3097276588155292
kmeans_per_dirac,2,Gurobi,0.1355626,0.31856,0.7954749,0.0025582,0.0060134,61.43779955761296,OPTIMAL,8,8,0.0019443,2163.885841564615,OPTIMAL,66,14.016413722804833
kmeans_per_dirac,2,Gurobi,0.1064338,0.2558891,0.7926885,0.0024243,0.0059111,61.43779955761296,OPTIMAL,8,8,0.0013687,2163.885841564615,OPTIMAL,66,14.016413722804833
kmeans_per_dirac,2,Gurobi,0.0578073,0.2917665,1.0184667,0.0021458,0.0061915,61.43779955761296,OPTIMAL,8,8,0.001308,2163.885841564615,OPTIMAL,66,14.016413722804833
kmeans_per_dirac,2,Gurobi,0.0618387,0.3189111,1.0089019,0.0020195,0.0068209,61.43779955761296,OPTIMAL,8,8,0.001232,2163.885841564615,OPTIMAL,66,14.016413722804833
kmeans_per_dirac,2,Gurobi,0.0949181,0.2455521,0.7124946,0.0027525,0.0060824,61.43779955761296,OPTIMAL,8,8,0.0012317,2163.885841564615,OPTIMAL,66,14.016413722804833
kmeans_per_dirac,2,Gurobi,0.0862979,0.2635371,0.8757914,0.0022568,0.0060687,61.43779955761296,OPTIMAL,8,8,0.0012587,2163.885841564615,OPTIMAL,66,14.016413722804833
kmeans_per_dirac,2,Gurobi,0.1188415,0.3161956,0.938,0.002116,0.0061412,61.43779955761296,OPTIMAL,8,8,0.0013523,2163.885841564615,OPTIMAL,66,14.016413722804833
kmeans_per_dirac,2,Gurobi,0.0582398,0.3228604,0.9360805,0.0025425,0.006095,61.43779955761296,OPTIMAL,8,8,0.0012793,2163.885841564615,OPTIMAL,66,14.016413722804833
kmeans_per_dirac,2,Gurobi,0.0515229,0.2520008,0.7738336,0.0018919,0.005728,61.43779955761296,OPTIMAL,8,8,0.0013738,2163.885841564615,OPTIMAL,66,14.016413722804833
kmeans_per_dirac,2,Gurobi,0.0545891,0.2876046,0.979164,0.0019656,0.0077632,61.43779955761296,OPTIMAL,8,8,0.0012565,2163.885841564615,OPTIMAL,66,14.016413722804833
kmeans_per_dirac,4,Gurobi,0.0927532,0.3059481,0.9833971,0.0019653,0.0064277,82.59215545885856,OPTIMAL,16,14,0.0016524,633.0778001515073,OPTIMAL,24,3.669928764142757
kmeans_per_dirac,4,Gurobi,0.1479363,0.3065502,0.7791884,0.0021697,0.0058671,82.59215545885856,OPTIMAL,16,14,0.0012818,633.0778001515073,OPTIMAL,24,3.669928764142757
kmeans_per_dirac,4,Gurobi,0.0819382,0.2663614,0.8848142,0.0019868,0.0064699,82.59215545885856,OPTIMAL,16,14,0.0014617,633.0778001515073,OPTIMAL,24,3.669928764142757
kmeans_per_dirac,4,Gurobi,0.175712,0.3051313,0.9547189,0.0026588,0.0070354,82.59215545885856,OPTIMAL,16,14,0.0014015,633.0778001515073,OPTIMAL,24,3.669928764142757
kmeans_per_dirac,4,Gurobi,0.1262746,0.3175837,1.0765149,0.0021122,0.0065273,82.59215545885856,OPTIMAL,16,14,0.0013248,633.0778001515073,OPTIMAL,24,3.669928764142757
kmeans_per_dirac,4,Gurobi,0.0803952,0.2484772,0.7516904,0.0024879,0.0063153,82.59215545885856,OPTIMAL,16,14,0.0013033,633.0778001515073,OPTIMAL,24,3.669928764142757
kmeans_per_dirac,4,Gurobi,0.226991,0.317049,0.9159193,0.0028389,0.0067845,82.59215545885856,OPTIMAL,16,14,0.0013399,633.0778001515073,OPTIMAL,24,3.669928764142757
kmeans_per_dirac,4,Gurobi,0.0843459,0.3167483,0.9966072,0.0027276,0.006651,82.59215545885856,OPTIMAL,16,14,0.0011567,633.0778001515073,OPTIMAL,24,3.669928764142757
kmeans_per_dirac,4,Gurobi,0.1196113,0.4651544,0.7578906,0.0025845,0.0061794,82.59215545885856,OPTIMAL,16,14,0.0013008,633.0778001515073,OPTIMAL,24,3.669928764142757
kmeans_per_dirac,4,Gurobi,0.1481602,0.3450114,0.9631708,0.002465,0.0071331,82.59215545885856,OPTIMAL,16,14,0.0018726,633.0778001515073,OPTIMAL,24,3.669928764142757
kmeans_per_dirac,6,Gurobi,0.0854927,0.3116978,0.9419517,0.002381,0.0065157,92.62081629584023,OPTIMAL,24,20,0.0020038,358.27017442768386,OPTIMAL,16,1.7710075275958093
kmeans_per_dirac,6,Gurobi,0.0592154,0.3265554,1.095046,0.0028601,0.0070563,86.46435503428617,OPTIMAL,24,20,0.0019964,510.7661553675285,OPTIMAL,21,2.8286975268717938
kmeans_per_dirac,6,Gurobi,0.1585234,0.2841128,0.9468508,0.002156,0.0068826,83.10779515552863,OPTIMAL,24,20,0.00169,616.1172724757031,OPTIMAL,23,3.553420204935867
kmeans_per_dirac,6,Gurobi,0.0571576,0.3245951,0.9431894,0.0022699,0.0072883,92.62081629584023,OPTIMAL,24,20,0.0019394,358.27017442768386,OPTIMAL,16,1.7710075275958093
kmeans_per_dirac,6,Gurobi,0.124515,0.3578428,1.1132938,0.0025107,0.0080336,86.46435503428617,OPTIMAL,24,20,0.0019166,510.7661553675285,OPTIMAL,21,2.8286975268717938
kmeans_per_dirac,6,Gurobi,0.1492965,0.5572123,0.8464303,0.0021208,0.0062099,82.95164591852962,OPTIMAL,24,20,0.0016916,621.2248750438184,OPTIMAL,23,3.588512117582713
kmeans_per_dirac,6,Gurobi,0.1377836,0.275119,0.817088,0.0024587,0.0089011,82.95164591852962,OPTIMAL,24,20,0.0014498,621.2248750438184,OPTIMAL,23,3.588512117582713
kmeans_per_dirac,6,Gurobi,0.0628924,0.3017378,0.9348642,0.002898,0.0075618,86.46435503428617,OPTIMAL,24,20,0.0015255,510.7661553675285,OPTIMAL,21,2.8286975268717938
kmeans_per_dirac,6,Gurobi,0.0636734,0.3354575,1.1089936,0.0021644,0.0084853,94.10520281092327,OPTIMAL,24,20,0.0016165,327.15691060631946,OPTIMAL,14,1.5536884098920394
kmeans_per_dirac,6,Gurobi,0.0640739,0.2637306,0.7280464,0.0020723,0.0060623,86.46435503428617,OPTIMAL,24,20,0.0016279,510.7661553675285,OPTIMAL,21,2.8286975268717938
kmeans_per_dirac,8,Gurobi,0.0647762,0.2876237,0.8645452,0.0021536,0.0066509,94.68970810570545,OPTIMAL,32,26,0.0019833,316.2604065723593,OPTIMAL,13,1.4771478374299405
kmeans_per_dirac,8,Gurobi,0.05633,0.3106262,0.9663803,0.0024924,0.0071725,111.37409819246668,OPTIMAL,32,26,0.0015276,172.07475299118317,OPTIMAL,4,0.4046737298163091
kmeans_per_dirac,8,Gurobi,0.0768401,0.3923801,1.1154166,0.0023099,0.0067191,98.7935643283182,OPTIMAL,32,26,0.0018231,256.3413866667545,OPTIMAL,9,1.0503258177616925
kmeans_per_dirac,8,Gurobi,0.0601078,0.3446825,1.0136635,0.0028069,0.0079214,97.43797965867375,OPTIMAL,32,26,0.00167,273.97216076828687,OPTIMAL,10,1.176902386746665
