base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,19.6442198,86.2595173,374.3097011,23.667184,4.541472096236191e8,OPTIMAL,6824040,4748143,0.0,0.0,,38,0,103.67570080004035,-3.6637359812630166e-15
convex_cross,4,Xpress,7.7046813,0.5226315,3.8658265,4.8555416,0.2853646,6.802984734380112e8,OPTIMAL,112713,64898,100.1000148,6.019264869218359e8,OPTIMAL,0,0,0.0,0.0
convex_cross,8,Xpress,3.669696,1.3727132,5.9250857,13.6245137,0.3210765,5.895200647786102e8,OPTIMAL,173961,112418,63.209982,5.723122102799997e8,OPTIMAL,0,0,0.0,0.0
convex_cross,12,Xpress,3.1277057,1.1550258,4.6392438,20.5820006,0.4240296,5.794995900979614e8,OPTIMAL,235209,159938,58.9376,5.659057519577821e8,OPTIMAL,0,1,0.0,0.9269368380268794
convex_cross,16,Xpress,6.5006194,1.047995,6.4681001,38.4866052,0.540348,5.800721509480362e8,OPTIMAL,296457,207458,61.3705477,5.667925044366021e8,OPTIMAL,0,0,0.0,0.0
convex_cross,20,Xpress,4.9564351,1.3132969,7.3375553,42.6076646,0.7833526,5.747184969963226e8,OPTIMAL,357705,254978,59.6230495,5.604456222417219e8,OPTIMAL,1,4,5.328551872559267,4.511754700414086
convex_cross,30,Xpress,18.2694788,1.7751109,9.0995663,67.1304129,1.4448359,5.650284091589203e8,OPTIMAL,510825,373778,67.0705876,5.537474044100971e8,OPTIMAL,5,2,20.958171774147438,2.7217395090460283
convex_cross,45,Xpress,14.8976699,2.6360135,21.3949596,117.6900931,1.535161,5.1677249058283234e8,OPTIMAL,740505,551978,86.8497392,4.843766200826675e8,OPTIMAL,178,277,548.8059775415982,520.1739899563762
convex_cross,60,Xpress,14.732034,3.5881578,17.6024338,176.6190536,11.9599613,5.1450478795336914e8,OPTIMAL,970185,730178,85.3598856,4.810522741916097e8,OPTIMAL,330,75,755.620885178779,138.74344124198888
convex_cross,90,Xpress,28.3727225,6.7623168,26.9170695,248.8919749,14.0794251,4.642116529344177e8,OPTIMAL,1429545,1086578,105.26791,4.9688771152782106e8,OPTIMAL,496,244,1938.0801341153724,491.33826789052915
convex_cross,120,Xpress,48.476079,9.1406672,51.1081556,332.9697616,5.6796236,4.6455306108986664e8,OPTIMAL,1888905,1442978,99.1273105,4.9742592256726354e8,OPTIMAL,550,171,2124.929281827017,300.77538436787876
convex_cross,180,Xpress,89.8378426,15.9504237,77.6312831,403.7244218,8.7099604,4.5637058038897705e8,OPTIMAL,2807625,2155778,102.6902471,4.850489241013598e8,OPTIMAL,432,146,1580.2628365206897,272.43752344944767
conicalb_cross,4,Xpress,3.9140009,0.8568639,5.4967332,5.2553683,0.280781,6.33868040584671e8,OPTIMAL,112713,64898,57.9532936,6.014628929577875e8,OPTIMAL,0,0,0.0,1.4210854715202004e-14
conicalb_cross,8,Xpress,3.2908745,0.6568174,3.8081784,12.420624,0.299912,6.115633326965485e8,OPTIMAL,173961,112418,65.6492695,5.856349400808877e8,OPTIMAL,0,0,0.0,1.4210854715202004e-14
conicalb_cross,12,Xpress,4.0434315,0.9493101,5.7570151,23.003103,0.4323992,5.87579509071991e8,OPTIMAL,235209,159938,57.4866704,5.687930350093272e8,OPTIMAL,0,0,0.0,-1.5987211554602254e-14
conicalb_cross,16,Xpress,5.8656036,1.1211167,6.4486115,34.0575677,0.6176819,5.801248235744476e8,OPTIMAL,296457,207458,57.878801,5.648639283710811e8,OPTIMAL,1,0,2.4449249196893277,-1.5987211554602254e-14
conicalb_cross,20,Xpress,6.4844259,1.3749949,16.1513367,43.8984977,0.7402014,5.67313257887085e8,OPTIMAL,357705,254978,63.3550271,5.541222359033496e8,OPTIMAL,7,0,20.570094199772097,-1.5987211554602254e-14
conicalb_cross,30,Xpress,8.9122703,2.0642438,10.8223398,73.7296504,2.0395832,5.625011979264908e8,OPTIMAL,510825,373778,62.7412406,5.511962478498973e8,OPTIMAL,14,4,24.3613719482669,1.6778332584145625
conicalb_cross,45,Xpress,14.9347932,2.9083237,15.8857927,118.1727708,2.1648351,5.150518423175583e8,OPTIMAL,740505,551978,85.2117906,4.8187065773567843e8,OPTIMAL,363,104,822.5205651429485,95.16622428616009
conicalb_cross,60,Xpress,17.6066234,4.5914974,18.5218522,153.3206758,2.8613218,5.014824700406952e8,OPTIMAL,970185,730178,98.3928133,4.83577889353273e8,OPTIMAL,405,83,1078.1799002347323,105.6171935200144
conicalb_cross,90,Xpress,28.1844634,5.8402008,28.7054845,255.0933808,3.2909109,4.691672472674637e8,OPTIMAL,1429545,1086578,95.5919838,4.9737140130641633e8,OPTIMAL,561,124,2129.0152707673105,178.90965113882052
conicalb_cross,120,Xpress,44.8605614,9.2849326,51.5408723,271.9966446,5.4359552,4.563845510817566e8,OPTIMAL,1888905,1442978,101.2549643,4.9720605604758495e8,OPTIMAL,599,123,2290.2413019285077,186.62215390210991
conicalb_cross,180,Xpress,105.3130673,15.4541338,82.7629396,288.3833028,9.0769385,4.53740033734848e8,OPTIMAL,2807625,2155778,96.7093476,4.8581354503273344e8,OPTIMAL,466,107,1749.2389427201422,150.0974000310652
