base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Gurobi,0.0,0.1981271,1.9403349,0.2393313,0.09892,110.1108189342577,OPTIMAL,2000,1403,0.0,0.0,,1,0
convex_per_and_cross_0,2,Gurobi,2.1387333,0.2265885,0.8142208,0.0040669,0.036085,63.46080111768937,OPTIMAL,614,215,0.0114239,1116.9855358524153,OPTIMAL,68,0
convex_per_and_cross_0,4,Gurobi,0.05925,0.2509416,0.7768663,0.0044271,0.0126848,73.57563741798988,OPTIMAL,628,227,0.0033905,461.88018076469086,OPTIMAL,33,0
convex_per_and_cross_0,6,Gurobi,0.0699545,0.2707563,0.8308146,0.00539,0.0137022,111.40169921313118,OPTIMAL,642,239,0.0114291,111.42802697913633,OPTIMAL,0,0
convex_per_and_cross_0,8,Gurobi,0.1412057,0.2959754,0.8856192,0.0047767,0.0134357,111.32661241801507,OPTIMAL,656,251,0.0037871,111.1743607276878,OPTIMAL,0,0
convex_per_and_cross_0,10,Gurobi,0.2345934,0.2441437,0.7439305,0.005052,0.0117798,111.24667642852921,OPTIMAL,670,263,0.0021207,111.17623651577193,OPTIMAL,0,0
convex_per_and_cross_0,12,Gurobi,0.1357167,0.252775,0.7353298,0.0050362,0.0119989,111.22306743568623,OPTIMAL,684,275,0.0021005,111.17987279730175,OPTIMAL,0,0
convex_per_and_cross_0,14,Gurobi,0.1154079,0.2674529,0.7803419,0.0052684,0.0123609,111.23311278415972,OPTIMAL,698,287,0.0020338,111.16713319185345,OPTIMAL,0,0
convex_per_and_cross_0,16,Gurobi,0.116354,0.2588073,0.7604678,0.0050916,0.0123548,111.23091091848744,OPTIMAL,712,299,0.0033377,111.1881299406887,OPTIMAL,0,0
convex_per_and_cross_0,18,Gurobi,0.094198,0.2629247,0.8210218,0.0052599,0.0132418,111.22409683229478,OPTIMAL,726,311,0.0017909,111.18163244908358,OPTIMAL,0,0
convex_per_and_cross_0,20,Gurobi,0.0889302,0.2788462,0.8902136,0.0054196,0.0147226,111.21696680575229,OPTIMAL,740,323,0.0021698,111.18077493739291,OPTIMAL,0,0
convex_per_and_cross_0,24,Gurobi,0.0935031,0.3029245,1.0258619,0.0070361,0.015893,111.19822619648528,OPTIMAL,768,347,0.0061871,111.16791157074209,OPTIMAL,0,0
convex_per_and_cross_0,28,Gurobi,0.0888036,0.3031344,1.0198846,0.006257,0.0143448,111.19251157079023,OPTIMAL,796,371,0.0021656,111.16571447287434,OPTIMAL,0,0
convex_per_and_cross_0,34,Gurobi,0.0865981,0.3205744,0.9753674,0.0067559,0.0150446,111.16912377077479,OPTIMAL,838,407,0.002209,111.16144727946565,OPTIMAL,0,0
convex_per_and_cross_0,40,Gurobi,0.0826428,0.3339159,1.0505557,0.0064806,0.0145644,111.16535824992192,OPTIMAL,880,443,0.0024912,111.1635458088789,OPTIMAL,0,0
convex_cross_0,2,Gurobi,0.3543824,0.2951892,1.0090852,0.0044238,0.0144242,117.62057892123306,OPTIMAL,614,215,0.0045181,117.44841815703636,OPTIMAL,0,0
convex_cross_0,4,Gurobi,0.1556857,0.2854542,0.95038,0.0046018,0.0137035,111.3674645469856,OPTIMAL,628,227,0.0078308,111.18922812256761,OPTIMAL,0,0
convex_cross_0,6,Gurobi,0.0972597,0.3280314,1.1291625,0.0051736,0.0149478,111.31489431840865,OPTIMAL,642,239,0.0058767,111.18120562306609,OPTIMAL,0,0
convex_cross_0,8,Gurobi,0.1874867,0.2847652,0.9197084,0.0044128,0.016685,111.32619234211347,OPTIMAL,656,251,0.0049274,111.16269056448789,OPTIMAL,0,0
convex_cross_0,10,Gurobi,0.1293534,0.3083669,0.9394842,0.0060812,0.0142612,111.28948339578363,OPTIMAL,670,263,0.0048222,111.18708911806527,OPTIMAL,0,0
convex_cross_0,12,Gurobi,0.1078305,0.3070931,1.0333904,0.0056486,0.0176015,111.2542947011977,OPTIMAL,684,275,0.0018256,111.18699466636261,OPTIMAL,0,0
convex_cross_0,14,Gurobi,0.1177204,0.3229989,0.994405,0.0050146,0.0153616,111.22850018113702,OPTIMAL,698,287,0.0034274,111.15990170884614,OPTIMAL,0,0
convex_cross_0,16,Gurobi,0.0704332,0.3577262,1.1535585,0.0055344,0.0153306,111.24500701751381,OPTIMAL,712,299,0.0032584,111.16269056448789,OPTIMAL,0,0
convex_cross_0,18,Gurobi,0.1400693,0.3190458,1.1436785,0.0057306,0.0155235,111.23061513022044,OPTIMAL,726,311,0.0021596,111.16269056448789,OPTIMAL,0,0
convex_cross_0,20,Gurobi,0.1307374,0.3416017,1.0928098,0.0057562,0.0158127,111.19174381485686,OPTIMAL,740,323,0.0038766,111.1638826375786,OPTIMAL,0,0
convex_cross_0,24,Gurobi,0.1206875,0.4136336,1.1421454,0.0052805,0.0156136,111.19239276855859,OPTIMAL,768,347,0.0025355,111.15968756377697,OPTIMAL,0,0
convex_cross_0,28,Gurobi,0.1227459,0.3613796,1.2327378,0.0064329,0.0169628,111.17138467449482,OPTIMAL,796,371,0.0033269,111.16012597806696,OPTIMAL,0,0
convex_cross_0,34,Gurobi,0.0996329,0.3846389,1.2492727,0.0065994,0.0162386,111.15919209869733,OPTIMAL,838,407,0.0033339,111.1619547467775,OPTIMAL,0,0
convex_cross_0,40,Gurobi,0.141801,0.4147341,1.3032692,0.0063617,0.0201299,111.14583761479446,OPTIMAL,880,443,0.0025238,111.16042128964241,OPTIMAL,0,0
convex_per_0,2,Gurobi,0.017838,0.3829901,1.420938,0.004511,0.0159774,63.909920056145474,OPTIMAL,614,215,0.0084861,1071.271047695557,OPTIMAL,66,0
convex_per_0,4,Gurobi,0.0602118,0.4060456,1.7300048,0.0042391,0.0195052,73.38960895507101,OPTIMAL,628,227,0.0036547,463.27556277573393,OPTIMAL,33,0
convex_per_0,6,Gurobi,0.0911732,0.4100638,1.3185507,0.0044635,0.0157049,111.60462638028051,OPTIMAL,642,239,0.0121027,111.42802697913633,OPTIMAL,0,0
convex_per_0,8,Gurobi,0.0869555,0.4540262,1.624829,0.0044341,0.017801,111.29193732639888,OPTIMAL,656,251,0.0041701,111.16691079519939,OPTIMAL,0,0
convex_per_0,10,Gurobi,0.2039177,0.3617999,1.2387019,0.0042253,0.0150924,111.22872842440566,OPTIMAL,670,263,0.0019021,111.17465094432683,OPTIMAL,0,0
convex_per_0,12,Gurobi,0.1599886,0.3741482,1.306336,0.0047992,0.0163378,111.21074451504936,OPTIMAL,684,275,0.0019474,111.17775949135624,OPTIMAL,0,0
convex_per_0,14,Gurobi,0.1390062,0.3904352,1.2807777,0.0054648,0.0155778,111.22007704635382,OPTIMAL,698,287,0.0021418,111.16565663615424,OPTIMAL,0,0
convex_per_0,16,Gurobi,0.0937881,0.4418255,1.4596328,0.0050406,0.0174717,111.20819567034155,OPTIMAL,712,299,0.0067178,111.18732134978247,OPTIMAL,0,0
convex_per_0,18,Gurobi,0.0813375,0.4461135,1.5441657,0.0061366,0.0182013,111.20857064393482,OPTIMAL,726,311,0.0021755,111.18213358373933,OPTIMAL,0,0
convex_per_0,20,Gurobi,0.1304235,0.3845946,1.4247229,0.0050602,0.0169942,111.20799841915357,OPTIMAL,740,323,0.001467,111.18191457288687,OPTIMAL,0,0
convex_per_0,24,Gurobi,0.1329697,0.4470285,1.4455063,0.0052403,0.0177925,111.1914702973094,OPTIMAL,768,347,0.0042712,111.16679182020651,OPTIMAL,0,0
convex_per_0,28,Gurobi,0.0714246,0.5211212,1.3537979,0.0054065,0.0186202,111.18567240181572,OPTIMAL,796,371,0.0016997,111.1649458286185,OPTIMAL,0,0
