id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.3418693134931763
2,wind,2030,false,0.4,,0.0
3,solar,2030,false,0.5,,1.2542466319911025
4,ocgt,2030,false,0.1,,0.867097309085747
5,wind_offshore,2030,false,0.4,,0.0
