base_name,rp,solver,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,time_to_cluster
kmedoids_cross_convex,30,Xpress,5.012588,23.4551145,79.0577256,1.4914952,5.905163007716751e8,OPTIMAL,510825,373778,64.9567169,5.813258487675928e8,OPTIMAL,0,0,0.0,0.0,1.9197198
kmedoids_cross_convex,45,Xpress,8.179821,43.9600246,114.1178093,15.1336526,5.879769321413269e8,OPTIMAL,740505,551978,62.2267583,5.789111789041902e8,OPTIMAL,0,0,0.0,0.0,2.3516746
kmedoids_cross_convex,45,Xpress,8.5353592,39.9046069,111.4492311,2.9378337,5.884711733935776e8,OPTIMAL,740505,551978,61.0789644,5.798098330251355e8,OPTIMAL,0,0,0.0,0.0,2.4138692
kmedoids_cross_convex,45,Xpress,10.2072172,52.1425053,114.4734304,1.9612133,5.886645948115768e8,OPTIMAL,740505,551978,71.2499425,5.761988237552212e8,OPTIMAL,0,0,0.0,0.0,2.3324977
kmedoids_cross_convex,45,Xpress,14.3841035,32.4893948,124.8475804,2.270356,5.863985325198898e8,OPTIMAL,740505,551978,61.7276417,5.793345975849831e8,OPTIMAL,0,0,0.0,0.0,2.3555821
kmedoids_cross_convex,45,Xpress,7.9435483,36.6163789,107.3553138,1.8859339,5.887337305383987e8,OPTIMAL,740505,551978,67.1826719,5.773527874561186e8,OPTIMAL,0,0,0.0,0.0,2.3856171
kmedoids_cross_convex,45,Xpress,14.9498871,44.5484209,134.0164126,2.0577064,5.869936180672684e8,OPTIMAL,740505,551978,65.4942104,5.774991457901032e8,OPTIMAL,0,0,0.0,0.0,2.4470836
kmedoids_cross_convex,45,Xpress,8.1251912,42.8280306,144.6651831,2.0506547,5.861217683314209e8,OPTIMAL,740505,551978,63.8641025,5.76390920680823e8,OPTIMAL,0,0,0.0,0.0,2.3224946
kmedoids_cross_convex,45,Xpress,7.1745252,35.526124,127.3442849,1.8763319,5.880260864586792e8,OPTIMAL,740505,551978,63.8802936,5.76889680671236e8,OPTIMAL,0,0,0.0,0.0,2.3784892
kmedoids_cross_convex,45,Xpress,14.6882207,44.8928718,117.5202007,1.9544487,5.929017950968323e8,OPTIMAL,740505,551978,63.8792437,5.823119238904706e8,OPTIMAL,0,0,0.0,0.0,2.392451
kmedoids_cross_convex,45,Xpress,13.7547178,36.2192341,117.7024789,2.2405143,5.860879660351944e8,OPTIMAL,740505,551978,66.280311,5.772003805133752e8,OPTIMAL,0,1,0.0,1.164722122678473,2.3959538
kmedoids_cross_convex,60,Xpress,7.5555904,41.1402688,177.6205068,2.5585412,5.840781094439392e8,OPTIMAL,970185,730178,65.9019842,5.757397603879056e8,OPTIMAL,0,0,0.0,0.0,2.7186854
kmedoids_cross_convex,60,Xpress,25.1091709,40.9927582,175.3978581,2.5587097,5.87984517999939e8,OPTIMAL,970185,730178,64.2813056,5.786670572455773e8,OPTIMAL,0,0,0.0,0.0,2.8099001
kmedoids_cross_convex,60,Xpress,11.0976164,50.8736738,211.3853406,2.6047881,5.8607034210038e8,OPTIMAL,970185,730178,64.7743619,5.735753402025495e8,OPTIMAL,0,0,0.0,0.0,2.8156373
kmedoids_cross_convex,60,Xpress,10.0897415,40.9626913,171.0017099,2.8103099,5.841807289715805e8,OPTIMAL,970185,730178,65.9370079,5.774355317700521e8,OPTIMAL,0,0,0.0,0.0,2.6869587
kmedoids_cross_convex,60,Xpress,8.3472281,40.5534848,189.4075198,2.5252964,5.861722185292358e8,OPTIMAL,970185,730178,62.7885339,5.734458145674347e8,OPTIMAL,0,0,0.0,0.0,2.7627767
kmedoids_cross_convex,60,Xpress,11.1813895,49.281037,200.0024284,2.6055351,5.829460569683075e8,OPTIMAL,970185,730178,62.1403844,5.735272665917239e8,OPTIMAL,1,1,3.2862166277201155,1.0648066952572584,2.8252516
kmedoids_cross_convex,60,Xpress,9.5245131,46.2100821,171.589003,2.7426794,5.832304153776245e8,OPTIMAL,970185,730178,66.8391578,5.731850214788431e8,OPTIMAL,2,0,6.609465502552403,0.0,2.8143798
kmedoids_cross_convex,60,Xpress,7.8532843,36.9691935,170.2441306,2.6926542,5.864417039393921e8,OPTIMAL,970185,730178,65.6988441,5.756039663072844e8,OPTIMAL,0,0,0.0,0.0,2.6530009
kmedoids_cross_convex,60,Xpress,10.4605575,50.8856537,197.4899806,2.5593708,5.88715503912796e8,OPTIMAL,970185,730178,60.0960143,5.798562788802689e8,OPTIMAL,0,0,0.0,0.0,2.8510406
kmedoids_cross_convex,60,Xpress,9.6992135,38.7665999,169.6637855,2.7874214,5.827640234464111e8,OPTIMAL,970185,730178,66.7415701,5.749565874243896e8,OPTIMAL,2,0,7.334226518556633,0.0,2.8076341
kmedoids_cross_convex,90,Xpress,14.8922425,56.5402472,286.1416059,5.2076097,5.804431196162567e8,OPTIMAL,1429545,1086578,64.6692045,5.727197625035865e8,OPTIMAL,2,0,7.650777950094842,0.0,3.3656231
kmedoids_cross_convex,90,Xpress,11.2228509,67.6227726,412.5069819,5.0986842,5.8150823709375e8,OPTIMAL,1429545,1086578,66.0401183,5.735207586270947e8,OPTIMAL,1,0,2.2245432832606866,0.0,3.430202
kmedoids_cross_convex,90,Xpress,10.9156146,69.5787405,247.7563158,5.0888746,5.830439253738708e8,OPTIMAL,1429545,1086578,67.7120579,5.731915709893713e8,OPTIMAL,0,0,7.105427357601002e-15,0.0,3.4201823
kmedoids_cross_convex,90,Xpress,11.7497462,69.1030144,234.5682439,3.8560304,5.795719697953033e8,OPTIMAL,1429545,1086578,61.4436231,5.737532711550874e8,OPTIMAL,2,1,8.390414047034277,0.2218181678473563,3.359245
kmedoids_cross_convex,90,Xpress,11.1465194,68.3005611,233.9334117,5.2033091,5.837488864828415e8,OPTIMAL,1429545,1086578,64.5356246,5.729283844734088e8,OPTIMAL,0,0,1.4210854715202004e-14,0.0,3.3721114
kmedoids_cross_convex,90,Xpress,11.3270208,68.0991138,246.9979555,5.187784,5.788583105035934e8,OPTIMAL,1429545,1086578,59.9189187,5.573448939317943e8,OPTIMAL,2,12,0.44776077666945835,18.103955071136888,3.4523777
kmedoids_cross_convex,90,Xpress,11.3616265,67.7155345,258.3076401,3.9722936,5.812818976551285e8,OPTIMAL,1429545,1086578,68.0908284,5.727564549116166e8,OPTIMAL,1,0,2.2627785467777386,0.0,3.3952697
kmedoids_cross_convex,90,Xpress,11.3436712,67.3636086,262.9489833,4.0181022,5.804895688781433e8,OPTIMAL,1429545,1086578,66.0109631,5.72855779469559e8,OPTIMAL,2,0,7.681340592733406,0.0,3.2545812
