base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Gurobi,0.0,1.609314,7.0751825,0.0198032,0.0500556,111.23221019588243,OPTIMAL,2000,1403,0.0,0.0,,0,0
convex_cross_0,2,Gurobi,0.0504858,1.4951616,7.5796654,0.0053186,0.0430797,73.34186849315162,OPTIMAL,614,215,0.0033501,740.6865107683842,OPTIMAL,49,0
convex_cross_0,4,Gurobi,0.3200143,1.6247671,7.6551467,0.0051636,0.0411339,75.33851553312685,OPTIMAL,628,227,0.009445,516.7024462224055,OPTIMAL,39,0
convex_cross_0,6,Gurobi,0.1031217,2.1518012,8.7061289,0.0059814,0.0439576,91.0029675687,OPTIMAL,642,239,0.0018008,207.79000159056875,OPTIMAL,14,0
convex_cross_0,8,Gurobi,0.3500828,1.676824,7.6265527,0.0054341,0.0451433,90.99905548260546,OPTIMAL,656,251,0.0019638,207.86862423908855,OPTIMAL,14,0
convex_cross_0,10,Gurobi,0.2112067,1.8838756,8.0425658,0.0059555,0.0459637,111.3229526141906,OPTIMAL,670,263,0.0092826,111.23475093800303,OPTIMAL,0,0
convex_cross_0,12,Gurobi,0.1982461,1.9159367,8.3419007,0.0054703,0.0499054,111.29555493432434,OPTIMAL,684,275,0.0041117,111.31115496096453,OPTIMAL,0,0
convex_cross_0,14,Gurobi,0.1079392,2.3556769,8.8543225,0.1574856,0.0485666,111.30987539223938,OPTIMAL,698,287,0.0015248,111.31115496096453,OPTIMAL,0,0
convex_cross_0,16,Gurobi,0.0938458,2.1199621,8.4487192,0.0063468,0.0500827,111.25026732721452,OPTIMAL,712,299,0.0035985,111.23221019588246,OPTIMAL,0,0
convex_cross_0,18,Gurobi,0.2513714,2.0627873,8.7301859,0.0057263,0.0481857,111.24015588013248,OPTIMAL,726,311,0.0014004,111.23221019588246,OPTIMAL,0,0
convex_cross_0,20,Gurobi,0.1938844,2.076834,9.0927005,0.0061133,0.0501826,111.24930497636637,OPTIMAL,740,323,0.0015922,111.23221019588246,OPTIMAL,0,0
convex_cross_0,24,Gurobi,0.1899801,2.2009776,8.9796671,0.0061449,0.055631,111.2572672466893,OPTIMAL,768,347,0.0014664,111.23221019588246,OPTIMAL,0,0
convex_cross_0,28,Gurobi,0.1927406,2.2430485,9.5351992,0.0061443,0.0532104,111.25398376219167,OPTIMAL,796,371,0.0015293,111.23221019588246,OPTIMAL,0,0
convex_cross_0,34,Gurobi,0.1797113,2.3759486,9.8761993,0.0064977,0.0537425,111.2490793029726,OPTIMAL,838,407,0.0017636,111.23221019588243,OPTIMAL,0,0
convex_cross_0,40,Gurobi,0.1751297,2.4288273,9.9972779,0.0068205,0.0587416,111.23766778926708,OPTIMAL,880,443,0.0015727,111.23221019588243,OPTIMAL,0,0
convex_per_0,2,Gurobi,0.0292096,1.9637039,10.1708372,0.0043916,0.0514176,42.66911337076365,OPTIMAL,614,215,0.0099498,3972.11481289065,OPTIMAL,156,0
convex_per_0,4,Gurobi,0.0528158,2.1963742,10.7444462,0.0051766,0.0532068,112.83127521008527,OPTIMAL,628,227,0.0081153,112.76911588036869,OPTIMAL,0,0
convex_per_0,6,Gurobi,0.1051663,2.5017671,12.3699144,0.0077018,0.0960269,111.21949757586003,OPTIMAL,642,239,0.00635,111.23227482278526,OPTIMAL,0,0
convex_per_0,8,Gurobi,0.6654697,2.7424373,11.4808571,0.005781,0.0628957,111.43670550583904,OPTIMAL,656,251,0.0024058,111.232431569176,OPTIMAL,0,0
convex_per_0,10,Gurobi,0.1008214,3.0267565,11.43839,0.0053099,0.062262,111.33544935970983,OPTIMAL,670,263,0.0019265,111.23246385402011,OPTIMAL,0,0
convex_per_0,12,Gurobi,0.345521,2.1242973,9.8633237,0.005155,0.0523795,111.29393400183044,OPTIMAL,684,275,0.0034424,111.25588395789593,OPTIMAL,0,0
convex_per_0,14,Gurobi,0.0997826,2.6893295,11.2249818,0.0065795,0.065738,111.26964068832442,OPTIMAL,698,287,0.0035554,111.23501468448293,OPTIMAL,0,0
convex_per_0,16,Gurobi,0.3384438,2.1655887,9.7227959,0.0051409,0.0535032,111.25732572450434,OPTIMAL,712,299,0.0016102,111.23501468448293,OPTIMAL,0,0
convex_per_0,18,Gurobi,0.2361886,2.248399,10.294941,0.0057496,0.0565214,111.2933079385241,OPTIMAL,726,311,0.003962,111.25588395789593,OPTIMAL,0,0
convex_per_0,20,Gurobi,0.1953055,2.3443301,10.4140307,0.0063134,0.0590828,111.31576803900529,OPTIMAL,740,323,0.0018364,111.25588395789592,OPTIMAL,0,0
convex_per_0,24,Gurobi,0.1969688,2.3665984,10.7214544,0.0058,0.0600845,111.30433151631695,OPTIMAL,768,347,0.0022272,111.25926589234612,OPTIMAL,0,0
convex_per_0,28,Gurobi,0.1119135,2.9706471,11.4555336,0.006246,0.0631449,111.28526524674596,OPTIMAL,796,371,0.0047461,111.23501468448293,OPTIMAL,0,0
convex_per_0,34,Gurobi,0.0945836,2.6597407,10.9662001,0.0071229,0.0594558,111.26571456753652,OPTIMAL,838,407,0.0023734,111.23221019588246,OPTIMAL,0,0
convex_per_0,40,Gurobi,0.2452014,2.7116047,10.8256749,0.0068435,0.0572078,111.25363271104115,OPTIMAL,880,443,0.0017084,111.23221019588246,OPTIMAL,0,0
conical_cross_0,2,Gurobi,0.0436789,2.5835899,11.1673541,0.0050069,0.0494048,113.74457148380746,OPTIMAL,614,215,0.0048402,113.57855548900002,OPTIMAL,0,0
conical_cross_0,4,Gurobi,0.0526369,2.2942675,11.6947154,0.0051461,0.0605872,111.48865874535451,OPTIMAL,628,227,0.0023186,111.41858130840343,OPTIMAL,0,0
conical_cross_0,6,Gurobi,0.0648731,2.4135881,12.2272224,0.0048678,0.0638051,111.52640170893974,OPTIMAL,642,239,0.0012604,111.41858130840343,OPTIMAL,0,0
conical_cross_0,8,Gurobi,0.0489791,2.5252353,12.4344919,0.0062072,0.0623913,111.52275774533177,OPTIMAL,656,251,0.0014871,111.41858130840343,OPTIMAL,0,0
conical_cross_0,10,Gurobi,0.0484968,2.5497504,12.8471503,0.0059395,0.0677862,111.51068647353225,OPTIMAL,670,263,0.0014487,111.41858130840343,OPTIMAL,0,0
conical_cross_0,12,Gurobi,0.0499528,2.7081273,11.0220689,0.0052292,0.0559685,111.49756941953355,OPTIMAL,684,275,0.0012533,111.41858130840343,OPTIMAL,0,0
conical_cross_0,14,Gurobi,0.0493738,2.6851217,10.8888344,0.005737,0.0582464,111.43905980971637,OPTIMAL,698,287,0.0013075,111.41858130840343,OPTIMAL,0,0
conical_cross_0,16,Gurobi,0.0466479,2.9268381,11.869967,0.0059466,0.0684693,111.42642115489517,OPTIMAL,712,299,0.0015233,111.41858130840343,OPTIMAL,0,0
conical_cross_0,18,Gurobi,0.0484132,3.0788602,12.7892333,0.0057741,0.0686283,111.416806713646,OPTIMAL,726,311,0.0013637,111.41858130840343,OPTIMAL,0,0
conical_cross_0,20,Gurobi,0.0479426,3.3684719,12.153774,0.0059208,0.0523907,111.2462665974627,OPTIMAL,740,323,0.0012148,111.41858130840343,OPTIMAL,0,0
conical_cross_0,24,Gurobi,0.0399639,2.6740867,10.9420982,0.0062349,0.062932,111.1053464626294,OPTIMAL,768,347,0.0018855,111.36038698791029,OPTIMAL,0,0
conical_cross_0,28,Gurobi,0.0382118,2.8338976,11.9038709,0.0064323,0.0725922,111.1501218806586,OPTIMAL,796,371,0.0039467,111.23255483465606,OPTIMAL,0,0
conical_cross_0,34,Gurobi,0.0416598,3.2162519,12.5789404,0.0062668,0.0700971,111.1476993723355,OPTIMAL,838,407,0.0014215,111.23255483465606,OPTIMAL,0,0
conical_cross_0,40,Gurobi,0.0411429,3.4540931,13.4124263,0.0060452,0.0680713,111.17063614606532,OPTIMAL,880,443,0.0023602,111.2347826308386,OPTIMAL,0,0
conical_per_0,2,Gurobi,0.0327774,2.4387428,12.6404446,0.0046533,0.0601546,121.81425880276171,OPTIMAL,614,215,0.0033354,121.8454402598164,OPTIMAL,0,0
conical_per_0,4,Gurobi,0.0472249,2.7425337,13.6521143,0.0053471,0.0672262,113.70297653274677,OPTIMAL,628,227,0.0018869,113.58889754195499,OPTIMAL,0,0
conical_per_0,6,Gurobi,0.0450516,2.8033761,14.859043,0.0060333,0.0692959,111.72396300376636,OPTIMAL,642,239,0.002523,111.41858130840343,OPTIMAL,0,0
conical_per_0,8,Gurobi,0.0512909,2.9492609,14.8036432,0.0052883,0.0769348,111.60137548538657,OPTIMAL,656,251,0.0017183,111.41858130840343,OPTIMAL,0,0
conical_per_0,10,Gurobi,0.0502226,3.2112589,15.3090104,0.0057587,0.0789455,111.60710775578897,OPTIMAL,670,263,0.002876,111.34799968575507,OPTIMAL,0,0
conical_per_0,12,Gurobi,0.0482875,3.1774131,15.9297452,0.0060766,0.0782171,111.605523870819,OPTIMAL,684,275,0.0023889,111.29864126444124,OPTIMAL,0,0
conical_per_0,14,Gurobi,1.4751776,2.3030995,10.0260645,0.0053362,0.0572836,111.60291298833805,OPTIMAL,698,287,0.001757,111.29864126444124,OPTIMAL,0,0
conical_per_0,16,Gurobi,0.0404615,2.8471628,11.5549718,0.0051741,0.0615709,111.60457375074552,OPTIMAL,712,299,0.0021089,111.29864126444124,OPTIMAL,0,0
conical_per_0,18,Gurobi,0.0421058,3.1187176,12.4224984,0.0062131,0.0724311,111.6108982924219,OPTIMAL,726,311,0.0018864,111.29864126444124,OPTIMAL,0,0
conical_per_0,20,Gurobi,0.0445889,3.3354386,13.4711061,0.00577,0.0724265,111.60377757870137,OPTIMAL,740,323,0.0019727,111.29864126444124,OPTIMAL,0,0
conical_per_0,24,Gurobi,0.0475043,3.4174257,13.8234548,0.0065589,0.0775485,111.49834336417202,OPTIMAL,768,347,0.0025562,111.25926589234612,OPTIMAL,0,0
conical_per_0,28,Gurobi,0.0451353,3.6413057,14.4138141,0.0063337,0.074779,111.4063386855328,OPTIMAL,796,371,0.0019564,111.25926589234612,OPTIMAL,0,0
conical_per_0,34,Gurobi,0.0472109,3.8045565,14.9658638,0.0075143,0.0868514,111.38127421867895,OPTIMAL,838,407,0.0016875,111.25926589234612,OPTIMAL,0,0
conical_per_0,40,Gurobi,0.9274838,2.3742161,10.4343918,0.0059081,0.0721874,111.31923973510172,OPTIMAL,880,443,0.0038086,111.23955371024502,OPTIMAL,0,0
conicalb_cross_0,2,Gurobi,0.0664058,2.605032,11.4406638,0.0046808,0.0554617,72.01275291396256,OPTIMAL,614,215,0.0063104,794.5774770956399,OPTIMAL,55,0
