base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol_e,reduced_num_lol_h2,reduced_lol_e,reduced_lol_h2,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand
0_HourlyBenchmark,1,Xpress,0.0,19.8680249,89.0733654,515.3750059,24.2275841,4.685700547504196e8,OPTIMAL,0,0,0.0,0.0,6824040,4748143,0.0,0.0,,25,9,36.46423909168288,5.139846435702909
kmedoids_cross_convex,4,Xpress,6.470733,0.5798628,2.6123641,4.89422,0.2756851,6.260732285766144e8,OPTIMAL,3,0,30.054128270044824,-3.6637359812630166e-15,112713,64898,95.4659442,6.181357150755332e8,OPTIMAL,107,317,632.8630505943559,308.0959323576338
kmedoids_cross_convex,4,Xpress,2.2652968,1.241344,4.6739268,4.6168089,0.2270478,6.30108681267189e8,OPTIMAL,3,0,30.054128270044824,-3.6637359812630166e-15,112713,64898,66.6200686,6.012413486196086e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,4,Xpress,1.995596,0.4496369,2.3338729,4.3587936,0.2189301,6.140184313044281e8,OPTIMAL,3,0,30.05412827004481,-3.6637359812630166e-15,112713,64898,61.489742,5.984834873832994e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,4,Xpress,2.1363739,0.7988571,3.2278358,4.7262834,0.2090231,6.325047366327515e8,OPTIMAL,3,0,30.05412827004481,-3.6637359812630166e-15,112713,64898,57.6538975,6.013164988120714e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,4,Xpress,9.0984611,0.5424269,2.8521431,4.7279867,0.2066694,6.295949993254013e8,OPTIMAL,3,0,30.054128270044824,-3.6637359812630166e-15,112713,64898,58.8224884,6.024040453976643e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,4,Xpress,1.7689351,0.6707959,2.8411803,4.7469009,0.2229403,6.325047366327515e8,OPTIMAL,3,0,30.05412827004481,-3.6637359812630166e-15,112713,64898,56.2626116,6.013164988120712e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,4,Xpress,2.5544503,0.5368618,2.616074,4.8228914,0.2230437,6.279545849421997e8,OPTIMAL,3,0,30.05412827004481,-3.6637359812630166e-15,112713,64898,62.0102691,5.978807455050552e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,4,Xpress,1.5365924,0.4960563,2.5588451,4.9057276,0.2083444,6.171177101133881e8,OPTIMAL,3,0,30.05412827004481,-3.6637359812630166e-15,112713,64898,63.4499121,5.98715706602117e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,4,Xpress,2.0938074,0.5058936,2.449763,4.5686942,0.2098106,6.171177101133652e8,OPTIMAL,3,0,30.054128270044824,-3.6637359812630166e-15,112713,64898,59.5940247,5.987156751796906e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,4,Xpress,1.6666388,0.5326699,10.8110342,4.7332104,0.2396822,6.178289796338348e8,OPTIMAL,3,0,30.05412827004481,2.1094237467877974e-15,112713,64898,58.8240783,6.00716797105348e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,8,Xpress,1.7876896,0.7007421,4.0658598,11.1239534,0.3320328,5.932988950710068e8,OPTIMAL,5,0,30.881849722148164,-3.6637359812630166e-15,173961,112418,58.1736256,5.839136156452017e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,8,Xpress,2.6612524,0.7363748,3.3547679,12.1813415,0.3441344,5.949823873860321e8,OPTIMAL,5,0,31.125141001985604,-3.6637359812630166e-15,173961,112418,60.4231694,5.838772564989094e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,8,Xpress,2.0694445,0.6311724,3.0554457,10.8876461,0.3216208,5.969268394218063e8,OPTIMAL,3,0,30.05412827004481,2.1094237467877974e-15,173961,112418,55.1192677,5.884839684618046e8,OPTIMAL,0,0,0.0,0.0
kmedoids_cross_convex,8,Xpress,2.5877231,0.7104674,4.0692019,12.2001235,0.3284895,5.975597005256805e8,OPTIMAL,4,0,30.3346086469334,-3.6637359812630166e-15,173961,112418,62.9578204,5.87024209475932e8,OPTIMAL,0,0,0.0,0.0
