id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.163009287877082
2,wind,2030,false,0.4,,1.5081815616408951
3,solar,2030,false,0.5,,2.222384577130561
4,ocgt,2030,false,0.1,,1.5926696643164833
5,wind_offshore,2030,false,0.4,,0.0
