base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Gurobi,0.0,2.6292366,13.2940726,1.132636,1.2774856,110.1108189342577,OPTIMAL,2000,1403,0.0,0.0,,1,0
convex_per_and_cross_0,2,Gurobi,0.0478376,0.3256826,1.3209839,0.0048106,0.1651485,63.46080111768937,OPTIMAL,614,215,0.0110552,1116.9855358524153,OPTIMAL,68,0
convex_per_and_cross_0,4,Gurobi,0.1681387,0.2330348,0.7122325,0.005055,0.011817,73.35902233480213,OPTIMAL,628,227,0.0035803,471.0046880670992,OPTIMAL,33,0
convex_per_and_cross_0,6,Gurobi,0.0667135,0.2577939,0.7655151,0.0048983,0.0118797,111.34545952614474,OPTIMAL,642,239,0.0091258,111.18473946730998,OPTIMAL,0,0
convex_per_and_cross_0,8,Gurobi,0.184683,0.2577463,0.7300183,0.0043347,0.0154704,111.2563829990362,OPTIMAL,656,251,0.0024447,111.20142430314914,OPTIMAL,0,0
convex_per_and_cross_0,10,Gurobi,0.1215558,0.2450206,0.7105232,0.0050319,0.0115924,111.22197250557062,OPTIMAL,670,263,0.0017235,111.20330280861639,OPTIMAL,0,0
convex_per_and_cross_0,12,Gurobi,0.1090516,0.2401268,0.7198639,0.0049152,0.0115555,111.19506946391176,OPTIMAL,684,275,0.0025854,111.20638162203036,OPTIMAL,0,0
convex_per_and_cross_0,14,Gurobi,0.0710657,0.2616541,0.7810579,0.0048646,0.0130113,111.18904907992746,OPTIMAL,698,287,0.0026225,111.19852595148234,OPTIMAL,0,0
convex_per_and_cross_0,16,Gurobi,0.1210184,0.2538946,0.7517345,0.0052059,0.0161988,111.19763159320215,OPTIMAL,712,299,0.0026035,111.19188109528022,OPTIMAL,0,0
convex_per_and_cross_0,18,Gurobi,0.0936144,0.2523046,0.7561381,0.0047412,0.0121896,111.18351742714664,OPTIMAL,726,311,0.0025565,111.18011103650632,OPTIMAL,0,0
convex_per_and_cross_0,20,Gurobi,0.0887961,0.2617179,0.7825642,0.0055105,0.0131136,111.17832987872526,OPTIMAL,740,323,0.0022866,111.17925114612275,OPTIMAL,0,0
convex_per_and_cross_0,24,Gurobi,0.0913731,0.2683863,0.8668167,0.0057943,0.01299,111.18401730671309,OPTIMAL,768,347,0.001672,111.18100722355055,OPTIMAL,0,0
convex_per_and_cross_0,28,Gurobi,0.0814559,0.2858067,0.8492956,0.0055223,0.0127943,111.1836119452706,OPTIMAL,796,371,0.0017546,111.18165847782181,OPTIMAL,0,0
