year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,0,54,0.0,0.03870581957441098,0.16508670171936407,0.46425867870812987,0.46825565407642394
2030,0,55,0.0,0.05554597899400241,0.1606950544324613,0.4770177215909228,0.46713952426644334
2030,0,56,0.0,0.07731490530315763,0.15579241709604458,0.5106780567838399,0.46284792888861204
2030,0,57,0.0437342394537879,0.12243366223045589,0.14977689306945996,0.5566609638427318,0.45815964309810436
2030,0,58,0.16960206902625552,0.1808336180749862,0.13670471910268944,0.5843311822860368,0.4532368753142027
2030,0,59,0.2747532762596754,0.21890819134522058,0.13723076433059656,0.6018810706543529,0.45169352514704814
2030,0,60,0.3425974190274506,0.3207841471099367,0.14873652636516263,0.5985561719080958,0.4515101439682435
2030,0,61,0.36197455300847753,0.43533749038330405,0.1403494118657055,0.6000187465134827,0.45140016238282626
2030,0,62,0.3445521888922341,0.4850553840488562,0.12771134051466354,0.5910421207655946,0.45346993703622335
2030,0,63,0.27420059248089135,0.3865458127367998,0.10883573214092546,0.575036848547581,0.45408926766745633
2030,0,64,0.18631308976543298,0.24505997900460894,0.10222574485952023,0.5605748510967712,0.4534338606655755
2030,0,65,0.08501016328891525,0.17762565877937517,0.08952968842144536,0.5727542114200764,0.44472193433667967
2030,0,66,0.0,0.2051508424601325,0.10485707600530424,0.5824587661834578,0.4497279394609909
2030,0,67,0.0,0.21991726612981458,0.11975032335975924,0.6011391586611086,0.4533726943033689
2030,0,68,0.0,0.24052463813083413,0.12887748173339497,0.6194312996626763,0.4529633650986888
2030,0,69,0.0,0.20483502000355253,0.13676252747465736,0.6269694045278483,0.4518825556203335
2030,0,70,0.0,0.15307762530743518,0.150302325182213,0.6058576469575012,0.45729563112815497
2030,0,71,0.0,0.11985252498113409,0.1873121243533786,0.5654475579325682,0.468960980060316
2030,0,72,0.0,0.09933391939399586,0.1859540478890349,0.5470765626505288,0.4740460145386563
2030,0,73,0.0,0.16523407235616802,0.19079199385639756,0.5121125732074585,0.4757967411060679
2030,0,74,0.0,0.12018490241999043,0.18994010051217236,0.5023240411694423,0.46881561788380044
2030,0,75,0.0,0.05143954147936113,0.1955219308732036,0.49115108965178245,0.4631854553126665
2030,0,76,0.0,0.07861214827201228,0.19701698790228497,0.4735410618901112,0.46680426812571885
2030,0,77,0.0,0.1507138133115245,0.2077659156154341,0.46263861044024357,0.46722525029952644
2030,0,78,0.0,0.18948467790988374,0.22549596900532884,0.4554800037565328,0.46503940017160805
2030,0,79,0.0,0.2610530391486141,0.23729666519740666,0.4678018464978409,0.46722851957497263
2030,0,80,0.0,0.5233970751443374,0.24729797026347938,0.5013156346653505,0.4714937503475374
2030,0,81,0.04968614492787358,0.6266331799230733,0.2579280002010028,0.5446807467985388,0.47014363348640054
2030,0,82,0.1801327179264191,0.6240568610331717,0.26346575554765683,0.5788095250039474,0.4754903273029109
2030,0,83,0.2768915725448512,0.6236163157507146,0.2634484336474663,0.5988341331488574,0.47283306438100814
2030,0,84,0.32974616320626216,0.5803004797314026,0.25885404045054566,0.6002027055074732,0.4739677312322635
2030,0,85,0.3443475735417249,0.5299874003290913,0.28010058645455765,0.6037515367273714,0.48269196249126184
2030,0,86,0.3099115815225065,0.4724411271611485,0.31226987974998527,0.5982402346392549,0.4879108863521851
2030,0,87,0.2529746654224074,0.4230853334941032,0.34091638852221523,0.5769362575166498,0.4821599935061988
2030,0,88,0.17342526535757496,0.3982696382277573,0.33803925752531483,0.5685208859675216,0.4900183030443917
2030,0,89,0.084413747731972,0.3447496597936792,0.30301174171561757,0.5623455616943028,0.49258953337420386
2030,0,90,0.0,0.2839099441124549,0.308928783573873,0.579986615622747,0.4957162592843153
2030,0,91,0.0,0.23438157618703928,0.3129372320541514,0.6003579924449014,0.49936580955102916
2030,0,92,0.0,0.2154839606893411,0.3151324825123433,0.6308279592866951,0.5040405852983328
2030,0,93,0.0,0.21056793463353166,0.31508548728385216,0.6563212870674169,0.4996559331000408
2030,0,94,0.0,0.24901672248973009,0.3038002736968915,0.6355098408277312,0.49728535896727255
2030,0,95,0.0,0.2710588965199412,0.3286717254975441,0.5738184859197429,0.4955132277563759
2030,0,96,0.0,0.27962102353655005,0.33161432873812274,0.5653233339711623,0.49387332774937087
2030,0,97,0.0,0.3049401514406863,0.32550789970442645,0.5113297489420175,0.49944458762980815
2030,0,98,0.0,0.35584146998834515,0.31407883777719586,0.49838049161297315,0.4975528835455045
2030,0,99,0.0,0.44743646714528335,0.2969418771617055,0.4847199704702724,0.5070578990313708
2030,0,100,0.0,0.4044669121194601,0.2902783253554373,0.46675471808023133,0.5022781478816508
2030,0,101,0.0,0.36037406038433223,0.29296272516209765,0.4649915037347391,0.48867105146043116
2030,0,102,0.0,0.33099201977395015,0.2910742911533025,0.46762802237359125,0.48655455766801603
2030,0,103,0.0,0.31703448566870696,0.28944608878606526,0.4876182695228202,0.48334059199987484
2030,0,104,0.0,0.2969939614606555,0.2908842267343979,0.5259384410001927,0.4887907721470941
2030,0,105,0.02618392119299923,0.2367995115606345,0.2948068009040245,0.5653654559556643,0.4864271453157799
2030,0,106,0.10668528024078883,0.2037626285661971,0.29750458134256424,0.5952206481918912,0.48891272583134116
2030,0,107,0.1872416941111861,0.3138507343315978,0.30434633744208883,0.6175916422339857,0.49047632029001115
2030,0,108,0.24081219916598862,0.47918692037992344,0.3417345288142088,0.6306011461905408,0.49481732554211727
2030,0,109,0.27663798869958534,0.609034782197543,0.41196335954748065,0.6303480866884076,0.49125582605869744
2030,0,110,0.2688417441697263,0.6518086432925347,0.46180604359163185,0.6114164164717302,0.4979378994385379
2030,0,111,0.21271249772640644,0.6577807944738646,0.4627514919430834,0.6054567837582265,0.5076207730886564
2030,0,112,0.14153398181268775,0.6378905495101593,0.4425677925050273,0.5863038758425455,0.4972319438512563
