base_name,rp,solver,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,reduced_num_lol_e,reduced_num_lol_h2,reduced_lol_e,reduced_lol_h2,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand,loss_of_load_e_demand,loss_of_load_h2_demand,time_to_cluster
kmedoids_cross_dirac,8,Xpress,0.6779718,2.93732,6.6106578,0.3731741,3.966122397778549e8,OPTIMAL,0,0,0.0,0.0,173961,112418,78.0390743,2.3802633637794113e9,OPTIMAL,15349,2652,94153.53975994397,4044.1001020844233,0.424478
kmedoids_cross_dirac,8,Xpress,0.7213552,2.7353332,6.8206678,0.3132522,3.985901747650986e8,OPTIMAL,0,0,0.0,0.0,173961,112418,72.6571843,2.9514006714054127e9,OPTIMAL,18067,2616,122100.61900076293,5167.969145564163,0.714893
kmedoids_cross_dirac,8,Xpress,0.6757698,2.6149125,6.3663223,0.3137911,4.205524867345352e8,OPTIMAL,0,0,0.0,0.0,173961,112418,102.0077253,1.0474253682541819e9,OPTIMAL,5275,804,29339.126936923116,1033.4302928466818,0.3782904
kmedoids_cross_dirac,8,Xpress,0.7314668,2.8359111,6.5727661,0.3227209,3.857970726487961e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,173961,112418,102.7609542,1.7966263326523504e9,OPTIMAL,12636,1567,66369.07545545543,2332.0836038113634,0.403213
kmedoids_cross_dirac,8,Xpress,0.7435217,3.6118383,7.2597408,0.3247272,4.166162044968338e8,OPTIMAL,0,0,0.0,1.887379141862766e-15,173961,112418,90.8538443,1.2593163265798388e9,OPTIMAL,10412,1412,39342.63736199946,1469.0899504088284,0.7322565
kmedoids_cross_dirac,8,Xpress,0.6780458,2.951893,7.0874504,0.3161576,4.1578537575772095e8,OPTIMAL,0,0,0.0,2.1094237467877974e-15,173961,112418,77.0788393,2.2749062568101377e9,OPTIMAL,12258,1417,90376.38800187642,2457.177110771255,0.3836099
kmedoids_cross_dirac,8,Xpress,0.7309672,2.9075925,6.6459319,0.8260941,4.121700089779129e8,OPTIMAL,0,0,0.0,0.0,173961,112418,82.5811036,1.4267790232149687e9,OPTIMAL,9548,1454,48481.01628644556,1827.7757952549896,0.4194846
kmedoids_cross_dirac,8,Xpress,0.6598137,2.3972103,6.9699159,0.3639396,4.351362111088562e8,OPTIMAL,0,0,0.0,0.0,173961,112418,70.9821665,1.5008972449724598e9,OPTIMAL,9528,1374,51514.6309179276,2002.187287796995,0.7094927
kmedoids_cross_dirac,12,Xpress,0.9378769,4.1337573,11.86971,1.1153773,4.3518713359807587e8,OPTIMAL,1,0,3.280211916855773,-3.6637359812630166e-15,235209,159938,98.0625706,9.24753472790369e8,OPTIMAL,4902,522,23767.43205780726,760.2302944860945,0.4759589
kmedoids_cross_dirac,12,Xpress,0.9354868,11.4398279,12.7095771,0.4983961,4.3401289306320953e8,OPTIMAL,1,0,1.0127114401507917,-3.6637359812630166e-15,235209,159938,82.7912517,1.43574876897923e9,OPTIMAL,8580,1520,48245.31726068821,1859.7627028448246,0.7417372
kmedoids_cross_dirac,12,Xpress,0.9416045,4.2177363,12.2227286,0.5036262,3.8673435805591583e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,235209,159938,90.5551864,3.3087650839867897e9,OPTIMAL,21335,3284,140560.07646349858,4733.199074221728,0.4846908
kmedoids_cross_dirac,12,Xpress,1.5598486,4.1651703,11.3607754,0.5230397,4.168547050215912e8,OPTIMAL,0,0,0.0,2.1094237467877974e-15,235209,159938,67.3959799,1.5428201781334743e9,OPTIMAL,9357,1462,53819.126419415334,2342.164983570066,0.7571246
kmedoids_cross_dirac,12,Xpress,0.9293739,3.6223335,11.3871301,0.4875791,4.529165730329132e8,OPTIMAL,0,0,0.0,9.992007221626409e-16,235209,159938,72.6391627,7.168007071376629e8,OPTIMAL,2910,332,13418.671482994781,431.91807699597666,0.460879
kmedoids_cross_dirac,12,Xpress,0.9194379,4.0891224,11.467056,1.0984987,4.0805816616735077e8,OPTIMAL,0,0,0.0,2.1094237467877974e-15,235209,159938,79.7142266,1.7934963793774614e9,OPTIMAL,11086,1368,66045.78767510399,2742.440804661389,0.7339827
kmedoids_cross_dirac,12,Xpress,2.018548,11.5623221,12.228821,0.4368217,4.4351031596019745e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,235209,159938,91.9288166,7.351964549877291e8,OPTIMAL,3689,426,13685.974346855912,606.6042991750751,0.4565208
kmedoids_cross_dirac,12,Xpress,0.9398982,4.0775144,11.7643758,0.4192218,4.1632487132029724e8,OPTIMAL,0,0,0.0,2.1094237467877974e-15,235209,159938,74.2913138,1.6592444494035406e9,OPTIMAL,10263,1558,60153.175586761674,1888.8157740050954,0.7303213
kmedoids_cross_dirac,12,Xpress,1.4248526,3.9420447,11.1477041,0.46511,4.487902387467346e8,OPTIMAL,17,2,164.13961321726694,0.26255707799999634,235209,159938,79.6491569,8.129194533819761e8,OPTIMAL,4859,595,18071.065847658683,591.8507395598817,0.4617721
kmedoids_cross_dirac,12,Xpress,0.8917962,3.586453,10.7925726,0.445759,4.1398870454486847e8,OPTIMAL,0,0,0.0,6.661338147750939e-16,235209,159938,73.2000728,2.639617035999709e9,OPTIMAL,17618,2473,107609.06869696085,3541.2536074139193,0.7326011
kmedoids_cross_dirac,16,Xpress,1.1337525,4.8352856,16.2153694,0.5589265,4.3924270650829315e8,OPTIMAL,1,0,5.4954264997767455,0.0,296457,207458,84.2011015,8.349828423490372e8,OPTIMAL,3764,593,19201.78595047543,816.2315506203479,0.4896543
kmedoids_cross_dirac,16,Xpress,1.2017507,4.7084722,16.4728942,0.6744188,4.6954653125753784e8,OPTIMAL,0,0,0.0,2.1094237467877974e-15,296457,207458,78.0103767,5.986123744417677e8,OPTIMAL,1650,218,6577.85670270061,291.2273335922246,0.7748696
kmedoids_cross_dirac,16,Xpress,1.1691243,5.7768765,17.5332324,0.5679632,3.922801990364151e8,OPTIMAL,1,0,4.057218727457151,4.218847493575595e-15,296457,207458,81.1610544,2.818661163102955e9,OPTIMAL,19116,3119,116441.10924413879,4057.203989374408,0.4755969
kmedoids_cross_dirac,16,Xpress,1.1648031,4.860473,16.3706766,0.6959767,4.148228014048233e8,OPTIMAL,0,0,0.0,3.552713678800501e-15,296457,207458,77.6903627,1.4272389886655693e9,OPTIMAL,7852,1205,48604.95895357181,1816.2697315902906,0.7620844
kmedoids_cross_dirac,16,Xpress,1.1615423,5.3241596,16.3723095,0.6977281,4.5011442694862366e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,296457,207458,77.6867669,6.43670209404871e8,OPTIMAL,2615,338,9974.15841181883,344.1104823971111,0.5125475
kmedoids_cross_dirac,16,Xpress,1.112991,5.0317617,15.1144434,0.6098642,4.6865146031858826e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,296457,207458,73.9630901,5.655434094445066e8,OPTIMAL,1627,236,4987.336580593765,259.2114975930783,0.7699695
kmedoids_cross_dirac,16,Xpress,1.1834626,5.2913776,14.5286691,0.6363195,4.423564027356491e8,OPTIMAL,0,0,0.0,2.1094237467877974e-15,296457,207458,83.4082485,6.729551508631897e8,OPTIMAL,2650,346,10875.095382838223,491.6920554780605,0.4984902
kmedoids_cross_dirac,16,Xpress,1.1466533,4.4804119,15.6813817,0.5903642,4.130619343020935e8,OPTIMAL,0,0,0.0,6.661338147750939e-16,296457,207458,81.382679,1.8050006269046373e9,OPTIMAL,11736,1927,66910.72797063271,2576.347748716738,0.7763086
kmedoids_cross_dirac,16,Xpress,1.3736865,4.7160117,15.9974699,0.5918686,4.381262838104477e8,OPTIMAL,31,14,345.5576353628353,186.60388381104661,296457,207458,79.0468792,8.703771890220566e8,OPTIMAL,4369,519,21635.056774392568,470.5165199907909,0.4827813
kmedoids_cross_dirac,16,Xpress,1.1868301,5.172237,15.1095903,0.7043842,4.347653319303818e8,OPTIMAL,0,0,0.0,2.7755575615628914e-15,296457,207458,78.9399438,7.484039313989916e8,OPTIMAL,3133,456,14871.872968787327,639.8036854727951,0.8144347
kmedoids_cross_dirac,20,Xpress,1.3340682,5.4059839,20.3723802,0.7117729,4.595649398965225e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,357705,254978,81.6513729,5.825107387556562e8,OPTIMAL,1444,138,6149.197449699062,196.35675337451625,0.8324099
kmedoids_cross_dirac,20,Xpress,1.3940315,13.2299608,19.9021146,1.6437646,4.6775659519890594e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,357705,254978,78.7137404,5.954327370814829e8,OPTIMAL,1548,177,6532.819365873695,214.47027068170758,0.8479221
kmedoids_cross_dirac,20,Xpress,1.3776846,6.3903663,19.4882266,0.7413806,4.0635421605752563e8,OPTIMAL,1,0,2.9691232577589766,4.218847493575595e-15,357705,254978,86.6334532,1.3223923160052109e9,OPTIMAL,9308,1070,43610.66463810754,1550.1736907998938,0.9078036
kmedoids_cross_dirac,20,Xpress,1.4261413,13.5818053,24.5095242,0.7240282,4.316365204779358e8,OPTIMAL,0,0,0.0,4.218847493575595e-15,357705,254978,89.6178088,8.439902622399263e8,OPTIMAL,3962,502,19941.215873637615,726.0645874977713,0.8498575
kmedoids_cross_dirac,20,Xpress,1.4374156,6.0049707,19.9769629,0.7215556,4.464017271033859e8,OPTIMAL,0,0,0.0,4.218847493575595e-15,357705,254978,78.9120038,6.375104477448921e8,OPTIMAL,2597,312,9774.380898485273,296.8167050161145,0.8555495
kmedoids_cross_dirac,20,Xpress,1.4472619,13.3154856,21.3680583,1.6223781,4.6380269173418427e8,OPTIMAL,1,0,1.2251523802896962,-3.6637359812630166e-15,357705,254978,77.0005985,5.727644217097845e8,OPTIMAL,1453,159,5410.209714008446,197.83590203099212,0.8622934
kmedoids_cross_dirac,20,Xpress,1.3789698,6.3726942,18.9889301,0.7426412,4.438667440794296e8,OPTIMAL,2,0,1.2205302682502626,4.9960036108132044e-15,357705,254978,85.1983166,6.794399964185724e8,OPTIMAL,2922,397,11215.768140688446,512.067181215274,0.8727169
kmedoids_cross_dirac,20,Xpress,1.3737062,13.8155215,21.8238747,0.6912072,4.206909954269638e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,357705,254978,91.9048745,1.379716218199192e9,OPTIMAL,7980,1179,46337.6274788268,1408.1532941764258,0.8412452
kmedoids_cross_dirac,20,Xpress,1.3693362,5.3793669,18.9502857,1.4732479,4.450936323279495e8,OPTIMAL,17,3,202.21575000359474,1.3856770481263243,357705,254978,76.0577666,7.741432970925312e8,OPTIMAL,4388,652,16335.468330134263,523.1020163682314,0.8421057
kmedoids_cross_dirac,20,Xpress,1.4336167,14.9404691,19.9915032,0.7740594,4.3539786706199646e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,357705,254978,82.5904218,6.700874940711851e8,OPTIMAL,2467,383,11017.333847577662,547.2552802049921,0.858778
kmedoids_cross_dirac,30,Xpress,1.8780064,8.8397939,27.4168221,2.0942555,4.568723091029358e8,OPTIMAL,0,0,0.0,6.328271240363392e-15,510825,373778,81.5799137,5.792053932770748e8,OPTIMAL,1324,161,5970.6176828947955,245.43207804800437,0.9189312
kmedoids_cross_dirac,30,Xpress,1.9865491,16.9370848,28.3371949,1.915708,4.634660294327774e8,OPTIMAL,4,0,16.056297151540655,8.43769498715119e-15,510825,373778,78.0015631,5.593942762576561e8,OPTIMAL,1099,153,4925.420085050391,208.43591339075888,0.9260403
kmedoids_cross_dirac,30,Xpress,1.951611,9.314469,33.0030852,1.0801726,4.28306997286026e8,OPTIMAL,2,0,13.355045204995754,8.43769498715119e-15,510825,373778,80.7924418,9.121452104269657e8,OPTIMAL,6116,972,22798.09949767009,1037.0688440064605,0.8892301
kmedoids_cross_dirac,30,Xpress,1.8908216,8.8385508,28.1354063,1.8137351,4.285467526102371e8,OPTIMAL,1,0,0.3187297736534219,8.43769498715119e-15,510825,373778,91.5017895,7.936810805572252e8,OPTIMAL,3315,526,17467.771490458796,670.3864159420043,0.8791047
kmedoids_cross_dirac,30,Xpress,2.0407815,10.0034701,28.9815995,2.4238065,4.424397368191986e8,OPTIMAL,0,0,0.0,6.328271240363392e-15,510825,373778,82.7353481,6.460142554919958e8,OPTIMAL,2062,278,10154.659078438479,359.16456230100437,0.8873961
kmedoids_cross_dirac,30,Xpress,1.9657751,8.5755493,34.40409,2.0040521,4.567086357765045e8,OPTIMAL,0,0,0.0,8.43769498715119e-15,510825,373778,76.1129274,5.859548903961153e8,OPTIMAL,1446,164,6324.958899542064,217.03353342000437,0.8873947
kmedoids_cross_dirac,30,Xpress,2.1510591,8.9970411,32.3746223,1.181413,4.61005474361084e8,OPTIMAL,2,0,2.8325515060256876,7.549516567451064e-15,510825,373778,78.6533693,5.689231720025473e8,OPTIMAL,1391,221,5370.838430281595,257.29816169354956,0.8799441
kmedoids_cross_dirac,30,Xpress,2.0409025,8.7019058,28.2355473,1.0262391,4.3316553458574677e8,OPTIMAL,0,0,0.0,-3.6637359812630166e-15,510825,373778,88.2774124,8.753025845049934e8,OPTIMAL,4559,604,21535.109039770177,638.3947908462515,0.8752599
kmedoids_cross_dirac,30,Xpress,2.0032506,9.2129811,35.2269253,1.199867,4.6530139829113007e8,OPTIMAL,0,0,0.0,8.43769498715119e-15,510825,373778,76.2045419,5.330065117347851e8,OPTIMAL,1166,184,3503.6018521052506,190.77566975366182,0.8925065
kmedoids_cross_dirac,30,Xpress,1.8908982,8.5654187,33.62461,1.0574085,4.4172219856194305e8,OPTIMAL,0,0,0.0,4.218847493575595e-15,510825,373778,94.3088442,6.962403629944639e8,OPTIMAL,2973,330,12465.382494055902,460.66492771885146,0.9109786
kmedoids_cross_dirac,45,Xpress,3.0119267,21.7331637,37.2015315,1.6876823,4.572691135397186e8,OPTIMAL,0,0,0.0,1.2656542480726785e-14,740505,551978,79.3442714,5.738537406037025e8,OPTIMAL,1282,156,5762.4971674276585,219.9807398921717,1.0851315
kmedoids_cross_dirac,45,Xpress,2.8860143,15.4456201,37.5491879,10.9442512,4.485979564620056e8,OPTIMAL,3,0,14.751696085704022,1.2656542480726785e-14,740505,551978,107.1056569,6.010860950775146e8,OPTIMAL,1881,291,7567.007070651949,343.2054835981857,1.03986
kmedoids_cross_dirac,45,Xpress,3.1506216,14.6775612,30.1928175,2.3516181,4.663988798343811e8,OPTIMAL,1,0,0.07514341636874278,-3.6637359812630166e-15,740505,551978,81.1448395,4.936968215588465e8,OPTIMAL,614,92,1361.9182936047205,96.15296804499211,1.0817152
kmedoids_cross_dirac,45,Xpress,2.9631761,14.507624,35.8735674,1.7726265,4.626323313636093e8,OPTIMAL,0,0,0.0,1.2656542480726785e-14,740505,551978,86.6323128,5.741730565190477e8,OPTIMAL,1366,215,5450.384821883367,237.74864466900436,1.0597999
kmedoids_cross_dirac,45,Xpress,3.0529508,16.048917,45.6351408,1.6061187,4.59178017986557e8,OPTIMAL,0,0,0.0,1.2656542480726785e-14,740505,551978,81.4753775,5.694049136727905e8,OPTIMAL,1503,194,5597.597525834786,272.87671235100436,1.1222235
kmedoids_cross_dirac,45,Xpress,2.9208819,15.3082507,38.0248262,1.7527041,4.6006804384285736e8,OPTIMAL,1,0,3.131153702872146,1.4765966227514582e-14,740505,551978,80.4111118,5.508604146675215e8,OPTIMAL,1034,102,4645.697970544267,121.86518991100436,1.0968402
kmedoids_cross_dirac,45,Xpress,3.1619077,14.8197035,32.7894733,1.7596224,4.714275428790817e8,OPTIMAL,0,0,0.0,1.4765966227514582e-14,740505,551978,73.5865902,5.088803152348404e8,OPTIMAL,707,98,2020.8568535272193,99.72602739600438,1.0658333
kmedoids_cross_dirac,45,Xpress,3.1850889,24.120663,31.4752663,2.5494373,4.739999696641159e8,OPTIMAL,0,0,0.0,1.2656542480726785e-14,740505,551978,77.2063868,5.1127710624071217e8,OPTIMAL,867,91,2268.4192924334957,105.78667235634803,1.0635886
kmedoids_cross_dirac,45,Xpress,3.3642325,17.5240863,32.3345964,11.7255859,4.600281453761673e8,OPTIMAL,20,5,133.04767643919905,14.461282130148893,740505,551978,88.6204267,5.459908436469784e8,OPTIMAL,1146,184,4363.346859812789,207.56481879700436,1.0611464
kmedoids_cross_dirac,45,Xpress,3.4021879,17.1200063,39.1231146,2.025257,4.5641395489514923e8,OPTIMAL,1,0,0.3835751858495505,1.2656542480726785e-14,740505,551978,89.0581001,5.665718312326746e8,OPTIMAL,1238,204,5623.073896051388,315.8561643940044,1.0574006
kmedoids_cross_dirac,60,Xpress,15.2503974,18.1888853,40.5025383,3.3314466,4.410467584819031e8,OPTIMAL,3,0,17.807418000342405,-3.6637359812630166e-15,970185,730178,96.0745796,6.201371167836475e8,OPTIMAL,1649,182,8960.306588735495,237.16606041099215,1.1903424
kmedoids_cross_dirac,60,Xpress,5.570905,31.2879739,39.0834198,3.8526986,4.597087236521759e8,OPTIMAL,2,0,3.963961653218604,1.8984813721090177e-14,970185,730178,88.3525426,5.270732977428856e8,OPTIMAL,913,120,3471.196695470565,122.87937530229462,1.1895978
kmedoids_cross_dirac,60,Xpress,5.953509,21.2278247,45.1177043,3.2240076,4.7538276616574097e8,OPTIMAL,0,0,0.0,1.687538997430238e-14,970185,730178,81.168152,4.806335608881588e8,OPTIMAL,173,18,509.4129760319677,16.16438356200438,1.2003354
kmedoids_cross_dirac,60,Xpress,3.9002543,21.1350637,43.1987513,2.4474655,4.38145821059639e8,OPTIMAL,1,0,0.2754587581744268,-3.6637359812630166e-15,970185,730178,97.6062693,7.322661252118654e8,OPTIMAL,3045,442,14053.280323087318,540.2970081938104,1.1915271
kmedoids_cross_dirac,60,Xpress,4.2220194,22.3630677,45.4056161,3.3472175,4.704976707786789e8,OPTIMAL,2,0,2.2998866166475396,2.2315482794965646e-14,970185,730178,83.0042513,5.079788501805239e8,OPTIMAL,755,89,2136.4544497177126,122.0662100580044,1.2138464
kmedoids_cross_dirac,60,Xpress,4.471767,33.1869603,54.4255605,2.3621702,4.4632442534417725e8,OPTIMAL,9,0,113.92981171273722,1.3433698597964394e-14,970185,730178,94.6105519,5.927398450450363e8,OPTIMAL,1552,212,7412.46747085007,314.0353691439896,1.2144557
kmedoids_cross_dirac,60,Xpress,6.1106904,33.0328695,47.3180008,2.3410351,4.6850878596294403e8,OPTIMAL,3,0,1.0086069695110897,2.1094237467877974e-14,970185,730178,78.997944,5.0656576012612534e8,OPTIMAL,594,82,1891.0267320117498,88.71004566100439,1.1987662
kmedoids_cross_dirac,60,Xpress,6.4853349,21.6320859,44.5740658,3.5440754,4.704530228599701e8,OPTIMAL,0,0,0.0,1.8984813721090177e-14,970185,730178,77.909136,5.2012030882382584e8,OPTIMAL,1198,138,2766.5449723596917,134.4292237600044,1.2528964
kmedoids_cross_dirac,60,Xpress,3.8889354,22.9908062,46.3601299,2.1792557,4.5845602790509796e8,OPTIMAL,23,5,118.45544253100715,4.876072119765172,970185,730178,90.1140144,5.36942659315238e8,OPTIMAL,1040,190,3878.3940741843626,197.3744292140044,1.2270102
kmedoids_cross_dirac,60,Xpress,4.1970959,22.8428068,43.0491051,2.5027726,4.5248223968772125e8,OPTIMAL,2,0,0.7757085148515513,1.687538997430238e-14,970185,730178,87.5060052,5.672512251673613e8,OPTIMAL,1272,225,5713.077805306082,319.98858448300444,1.1747235
kmedoids_cross_dirac,90,Xpress,9.7816053,42.8016337,66.0398486,4.8737168,4.576569793603668e8,OPTIMAL,4,0,2.6850404070831635,2.7422508708241367e-14,1429545,1086578,73.0711507,5.427494627301598e8,OPTIMAL,996,131,4257.542011105101,191.75877584300437,1.3660107
kmedoids_cross_dirac,90,Xpress,7.6972288,35.8590733,71.2931778,4.530384,4.6619060542420197e8,OPTIMAL,17,2,35.48471203976497,3.115693765579151,1429545,1086578,86.8677304,5.047032582862663e8,OPTIMAL,569,88,1955.8944285704408,90.04241771952191,1.30657
kmedoids_cross_dirac,90,Xpress,6.5017212,36.6748346,57.6323773,4.9016882,4.696769152047882e8,OPTIMAL,11,2,40.65345807385464,0.5821917809999964,1429545,1086578,89.3834512,4.813286667218752e8,OPTIMAL,244,24,722.9940460683138,26.826484017992097,1.3330961
kmedoids_cross_dirac,90,Xpress,6.416257,36.5999527,65.6884117,4.7538178,4.500810444992447e8,OPTIMAL,30,9,117.38494566209701,12.110099997590302,1429545,1086578,85.5401855,5.932465168349829e8,OPTIMAL,1786,322,6909.177621607705,351.6438356150044,1.4054179
kmedoids_cross_dirac,90,Xpress,6.0874974,37.3309464,70.6354361,4.6223262,4.699692461368408e8,OPTIMAL,3,1,4.557081362476757,0.07183535560575971,1429545,1086578,85.0221442,5.040276534681473e8,OPTIMAL,714,96,1942.4672735279582,110.00215580143335,1.3860593
kmedoids_cross_dirac,90,Xpress,6.4995172,38.184213,87.1448584,4.7020254,4.6422726478834534e8,OPTIMAL,2,0,3.1538866940342274,2.9531932455029164e-14,1429545,1086578,82.7690672,5.268596783733759e8,OPTIMAL,898,131,3198.7802876019314,162.45879723200437,1.3896581
kmedoids_cross_dirac,90,Xpress,6.0287188,38.184799,98.4923975,4.9742627,4.6766777778141785e8,OPTIMAL,14,0,38.067362143558626,3.11972669919669e-14,1429545,1086578,86.2405615,4.9487519871988964e8,OPTIMAL,402,67,1384.7226197484997,66.6324200920044,1.3847715
kmedoids_cross_dirac,90,Xpress,8.2988267,36.2076416,69.5465208,4.4960746,4.589839594811249e8,OPTIMAL,10,3,23.217958787493405,1.838953433337252,1429545,1086578,82.3242356,5.556425963300028e8,OPTIMAL,1070,145,4870.597086229434,201.75743751013317,1.3471709
kmedoids_cross_dirac,90,Xpress,8.2787476,35.6305483,87.1631998,4.6935395,4.607857519154663e8,OPTIMAL,31,8,105.61970647735254,22.625831623915552,1429545,1086578,87.1064748,5.2499766239676094e8,OPTIMAL,1080,176,3376.1756912643523,154.5890410990044,1.419301
kmedoids_cross_dirac,90,Xpress,6.2250179,38.871265,65.8684495,4.4869176,4.6628966459794617e8,OPTIMAL,14,1,91.69863870284404,0.5136986300000296,1429545,1086578,90.1033166,5.049205247186222e8,OPTIMAL,507,78,2077.458454014681,99.15525114400438,1.4228498
kmedoids_cross_dirac,120,Xpress,11.267769,54.4139375,101.8926856,6.344531,4.537249679973984e8,OPTIMAL,5,0,4.352905399470622,4.007905118896815e-14,1888905,1442978,78.6785247,5.431806395156927e8,OPTIMAL,959,121,4324.64456089497,165.63598755200434,1.6110936
kmedoids_cross_dirac,120,Xpress,14.0579223,70.565794,90.6573965,6.5846236,4.6459298504551697e8,OPTIMAL,13,4,21.335852716157586,5.110135427633459,1888905,1442978,85.7157468,4.9010887298102856e8,OPTIMAL,501,68,1328.9995500746172,70.78547956500965,1.6080617
kmedoids_cross_dirac,120,Xpress,14.5196731,71.7896265,78.7969143,6.29444,4.679023028383789e8,OPTIMAL,13,0,21.5110444549139,4.007905118896815e-14,1888905,1442978,86.4760684,4.942842405542202e8,OPTIMAL,394,75,1438.5134879071866,91.29985648755243,1.5633935
kmedoids_cross_dirac,120,Xpress,13.4307984,72.3725915,92.9756245,6.5241392,4.54049977868515e8,OPTIMAL,21,5,32.03949277725558,7.56849315100004,1888905,1442978,91.6628438,5.295192966276169e8,OPTIMAL,976,162,3589.4008265561806,206.12092777134475,1.5388327
kmedoids_cross_dirac,120,Xpress,14.0231267,73.0591763,88.2988324,6.4355245,4.666117675943985e8,OPTIMAL,9,0,11.765952294348352,4.007905118896815e-14,1888905,1442978,83.6733061,5.010874257367048e8,OPTIMAL,716,100,1856.1350128451359,100.5888097823821,1.5830778
kmedoids_cross_dirac,120,Xpress,14.2055422,74.273032,103.7861154,6.8457754,4.592330717075043e8,OPTIMAL,5,0,7.6375893900491985,3.7969627442180354e-14,1888905,1442978,85.9542164,5.114687527708063e8,OPTIMAL,804,114,2504.9788439167196,114.9278325150044,1.5624334
kmedoids_cross_dirac,120,Xpress,13.028337,75.7028082,91.4659034,6.2424869,4.608538746154022e8,OPTIMAL,15,1,17.579817480349018,0.06849315100004008,1888905,1442978,85.9849411,5.0762312421544456e8,OPTIMAL,675,112,2297.8751464086404,106.21038978273238,1.5670589
