id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.1650042462417116
2,wind,2030,false,0.4,,2.6619545670202176
3,solar,2030,false,0.5,,1.3724694920547003
4,ocgt,2030,false,0.1,,3.003245022154444
5,wind_offshore,2030,false,0.4,,0.0
