base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,1.3235597,1.3235597,1.3235597,2.9309178,2.9309178,2.9309178,4.118536,4.118536,4.118536,0.4971796,0.4971796,0.4971796,8.8701931,8.8701931,8.8701931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmeans_cross_dirac,4,0.08752773,0.053931074999999995,0.0951037,0.55004621,0.40663505,0.6029806999999999,1.4363920799999998,1.136585075,1.7355734749999998,0.006988619999999999,0.006675675000000001,0.007259125,0.015088030000000002,0.013067125,0.01621235,2.09604267,1.6525147750000002,2.44436615,1031.020218757881,691.4358349427591,1448.6060669735025,2890.0,2267.0,3647.0,330.4023802098483,221.58817125172033,464.2106849285457
kmeans_cross_dirac,8,0.06917634,0.053376225,0.087513825,0.43339695999999994,0.4138926,0.44234310000000004,1.1178662899999998,1.004333375,1.236215225,0.01727026,0.01198285,0.013177075,0.01670474,0.0161663,0.017358425,1.65441459,1.4980482,1.8155244000000001,607.6055012080051,486.24016669663797,661.6660976967174,2031.8,1771.75,2201.0,194.72454483085593,155.83461020782883,212.0489204619772
kmeans_cross_dirac,12,0.23021612,0.067281725,0.09958449999999999,0.76620197,0.532753225,0.9620988500000001,2.0235366299999997,1.424681175,2.6418267249999996,0.019454169999999996,0.01916635,0.019971625,0.02245739,0.020033,0.02368135,3.06186628,2.439260125,3.69918575,439.42474510931225,379.83753240091386,494.3173455902206,1653.9,1500.75,1797.75,140.83301422096002,121.73785484563962,158.42268316238068
kmeans_cross_dirac,16,0.07574729999999999,0.056502975,0.09672737499999999,0.5445579300000001,0.47186645,0.62592415,1.49663261,1.1160248750000001,1.6924918500000001,0.0336708,0.032917774999999996,0.0353811,0.023060359999999995,0.020881825,0.024958775,2.1736690000000003,1.706765125,2.44296195,268.0410198172579,266.57312298251406,314.85939721280573,1099.8,1156.0,1318.0,85.91067721109921,85.4430213751134,100.91730765928502
kmeans_cross_dirac,20,0.08090809,0.056922074999999996,0.09949875,0.55671372,0.50051095,0.56892395,1.41491658,1.1780807500000001,1.6740829750000001,0.04857992999999999,0.038545424999999994,0.050520449999999995,0.028907390000000005,0.024718625,0.029711549999999996,2.13002571,1.822029625,2.47626145,191.78781445228216,88.95798974311913,272.77160060117404,836.9,401.5,1186.0,61.475522135737705,28.522257927408997,87.43012933902725
kmeans_cross_dirac,30,0.23883740000000003,0.0879068,0.13338145,0.5265770700000001,0.45347535,0.5618777,1.3645754600000002,1.097323525,1.6466555250000001,0.08018404,0.08085392500000001,0.0854594,0.029931000000000003,0.028792724999999998,0.031390999999999995,2.24010497,1.764034725,2.6036670000000006,64.2200244482367,14.365076470659407,64.44911569677362,303.8,90.5,306.25,20.58981181880236,4.609567246234795,20.669069710644635
kmeans_cross_dirac,60,0.27499883,0.12471727500000002,0.1577006,0.64607908,0.6014559,0.6986629,1.8453558600000002,1.3000352750000002,2.25934115,0.24375452999999997,0.2297316,0.26408875,0.05029121000000001,0.048429375000000004,0.051977675,3.0604795099999995,2.4882140749999997,3.590826375,13.465952042921483,7.437001954269996,17.294343802230863,82.9,52.5,107.0,4.321361487673202,2.3889672499334527,5.548385538401356
kmeans_cross_dirac,90,0.18231199,0.14650249999999998,0.21111975,0.59415762,0.547599875,0.6115132249999999,1.4286280699999998,1.17387995,1.477271575,0.26110384,0.21512632499999998,0.267682875,0.06425813000000001,0.0625784,0.0645484,2.53045965,2.2463403,2.5587102999999995,10.796393174607283,6.485308923034024,14.387536199078815,67.9,50.25,90.25,3.4663419994451194,2.08391489725462,4.616749160166783
kmeans_cross_dirac,120,0.21083775999999999,0.1636645,0.24248675,0.63647363,0.579755225,0.682463125,1.6666371299999998,1.351248575,1.779652675,0.38760902,0.3620838,0.43431945,0.08734227,0.083752925,0.08582637500000001,2.9888998100000004,2.6438510500000003,3.0612152249999998,4.863333049184301,3.3862966066938016,6.927626109576672,38.6,28.75,50.0,1.5639181752832838,1.0906688882078444,2.2251356645502307
kmeans_cross_dirac,180,0.44101197000000003,0.283166625,0.42446585,0.75014047,0.706254025,0.7610540000000001,1.9340786399999998,1.6287139999999998,2.032118,0.64662164,0.540418125,0.706393975,0.11946865,0.114212175,0.12088057499999999,3.89132137,3.501583275,4.1595100249999994,2.9005163337436333,1.460680858757568,3.9315766308701257,26.1,16.25,34.75,0.9338246272966465,0.47193539418944314,1.265462340432092
kmeans_cross_dirac,240,0.98106639,0.416460625,1.786352825,0.7757551100000002,0.7565102,0.78172935,1.95588503,1.8107248500000002,1.9783698749999998,0.9054162400000001,0.7939925999999999,0.9338352249999999,0.17995182999999998,0.1537195,0.16004645,4.798074599999999,4.294014300000001,5.269258500000001,1.8195183282314182,1.2204794376098298,2.089428723377193,18.5,13.5,18.0,0.5870935014488884,0.39425645912190266,0.6744736494882955
kmeans_cross_dirac,360,1.37914608,0.6335412,2.1281212,1.08006191,0.90726525,1.2055758,2.87074305,2.49482985,3.098570225,2.08046458,1.601453525,2.2937935,0.31588501999999996,0.22641745,0.361385975,7.726300640000001,6.95464145,8.7869715,0.8094048944536493,0.3080209599528855,1.2706675048308274,10.0,7.0,13.0,0.2618061198997843,0.10044531168112941,0.4104192563332516
kmeans_per_dirac,4,0.050271979999999994,0.0492059,0.050032225,0.64755236,0.5655283,0.753399575,1.8341415299999997,1.64664915,2.221903525,0.007718599999999999,0.007305124999999999,0.007779075,0.01639738,0.01572595,0.017491925,2.5560818499999995,2.337409575,3.02572985,1900.2707752028691,1911.8881262224688,1911.8881262224688,4316.4,4336.0,4336.0,608.9390456996023,612.6617032506406,612.6617032506406
kmeans_per_dirac,8,0.20950691000000005,0.053804325,0.09413815,0.6087662399999999,0.488073475,0.705760825,1.63845339,1.03586825,2.105820875,0.012480209999999999,0.012096325,0.0129692,0.0176041,0.016309175,0.0191434,2.48681085,1.9183156499999998,2.9252675249999998,907.1416073474917,498.47372861130094,1199.3716198680845,2617.6,1803.5,3192.25,290.7058035925977,159.75493984410727,384.34267486941934
