id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.333096444279841
2,wind,2030,false,0.4,,0.0
3,solar,2030,false,0.5,,2.8200596474643684
4,ocgt,2030,false,0.1,,2.215236007544341
5,wind_offshore,2030,false,0.4,,0.0
