base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Gurobi,0.0,0.2367569,0.6867207,0.0061629,0.009243,126.60401467782452,OPTIMAL,800,602,0.0,0.0,,0,0
convex_cross,2,Gurobi,1.3615354,0.2732278,0.8274975,0.00189,0.0058862,85.5732854255408,OPTIMAL,8,8,0.0017012,1106.9543773466169,OPTIMAL,46,0
convex_cross,4,Gurobi,0.0774485,0.2923029,0.8881195,0.002757,0.0059797,126.7673837591605,OPTIMAL,16,14,0.0017409,126.76022769777906,OPTIMAL,0,0
convex_cross,6,Gurobi,0.2457734,0.2674881,0.8650398,0.0019459,0.0063361,126.75269093165286,OPTIMAL,24,20,0.0016465,126.6094779853262,OPTIMAL,0,0
convex_cross,8,Gurobi,0.2484378,0.3042413,1.0188972,0.0026343,0.0068106,126.72110029534714,OPTIMAL,32,26,0.0011934,126.6094779853262,OPTIMAL,0,0
convex_cross,10,Gurobi,0.2011233,0.2883772,0.8910666,0.0022338,0.0061065,126.73323338092649,OPTIMAL,40,32,0.001299,126.6094779853262,OPTIMAL,0,0
convex_cross,12,Gurobi,0.2150703,0.2952825,0.941609,0.0026561,0.0060629,126.75612607090976,OPTIMAL,48,38,0.0013021,126.6094779853262,OPTIMAL,0,0
convex_cross,14,Gurobi,0.2034887,0.3290018,0.9886743,0.0025961,0.0063277,126.69983162712367,OPTIMAL,56,44,0.0014495,126.62032474390065,OPTIMAL,0,0
convex_cross,16,Gurobi,0.1956074,0.3099726,0.9706533,0.0022922,0.0063653,126.69551136675219,OPTIMAL,64,50,0.001219,126.62032474390065,OPTIMAL,0,0
convex_cross,18,Gurobi,0.2054619,0.3121178,0.9895903,0.0022645,0.0068799,126.69369202396996,OPTIMAL,72,56,0.0014303,126.60704802918818,OPTIMAL,0,0
convex_cross,20,Gurobi,0.2191209,0.3768015,1.1404542,0.0031766,0.0070692,126.6971380542264,OPTIMAL,80,62,0.0013056,126.60704802918818,OPTIMAL,0,0
convex_per,2,Gurobi,0.017745,0.3155346,1.0979118,0.0033723,0.0072564,127.38412061760017,OPTIMAL,8,8,0.0018979,127.40354525204418,OPTIMAL,0,0
convex_per,4,Gurobi,0.0429028,0.4486207,1.4728473,0.002749,0.0079174,126.76244979297762,OPTIMAL,16,14,0.0019273,126.76022769777906,OPTIMAL,0,0
convex_per,6,Gurobi,0.0614987,0.3544912,1.3189546,0.0023525,0.0070159,126.84648056238173,OPTIMAL,24,20,0.0015631,126.76022769777906,OPTIMAL,0,0
convex_per,8,Gurobi,0.0732697,0.3747931,1.3345209,0.0027338,0.0085667,126.7673837591605,OPTIMAL,32,26,0.0014097,126.76022769777906,OPTIMAL,0,0
convex_per,10,Gurobi,0.271595,0.3343126,1.1144044,0.0028919,0.0071207,126.7717648772057,OPTIMAL,40,32,0.0015443,126.76022769777906,OPTIMAL,0,0
convex_per,12,Gurobi,0.2067307,0.3365353,1.0781208,0.0025132,0.0065919,126.70777122278248,OPTIMAL,48,38,0.0018092,126.60444225788318,OPTIMAL,0,0
convex_per,14,Gurobi,0.2125529,0.346775,1.1701697,0.0035489,0.0072577,126.70083674085431,OPTIMAL,56,44,0.001857,126.60444225788318,OPTIMAL,0,0
convex_per,16,Gurobi,0.205415,0.3628622,1.1710722,0.0033758,0.0075849,126.71284919138623,OPTIMAL,64,50,0.001899,126.6054050320532,OPTIMAL,0,0
convex_per,18,Gurobi,0.234927,0.3693583,1.2577384,0.0026754,0.0085632,126.71253673474007,OPTIMAL,72,56,0.0017255,126.60444225788318,OPTIMAL,0,0
