base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,19.8277307,19.8277307,19.8277307,87.8642526,87.8642526,87.8642526,376.8841627,376.8841627,376.8841627,24.0381955,24.0381955,24.0381955,508.6143415,508.6143415,508.6143415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,4.247893589999999,1.789277725,5.48332755,0.60904735,0.464350575,0.521450375,3.1666371699999996,2.5014426,3.755852,4.7804211599999995,4.56544955,4.9690359,0.26316506000000006,0.21861045,0.262777125,13.06716433,10.137174975,15.5496508,0.3106284344905889,0.31010569082560296,0.3129990723341398,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,8,2.3986758099999994,2.227230475,2.6317868,0.69859355,0.6862850749999999,0.72859275,4.051929169999999,3.7254905750000002,4.3663134249999995,11.7191903,10.907739249999999,12.499891550000001,0.38310975,0.3244422,0.351276675,19.251498579999996,17.985267425,20.36901585,0.28622874337244525,0.2845835268153391,0.2877826901552759,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,12,2.61229405,2.464334225,2.629329675,0.92552677,0.8884408749999999,0.9499637249999999,5.230276259999999,4.8596506999999995,5.608129875,24.314856509999995,22.8982609,24.746770075,0.47275126,0.44855965,0.4940718,33.55570485,31.648940399999997,33.987712375,0.270423623534829,0.2574031989307826,0.2808668291761033,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,16,3.1070937499999998,2.706466775,3.2615861749999997,1.15732495,1.088155075,1.214834425,7.7744509399999995,6.016842325000001,7.1346419999999995,33.86105222,33.0309264,34.38541605,0.62034045,0.5848277000000001,0.6390579500000001,46.52026231,44.414699625000004,47.906825025,0.2549354467786179,0.24990205220505485,0.25474743625961854,-38.0,-38.0,-38.0,0.0,0.0,0.0
kmedoids_cross_convex,20,3.31843432,2.9517206249999997,3.620291775,1.3839757000000001,1.344745025,1.42067985,9.81447606,7.571299024999999,13.1324639,47.85741566,45.434577649999994,49.970007025,0.8230785600000001,0.75485135,0.8318887000000001,63.1973803,58.9859258,67.6791083,0.25091943228590735,0.24707728401621257,0.2497125977328187,-38.0,-38.0,-38.0,0.1,0.0,0.0
kmedoids_cross_convex,30,7.2105054599999985,3.86367435,11.12819195,1.9852623400000002,1.916694825,2.060497675,11.13853741,9.892484000000001,11.11934795,72.43031759,67.68205069999999,78.33431867499999,1.0923874599999999,1.072996975,1.111315675,93.85701026000001,89.555506575,98.79585505,0.24349433431796777,0.24145080090976134,0.2460297268124979,-37.7,-38.0,-37.25,0.0,0.0,0.0
kmedoids_cross_convex,45,7.445585109999999,5.3183657,7.016011000000001,3.1186287800000003,2.88506895,3.2601616749999995,17.94069695,14.976113825,21.285047825,110.68616203000002,104.386154625,116.68579985,1.96231577,1.660050625,2.2314883250000004,141.15338863999997,136.80005004999998,147.69624635,0.23823407303843563,0.2343466407127493,0.24156417168882383,-36.8,-38.0,-37.0,1.2,0.0,0.75
kmedoids_cross_convex,60,7.21545122,6.4750448,7.593724025,4.14061131,3.7140429249999998,4.185101075,23.435246209999995,21.36691335,22.709319774999997,161.87122822999999,155.719267575,169.31802575,3.767530980000001,2.498412,3.026042475,200.43006795000002,196.31544135,206.25261819999997,0.23119214607145996,0.2270007505608389,0.2348601753980365,-34.6,-38.0,-32.75,0.7,0.0,0.0
kmedoids_cross_convex,90,12.380327629999998,10.447153925,13.803031125,8.02848605,6.67192635,9.725489249999999,36.29465722,35.8067948,37.289762775,239.47387042,218.873431325,247.289048725,8.28063579,3.717285125,13.828283575,304.45797711,285.417835775,315.610202125,0.22177849030897917,0.2196664894133083,0.226184884522936,-31.4,-37.75,-31.5,0.3,0.0,0.0
kmedoids_cross_convex,120,29.334491349999997,29.181306300000003,31.09111185,12.46445542,11.25869765,13.8233798,71.82275626,69.475175475,74.15347155,279.18870544,248.31988825,282.08454805,5.64652159,5.688639675,5.9388140499999995,398.45693006000005,367.312231225,405.75883402499994,0.20617460978920202,0.2111265575710602,0.218287390512898,-24.8,-35.0,-22.0,2.7,0.0,0.75
kmedoids_cross_convex,180,42.91590761,37.7335055,47.201872325000004,22.637950069999995,23.010882125000002,23.838835725,118.35441242000002,111.29684162500001,126.57288070000001,287.55723483,275.36976737500004,301.37879042500003,8.82459544,8.384938850000001,8.748930974999999,480.29010037,465.555295625,491.1576871,0.1094327327431768,0.06867031082396208,0.16256026614571664,-20.7,-31.75,-12.5,9.7,0.5,7.5
