id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.0487086624973765
2,wind,2030,false,0.4,,2.8849861342753353
3,solar,2030,false,0.5,,3.9712946533595526
4,ocgt,2030,false,0.1,,1.5977843549700377
5,wind_offshore,2030,false,0.4,,0.0
